i;T_Z;v_z;CX;CY;k;R;D_12;D_23;v_f;v_cruis;k_f;p12;p23;px_1;py_1;pz_1;d_1;phi_1;angle_1;v1;vx1;vy1;setPx1;setPy1;px_2;py_2;pz_2;d_2;phi_2;angle_2;v2;vx2;vy2;setPx2;setPy2;px_3;py_3;pz_3;d_3;phi_3;angle_3;v3;vx3;vy3;setPx3;setPy3;
0;0.3;0.05;0;0.1;5.0;0.5;2.0943951023931953;2.0943951023931953;0.5;0.5;1;5.223818594530396;4.525244888414184;0.5324128866195679;-0.01281498558819294;0.0680333599448204;0.5442340514997615;1.779601631929785;3.5680642210666282;0.9015491137223244;-0.3729356987236352;-0.8207982511378924;0.45782574687484084;-0.17697463581577141;0.33768972754478455;0.4848387837409973;0.08032285422086716;0.5119914467650031;0.7202349192805952;2.350916788318758;0.30590479229811113;0.21744594093375116;-0.21516274008848768;0.3811789157315348;0.4418062357232998;-0.22705569863319397;0.2339802235364914;0.12162456661462784;0.26363799153516554;-1.0377054994848067;-0.33544517182846145;0.12422903191212781;-0.04089490062109569;0.1173049848600441;-0.2352346787574131;0.2574412205085002;
1;0.3;0.05;0;0.1;5.0;0.5;2.0943951023931953;2.0943951023931953;0.5;0.5;1;5.207773228302669;4.53576073620307;0.5303683876991272;-0.01694430038332939;0.07086778432130814;0.5431082728726548;1.7878200302606762;3.570909904917073;0.9010737011271276;-0.37507202735375533;-0.8193014031232242;0.45535398222837614;-0.18080458100797422;0.33474457263946533;0.4875595271587372;0.0904393419623375;0.5121096718507494;0.7124079513837583;2.343678807575089;0.31165781207880405;0.2231161684635974;-0.21760001654382008;0.3793678063321848;0.44403952384997314;-0.22599416971206665;0.23417440056800842;0.1335870921611786;0.26282339034346003;-1.035016619592758;-0.3344523242350558;0.12374633657802825;-0.0406199688566293;0.11688958014540525;-0.2341181634833925;0.2575523165970895;
2;0.3;0.05;0;0.1;5.0;0.5;2.0943951023931953;2.0943951023931953;0.5;0.5;1;5.195805949496378;4.542955848476505;0.5257384181022644;-0.026709478348493576;0.07277623564004898;0.5407921746586379;1.8072983498467692;3.5792958513570547;0.9007162170877048;-0.3817778529918668;-0.8158035147568965;0.449382847503891;-0.18987018129987288;0.33503565192222595;0.4820575416088104;0.10203516483306885;0.5081504237517852;0.7199189921635608;2.331444900677485;0.3158971382633324;0.22883242531457934;-0.21777677352649524;0.3808021369851418;0.4385021869035114;-0.22379069030284882;0.23735688626766205;0.14802981913089752;0.26258177254214166;-1.0203104665395206;-0.3202479210623186;0.12341811507052253;-0.0388522554400778;0.11714321736566606;-0.23156114139086437;0.2607855297407953;
3;0.3;0.05;0;0.1;5.0;0.5;2.0943951023931953;2.0943951023931953;0.5;0.5;1;5.2030484797261725;4.531448978028795;0.5099828243255615;-0.03814813122153282;0.08739602565765381;0.5283629313900422;1.835335463949649;3.547007060387962;0.9009328624066651;-0.35532756849588126;-0.8279023744567181;0.4389173106263853;-0.20372860611287644;0.34183579683303833;0.46313196420669556;0.10887562483549118;0.498714883901705;0.7551986364962359;2.3195694712307704;0.3117483907448183;0.22836336221009315;-0.21221977742916825;0.38750846927505694;0.42068800872086193;-0.2217279076576233;0.24345646798610687;0.16708150506019592;0.26408904415230183;-0.9965376926545557;-0.2933353210148415;0.12394382240636242;-0.035837944705401616;0.11864953784989002;-0.22889549659870362;0.2671863755560849;
4;0.3;0.05;0;0.1;5.0;0.5;2.0943951023931953;2.0943951023931953;0.5;0.5;1;5.1958253404815045;4.528552007738304;0.49254098534584045;-0.053425274789333344;0.10833363234996796;0.5158836469492262;1.8727676050985191;3.522815825302212;0.9007167983527078;-0.3351171863748637;-0.8360545569703853;0.4255175480708677;-0.2206361861834104;0.3510258197784424;0.45101916790008545;0.12283549457788467;0.4964207715077965;0.7854076384004374;2.3383097329112035;0.31269930559739634;0.2250307575401814;-0.2171221174408217;0.39603197128647866;0.4075947444119211;-0.21995368599891663;0.25098612904548645;0.18539589643478394;0.2667891211212524;-0.9692256610408455;-0.2603399951278198;0.1240768448261182;-0.031938509566888824;0.11989576735085507;-0.22634138791229438;0.27496528251565744;
5;0.3;0.05;0;0.1;5.0;0.5;2.0943951023931953;2.0943951023931953;0.5;0.5;1;5.169228383534974;4.529966676934972;0.47739115357398987;-0.07745063304901123;0.13406062126159668;0.5093044675635583;1.9266787020203218;3.54396384695265;0.8999132913018026;-0.35240717805783556;-0.8280417336795025;0.40690971796242276;-0.24305897978491173;0.35987627506256104;0.44072845578193665;0.1378147453069687;0.495587342385222;0.8127217783757094;2.361458396104406;0.31894875710688086;0.22434053684322114;-0.22671487200649065;0.40474438243120525;0.3953854813806385;-0.21893014013767242;0.2597256302833557;0.20077575743198395;0.27100310557282575;-0.9404968518689052;-0.22258835071307848;0.12401185253826674;-0.02737621841357059;0.1209523965671838;-0.22440538382038655;0.2839161095967925;
6;0.3;0.05;0;0.1;5.0;0.5;2.0943951023931953;2.0943951023931953;0.5;0.5;1;5.139756603909054;4.521573556989992;0.47186416387557983;-0.11085496842861176;0.1538931131362915;0.5168322811715914;1.9910319824285498;3.645791846253471;0.8990081241238319;-0.4343166135927683;-0.7871370188207141;0.38500084115702615;-0.2682823721927546;0.3723515570163727;0.42868703603744507;0.1575496345758438;0.4966697591675959;0.8476032791580174;2.4017499404536538;0.32375747836725544;0.21826814637649736;-0.23911905209767748;0.41600518629167216;0.3808632256179096;-0.21744513511657715;0.26764383912086487;0.2178226262331009;0.27456664688386484;-0.9140084710315769;-0.1883214676984417;0.12439839466380959;-0.02328866126588599;0.1221990132995179;-0.22210286736975435;0.29208364178076845;
7;0.3;0.05;0;0.1;5.0;0.5;2.0943951023931953;2.0943951023931953;0.5;0.5;1;5.098852218650434;4.53594209854094;0.47160887718200684;-0.14436151087284088;0.1689835637807846;0.5311567386684751;2.048853887605181;3.7741917304437513;0.8977253026060228;-0.5307737034859015;-0.7240096647330997;0.36545413648482655;-0.2891634438194608;0.38019195199012756;0.42433157563209534;0.17564652860164642;0.4997368220474263;0.8645207990760282;2.434001236867572;0.33680221865356536;0.21892322863242192;-0.2559459990996545;0.42397659771661195;0.3731423758121644;-0.21715408563613892;0.2785230576992035;0.22902724146842957;0.28111630873846627;-0.882722409562618;-0.14237473348922303;0.12373804296516572;-0.017557712850218562;0.12248604000586544;-0.22066562820618263;0.3030202657003766;
8;0.3;0.05;0;0.1;5.0;0.5;2.0943951023931953;2.0943951023931953;0.5;0.5;1;5.048896824340084;4.554465499870827;0.4718644917011261;-0.18179520964622498;0.18476082384586334;0.5496040745008374;2.1091509221548033;3.9230618671526933;0.8961153314025574;-0.6311547672339382;-0.6361339064792795;0.34563353825433846;-0.3090219909420809;0.3869333863258362;0.4232291579246521;0.1926073282957077;0.5041770859393141;0.8748624393153017;2.466541159851653;0.3538375902042996;0.22112638519161865;-0.27623207998651017;0.4311586633641599;0.3679827419273501;-0.21719321608543396;0.28932008147239685;0.2394791543483734;0.28812321385519946;-0.8538573679934575;-0.0972869907903976;0.12289649995085422;-0.011937379109591166;0.12231536567481703;-0.2195806919073522;0.3137831546073603;
9;0.3;0.05;0;0.1;5.0;0.5;2.0943951023931953;2.0943951023931953;0.5;0.5;1;5.015794415045907;4.566729686927191;0.4685785174369812;-0.2163880169391632;0.20421616733074188;0.5653911957805281;2.164688951853259;4.051485275321537;0.8950213144690244;-0.7065636862518461;-0.5493914002094163;0.327265780186612;-0.3262662969810465;0.39561960101127625;0.41569021344184875;0.19762927293777466;0.506137510531754;0.8972980597195799;2.49877231152503;0.36564907432562965;0.21919025639418055;-0.2926685447003884;0.43945765229011235;0.35715650450177105;-0.2181307077407837;0.303878515958786;0.25108805298805237;0.2985757105476803;-0.8191575605328157;-0.03730747210995977;0.12234527945910306;-0.004563334351720315;0.12226014634998779;-0.21904337461112774;0.3283305452287836;
