i;T_Z;v_z;CX;CY;k;R;D_12;v_f;v_cruis;k_f;p12;px_1;py_1;pz_1;d_1;phi_1;angle_1;v1;vx1;vy1;setPx1;setPy1;px_2;py_2;pz_2;d_2;phi_2;angle_2;v2;vx2;vy2;setPx2;setPy2;
30;0.2;0.05;0.75;-0.25;5.0;0.5;3.141592653589793;0.5;0.5;0.1;4.871389430318911;0.848639965057373;0.21609017252922058;0.2060946226119995;0.47641357205146706;0.20855550783822477;1.661961910345937;0.55452161583376;0.5522188514432083;-0.050483289687064566;0.9038618502016939;0.21104184356051411;0.21281731128692627;-0.04315560311079025;0.2274540364742279;0.5756299554205532;-1.2032403690224505;0.7290852128236044;0.4454783841662399;0.2967722112740427;0.33223071106518587;0.24249453241433053;-0.009932532004271667;
31;0.2;0.05;0.75;-0.25;5.0;0.5;3.141592653589793;0.5;0.5;0.1;4.859368220494896;0.860596239566803;0.21230842173099518;0.20818190276622772;0.4753531371619644;0.23481309880849957;1.682993328605917;0.5541500108935092;0.5506658016793865;-0.06204360913160209;0.9156628197347416;0.20610406081783497;0.21665559709072113;-0.035866230726242065;0.22741006314754486;0.5747256069273773;-1.1890039878761907;0.7393596480367884;0.4458499891064908;0.3004203629816152;0.3294386411644095;0.24669763338888265;-0.002922366609801115;
32;0.2;0.05;0.75;-0.25;5.0;0.5;3.141592653589793;0.5;0.5;0.1;4.841670088424441;0.8728505969047546;0.20776237547397614;0.2106848657131195;0.47396061182278854;0.2621938159889152;1.7035214757153387;0.5536026473476907;0.5487336788064363;-0.07326145571804053;0.9277239647853983;0.20043622990217208;0.21739186346530914;-0.03014996089041233;0.22620820999145508;0.5761991555004599;-1.1793214027662298;0.7554917767803262;0.4463973526523093;0.3060708863815875;0.324948009633202;0.2479989521034679;0.002344840072907868;
33;0.2;0.05;0.75;-0.25;5.0;0.5;3.141592653589793;0.5;0.5;0.1;4.826949919773379;0.8851603865623474;0.2046675980091095;0.21414336562156677;0.47433211442517403;0.2889530567842766;1.7321076996619962;0.5531471414734881;0.545965913685119;-0.08884245164483094;0.9397569779308593;0.1957833528446264;0.21931542456150055;-0.02342871204018593;0.2228081077337265;0.5770274405399707;-1.1672823306219307;0.7711423239839486;0.44685285852651185;0.3114362762945497;0.32044488290671724;0.25045905219095554;0.008615776250485797;
34;0.2;0.05;0.75;-0.25;5.0;0.5;3.141592653589793;0.5;0.5;0.1;4.8020879900248685;0.8967248797416687;0.20288203656673431;0.2193835973739624;0.47605706525587876;0.31330938234377964;1.7649580685135184;0.552377307239284;0.5419980002342648;-0.10657794000157932;0.9509246797650952;0.1922242425665764;0.21634934842586517;-0.022481299936771393;0.22519747912883759;0.5801273798089175;-1.1677879348109381;0.7840636993854144;0.44762269276071603;0.3160943791626038;0.31693914011393803;0.24795878634212554;0.009212614074622413;
35;0.2;0.05;0.75;-0.25;5.0;0.5;3.141592653589793;0.5;0.5;0.1;4.795891220867281;0.9055873155593872;0.20305410027503967;0.22172094881534576;0.4790255009276667;0.3307998864264523;1.7971056714871458;0.5521853314629679;0.5381052396601695;-0.12390073176999088;0.9593978395254041;0.1906640270980406;0.2177055925130844;-0.01592053472995758;0.22486397624015808;0.5814899245068271;-1.156494199885853;0.8012140497852897;0.4478146685370321;0.3216211212842409;0.3116052497965969;0.2498677046415085;0.015239990249702108;
36;0.2;0.05;0.75;-0.25;5.0;0.5;3.141592653589793;0.5;0.5;0.1;4.801359328410138;0.9113419651985168;0.20579952001571655;0.2199666053056717;0.4835125977476461;0.3402122672882618;1.8287575685336799;0.5523547353099894;0.5340784740002125;-0.14091109689791229;0.9647498125985381;0.19170841032592534;0.2199120968580246;-0.007414767052978277;0.22011394798755646;0.5829586437316262;-1.1416137114811866;0.8223763631829392;0.44764526469001065;0.3280187685636035;0.3046144620161801;0.252713973714385;0.023046679148639733;
37;0.2;0.05;0.75;-0.25;5.0;0.5;3.141592653589793;0.5;0.5;0.1;4.805247100722629;0.919522762298584;0.207363560795784;0.21851623058319092;0.4877698162874995;0.35495337083687895;1.8646748317973367;0.5524751616344583;0.528789227631218;-0.16003361198261024;0.9724016850617058;0.19136019959752298;0.2231864333152771;0.0030594966374337673;0.21413592994213104;0.5844413083291344;-1.1229848356200782;0.8473136769822677;0.44752483836554163;0.3354220004281754;0.2962609704008702;0.25672863335809465;0.03268559367752079;
38;0.2;0.05;0.75;-0.25;5.0;0.5;3.141592653589793;0.5;0.5;0.1;4.808612735652068;0.9267429113388062;0.208955779671669;0.21687579154968262;0.49181141141960777;0.36759410975504625;1.8974703485521385;0.5525794021677543;0.5233561680884861;-0.177319815654678;0.9790785281476547;0.19122379810620121;0.2268025428056717;0.011710084974765778;0.21074433624744415;0.5850023485355509;-1.1069784617724716;0.8656984585745737;0.44742059783224575;0.34073231790114544;0.2899770316805746;0.26087577459578626;0.040707788142823234;
39;0.2;0.05;0.75;-0.25;5.0;0.5;3.141592653589793;0.5;0.5;0.1;4.798498557789149;0.9374040365219116;0.20816397666931152;0.21961210668087006;0.4950095983131473;0.3882688308379462;1.9341183256611367;0.5522661113817138;0.5162149567267279;-0.19626506625556656;0.9890255321945844;0.18853747004375487;0.22982355952262878;0.017103515565395355;0.21255610883235931;0.5847459424870783;-1.0964179185524912;0.8751726188699023;0.4477338886182862;0.34370477274752465;0.2869366902433782;0.26419403679738124;0.04579718458973318;
