i;T_Z;v_z;CX;CY;k;R;D_12;v_f;v_cruis;k_f;p12;px_1;py_1;pz_1;d_1;phi_1;angle_1;v1;vx1;vy1;setPx1;setPy1;bat_cf1;lighthouse_status_cf1;px_2;py_2;pz_2;d_2;phi_2;angle_2;v2;vx2;vy2;setPx2;setPy2;bat_cf2;lighthouse_status_cf2;
18;0.2;0.05;0;0;5.0;0.5;3.141592653589793;0.7;0.7;3;3.065225205154821;0.48169201612472534;-0.08237949758768082;0.17031066119670868;0.4886855635488953;1.740178733543908;3.2544631138845417;0.5996362775910323;-0.06753760730041425;-0.5958207255570795;0.47493825539468393;-0.14196157014338878;3.436363697052002;2;-0.5011203289031982;0.04674657806754112;0.1741824746131897;0.5032959632274774;-1.4777813684808583;0.10949328280781931;0.8003637224089676;0.08745945133015905;0.7955708218137254;-0.49237438377018233;0.12630366024891365;3.473313808441162;2;
19;0.2;0.05;0;0;5.0;0.5;3.141592653589793;0.7;0.7;3;3.0737445558539402;0.48140960931777954;-0.09118551760911942;0.177249938249588;0.4899693975802368;1.7579922247823658;3.27867752649879;0.6105161901932887;-0.08343065185346298;-0.6047886778201409;0.47306654413243326;-0.1516643853911335;3.4416422843933105;2;-0.5020840167999268;0.0602087639272213;0.1825731098651886;0.5056811793804402;-1.4514485265432824;0.14774606065872445;0.7894838098067112;0.1162192206362315;0.780882692023345;-0.4904620947363036;0.1382970331295558;3.4680352210998535;2;
20;0.2;0.05;0;0;5.0;0.5;3.141592653589793;0.7;0.7;3;3.079170977789357;0.48172903060913086;-0.1024395227432251;0.18129892647266388;0.49250047182868023;1.7803249255208775;3.3136411714548353;0.6175038409829683;-0.10571726314809973;-0.6083870921553106;0.4711573042943209;-0.16327823195875615;3.4416422843933105;2;-0.5014844536781311;0.07430863380432129;0.18886525928974152;0.5069599888933232;-1.4236894038693528;0.18189282959417008;0.7824961590170316;0.14154690399400346;0.7695873653108658;-0.48732976327873073;0.15126737033540788;3.462756633758545;2;
21;0.2;0.05;0;0;5.0;0.5;3.141592653589793;0.7;0.7;3;3.0955022653302553;0.47716090083122253;-0.10797367244958878;0.18175861239433289;0.48922473284198836;1.7933321538849618;3.3103041825116666;0.6387699374459967;-0.10725733672380139;-0.6297006405457118;0.46643516715884237;-0.17094373650415995;3.4310851097106934;2;-0.49962282180786133;0.08908256143331528;0.1942114233970642;0.5075023811005919;-1.394350887964367;0.21393976430124656;0.7612300625540032;0.16161788373850045;0.7438755727887966;-0.48346103343401126;0.16347011871219494;3.462756633758545;2;
22;0.2;0.05;0;0;5.0;0.5;3.141592653589793;0.7;0.7;3;3.109341544322682;0.4692095220088959;-0.11419714987277985;0.1750844269990921;0.4829063724811288;1.8095366465952207;3.295072037699335;0.6570172332695157;-0.10044317530608007;-0.649294088489616;0.45916520447828785;-0.17912655872174144;3.4046921730041504;2;-0.49736595153808594;0.10418567806482315;0.19840623438358307;0.5081609442521263;-1.364307116261681;0.24727130742752612;0.7429827667304842;0.181851850771579;0.7203841308839587;-0.47918076646092805;0.17622409115321902;3.462756633758545;2;
23;0.2;0.05;0;0;5.0;0.5;3.141592653589793;0.7;0.7;3;3.1079958463581625;0.48295843601226807;-0.1358342468738556;0.1921195238828659;0.5016969140220054;1.8449679738194162;3.4242486671375874;0.655235551815195;-0.18274994393597457;-0.6292345241274999;0.4646834416186706;-0.19875769928660558;3.436363697052002;2;-0.49435341358184814;0.12127777189016342;0.20218653976917267;0.5090123726145253;-1.330221487002016;0.28560623952667763;0.7447644481848049;0.20982932821611314;0.7145948056768896;-0.47337048076023686;0.1927372524578524;3.4521994590759277;2;
24;0.2;0.05;0;0;5.0;0.5;3.141592653589793;0.7;0.7;3;3.1280038466279976;0.4930317997932434;-0.1447170227766037;0.1931225061416626;0.5138320467708187;1.8563019648156431;3.496148573196362;0.6818431571295084;-0.23671817570051426;-0.6394330271555856;0.469359982223192;-0.20866032549216226;3.4416422843933105;2;-0.49139338731765747;0.13701172173023224;0.20598948001861572;0.5101369159265029;-1.2988794957359622;0.3225580758111864;0.7181568428704915;0.22765122705265559;0.6811197910669841;-0.46862826461239193;0.20512370083693066;3.4521994590759277;2;
25;0.2;0.05;0;0;5.0;0.5;3.141592653589793;0.7;0.7;3;3.1204035293761545;0.48057904839515686;-0.1605192869901657;0.21443124115467072;0.5066780666776742;1.8931577774462967;3.4973320368032548;0.6717102910711736;-0.23394564490362313;-0.6296539925717526;0.45718448390479455;-0.22348468624734097;3.4680352210998535;2;-0.48837387561798096;0.15169928967952728;0.2092869132757187;0.5113919405655513;-1.2696240003571269;0.35807054873494315;0.7282897089288263;0.25524210032806854;0.6820977718419484;-0.4628496655851741;0.21990906686372214;3.446920871734619;2;
26;0.2;0.05;0;0;5.0;0.5;3.141592653589793;0.7;0.7;3;3.1269233677873256;0.47551703453063965;-0.17310567200183868;0.22356919944286346;0.5060454760276212;1.9199209037188916;3.520935409498499;0.680401255197709;-0.25195940922374466;-0.6320303190340155;0.45032109360826517;-0.23630870390524022;3.4574780464172363;2;-0.48404085636138916;0.1682092845439911;0.2137524038553238;0.5124352778974808;-1.2363410356733713;0.3965517433063968;0.7195987448022909;0.2779378038526823;0.6637566803510007;-0.4562470759761209;0.23458495257909115;3.4521994590759277;2;
27;0.2;0.05;0;0;5.0;0.5;3.141592653589793;0.7;0.7;3;3.132663216585236;0.47047510743141174;-0.18514281511306763;0.22499176859855652;0.5055934025485201;1.9457067155267243;3.5444627669823765;0.6880650764199917;-0.2697629894422927;-0.6329782610137622;0.4434988084871825;-0.24844064121444384;3.436363697052002;2;-0.4770221412181854;0.18281714618206024;0.22001466155052185;0.5108544138504973;-1.2048153750676267;0.42019982959411584;0.7119349235800082;0.2904288023979172;0.6500018816515716;-0.4479792609783937;0.2478173343472174;3.4574780464172363;2;
28;0.2;0.05;0;0;5.0;0.5;3.141592653589793;0.7;0.7;3;3.1324854782963323;0.4658214747905731;-0.1976964771747589;0.21923692524433136;0.5060370969241035;1.9721620121799428;3.573134660633787;0.68782763163878;-0.2876989963908648;-0.6247688679195711;0.4370515751514866;-0.26017336396671603;3.4258065223693848;2;-0.4691042900085449;0.19406726956367493;0.2254607379436493;0.5076622302479485;-1.1785378167033116;0.43055093416250884;0.7121723683612199;0.2972404634731802;0.6471766290059291;-0.4393802436612269;0.2587849324642678;3.4574780464172363;2;
29;0.2;0.05;0;0;5.0;0.5;3.141592653589793;0.7;0.7;3;3.1226053782431062;0.45989441871643066;-0.2114880383014679;0.2166031301021576;0.5061917292006328;2.0018212902224746;3.6035663780592513;0.6746432835558482;-0.30069917208491864;-0.603923478558717;0.4298245015079388;-0.2718803861573396;3.4152493476867676;2;-0.47690725326538086;0.20843516290187836;0.2209002524614334;0.5204668532683543;-1.1587586387140056;0.5140169572335611;0.7253567164441517;0.3566427202729542;0.6316235715732502;-0.4412429812380854;0.27159752005920335;3.4416422843933105;2;
30;0.2;0.05;0;0;5.0;0.5;3.141592653589793;0.7;0.7;3;3.1135927109060666;0.45519980788230896;-0.22508403658866882;0.21081596612930298;0.5078087126301991;2.0300126066797066;3.6398326754181176;0.6626545055903099;-0.31666951453402975;-0.5820922713315476;0.423532856428906;-0.28329326372182356;3.420527935028076;2;-0.47498977184295654;0.21853995323181152;0.22269092500209808;0.5228527464917692;-1.1395799895938206;0.5449866458720316;0.73734549440969;0.3822448231183081;0.6305293596062942;-0.43676528953112576;0.28159288919244096;3.446920871734619;2;
31;0.2;0.05;0;0;5.0;0.5;3.141592653589793;0.7;0.7;3;3.12945819389256;0.45077863335609436;-0.23596110939979553;0.21288466453552246;0.5088015540852547;2.05302926276588;3.6678049832409623;0.6837845827557164;-0.34343880283996236;-0.5912792439433864;0.4164347530720981;-0.29508903379413415;3.4258065223693848;2;-0.46628955006599426;0.23691695928573608;0.21634434163570404;0.5230254201259691;-1.1006978505211589;0.5847209428948019;0.7162154172442835;0.3953270657538194;0.5972277915342508;-0.4267568434906123;0.29663973843916114;3.4310851097106934;2;
32;0.2;0.05;0;0;5.0;0.5;3.141592653589793;0.7;0.7;3;3.1353742724501337;0.4457922577857971;-0.24842602014541626;0.21544653177261353;0.5103393229872154;2.079202891296448;3.701649852978023;0.6916876009788347;-0.36744842720429305;-0.5860148382873483;0.4090474150653678;-0.3070275039741511;3.4258065223693848;2;-0.45797592401504517;0.25149616599082947;0.21601374447345734;0.5224866203890022;-1.0686081434330048;0.6141510833386725;0.7083123990211652;0.40817560345889975;0.5788774752467756;-0.4171583636691552;0.30938391351550704;3.4310851097106934;2;
33;0.2;0.05;0;0;5.0;0.5;3.141592653589793;0.7;0.7;3;3.1406868865485933;0.4413090944290161;-0.2588764429092407;0.21913883090019226;0.5116353481915608;2.101312249577912;3.7302198165893876;0.6987890816444249;-0.3879815012259541;-0.5811854569170788;0.4025109443064207;-0.3169949886009486;3.4310851097106934;2;-0.44970160722732544;0.2632523775100708;0.21846361458301544;0.521088619917519;-1.041186171053033;0.6346650608653581;0.701210918355575;0.4157534447254617;0.5646643473958501;-0.40812626275477926;0.3197188122496558;3.4416422843933105;2;
34;0.2;0.05;0;0;5.0;0.5;3.141592653589793;0.7;0.7;3;3.142423889761979;0.43453794717788696;-0.2713260054588318;0.222457155585289;0.5122899850434499;2.1289649116007974;3.7611339914992734;0.7011112786001916;-0.4071085400047089;-0.5708061506638045;0.39382709317741604;-0.32840662052521225;3.436363697052002;2;-0.4408418834209442;0.27577176690101624;0.22230826318264008;0.5199919553203047;-1.011796505816816;0.6586286481636526;0.6988887213998083;0.4277429038651624;0.5527037661287078;-0.39806759303442796;0.331042143513887;3.4416422843933105;2;
35;0.2;0.05;0;0;5.0;0.5;3.141592653589793;0.7;0.7;3;3.1432342339274837;0.42811691761016846;-0.28417089581489563;0.22611898183822632;0.5138454954286085;2.156790425054873;3.7967039563118625;0.702194613509971;-0.42781031837625877;-0.5568263703644267;0.3853358857725426;-0.3398535328513383;3.4310851097106934;2;-0.43309956789016724;0.2885035574436188;0.22661170363426208;0.5203936378975755;-0.9831606481972877;0.6892526514166263;0.6978053864900289;0.4437767426701942;0.5385114298504079;-0.3887218936231478;0.34235470042865956;3.436363697052002;2;
36;0.2;0.05;0;0;5.0;0.5;3.141592653589793;0.7;0.7;3;3.1424663324688735;0.4212192893028259;-0.2981572449207306;0.228827565908432;0.5160653373164084;2.1867668667256153;3.8377177798757875;0.7011680199484615;-0.44962342584355397;-0.5380291508191282;0.37625694671847054;-0.3519601600026434;3.4310851097106934;2;-0.4257292151451111;0.3019082248210907;0.22719880938529968;0.5219137293104048;-0.9539521079852659;0.725977529156989;0.6988319800515385;0.4639313543331101;0.5226220764657766;-0.37933607971180006;0.3541704324676684;3.436363697052002;2;
37;0.2;0.05;0;0;5.0;0.5;3.141592653589793;0.7;0.7;3;3.1390974942010517;0.4128956198692322;-0.3130940794944763;0.22659897804260254;0.5181801766969583;2.2195811275091493;3.8810292013484373;0.6966642799174803;-0.4694623515891565;-0.5147292680170038;0.3659493847103165;-0.3645670062961767;3.4258065223693848;2;-0.41769564151763916;0.3150954842567444;0.227085679769516;0.5232158380074369;-0.9245066854693855;0.7618516412812637;0.7033357200825197;0.48548620187841174;0.508904984186312;-0.369147021329798;0.3659859826753756;3.4310851097106934;2;
38;0.2;0.05;0;0;5.0;0.5;3.141592653589793;0.7;0.7;3;3.1331545824143667;0.40320003032684326;-0.32951465249061584;0.22827830910682678;0.5207208183485452;2.2559665634198525;3.929998662343044;0.688721538506266;-0.4884622847407471;-0.48553264976547916;0.35435380185276855;-0.3780679174671638;3.4258065223693848;2;-0.40816202759742737;0.3278646469116211;0.22803856432437897;0.5235374556485191;-0.8940641613453749;0.793880580179719;0.7112784614937339;0.5071979084349943;0.4986655507091502;-0.35744223675392794;0.3777312019825361;3.4310851097106934;2;
39;0.2;0.05;0;0;5.0;0.5;3.141592653589793;0.7;0.7;3;3.124476944766395;0.39173412322998047;-0.34715795516967773;0.22922663390636444;0.5234255144147575;2.295939131375879;3.983331777112118;0.6771380607607027;-0.5050114573555453;-0.45108688882563786;0.34123297749442594;-0.39226664405224154;3.4310851097106934;2;-0.39722609519958496;0.3400668501853943;0.22727330029010773;0.5229092017764893;-0.8627692310373137;0.8220760340141765;0.7228619392392972;0.5295401524713224;0.49205346266584293;-0.34427207995245274;0.3892721964519786;3.420527935028076;2;
40;0.2;0.05;0;0;5.0;0.5;3.141592653589793;0.7;0.7;3;3.1169231645691373;0.3800380229949951;-0.36616143584251404;0.2299548238515854;0.5277339254019927;2.3376002823036197;4.046187513996895;0.667079339973807;-0.5244409943944902;-0.41225779461207057;0.3275939235555461;-0.4073872153037211;3.420527935028076;2;-0.38366198539733887;0.3518223464488983;0.2224579155445099;0.5205530544525087;-0.8286618603068335;0.8445402560721749;0.7329206600261929;0.5479797751677767;0.48671435144271535;-0.3288640078805612;0.40049378159316984;3.4152493476867676;2;
41;0.2;0.05;0;0;5.0;0.5;3.141592653589793;0.7;0.7;3;3.1099150280173338;0.3679370582103729;-0.38573986291885376;0.2274729609489441;0.5330787189985728;2.3798113666119685;4.114517451356417;0.6577769384539667;-0.5436760364759756;-0.3702524383763692;0.31356945456277535;-0.4227651067564907;3.4258065223693848;2;-0.36924630403518677;0.36334097385406494;0.218014195561409;0.5180342617287643;-0.7934589125502866;0.867265518027097;0.7422230615460332;0.5659917072166553;0.48015462140100523;-0.31264713331352123;0.4113564359941655;3.399413585662842;2;
42;0.2;0.05;0;0;5.0;0.5;3.141592653589793;0.7;0.7;3;3.1072459204379617;0.3557319939136505;-0.40479615330696106;0.22817428410053253;0.5388925470127549;2.420618484647737;4.183480452892595;0.654243281556226;-0.5648463884257474;-0.33012547454543545;0.29924735507107575;-0.4378087007615046;3.420527935028076;2;-0.3542669415473938;0.376245379447937;0.21456919610500336;0.5167839504369951;-0.7553209020938861;0.8991990028453469;0.7457567184437739;0.5837998001322304;0.46403758088068037;-0.29588696153417077;0.422649137536005;3.409970760345459;2;
43;0.2;0.05;0;0;5.0;0.5;3.141592653589793;0.7;0.7;3;3.0838523470762147;0.3430080711841583;-0.4233204424381256;0.22796134650707245;0.5448437701612151;2.460614800031108;4.251981935860423;0.6235653598451991;-0.5586345693699756;-0.2770580731610155;0.28714461424716076;-0.45102624975422717;3.420527935028076;2;-0.3480222225189209;0.38213053345680237;0.21186862885951996;0.5168589865398392;-0.7387181600722633;0.9161742899760572;0.7764346401548008;0.6159286048244631;0.47273957332902156;-0.28642936203647457;0.42940449078970455;3.4152493476867676;2;
44;0.2;0.05;0;0;5.0;0.5;3.141592653589793;0.7;0.7;3;3.102047657473494;0.32979321479797363;-0.4410448968410492;0.22866137325763702;0.5507124163811037;2.4995303475473967;4.318655065075273;0.6473781857738595;-0.5978427648135429;-0.2483597068285283;0.2700089383166193;-0.465880867523902;3.4258065223693848;2;-0.3280848562717438;0.4043824374675751;0.21096931397914886;0.5207348928649472;-0.6816073021586941;0.9924944215002343;0.7526218142261404;0.6302395163881382;0.41138515679578497;-0.26506090463293;0.44552095314715356;3.436363697052002;2;
45;0.2;0.05;0;0;5.0;0.5;3.141592653589793;0.7;0.7;3;3.0989090970522843;0.3160536587238312;-0.4597614109516144;0.2260063886642456;0.5579161856344904;2.5393530312365975;4.3920201747264525;0.6432451460810998;-0.6105164082502069;-0.2025685889128968;0.2550020178988105;-0.4800182698429041;3.4258065223693848;2;-0.3147139847278595;0.4183778166770935;0.21925655007362366;0.5235311735424921;-0.6449231788907053;1.0429905810932358;0.7567548539189001;0.6537713105565792;0.3811311879431394;-0.24933685367220157;0.45649093547140746;3.462756633758545;2;
46;0.2;0.05;0;0;5.0;0.5;3.141592653589793;0.7;0.7;3;3.0953570100249284;0.30109283328056335;-0.4753265678882599;0.2270168513059616;0.5626653005058599;2.5769441726254443;4.4513781607942695;0.6385793997732656;-0.6169504743837559;-0.1647900542279259;0.23939778584218777;-0.49180557331105246;3.420527935028076;2;-0.30204394459724426;0.4313461184501648;0.22947290539741516;0.5265833441819887;-0.610884124529215;1.092054376892786;0.7614206002267343;0.6758180126299668;0.35075824189108135;-0.23446214333424759;0.46642194263927295;3.4680352210998535;2;
47;0.2;0.05;0;0;5.0;0.5;3.141592653589793;0.7;0.7;3;3.092476028763643;0.28624770045280457;-0.4896833300590515;0.2255995273590088;0.567210287064895;2.6126058760563775;4.507597051016166;0.6348050455831352;-0.6215397274757926;-0.12909613885443627;0.22409372770522532;-0.5025929439444952;3.4258065223693848;2;-0.2898964583873749;0.4443122446537018;0.23904205858707428;0.5305217501052656;-0.5781034023595693;1.1441332357424772;0.7651949544168647;0.696596563058789;0.31666472269532986;-0.22023680208149599;0.4759787169232348;3.4574780464172363;2;
48;0.2;0.05;0;0;5.0;0.5;3.141592653589793;0.7;0.7;3;3.086935212149518;0.27053359150886536;-0.5030282139778137;0.22619524598121643;0.5711618056141313;2.6481565326686543;4.5607933570252595;0.6275729076182046;-0.6203755076175472;-0.09477332918410182;0.20849604074711064;-0.5125055468962239;3.4258065223693848;2;-0.2783380448818207;0.4559292197227478;0.2428550124168396;0.5341755522537774;-0.5480935623614142;1.1919459041589548;0.7724270923817953;0.7176546144842533;0.28568420914508436;-0.20657258343339535;0.48449764063725625;3.4416422843933105;2;
