i;T_Z;v_z;CX;CY;k;R;D_12;v_f;v_cruis;k_f;p12;px_1;py_1;pz_1;d_1;phi_1;angle_1;v1;vx1;vy1;setPx1;setPy1;bat_cf1;lighthouse_status_cf1;px_2;py_2;pz_2;d_2;phi_2;angle_2;v2;vx2;vy2;setPx2;setPy2;bat_cf2;lighthouse_status_cf2;
31;0.2;0.05;0.01600000000000001;0.01600000000000001;5.0;0.5;3.141592653589793;0.7;0.7;3;3.1341008974831137;0.2527337670326233;-0.5061888694763184;0.21759556233882904;0.5733446536407327;2.7159572446663005;4.638248258169288;0.6899859457903904;-0.688090440822752;-0.05110920305199877;0.1839247229503481;-0.5112997897815182;3.3360705375671387;2;-0.1991267204284668;0.4812279939651489;0.22039304673671722;0.5125588670690854;-0.4331271650301803;1.2003811564515547;0.7100140542096095;0.6618588656248263;0.25702684523019076;-0.13294083386598415;0.506930678488168;3.3096776008605957;2;
32;0.2;0.05;0.01650000000000001;0.01650000000000001;5.0;0.5;3.141592653589793;0.7;0.7;3;3.134355045781024;0.23567606508731842;-0.520866870880127;0.2205595076084137;0.5803458463939063;2.7543198767590447;4.707112408413746;0.6903255512429175;-0.6903159411701226;-0.0036425355517522144;0.16664447097030616;-0.5212311244353022;3.33079195022583;2;-0.1813071072101593;0.4916127026081085;0.22420570254325867;0.5146452485377014;-0.39451038463948473;1.249381722595978;0.7096744487570824;0.6733316521235777;0.2241925722837446;-0.11397394199780153;0.514031959836483;3.3149561882019043;2;
33;0.2;0.05;0.01700000000000001;0.01700000000000001;5.0;0.5;3.141592653589793;0.7;0.7;3;3.1250707737439822;0.22138455510139465;-0.5299060344696045;0.22181336581707;0.5838486592459241;2.7839529387351982;4.7517338465185155;0.677929935425914;-0.6774052790747798;0.02666618135773631;0.15364402719391668;-0.5272394163338309;3.33079195022583;2;-0.17076674103736877;0.49519339203834534;0.2264302521944046;0.5137365757165173;-0.37416159470041055;1.2652099152212835;0.722070064574086;0.6886170590073717;0.21723656275604866;-0.1019050351366316;0.5169170483139502;3.3096776008605957;2;
34;0.2;0.05;0.017500000000000012;0.017500000000000012;5.0;0.5;3.141592653589793;0.7;0.7;3;3.1184026045771214;0.20700335502624512;-0.5331533551216125;0.21707692742347717;0.582349241497653;2.8101453818492512;4.77153293556459;0.6690470613535315;-0.6678772366205531;0.03954702403329421;0.1402156313641898;-0.5291986527182831;3.3255133628845215;2;-0.160172700881958;0.49731695652008057;0.22706548869609833;0.5116560371996822;-0.3546373207532104;1.274373341747961;0.7309529386464684;0.6990742209315344;0.21351213582575568;-0.09026527878880457;0.5186681701026561;3.304399013519287;2;
35;0.2;0.05;0.018000000000000013;0.018000000000000013;5.0;0.5;3.141592653589793;0.7;0.7;3;3.104915211338174;0.18914736807346344;-0.531413197517395;0.20915690064430237;0.5754531112130351;2.8396105202234985;4.771162277285374;0.6511623336846102;-0.6500380022245775;0.03824892774272;0.12414356785100569;-0.527588304743123;3.304399013519287;2;-0.15117934346199036;0.49831005930900574;0.22760449349880219;0.5092341340951633;-0.33865957561790877;1.2782746557378473;0.7488376663153897;0.7170268566705525;0.21594058744438427;-0.0794766577949351;0.5199041180534442;3.3149561882019043;2;
36;0.2;0.05;0.018500000000000013;0.018500000000000013;5.0;0.5;3.141592653589793;0.7;0.7;3;3.097029141479597;0.1747053563594818;-0.5288994312286377;0.20669154822826385;0.5692506044483648;2.8636214936148208;4.767750682921701;0.6407741576260972;-0.639792448243407;0.03545623008925034;0.11072611153514111;-0.5253538082197127;3.3096776008605957;2;-0.14224576950073242;0.49947983026504517;0.22768202424049377;0.5071299631595181;-0.32253467208517417;1.2838963794516582;0.7592258423739027;0.7281930452620701;0.2148459181839739;-0.06942646497452541;0.5209644220834425;3.3096776008605957;2;
37;0.2;0.05;0.019000000000000013;0.019000000000000013;5.0;0.5;3.141592653589793;0.7;0.7;3;3.1322320534504526;0.18214240670204163;-0.529918909072876;0.21874594688415527;0.5726494683506574;2.8527004368982287;4.771924135686312;0.6874890873856889;-0.686271067121194;0.040905595054282845;0.11351529998992223;-0.5258283495674477;3.346627712249756;2;-0.1292983740568161;0.5013920664787292;0.23104684054851532;0.5046726796147322;-0.29825281683090454;1.2959026584717555;0.712510912614311;0.6857590250778527;0.19340723905467283;-0.060722471549030835;0.5207327903841965;3.33079195022583;2;
38;0.2;0.05;0.019500000000000014;0.019500000000000014;5.0;0.5;3.141592653589793;0.7;0.7;3;3.149785384091824;0.1777268946170807;-0.5239403247833252;0.2203834354877472;0.5660063045415401;2.858267571165331;4.74783988512087;0.7109506691782568;-0.7105039664204185;0.02519856555171206;0.10667649797503884;-0.521420468228154;3.33079195022583;2;-0.1167861744761467;0.5022852420806885;0.23730309307575226;0.501652779643701;-0.2751323519224126;1.3039276849792798;0.6890493308217431;0.6646579502756887;0.18171073012128966;-0.050320379448577826;0.5204563150928174;3.33079195022583;2;
39;0.2;0.05;0.020000000000000014;0.020000000000000014;5.0;0.5;3.141592653589793;0.7;0.7;3;3.1356738362093712;0.15597233176231384;-0.5256737470626831;0.23748503625392914;0.5623595942440297;2.8973835789440976;4.7704250756439786;0.692087955499642;-0.6909227413143353;0.04014353848826056;0.08688005763088032;-0.521659393213857;3.357184886932373;2;-0.10366275906562805;0.5040443539619446;0.24002602696418762;0.4995912475035565;-0.25012789202614805;1.3186246751320987;0.7079120445003579;0.6855228127076853;0.17662937469747375;-0.03511047779485951;0.5217072914316919;3.3255133628845215;2;
40;0.2;0.05;0.020500000000000015;0.020500000000000015;5.0;0.5;3.141592653589793;0.7;0.7;3;3.1379473658191603;0.14106546342372894;-0.5250564217567444;0.24196459352970123;0.558719822711349;2.924093093802798;4.7804635463641;0.6951268034921231;-0.6935167656655193;0.04728391559519868;0.07171378685717701;-0.5203280301972245;3.346627712249756;2;-0.08902726322412491;0.5076736211776733;0.24150557816028595;0.4993339148913619;-0.22114484755765276;1.34632106600737;0.7048731965078768;0.687188664962961;0.15690112141618126;-0.020308396727828804;0.5233637333192914;3.3255133628845215;2;
