i; x; y; d; phi; angle; vx; vy; CX; CY; k; R; v 
56;0.7716125845909119;-0.3262529671192169;0.01942155099935072;-1.8985955684440656;-0.4082039713400925;-0.03969615106869422;0.09178352570222724;0.79;-0.32;1.0;0.1;0.1
57;0.7713662981987;-0.32645082473754883;0.01942155099935072;-1.8985955684440656;-0.4082039713400925;-0.03969615106869422;0.09178352570222724;0.79;-0.32;1.0;0.1;0.1
58;0.7713662981987;-0.32645082473754883;0.019718721627284712;-1.9040740395924827;-0.4133871818925551;-0.04017134904682379;0.09157654020412788;0.79;-0.32;1.0;0.1;0.1
59;0.7710439562797546;-0.3261515498161316;0.019929203663573803;-1.884590895299554;-0.393694899942145;-0.03836032585614738;0.09234979913464994;0.79;-0.32;1.0;0.1;0.1
60;0.7710439562797546;-0.3261515498161316;0.019929203663573803;-1.884590895299554;-0.393694899942145;-0.03836032585614738;0.09234979913464994;0.79;-0.32;1.0;0.1;0.1
61;0.7710439562797546;-0.3261515498161316;0.019929203663573803;-1.884590895299554;-0.393694899942145;-0.03836032585614738;0.09234979913464994;0.79;-0.32;1.0;0.1;0.1
62;0.7710439562797546;-0.3261515498161316;0.019929203663573803;-1.884590895299554;-0.393694899942145;-0.03836032585614738;0.09234979913464994;0.79;-0.32;1.0;0.1;0.1
63;0.7710439562797546;-0.3261515498161316;0.019929203663573803;-1.884590895299554;-0.393694899942145;-0.03836032585614738;0.09234979913464994;0.79;-0.32;1.0;0.1;0.1
64;0.7702749967575073;-0.32597655057907104;0.019929203663573803;-1.884590895299554;-0.393694899942145;-0.03836032585614738;0.09234979913464994;0.79;-0.32;1.0;0.1;0.1
65;0.7702749967575073;-0.32597655057907104;0.020610553358426414;-1.8649973142632335;-0.3734242731434774;-0.03648058491310464;0.0931083611948882;0.79;-0.32;1.0;0.1;0.1
66;0.7702749967575073;-0.32597655057907104;0.020610553358426414;-1.8649973142632335;-0.3734242731434774;-0.03648058491310464;0.0931083611948882;0.79;-0.32;1.0;0.1;0.1
67;0.7700097560882568;-0.32586124539375305;0.020831803791721382;-1.856007850111819;-0.3642149404622707;-0.0356215841786901;0.09344036997251508;0.79;-0.32;1.0;0.1;0.1
68;0.7700097560882568;-0.32586124539375305;0.020831803791721382;-1.856007850111819;-0.3642149404622707;-0.0356215841786901;0.09344036997251508;0.79;-0.32;1.0;0.1;0.1
69;0.7696269750595093;-0.325767457485199;0.020831803791721382;-1.856007850111819;-0.3642149404622707;-0.0356215841786901;0.09344036997251508;0.79;-0.32;1.0;0.1;0.1
70;0.7696269750595093;-0.325767457485199;0.02117365606288711;-1.8466707101885085;-0.3545380683928115;-0.03471571996170767;0.0937806951751814;0.79;-0.32;1.0;0.1;0.1
71;0.7696269750595093;-0.325767457485199;0.02117365606288711;-1.8466707101885085;-0.3545380683928115;-0.03471571996170767;0.0937806951751814;0.79;-0.32;1.0;0.1;0.1
72;0.7699522376060486;-0.3256584107875824;0.02117365606288711;-1.8466707101885085;-0.3545380683928115;-0.03471571996170767;0.0937806951751814;0.79;-0.32;1.0;0.1;0.1
73;0.7699522376060486;-0.3256584107875824;0.020830995887027647;-1.8458869921482048;-0.35409488537121236;-0.03467415454193492;0.09379607138255852;0.79;-0.32;1.0;0.1;0.1
74;0.7699522376060486;-0.3256584107875824;0.020830995887027647;-1.8458869921482048;-0.35409488537121236;-0.03467415454193492;0.09379607138255852;0.79;-0.32;1.0;0.1;0.1
75;0.7688648700714111;-0.3254965543746948;0.020830995887027647;-1.8458869921482048;-0.35409488537121236;-0.03467415454193492;0.09379607138255852;0.79;-0.32;1.0;0.1;0.1
