i;T_Z;v_z;CX;CY;k;R;D_12;v_f;v_cruis;k_f;p12;px_1;py_1;pz_1;d_1;phi_1;angle_1;v1;vx1;vy1;setPx1;setPy1;px_2;py_2;pz_2;d_2;phi_2;angle_2;v2;vx2;vy2;setPx2;setPy2;
42;0.3;0.05;0.5;0.0;5.0;0.3;3.141592653589793;0.05;0.05;0.1;3.4574189701985087;0.2859758138656616;0.3433506190776825;0.3226560950279236;0.40459362312262626;-0.5574047403677171;1.4952444022060716;0.0510049723369864;0.050859470997349526;0.0038498588242310656;0.2910617609653966;0.3437356049601056;0.5776892304420471;-0.3153096139431;0.32515236735343933;0.32473954051150633;2.9000142298307914;4.593883084220892;0.048995027663013606;-0.048651395652403465;-0.005792619163449817;0.5728240908768067;-0.315888875859445;
43;0.3;0.05;0.5;0.0;5.0;0.3;3.141592653589793;0.05;0.05;0.1;3.4728963999564577;0.28073808550834656;0.34404540061950684;0.3235965371131897;0.40797429432990273;-0.5673990862207867;1.4984309877394622;0.0510541869912973;0.050920566507686935;0.0036913298252231794;0.28583014215911523;0.34441453360202917;0.5752116441726685;-0.3126235604286194;0.321736216545105;0.32154359261882787;2.905497313735671;4.583597857380811;0.0489458130087027;-0.04854043795511025;-0.00628637369307482;0.5703576003771574;-0.31325219779792685;
44;0.3;0.05;0.5;0.0;5.0;0.3;3.141592653589793;0.05;0.05;0.1;3.4793982013425455;0.2787618041038513;0.345234215259552;0.32528752088546753;0.4100402452311984;-0.5699053897611841;1.5038886270844212;0.051074859728828206;0.050960580483435776;0.0034147522766288345;0.2838578621521949;0.34557569048721487;0.5732446312904358;-0.3098866641521454;0.3215315639972687;0.31842506282046396;2.909492811581362;4.572155146880121;0.0489251402711718;-0.04844485876873655;-0.00683849467580446;0.5684001454135621;-0.3105705136197258;
45;0.3;0.05;0.5;0.0;5.0;0.3;3.141592653589793;0.05;0.05;0.1;3.477975137956458;0.27983176708221436;0.3459463119506836;0.32852330803871155;0.4100645089963529;-0.5667715582612708;1.5071155810359345;0.05107033511881308;0.05096681894179429;0.0032499994003431783;0.2849284489763938;0.3462713118907179;0.5721501111984253;-0.3076058030128479;0.32216882705688477;0.3159540608903834;2.9112035796951874;4.561601653193843;0.04892966488118693;-0.048374465589997015;-0.007350046548658862;0.5673126646394256;-0.30834080766771377;
46;0.3;0.05;0.5;0.0;5.0;0.3;3.141592653589793;0.05;0.05;0.1;3.483302780418321;0.2780029773712158;0.347435861825943;0.3285270929336548;0.4123037183179175;-0.5685738273517746;1.5138661261936956;0.051087274059352664;0.05100450826988622;0.002906837966333139;0.28310342819820444;0.3477265456225763;0.5706393122673035;-0.3060131072998047;0.32024121284484863;0.31406039909049244;2.914728953066547;4.5557117980554915;0.04891272594064734;-0.048313604609516454;-0.007632192907689482;0.5658079518063518;-0.30677632659057363;
47;0.3;0.05;0.5;0.0;5.0;0.3;3.141592653589793;0.05;0.05;0.1;3.4942183688588186;0.2719682455062866;0.35063570737838745;0.3257365822792053;0.4182629320729047;-0.5766128535210905;1.5281922173611222;0.051121977626394324;0.05107558863379234;0.0021773475021651277;0.27707580436966583;0.350853442128604;0.5694388747215271;-0.30481088161468506;0.32119736075401306;0.31262026625494627;2.917605515337729;4.551419621097693;0.04887802237360568;-0.04824614602010245;-0.007833930390401079;0.5646142601195169;-0.3055942746537252;
48;0.3;0.05;0.5;0.0;5.0;0.3;3.141592653589793;0.05;0.05;0.1;3.489107584731869;0.273021399974823;0.3553828001022339;0.32176610827445984;0.4216826051402804;-0.5683816166675916;1.5489973052629211;0.05110572940767579;0.051093587235184264;0.0011139666652078097;0.2781307586983414;0.35549419676875466;0.5682619214057922;-0.3040218949317932;0.32155904173851013;0.31159108220860376;2.9207259680642776;4.549412948905449;0.048894270592324214;-0.04824636167317064;-0.007933365115575575;0.5634372852384751;-0.30481523144335076;
49;0.3;0.05;0.5;0.0;5.0;0.3;3.141592653589793;0.05;0.05;0.1;3.4976976919140936;0.2683996260166168;0.35914695262908936;0.31849899888038635;0.4273467758296584;-0.5727550842005297;1.5650339416731174;0.05113303876553492;0.05113218982950399;0.00029464663117995674;0.27351284499956724;0.35917641729220734;0.5668667554855347;-0.30379539728164673;0.32158204913139343;0.31106720559820483;2.9249426077135645;4.551018585001636;0.04886696123446509;-0.048232083018488345;-0.007851501002251834;0.5620435471836859;-0.3045805473818719;
50;0.3;0.05;0.5;0.0;5.0;0.3;3.141592653589793;0.05;0.05;0.1;3.505315583631534;0.2638756036758423;0.36113789677619934;0.31726765632629395;0.4314803715435787;-0.5790660670976976;1.573291308947558;0.051157255896419805;0.05115709667118194;-0.00012763630801929432;0.2689913133429605;0.3611251331453974;0.5663358569145203;-0.30327078700065613;0.31834229826927185;0.31044100270515335;2.9262495165338365;4.549203508377135;0.0488427441035802;-0.04819385709925074;-0.007935098579401376;0.5615164712045951;-0.30406429685859626;
51;0.3;0.05;0.5;0.0;5.0;0.3;3.141592653589793;0.05;0.05;0.1;3.509994617434348;0.26259559392929077;0.3626558184623718;0.31707221269607544;0.43345137522725546;-0.5796212937734501;1.579586131826277;0.0511721297920469;0.05117015300819402;-0.00044978725204944587;0.2677126092301102;0.3626108397371669;0.5650408267974854;-0.30333730578422546;0.31814855337142944;0.31023189750722474;2.930373323660898;4.552284574826252;0.04882787020795311;-0.04820339320723746;-0.007784201458927455;0.5602204874767616;-0.3041157259301182;
