i;T_Z;v_z;CX;CY;k;R;D_12;D_23;v_f;v_cruis;k_f;p12;p23;px_1;py_1;pz_1;d_1;phi_1;angle_1;v1;vx1;vy1;setPx1;setPy1;px_2;py_2;pz_2;d_2;phi_2;angle_2;v2;vx2;vy2;setPx2;setPy2;px_3;py_3;pz_3;d_3;phi_3;angle_3;v3;vx3;vy3;setPx3;setPy3;
0;0.2;0.05;0;0;5.0;0.5;2.0943951023931953;2.0943951023931953;0.3;0.3;1;4.204304858261994;4.154948542303277;0.19353529810905457;0.27953848242759705;0.022920919582247734;0.339996580529988;0.605565596897405;1.501610556342245;0.5154706802550028;0.5142374780485877;0.03563479160572766;0.24495904591391332;0.2831019615881698;-0.5099537372589111;0.049869105219841;0.012404482811689377;0.5123863208554246;-1.4733148520201869;0.15933408072882121;0.29058128119269594;0.04610384623732692;0.28690053388189;-0.5053433526351785;0.07855915860803;0.1823870688676834;-0.36816295981407166;0.012815951369702816;0.4108637339425358;2.681633690283091;3.8331732983485742;0.08629200326808992;-0.055033195592368585;-0.06646545878057371;0.17688374930844655;-0.374809505692129;
1;0.2;0.05;0;0;5.0;0.5;2.0943951023931953;2.0943951023931953;0.3;0.3;1;4.1986094332067445;4.166660193828506;0.1917506605386734;0.279140442609787;0.03457752615213394;0.33865572860562293;0.6019019308376129;1.4938723432500902;0.5152707160668547;0.513746962155446;0.039597597302108066;0.243125356754218;0.2831002023399978;-0.504111111164093;0.044538822025060654;0.003568942192941904;0.5060748156809194;-1.4826739431352287;0.11848712634546205;0.2939002196434622;0.03474196754583826;0.29183957030793345;-0.5006369144095092;0.073722779055854;0.18255874514579773;-0.37069937586784363;0.017328117042779922;0.413213894609096;2.683986250693278;3.845372075816435;0.08586757224447003;-0.05556522722232527;-0.0654656053732847;0.1770022224235652;-0.3772459364051721;
2;0.2;0.05;0;0;5.0;0.5;2.0943951023931953;2.0943951023931953;0.3;0.3;1;4.178543582987416;4.177758765427797;0.19549520313739777;0.2821645438671112;0.047661297023296356;0.3432713274735706;0.6059051815827239;1.5120140043580912;0.5145591236701289;0.5136703857486099;0.030229564288049994;0.24686224171225876;0.2851875002959162;-0.4959394633769989;0.03579927608370781;0.009231817908585072;0.4972298658596275;-1.4987365426094457;0.058209999090856585;0.2998501109179276;0.01744441933142743;0.299342247689301;-0.4941950214438562;0.0657335008526379;0.18524575233459473;-0.37149137258529663;0.025651603937149048;0.41511664464740233;2.6790222228183507;3.848442001198149;0.085468934737119;-0.05550704797163086;-0.06499158738308349;0.17969504753743165;-0.377990531323605;
3;0.2;0.05;0;0;5.0;0.5;2.0943951023931953;2.0943951023931953;0.3;0.3;1;4.164689450410722;4.184299184193668;0.19878815114498138;0.2825384736061096;0.06034410372376442;0.345463048824777;0.6131239753739549;1.5260583186933365;0.5140612802861653;0.5135469219912462;0.022990406755171354;0.250142843344106;0.28483751428162674;-0.4893236458301544;0.03205948323011398;0.007463660091161728;0.4903727570262202;-1.505371881394909;0.01732535765900322;0.30374470332819403;0.00526222235449354;0.3036991172457116;-0.48879742359470507;0.06242939495468514;0.1851501762866974;-0.3712114691734314;0.04315460845828056;0.4148235078016825;2.6789273027987583;3.8471057672564672;0.08523562874175816;-0.05526887314585374;-0.06488808880056768;0.17962328897211202;-0.37770027805348816;
4;0.2;0.05;0;0;5.0;0.5;2.0943951023931953;2.0943951023931953;0.3;0.3;1;4.149862013125635;4.18641008747351;0.20440205931663513;0.2790471017360687;0.06680813431739807;0.3459009783741311;0.6322068457276426;1.5465137070604076;0.5135224416038737;0.5133710509134658;0.012468444762985725;0.2557391644079817;0.2802939462123673;-0.4864775538444519;0.03395266458392143;0.014240541495382786;0.4876609414612061;-1.5011164483263084;0.00806268460990743;0.3069770625729288;0.0024750324221074044;0.30696708481596746;-0.48623005060224117;0.06464937306551818;0.18181131780147552;-0.3704026937484741;0.060744695365428925;0.4126178750573405;2.685293639147202;3.8441743201564176;0.08516058322712161;-0.05502992627640725;-0.06499255457047899;0.1763083251738348;-0.376901949205522;
5;0.2;0.05;0;0;5.0;0.5;2.0943951023931953;2.0943951023931953;0.3;0.3;1;4.11048440207265;4.212035264685516;0.2127341777086258;0.27757102251052856;0.07581894844770432;0.34971631775326917;0.6539232551411084;1.5803113078342648;0.5120604634241035;0.5120372839367296;-0.004872172082807593;0.2639379061022988;0.2770838053022478;-0.4869406521320343;0.025352880358695984;0.04376159980893135;0.48760021251149305;-1.518777649965827;-0.009901004740537372;0.3193285255422205;-0.003161621589019554;0.31931287379918843;-0.48725681429093626;0.057284167738614826;0.17614178359508514;-0.3661966621875763;0.07936690002679825;0.40635689156870425;2.69325761471969;3.8261556500553446;0.0842593142791409;-0.05328007366153037;-0.06527530768531802;0.1708137762289321;-0.3727241929561081;
6;0.2;0.05;0;0;5.0;0.5;2.0943951023931953;2.0943951023931953;0.3;0.3;1;4.088073312925728;4.226285608534352;0.22092580795288086;0.2788390815258026;0.08600788563489914;0.3557519444863041;0.6700316865732092;1.6159886087770894;0.5112077428005324;0.5106858010300078;-0.023094781348922948;0.27199438805588166;0.2765296033909103;-0.48608148097991943;0.022237204015254974;0.06121796742081642;0.486589867747005;-1.5250803076806487;-0.021234430407043176;0.32623042303371436;-0.006926796637222941;0.3261568769796258;-0.4867741606436417;0.054852891713217555;0.17164631187915802;-0.36423325538635254;0.08843911439180374;0.4026516120805393;2.701205300853703;3.819016611132848;0.083765784283972;-0.052503378311411456;-0.06526945596983125;0.16639597404801687;-0.3707602009833357;
7;0.2;0.05;0;0;5.0;0.5;2.0943951023931953;2.0943951023931953;0.3;0.3;1;4.068269067408047;4.238563718492905;0.22879241406917572;0.281765878200531;0.09642007201910019;0.3629572686332616;0.6820121413024344;1.6520753097046903;0.5104413587217213;0.5087562292312202;-0.041442489212244256;0.27966803699229775;0.27762162927930656;-0.4816020727157593;0.018257714807987213;0.07167044281959534;0.4819480268598734;-1.532904098469105;-0.05212371757940014;0.33221484195746853;-0.017308432618268452;0.3317636498731057;-0.4833329159775861;0.05143407979529778;0.16869452595710754;-0.36214402318000793;0.09453532844781876;0.39950736740753023;2.705659620023801;3.810839749574964;0.08334487482211006;-0.05170679934012381;-0.06536646740579888;0.16352384602309517;-0.36868066992058784;
8;0.2;0.05;0;0;5.0;0.5;2.0943951023931953;2.0943951023931953;0.3;0.3;1;4.043022771751243;4.248212732766035;0.23827281594276428;0.28244131803512573;0.10661201179027557;0.36952270965491885;0.7007777845653672;1.6935230735638513;0.509446455704868;0.5056146646557189;-0.062365873002283474;0.2888342824083362;0.2762047307348974;-0.4740065038204193;0.01489419024437666;0.07483874261379242;0.47424044805045135;-1.5393847508629757;-0.09668098687603649;0.3386519028238896;-0.03269021750905332;0.33707040950734896;-0.47727552557132463;0.048601231195111554;0.16633689403533936;-0.36005881428718567;0.10067455470561981;0.3966236403231882;2.708827981903059;3.8025626523380396;0.08301686208302744;-0.05096262829944593;-0.06553327328102047;0.16124063120539475;-0.3666121416152877;
9;0.2;0.05;0;0;5.0;0.5;2.0943951023931953;2.0943951023931953;0.3;0.3;1;4.003359052363241;4.254050557609986;0.2517015337944031;0.2785148322582245;0.1201714351773262;0.3753986866017008;0.7348707221904223;1.7485024980155506;0.5078415279881836;0.4998439214287688;-0.08977233293216692;0.30168592593727994;0.2695375989650078;-0.4660966098308563;0.012046988122165203;0.07552429288625717;0.46625227036297967;-1.5449555326259226;-0.14132318539884006;0.34691175706907873;-0.04886364201200922;0.34345321614752383;-0.47098297403205724;0.04639230973691759;0.16596540808677673;-0.3595068156719208;0.10410036891698837;0.3959667501141665;2.709095024984064;3.800241204846308;0.08281957972749554;-0.050689612660420144;-0.06549538880391172;0.16089644682073473;-0.36605635455231195;
10;0.2;0.05;0;0;5.0;0.5;2.0943951023931953;2.0943951023931953;0.3;0.3;1;3.9850516457429834;4.247763671207831;0.2618963420391083;0.27751660346984863;0.12833526730537415;0.38158244086292387;0.756448362352598;1.7926632990347717;0.5070829489771156;0.4946534940655985;-0.11158421909940011;0.3113616914456681;0.26635818155990865;-0.4698638617992401;0.01368208508938551;0.06777038425207138;0.47006302564367747;-1.5416852990840049;-0.11947071180357449;0.34906556116556336;-0.041603975339345386;0.3465773726425209;-0.47402425933317466;0.0483398223536376;0.1662503033876419;-0.3572877049446106;0.11218801885843277;0.3940731752873698;2.706078372123826;3.7898018027807323;0.08303207403760124;-0.0501314258175226;-0.06619037289884325;0.16123716080588965;-0.36390674223449493;
11;0.2;0.05;0;0;5.0;0.5;2.0943951023931953;2.0943951023931953;0.3;0.3;1;3.9574710521066425;4.246287187414532;0.27478355169296265;0.276870459318161;0.1377897411584854;0.3900810832686565;0.7816151805344268;1.8498796098345067;0.5059182140393272;0.48634341589947705;-0.13936757552591197;0.3234178932829104;0.2629337017655698;-0.4682987928390503;0.012505262158811092;0.06622608751058578;0.46846573082368825;-1.544099074538517;-0.12968666010162008;0.3536985692518378;-0.045741515825315444;0.35072837299083676;-0.47287294442158184;0.04757809945789477;0.16593553125858307;-0.3530142903327942;0.12393902987241745;0.39006882689242744;2.702188112876015;3.770405477855989;0.08308212671725085;-0.048867666714284524;-0.06719070567989992;0.1610487645871546;-0.35973336090078417;
12;0.2;0.05;0;0;5.0;0.5;2.0943951023931953;2.0943951023931953;0.3;0.3;1;3.9402733567006454;4.246573882326896;0.28370699286460876;0.2778400778770447;0.14273977279663086;0.39709541255849506;0.795845553897255;1.8914435388614876;0.5051782967097579;0.47943018136348625;-0.15922252561854078;0.33165001100095737;0.2619178253151906;-0.4692673981189728;0.011137773282825947;0.06662210077047348;0.4693995536118991;-1.5470663965816858;-0.12809488453356474;0.35676617991165266;-0.04557504877785324;0.3538432167749581;-0.4738249029967581;0.04652209496032176;0.16533595323562622;-0.3493035137653351;0.13811837136745453;0.3864568826675789;2.6995074857452104;3.753961194268479;0.08307240336419791;-0.0477506173253487;-0.06797722225681267;0.16056089150309136;-0.35610123599101634;
13;0.2;0.05;0;0;5.0;0.5;2.0943951023931953;2.0943951023931953;0.3;0.3;1;3.9727561068449635;4.2490948823733365;0.2769901156425476;0.2916903793811798;0.13023675978183746;0.40225216169364275;0.7595541422168918;1.8757520212347694;0.5065669972905623;0.48319412586305416;-0.15209720403549687;0.325309528228853;0.27648065897763013;-0.4714164435863495;0.009392456151545048;0.06935138255357742;0.47151000150172906;-1.550875058117731;-0.1215767558445692;0.3514917998111121;-0.04262803784044389;0.34889731401134144;-0.47567924737039385;0.044282187552679195;0.16477304697036743;-0.3469582200050354;0.14474356174468994;0.3840965548361004;2.698219824255605;3.743793682950762;0.08298699446565447;-0.047008621362328744;-0.06838882049030949;0.16007218483413455;-0.35379710205406634;
14;0.2;0.05;0;0;5.0;0.5;2.0943951023931953;2.0943951023931953;0.3;0.3;1;3.969902435980466;4.248341463588133;0.28029024600982666;0.2916930019855499;0.13019472360610962;0.404533594915912;0.7654653317924477;1.8909123191305812;0.5064464964291789;0.4807184696700484;-0.1593668932478673;0.3283620929768315;0.27575631266076317;-0.4727626442909241;0.010865424759685993;0.07436929643154144;0.47288748692702287;-1.5478175394066727;-0.11176239542509359;0.3518642595471059;-0.03924337622359757;0.3496690071613529;-0.47668698191328385;0.045832325475821285;0.16341419517993927;-0.3461528718471527;0.1510118693113327;0.38278716001759855;2.7005239241814603;3.741210686469854;0.08301250229038809;-0.046846211417289285;-0.06853107333435193;0.15872957403821034;-0.3530059791805879;
