i;T_Z;v_z;CX;CY;k;R;v_f;v_cruis;k_f;px_1;py_1;pz_1;d_1;phi_1;angle_1;v1;vx1;vy1;setPx1;setPy1;
13;0.3;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.7763975262641907;-0.27129754424095154;0.26299402117729187;0.3872956881197298;2.34688304135464;4.329232048162984;0.3;-0.27824671173158316;-0.11215510425549634;0.4981508145326075;-0.3834526484964479;
14;0.3;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.7359060049057007;-0.29943546652793884;0.2687891721725464;0.3811997399859723;2.4743129919041875;4.430776268215041;0.3;-0.2881825519832007;-0.08337155829447966;0.4477234529225;-0.3828070248224185;
15;0.3;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.6944169402122498;-0.3207676112651825;0.27441638708114624;0.37508639948452505;2.5967006318113013;4.526646312541943;0.3;-0.2948398105186819;-0.055402943363216384;0.39957712969356785;-0.3761705546283989;
16;0.3;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.6520178914070129;-0.3372238874435425;0.2775101959705353;0.369904568193432;2.7180801451476446;4.62512614210306;0.3;-0.29885850418960125;-0.02614563966618715;0.3531593872174117;-0.36336952710972964;
17;0.3;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.6090723872184753;-0.3499942421913147;0.2831195294857025;0.36659617458534627;2.839490991587325;4.731720624878368;0.3;-0.29994394487391646;0.005799132131013855;0.3091284423445589;-0.34419511006030085;
18;0.3;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.5651612281799316;-0.3602513074874878;0.28787097334861755;0.36609696830807215;2.9626502275445565;4.852631279124943;0.3;-0.29705464680748256;0.04193491159024619;0.2681065813724491;-0.3183163958972416;
19;0.3;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.5147058367729187;-0.36576128005981445;0.2879728376865387;0.366056792897203;3.101408191471102;4.991208134674777;0.3;-0.2884143304712438;0.08256617938856164;0.22629150630167488;-0.2831951006712528;
20;0.3;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.47170290350914;-0.36808839440345764;0.291294127702713;0.36917447333791703;-3.0648677432171936;-1.1610784979677593;0.3;-0.27516997870975873;0.11950515811826251;0.19653292479938128;-0.24858323628519513;
21;0.3;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.4186839759349823;-0.36676180362701416;0.2857016324996948;0.37566809336099205;-2.923408591856091;-0.9909161874999016;0.3;-0.25095849913256874;0.16437710215577017;0.16772547680241356;-0.202384701471244;
22;0.3;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.36598917841911316;-0.3562431037425995;0.2862915098667145;0.38061535605509245;-2.781789608267875;-0.827837324872724;0.3;-0.22094103285454894;0.2029410259192683;0.14504814556456422;-0.1533020778233312;
23;0.3;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.342109352350235;-0.3349928855895996;0.29683730006217957;0.3703372652203783;-2.7011467476547626;-0.7921740971296909;0.3;-0.21356454614414236;0.21068978292799698;0.12854480620609263;-0.12430310266160263;
24;0.3;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.3109908699989319;-0.31109368801116943;0.30818840861320496;0.36401062339463597;-2.595630402503197;-0.7150829488779598;0.3;-0.19670401457360662;0.22651165676544405;0.11428685542532527;-0.08458203124572539;
25;0.3;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.2727223336696625;-0.27514517307281494;0.32261019945144653;0.3568753338041641;-2.4511811337238805;-0.603322248891425;0.3;-0.17021439678322633;0.24703655423382667;0.10250793688643614;-0.02810861883898827;
26;0.3;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.22829309105873108;-0.25215691328048706;0.33067816495895386;0.370685518035925;-2.3188929498479283;-0.4083715406094632;0.3;-0.11913459182892354;0.2753306176758331;0.10915849922980754;0.02317370439534605;
27;0.3;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.178684264421463;-0.22756683826446533;0.34926003217697144;0.39373908595421614;-2.187027342568694;-0.17793919657740875;0.3;-0.05310050587510922;0.29526316444115996;0.12558375854635379;0.06769632617669463;
28;0.3;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.1432034969329834;-0.1935204714536667;0.3479648530483246;0.40589890055591554;-2.0677729965856537;-0.010012815046494039;0.3;-0.003003794321727676;0.29998496165586824;0.14019970261125572;0.10646449020220156;
29;0.3;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.11873050779104233;-0.15495139360427856;0.33083972334861755;0.411553593191925;-1.9568155560043643;0.12276830268594108;0.3;0.036738041965455076;0.2977420297380678;0.1554685497564974;0.14279063613378923;
30;0.3;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.10560155659914017;-0.10987263917922974;0.3153938949108124;0.40941681572357336;-1.8424904165753475;0.22890765376373734;0.3;0.06807414207331566;0.29217445333393205;0.17367569867245583;0.1823018141547023;
31;0.3;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.10438117384910583;-0.06040114536881447;0.30691665410995483;0.4002031408758258;-1.722301480626602;0.3129546884981354;0.3;0.09236134493594249;0.28542841827965176;0.19674251878504834;0.2250272729108373;
32;0.3;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.11480975896120071;-0.0032607505563646555;0.304602712392807;0.3852040424057348;-1.579261423576839;0.3942693619744511;0.3;0.11524011293082827;0.2769832420412649;0.23004987189202897;0.27372249148490024;
33;0.3;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.12949885427951813;0.046411994844675064;0.3099736273288727;0.3733968026719724;-1.4461773117087997;0.4763435179281252;0.3;0.13755984443317185;0.266603243040143;0.26705869871268995;0.31301523788481805;
34;0.3;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.1474504917860031;0.09336884319782257;0.3168606758117676;0.3647038478300313;-1.3119010803886078;0.5717872655337728;0.3;0.16234076599520003;0.25228054957941504;0.30979125778120314;0.3456493927772376;
35;0.3;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.16765782237052917;0.1378701776266098;0.3209480047225952;0.3598048205767839;-1.1775592033683933;0.6837983591455216;0.3;0.18952259442112468;0.23255362006188135;0.35718041679165385;0.37042379768849115;
36;0.3;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.1897161304950714;0.1796216517686844;0.322952002286911;0.3585247794212585;-1.0460400891035524;0.8094323033135872;0.3;0.21716868951120977;0.2069728491758853;0.4068848200062812;0.3865945009445697;
37;0.3;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.21409159898757935;0.21838511526584625;0.32371222972869873;0.35977169474425874;-0.9185032746621689;0.9427022460416186;0.3;0.24274467071241412;0.1762810960957573;0.45683626969999347;0.3946662113616035;
38;0.3;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.24181896448135376;0.25483089685440063;0.322989821434021;0.36276195099968606;-0.7919284034007767;1.0829455751863937;0.3;0.2650026935697221;0.14061853505420951;0.5068216580510758;0.39544943190861015;
39;0.3;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.27421918511390686;0.28802791237831116;0.32141169905662537;0.3659741174996346;-0.6648373086586828;1.2245898705711198;0.3;0.2822000245003678;0.10179953915412293;0.5564192096142746;0.3898274515324341;
40;0.3;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.3149689733982086;0.3193403482437134;0.32151952385902405;0.3690728096483524;-0.5251469677623768;1.3781881995390588;0.3;0.2944524983066271;0.05742583252322733;0.6094214717048357;0.3767661807669407;
41;0.3;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.3566909432411194;0.34345895051956177;0.3210943639278412;0.3721579455568816;-0.3952900659624634;1.5217607870092011;0.3;0.2996393996391978;0.01470476738548123;0.6563303428803171;0.358163717905043;
42;0.3;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.40279391407966614;0.36166471242904663;0.32335054874420166;0.3745001833862519;-0.26256882233076456;1.664805399689493;0.3;0.29867532015750253;-0.028161198994598395;0.7014692342371687;0.33350351343444823;
43;0.3;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.4518846273422241;0.37383466958999634;0.3271956443786621;0.3769183588968019;-0.12800389838715767;1.8099457118975415;0.3;0.29146194504574147;-0.07106289179419296;0.7433465723879655;0.3027717777958034;
44;0.3;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.5017229914665222;0.37891754508018494;0.32934117317199707;0.3789214624024188;0.004547109559590634;1.9511923172908983;0.3;0.27855530453653443;-0.11138645480738914;0.7802782960030566;0.2675310902727958;
45;0.3;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.5525068044662476;0.37828195095062256;0.32614973187446594;0.38190862641509676;0.13792210892075735;2.0974244835023437;0.3;0.25935202251815515;-0.1507863668099419;0.8118588269844027;0.22749558414068066;
46;0.3;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.6018546223640442;0.3714386224746704;0.32278481125831604;0.3851506385335519;0.2676377098341033;2.240942472025258;0.3;0.23511927101113386;-0.1863301596607296;0.836973893375178;0.1851084628139408;
47;0.3;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.6494587659835815;0.3591729402542114;0.31835734844207764;0.38902843564473577;0.3943245709381076;2.3839277200795563;0.3;0.20616810845578007;-0.21793281316902627;0.8556268744393616;0.14124012708518516;
48;0.3;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.6982940435409546;0.3394353687763214;0.31490758061408997;0.3931118126947336;0.5287118335898542;2.535225406070024;0.3;0.17096583247482733;-0.246517107167412;0.8692598760157819;0.09291826160890942;
49;0.3;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.7379162907600403;0.3144880533218384;0.31564173102378845;0.39434362818635155;0.6476604389483953;2.6592239960045325;0.3;0.1391636596243277;-0.2657695916390065;0.877079950384368;0.04871846168283189;
50;0.3;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.7721865177154541;0.28295013308525085;0.31940293312072754;0.3926146689045461;0.7660114649329854;2.7704801706479216;0.3;0.10879572187449968;-0.2795773433270416;0.8809822395899538;0.0033727897582092603;
51;0.3;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.8014591336250305;0.2460087239742279;0.3203597366809845;0.389098832582908;0.886339161457788;2.8762360452731563;0.3;0.07867602345028023;-0.2894997121484768;0.8801351570753108;-0.0434909881742489;
52;0.3;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.8251317739486694;0.20407477021217346;0.32227015495300293;0.3838713095142174;1.0102808382237378;2.9781580635310627;0.3;0.04881239438118647;-0.2960022806580644;0.8739441683298559;-0.09192751044589093;
53;0.3;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.8441501259803772;0.15924398601055145;0.3214488625526428;0.3792070098150062;1.1374177173387146;3.0852976938147196;0.3;0.01687956906471667;-0.2995247571540447;0.8610296950450939;-0.14028077114349324;
54;0.3;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.8591158390045166;0.1128697544336319;0.31915083527565;0.37643560842437085;1.2662733386976177;3.2021185152034235;0.3;-0.018146674053291827;-0.2994506607453114;0.8409691649512248;-0.1865809063116795;
55;0.3;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.8652863502502441;0.062353458255529404;0.30874374508857727;0.3705699278618923;1.4017283620754248;3.3117359033258373;0.3;-0.05079705962651098;-0.29566815644113703;0.8144892906237332;-0.23331469818560763;
56;0.3;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.8788702487945557;0.016581127420067787;0.30917736887931824;0.37923290892032174;1.5270595767427977;3.475051486904241;0.3;-0.09819398588941772;-0.2834747627834775;0.7806762629051379;-0.2668936353634097;
57;0.3;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.8781474828720093;-0.026522619649767876;0.30839505791664124;0.37907646742513945;1.6408199476106007;3.5881355801503996;0.3;-0.12955500880174195;-0.2705836279126669;0.7485924740702673;-0.29710624756243476;
58;0.3;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.8773157000541687;-0.07441505789756775;0.31771618127822876;0.3845838508690475;1.7655195687934118;3.73642281348462;0.3;-0.16811042807614662;-0.24847310512821047;0.7092052719780221;-0.3228881630257782;
59;0.3;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.8644512891769409;-0.13110056519508362;0.3288286626338959;0.3873139558255093;1.9161043681389018;3.8985300943423318;0.3;-0.20600950936972828;-0.21808274129156538;0.6584417798072126;-0.34918330648664897;
60;0.3;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.8429419994354248;-0.17825005948543549;0.33274877071380615;0.3865000629797209;2.0501324820699605;4.029135099572531;0.3;-0.23265677653209435;-0.18939594592729567;0.6102852229033304;-0.3676460054127312;
61;0.3;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.8151248693466187;-0.2236003577709198;0.3263123333454132;0.3863946211789274;2.1879103743382187;4.166468775201765;0.3;-0.2563949633348309;-0.15576142903983228;0.5587299060117877;-0.37936178681075206;
62;0.3;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.7817239761352539;-0.2651578485965729;0.31901466846466064;0.38688122647890294;2.3259117809623695;4.306518781563185;0.3;-0.27562775236645287;-0.11844552387244242;0.506096223768801;-0.3836033724690153;
63;0.3;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.7451276183128357;-0.3006104826927185;0.31370726227760315;0.38788427599539593;2.4575121103999202;4.442330439609156;0.3;-0.28912658401479124;-0.08003635683823845;0.45600103429804445;-0.38064683953095696;
64;0.3;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.7046514749526978;-0.32965317368507385;0.30849188566207886;0.3880121662022418;2.5860131681194067;4.571367332675274;0.3;-0.29702187466743485;-0.0421664080642709;0.4076296002852629;-0.37181958174934476;
65;0.3;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.6618314385414124;-0.35158899426460266;0.30914533138275146;0.3870455210803733;2.710218012032195;4.691515868476101;0.3;-0.29993464935264064;-0.006261478875514682;0.3618967891887717;-0.35785047314011736;
66;0.3;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.6126823425292969;-0.3680647313594818;0.3121258616447449;0.3849272097275241;2.8445049277393037;4.816863591511891;0.3;-0.29836424700289327;0.031285397718368343;0.3143180955264036;-0.33677933364111345;
67;0.3;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.5681037306785583;-0.376071035861969;0.3079225420951843;0.38218783620967317;2.9624414804046646;4.92313879764798;0.3;-0.293362299891009;0.06275795569214891;0.27474143078754937;-0.31331308016982007;
68;0.3;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.5199294686317444;-0.38008198142051697;0.3089800477027893;0.38060412020955564;3.0892059711722943;5.043109926198573;0.3;-0.28374254406748667;0.09741749681710346;0.23618692456425772;-0.28266448460341353;
69;0.3;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.47846734523773193;-0.3767794072628021;0.3009527027606964;0.3773941930639892;-3.084505514421362;-1.1444849484577575;0.3;-0.27314917236160535;0.12405454299690125;0.20531817287612658;-0.2527248642659009;
70;0.3;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.43385180830955505;-0.3694680631160736;0.2973068058490753;0.37534282053432005;-2.96443333662889;-1.0333644121455212;0.3;-0.25770785901040666;0.15357948887879644;0.1761439492991484;-0.21588857423727717;
71;0.3;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.3870982825756073;-0.36054471135139465;0.3034366965293884;0.37780853177348694;-2.838122945387698;-0.8963017670858413;0.3;-0.23430680990310584;0.18735079085242692;0.15279147267250145;-0.17319392049896773;
72;0.3;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.3292081952095032;-0.34501320123672485;0.313297301530838;0.3849726608620513;-2.681929130288932;-0.7093779442301159;0.3;-0.19540857046701113;0.22763016185918583;0.13379962474249205;-0.11738303937753902;
73;0.3;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.2778915464878082;-0.32722586393356323;0.3210321366786957;0.39548569019453067;-2.545263095806839;-0.5290389002051284;0.3;-0.15141115924506907;0.2589877619812649;0.12648038724273916;-0.06823810195229835;
74;0.3;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.23127777874469757;-0.30495965480804443;0.3241519331932068;0.4064628190339497;-2.419277105072041;-0.35931731235061415;0.3;-0.10549056780936199;0.28084112965030317;0.12578721093533557;-0.024118525157741266;
75;0.3;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.18397605419158936;-0.2856035828590393;0.3349083960056305;0.4259583792652017;-2.305674066289954;-0.17283998493266584;0.3;-0.051594212676414675;0.2955300952835445;0.13238184151517468;0.009926512424505207;
76;0.3;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.15631473064422607;-0.244208425283432;0.32701388001441956;0.4216127599487051;-2.1885733149656694;-0.07144931105909769;0.3;-0.021416560521157372;0.29923457510027746;0.1348981701230687;0.05502614981684545;
77;0.3;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.12961983680725098;-0.2114582508802414;0.32787662744522095;0.4264927398585098;-2.0895606179264723;0.04518418396386692;0.3;0.013550643234799339;0.2996938105265492;0.14317048004205032;0.0882355596463078;
78;0.3;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.11972865462303162;-0.16579283773899078;0.31836190819740295;0.4148416097263592;-1.98193497446869;0.11010025598859818;0.3;0.03296338510095793;0.29818352610881427;0.15269203972398954;0.13239068836982348;
79;0.3;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.11916545033454895;-0.11682326346635818;0.3076101541519165;0.3983498827736956;-1.8684396565350505;0.1593820519383775;0.3;0.04761243631449607;0.29619766357653476;0.16677788664904503;0.17937440011017658;
80;0.3;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.1250137835741043;-0.06622759252786636;0.2983580529689789;0.380789648653224;-1.7456070259672738;0.20909469518328755;0.3;0.06227231953338191;0.29346577009922703;0.18728610310748622;0.22723817757136067;
81;0.3;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.13417501747608185;-0.016566457226872444;0.29773351550102234;0.3661998980661721;-1.6160506078900039;0.2743943460221728;0.3;0.08128919716153936;0.28877684537516574;0.21546421463762122;0.2722103881482933;
82;0.3;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.14515624940395355;0.03829359635710716;0.30270281434059143;0.3569040303205194;-1.463295573774769;0.3846960533418705;0.3;0.11258322663531628;0.27807376194164923;0.25773947603926983;0.3163673582987564;
83;0.3;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.15397849678993225;0.08288657665252686;0.3070957362651825;0.3558104344632548;-1.335684737488176;0.5072411559365468;0.3;0.14573028783667313;0.26222639685401694;0.2997087846266054;0.3451129735065438;
84;0.3;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.1622065007686615;0.11856427788734436;0.31074002385139465;0.3579971174659088;-1.2332341858762548;0.6198062682538619;0.3;0.17426324266201057;0.24419730190344285;0.33646974343067204;0.3627615797907872;
85;0.3;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.17800192534923553;0.16779853403568268;0.3134298324584961;0.3630965547940705;-1.090398519921807;0.7859977655684435;0.3;0.2122591910435337;0.2120048014021019;0.3902611163927692;0.37980333543778455;
86;0.3;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.195967435836792;0.20718471705913544;0.3109070956707001;0.3679148095069417;-0.9726249390861499;0.925528030247968;0.3;0.23968153161570005;0.18042384377446397;0.43564896745249204;0.3876085608335994;
87;0.3;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.22018885612487793;0.24449503421783447;0.3097566068172455;0.37158054038644744;-0.852654368777205;1.0618396256837137;0.3;0.2619760042060164;0.1461799343967881;0.48216486033089434;0.3906749686146226;
88;0.3;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.2546573877334595;0.28246110677719116;0.308030366897583;0.3741353688647544;-0.7151874379361609;1.2105840188043808;0.3;0.280746603585388;0.10574187711247134;0.5354039913188475;0.3882029838896625;
89;0.3;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.29275262355804443;0.3123745024204254;0.3064716160297394;0.3748723846917535;-0.5857779587323425;1.3432295114443478;0.3;0.29226546708868073;0.06768232226686124;0.5850180906467252;0.38005682468728663;
90;0.3;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.33609700202941895;0.33718931674957275;0.30860045552253723;0.3749144276682187;-0.4524545581313912;1.4767372745871206;0.3;0.29867391230708373;0.028176126546785016;0.6347709143365027;0.3653654432963578;
91;0.3;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.38282591104507446;0.3565341830253601;0.31086665391921997;0.3752950716276165;-0.31752744601660543;1.613332387907673;0.3;0.2997286434436109;-0.01275697062208569;0.6825545544886853;0.3437772124032744;
92;0.3;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.4313860833644867;0.36977413296699524;0.31279104948043823;0.3760861323786856;-0.18346959469129046;1.7508500093482697;0.3;0.29515022418176;-0.05372471652281475;0.7265363075462468;0.3160494164441805;
93;0.3;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.48555368185043335;0.37743520736694336;0.315786749124527;0.3777115723249766;-0.03825628763503813;1.9031437547148813;0.3;0.2835837210095248;-0.0978788699280494;0.7691374028599581;0.27955633743889396;
94;0.3;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.5350434184074402;0.3782513439655304;0.31516966223716736;0.379871189201562;0.0923821421331955;2.0431295038041344;0.3;0.26715275956934026;-0.1364895712297693;0.8021961779767804;0.2417617727357611;
95;0.3;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.5862617492675781;0.37348905205726624;0.31382784247398376;0.38332122481456443;0.22698178863847318;2.192517647435492;0.3;0.24386313108106047;-0.1747305734533642;0.8301248803486386;0.19875847860390203;
96;0.3;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.6380243301391602;0.3593617081642151;0.312256395816803;0.38495655989353705;0.36670902018407986;2.3391920092305893;0.3;0.21570797016923085;-0.20849477596685778;0.853732300308391;0.1508669321973573;
97;0.3;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.6832438707351685;0.34036985039711;0.31070637702941895;0.386561704287114;0.493868021199811;2.473130248854337;0.3;0.18593401588878058;-0.23543266921876133;0.869177886623949;0.10493718117834866;
98;0.3;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.7239335179328918;0.3155404031276703;0.3077314794063568;0.386926306239022;0.617194803705289;2.597991405202856;0.3;0.15516644192196224;-0.2567554776461026;0.8790999598548541;0.05878492548156766;
99;0.3;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.7599189877510071;0.2848697900772095;0.30907008051872253;0.3856276409856295;0.7396311063983046;2.7149531627912977;0.3;0.12414415996483541;-0.27310845381757287;0.8840631477158425;0.011761336259636601;
100;0.3;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.7910429835319519;0.24960342049598694;0.3094230890274048;0.3834160739803125;0.8618967693109966;2.827836668555404;0.3;0.09259002806287693;-0.28535431782840726;0.8836330115948289;-0.03575089733242032;
101;0.3;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.8204174637794495;0.20557349920272827;0.3093799650669098;0.38069385951090534;1.0003629154910534;2.9546528106510648;0.3;0.05575587845483174;-0.29477327222414523;0.8761733422342812;-0.08919977302141696;
