i;T_Z;v_z;CX;CY;k;R;D_12;v_f;v_cruis;k_f;p12;px_1;py_1;pz_1;d_1;phi_1;angle_1;v1;vx1;vy1;setPx1;setPy1;px_2;py_2;pz_2;d_2;phi_2;angle_2;v2;vx2;vy2;setPx2;setPy2;
21;0.3;0.05;0.5;0.0;5.0;0.3;3.141592653589793;0.05;0.05;0.1;4.35796666632838;-3.3175156116485596;-9.53141975402832;0.30795687437057495;10.267491805336967;-2.7606388611121973;0.36089125623531326;0.053852911015888544;0.019015905396190514;0.05038384033445984;-3.3156140211089404;-9.526381369994875;0.2003229856491089;0.2711016535758972;0.2916426360607147;0.4041069406751757;-0.8354202202609905;1.2153162001183013;0.04614708898411146;0.04326194960017096;0.01606105658105247;0.20464918060912599;0.2727077592340025;
22;0.3;0.05;0.5;0.0;5.0;0.3;3.141592653589793;0.05;0.05;0.1;4.364590483876759;-3.322154998779297;-9.524239540100098;0.30625832080841064;10.262553661340812;-2.7599590654934607;0.3615611101168159;0.053873686222291266;0.019056999852763667;0.05039052315455418;-3.3202492987940206;-9.519200487784643;0.1982974261045456;0.26969051361083984;0.29164841771125793;0.4046695148226769;-0.8413642421906329;1.2115828200254168;0.04612631377770874;0.04318223701595653;0.0162151543013749;0.20261564980614125;0.27131202904097734;
23;0.3;0.05;0.5;0.0;5.0;0.3;3.141592653589793;0.05;0.05;0.1;4.369808095143582;-3.326122760772705;-9.51711368560791;0.3072148561477661;10.25742015739281;-2.759341342564764;0.36216848754971775;0.05389004861305305;0.019093399644581212;0.050394240043178815;-3.3242134208082468;-9.512074261603592;0.19526351988315582;0.26989099383354187;0.29457369446754456;0.4070693686172674;-0.8459641305287594;1.2163558231169658;0.04610995138694696;0.04324379450737879;0.01600318260566341;0.1995878993338937;0.2714913120941082;
24;0.3;0.05;0.5;0.0;5.0;0.3;3.141592653589793;0.05;0.05;0.1;4.371998923959181;-3.3293585777282715;-9.508752822875977;0.310230553150177;10.2508715416482;-2.7587442258390067;0.3627523914327855;0.05389691842084537;0.019125259523862407;0.050389505488823476;-3.327446051775885;-9.503713872327094;0.1931649148464203;0.27087828516960144;0.2992771565914154;0.4092955104293577;-0.8475578426186011;1.2233732986802157;0.04610308157915464;0.04334857140439457;0.01569698978442342;0.19749977198685975;0.2724479841480438;
25;0.3;0.05;0.5;0.0;5.0;0.3;3.141592653589793;0.05;0.05;0.1;4.372020249216896;-3.3339250087738037;-9.504117965698242;0.3139581084251404;10.248279820477645;-2.7581619565858904;0.3633294266859768;0.05389698528891594;0.019154356623369263;0.0503785236542161;-3.332009573111467;-9.49908011333282;0.1912543773651123;0.27287325263023376;0.3045788109302521;0.4120481422081743;-0.8469968986232004;1.2344709765954587;0.046103014711084064;0.0435200354997301;0.01521494250901609;0.1956063809150853;0.27439474688113535;
26;0.3;0.05;0.5;0.0;5.0;0.3;3.141592653589793;0.05;0.05;0.1;4.370604218962096;-3.33628511428833;-9.495438575744629;0.31778475642204285;10.241115038112277;-2.757631181641469;0.3638457181049424;0.05389254507007482;0.01917878392451756;0.05036447816970521;-3.3343672358958782;-9.49040212792766;0.1906535029411316;0.27447882294654846;0.30942022800445557;0.41356242514125385;-0.8450500934239783;1.2421618569898403;0.046107454929925185;0.04363996615417605;0.014881221528404551;0.1950174995565492;0.2759669450993889;
27;0.3;0.05;0.5;0.0;5.0;0.3;3.141592653589793;0.05;0.05;0.1;4.37033187693214;-3.3404881954193115;-9.486872673034668;0.31935372948646545;10.234749762135223;-2.75693689956115;0.3645271153359828;0.05389169107494636;0.01921279322976718;0.05035060022708434;-3.338566916096335;-9.48183761301196;0.19076989591121674;0.27491024136543274;0.31308504939079285;0.41376188572941347;-0.8440834693137041;1.243882313429932;0.046108308925053645;0.04366631281416631;0.01480639311728405;0.19513652719263336;0.27639088067716117;
28;0.3;0.05;0.5;0.0;5.0;0.3;3.141592653589793;0.05;0.05;0.1;4.3681887662616505;-3.343334436416626;-9.481607437133789;0.32207316160202026;10.230938333410904;-2.7564859157904205;0.36497037595543635;0.05388497063022038;0.019232711107787497;0.05033580120812721;-3.341411165305847;-9.476573857012976;0.19198358058929443;0.275265097618103;0.3155192732810974;0.4130919856318874;-0.8414893748724849;1.243942059632416;0.046115029369779625;0.04367356200630481;0.014805941896991439;0.1963509367899249;0.2767456918078022;
29;0.3;0.05;0.5;0.0;5.0;0.3;3.141592653589793;0.05;0.05;0.1;4.364899379325932;-3.3480608463287354;-9.477479934692383;0.3200587332248688;10.228890369416662;-2.7559061100164692;0.3655460294633699;0.053874654973541936;0.0192579964726699;0.050315087403052586;-3.3461350466814683;-9.472448425952077;0.19399164617061615;0.27560755610466003;0.3205833435058594;0.41182597974794244;-0.8376201821628144;1.2430018417000888;0.04612534502645807;0.04366938828904221;0.014850319197601885;0.19835858499952036;0.2770925880244202;
30;0.3;0.05;0.5;0.0;5.0;0.3;3.141592653589793;0.05;0.05;0.1;4.35577452774269;-3.351750135421753;-9.469536781311035;0.3197658360004425;10.22292061782366;-2.7552794346056837;0.3661605913715229;0.0538460347772784;0.019278667589944544;0.05027651974025546;-3.3498222686627583;-9.46450912933701;0.19717928767204285;0.27813249826431274;0.3254637122154236;0.41116671850425746;-0.8278686551687868;1.25023861314999;0.0461539652227216;0.0438028744989279;0.014542925820183744;0.20155957512193565;0.27958679084633115;
