i;T_Z;v_z;CX;CY;k;R;D_12;D_23;v_f;v_cruis;k_f;p12;p23;px_1;py_1;pz_1;d_1;phi_1;angle_1;v1;vx1;vy1;setPx1;setPy1;px_2;py_2;pz_2;d_2;phi_2;angle_2;v2;vx2;vy2;setPx2;setPy2;px_3;py_3;pz_3;d_3;phi_3;angle_3;v3;vx3;vy3;setPx3;setPy3;
0;0.2;0.05;0;0.1;5.0;0.5;2.0943951023931953;2.0943951023931953;0.2;0.3;0.5;4.815540399728885;3.9801728959332876;-0.13087333738803864;0.5017688870429993;0.020706670358777046;0.42254712049054804;-0.3149036236532038;0.8864132744706954;0.4192992998264974;0.32487696588953385;0.2650789691193959;-0.09838564079908525;0.5282767839549388;-0.1914242058992386;0.05884859338402748;-0.0016995369223877788;0.1957975098683004;-1.7825485311039047;-1.2009491102156553;0.24962333069575468;-0.23274444599269767;0.0902320901187285;-0.21469865049850836;0.06787180239590034;0.1995410919189453;-0.04452117159962654;0.01365928165614605;0.24637982142361758;2.1976243648293834;2.865363483441229;0.20374160263571992;0.055566389393011686;-0.19601789972958028;0.20509773085824648;-0.06412296157258457;
1;0.2;0.05;0;0.1;5.0;0.5;2.0943951023931953;2.0943951023931953;0.2;0.3;0.5;4.959291941205207;3.8556368860660792;-0.1320938766002655;0.5003949999809265;0.026545066386461258;0.4216218071269705;-0.31866541054415715;0.8786345741870121;0.42240199583401467;0.3251938549468464;0.26957819420229145;-0.09957449110558086;0.5273528194011556;-0.21470856666564941;0.08456548303365707;0.0006005170289427042;0.21526261383157538;-1.642558776518536;-1.0302228076571134;0.2357975045320153;-0.2021760045602837;0.12134795558049559;-0.2349261671216778;0.09670027859170663;0.18123382329940796;-0.03558039665222168;0.008725246414542198;0.226335464883643;2.2130781095475434;2.8441917456007273;0.20807151158703807;0.06097248588689093;-0.198937452227799;0.18733107188809706;-0.055474141875001576;
2;0.2;0.05;0;0.1;5.0;0.5;2.0943951023931953;2.0943951023931953;0.2;0.3;0.5;4.811687189357321;4.0015625376031725;-0.12700627744197845;0.49856796860694885;0.03340747207403183;0.4183144990424532;-0.3084837731335457;0.874562264362496;0.4192131843981056;0.32164669907281823;0.268855156076204;-0.09484160753469663;0.5254534842145693;-0.2604449391365051;0.04470984265208244;-0.004160407464951277;0.26624907102443635;-1.7799818909558107;-1.0722390273629787;0.25099774398021746;-0.22044462087736177;0.1200168180272874;-0.2824894012242413;0.05671152445481119;0.17863449454307556;-0.036019936203956604;0.011910811066627502;0.22452551232674767;2.2215806466473618;2.8495571229767314;0.20302459161088032;0.05845121969560816;-0.19442849512059823;0.1844796165126364;-0.05546278571601643;
3;0.2;0.05;0;0.1;5.0;0.5;2.0943951023931953;2.0943951023931953;0.2;0.3;0.5;4.750950673017518;4.017672615661816;-0.11650878190994263;0.49495893716812134;0.0438409298658371;0.411784966106232;-0.2868537891286985;0.868535241489825;0.41783460142957096;0.31896808318407754;0.26989834394023954;-0.08461197359153487;0.5219487715621453;-0.2814415693283081;0.02864796109497547;0.004257059656083584;0.29034543289310577;-1.8190884232907671;-1.0572534787511108;0.25525576101554387;-0.22233019180948188;0.12539852208691876;-0.30367458850925627;0.041187813303667345;0.1858777105808258;-0.03489741310477257;-0.0011236182181164622;0.2296689690688076;2.1985841923710487;2.8355470400458356;0.20248959330656535;0.061008163711651534;-0.1930803960996314;0.19197852695199097;-0.05420545271473571;
4;0.2;0.05;0;0.1;5.0;0.5;2.0943951023931953;2.0943951023931953;0.2;0.3;0.5;4.702805138831529;4.042197756587957;-0.10478042811155319;0.4911109209060669;0.060779720544815063;0.40490331014605463;-0.26175781373668944;0.8651957993366932;0.41671286941594127;0.3172111090382672;0.27023457928174155;-0.07305931720772647;0.5181343788342411;-0.285298615694046;0.020629042759537697;0.02906562015414238;0.29613349856138577;-1.8421379820847472;-1.0663132378791447;0.2593809334503742;-0.22706840917027452;0.1253730680587671;-0.3080054566110735;0.03316634956541441;0.18577909469604492;-0.03524480760097504;-0.0005817037308588624;0.22979345075329452;2.2000597745032104;2.8372428556172453;0.20168336308202198;0.06043904203860605;-0.19241439951711076;0.19182299889990553;-0.054486247552686114;
5;0.2;0.05;0;0.1;5.0;0.5;2.0943951023931953;2.0943951023931953;0.2;0.3;0.5;4.660727864509125;4.061345654597397;-0.0962919294834137;0.4948461949825287;0.07861777395009995;0.40641807707805;-0.23920286558183407;0.8939461187476625;0.4157109411826733;0.3240672253576819;0.2603766887952097;-0.0638852069476455;0.5208838638620497;-0.2765427529811859;0.01721583493053913;0.052218902856111526;0.2886678233067568;-1.8616603082522947;-1.1038051176697872;0.2629266537647412;-0.23477427941791673;0.11837002569790236;-0.3000201809229776;0.029052837500329366;0.18572521209716797;-0.03509921580553055;-0.0004912563599646091;0.2296642168902403;2.1996853463451025;2.8366397890460235;0.20106073644681044;0.060368127197477785;-0.1917840164330774;0.19176202481691576;-0.054277617448838286;
6;0.2;0.05;0;0.1;5.0;0.5;2.0943951023931953;2.0943951023931953;0.2;0.3;0.5;4.680772699065037;4.076338798114919;-0.11298878490924835;0.5051195621490479;0.09142895042896271;0.4205809376934535;-0.2719905329660288;0.9208059638540189;0.41619078591783437;0.33132516907424947;0.2518698128415246;-0.07985626800182341;0.5303065434332003;-0.2594669461250305;0.018710918724536896;0.06510384380817413;0.27190257605631163;-1.8744031410805775;-1.1545442241841855;0.26263176251140435;-0.24020583804336273;0.10619132756365976;-0.28348752992936677;0.029330051480902872;0.18646185100078583;-0.03627773001790047;-0.0020419019274413586;0.23095376502120726;2.201935657034342;2.8411778910425785;0.20057735228881496;0.059354131827180155;-0.1915942621432936;0.19239726418350384;-0.05543715623222983;
7;0.2;0.05;0;0.1;5.0;0.5;2.0943951023931953;2.0943951023931953;0.2;0.3;0.5;4.679368507608107;4.071135578956209;-0.11170505732297897;0.5063043832778931;0.1018662303686142;0.4213801985171575;-0.2683006581536801;0.9279525430173903;0.41615732308142495;0.3330899169000335;0.2494754994259482;-0.07839606563297563;0.5312519332204879;-0.24815987050533295;0.02287578582763672;0.06442507356405258;0.25986816992646133;-1.8721174577251591;-1.177649237570514;0.2624102666378675;-0.2423904611960682;0.10052866436053985;-0.27239891662493976;0.032928652263690704;0.1858026385307312;-0.034966059029102325;-0.00047227568575181067;0.22964855230292372;2.1990181212310507;2.835944860002257;0.20074469549895613;0.06040628869300114;-0.19144062540982887;0.19184326740003133;-0.05411012157008521;
8;0.2;0.05;0;0.1;5.0;0.5;2.0943951023931953;2.0943951023931953;0.2;0.3;0.5;4.639492262182891;4.070657593011251;-0.09719302505254745;0.5190348029136658;0.08781623095273972;0.43015886620149985;-0.2279148750818659;1.0069144520679094;0.41519747791442563;0.3509194004481076;0.22191106339171252;-0.062101085007736694;0.541225909252837;-0.24174238741397858;0.025005292147397995;0.05558967962861061;0.2531078585870206;-1.8716079200785611;-1.1907566216366228;0.2647185092174486;-0.24583081906881848;0.09819927453022373;-0.26632546932086043;0.03482521960042037;0.18584297597408295;-0.03500431776046753;-0.001049112412147224;0.2297036733116666;2.19904967293269;2.83607390629951;0.2007600900764589;0.06038621398950435;-0.19146310069442016;0.19188159737303337;-0.054150627829909544;
9;0.2;0.05;0;0.1;5.0;0.5;2.0943951023931953;2.0943951023931953;0.2;0.3;0.5;4.6426127863424504;4.046429313576516;-0.08937260508537292;0.5239660739898682;0.09047306329011917;0.43328361893121276;-0.20775953812035586;1.0410625361536152;0.41527326235666445;0.3583565807837267;0.209839089393143;-0.053536947007000256;0.5449499829291825;-0.24306291341781616;0.030754249542951584;0.05518872290849686;0.2527341564480682;-1.8483320589574914;-1.1682204131448477;0.2631135913940657;-0.2420789309475465;0.10308517433451032;-0.2672708065125708;0.04106276697640261;0.18581458926200867;-0.034713517874479294;0.00042950789793394506;0.22950989843735856;2.198097254619025;2.8347788646692034;0.20154525333926282;0.06087125314201215;-0.19213323420092815;0.1919017145762099;-0.053926841294572106;
