i;T_Z;v_z;CX;CY;k;R;D_12;D_23;v_f;v_cruis;k_f;p12;p23;px_1;py_1;pz_1;d_1;phi_1;angle_1;v1;vx1;vy1;setPx1;setPy1;px_2;py_2;pz_2;d_2;phi_2;angle_2;v2;vx2;vy2;setPx2;setPy2;px_3;py_3;pz_3;d_3;phi_3;angle_3;v3;vx3;vy3;setPx3;setPy3;
0;0.3;0.05;0;0.1;5.0;0.5;2.0943951023931953;2.0943951023931953;0.4;0.4;1;2.9149993713757665;1.5697825818183333;0.38420358300209045;-0.12282136082649231;0.08957620710134506;0.4441415900725962;2.09634756091285;3.3947917873816515;0.5749886600712916;-0.14403602115985578;-0.5566557139013457;0.3553963787701193;-0.23415250360676146;-0.44644805788993835;0.23759299516677856;0.08612243831157684;0.4671698842098695;-1.27183837489097;0.13625835419943508;0.16278300200205548;0.022111972381542232;0.1612741963805714;-0.4420256634136299;0.26984783444289284;0.11127619445323944;0.4623626470565796;0.06244780123233795;0.37906342402538185;0.29794420692736306;1.3248848520491392;0.5230314047353815;0.5072964432506217;0.12732701600499052;0.2127354831033638;0.4878280502575777;
1;0.3;0.05;0;0.1;5.0;0.5;2.0943951023931953;2.0943951023931953;0.4;0.4;1;2.9096762279175254;1.5817120183052393;0.3871302902698517;-0.12244205176830292;0.09854507446289062;0.44648664934050597;2.0923240928881834;3.4016778865569806;0.5741764947417644;-0.1476569035488213;-0.5548658269783006;0.35759890956008744;-0.23341521716396302;-0.45032998919487;0.23419363796710968;0.09301377832889557;0.4698989589678822;-1.2811849863738787;0.14022734129085787;0.16435968792601385;0.022972262339179206;0.1627463737788237;-0.44573553672703414;0.2667429127228744;0.1115882396697998;0.460062175989151;0.05740587040781975;0.3769571670769068;0.3005270319313607;1.3197920172775817;0.520637541529978;0.5043225639258266;0.12931435019231277;0.21245275245496514;0.48592504602761355;
2;0.3;0.05;0;0.1;5.0;0.5;2.0943951023931953;2.0943951023931953;0.4;0.4;1;2.895163172558314;1.5992142096731987;0.39017441868782043;-0.1298757642507553;0.10763288289308548;0.45285642756645006;2.1032082573674877;3.442512439617373;0.57194058599025;-0.16952249574387623;-0.546240018068649;0.3562699195390452;-0.2391237678644851;-0.4513707458972931;0.23272226750850677;0.0990002229809761;0.4704792774867756;-1.2848138772537854;0.13943697702583663;0.16735576209819053;0.023260037360521898;0.16573147489071974;-0.4467187384251887;0.2658685624866507;0.1165495216846466;0.45840853452682495;0.057573992758989334;0.3768825660953107;0.3144003324194133;1.333394773017961;0.5170832624389394;0.5025802933406516;0.12160653370654771;0.21706558035277693;0.4827298412681345;
3;0.3;0.05;0;0.1;5.0;0.5;2.0943951023931953;2.0943951023931953;0.4;0.4;1;2.8775079337424314;1.6426995037861372;0.3897402286529541;-0.13861899077892303;0.12930482625961304;0.45698628928099005;2.1201755224640704;3.47913016544705;0.5691775622028787;-0.18849143762877257;-0.537060588067911;0.3520419411271996;-0.24603110839250525;-0.45081907510757446;0.23222315311431885;0.10796397924423218;0.46980932376906004;-1.2855018509730844;0.13547225676293484;0.17334228195822382;0.0234113062639821;0.17175406095198564;-0.44613681385477805;0.266573965304716;0.1345580369234085;0.46054548025131226;0.06597191095352173;0.38483621013403974;0.3571976528130529;1.405544455445619;0.5080377092865369;0.5011166880008773;0.08357259756728423;0.23478137452358397;0.4772599997647691;
4;0.3;0.05;0;0.1;5.0;0.5;2.0943951023931953;2.0943951023931953;0.4;0.4;1;2.8906792807979147;1.6962383263834928;0.38725990056991577;-0.1441795527935028;0.1528652161359787;0.45781424682053756;2.1333634404601374;3.496278202104477;0.5712433561087581;-0.19839024910918543;-0.5356867377085164;0.3475818507480787;-0.2513169003352061;-0.4491695761680603;0.2447008341550827;0.12963533401489258;0.4719021504085054;-1.259142585921534;0.1720779886268472;0.17749540243914147;0.030392540646057172;0.1748739870881617;-0.44309106803884885;0.279675631572715;0.16528692841529846;0.45375362038612366;0.07273189723491669;0.3904630490088066;0.43709574046195887;1.5068281333386406;0.49649026425563025;0.4954748089433866;0.031737930038679835;0.2643818902039758;0.46010120639385965;
5;0.3;0.05;0;0.1;5.0;0.5;2.0943951023931953;2.0943951023931953;0.4;0.4;1;2.8648953864169973;1.7274515917794364;0.38426125049591064;-0.17143501341342926;0.17490416765213013;0.47046113031729786;2.1857923057562183;3.609954360047908;0.5671744966685692;-0.2560367628632231;-0.5060949374709912;0.333053897923266;-0.2726540009076275;-0.44491204619407654;0.25653067231178284;0.14853110909461975;0.47164454859881383;-1.2324976150063707;0.19746010494373187;0.18364791879588027;0.03602794336918015;0.18007927525022246;-0.4377064575202405;0.29254652736182735;0.1902434229850769;0.45245376229286194;0.0877261757850647;0.4005199302699831;0.4949539767730658;1.6041845775103414;0.489556819298986;0.48928397172579263;-0.01634240907497328;0.28810021733023544;0.44918528047786727;
6;0.3;0.05;0;0.1;5.0;0.5;2.0943951023931953;2.0943951023931953;0.4;0.4;1;2.856831517121627;1.7171802706854185;0.37945497035980225;-0.19517043232917786;0.19863472878932953;0.4807407395386334;2.23190318477464;3.706699215244738;0.5658809629357581;-0.3030325455312828;-0.4779043215560326;0.3188484612535457;-0.29075129664038435;-0.4413164258003235;0.27440014481544495;0.17316164076328278;0.47452670967272287;-1.194450605283319;0.2496613649306062;0.18340312262556677;0.04531448009536551;0.17771691895397976;-0.43225352978125037;0.3099435286062409;0.2062334269285202;0.45792481303215027;0.10974618047475815;0.41308885020874264;0.5227296654020996;1.6835894604895936;0.4918543083017537;0.48872886715290215;-0.05536022946518077;0.30397920035910064;0.4468527671391141;
7;0.3;0.05;0;0.1;5.0;0.5;2.0943951023931953;2.0943951023931953;0.4;0.4;1;2.84225593772753;1.7229305564106216;0.371553897857666;-0.21223270893096924;0.22065167129039764;0.48532624443728184;2.269657206775344;3.7672159796861964;0.5635172239995117;-0.32999718178982007;-0.4567860787665187;0.305554461499702;-0.303589924684273;-0.43895334005355835;0.2853403389453888;0.1931404024362564;0.47647778120765133;-1.1712721626767122;0.28245089357326425;0.18567755976194536;0.0517502411033929;0.17832012994861657;-0.42860329183287976;0.3210043649351121;0.221708282828331;0.46027320623397827;0.12912219762802124;0.42302641265622865;0.5516583937339095;1.7550608985997702;0.49056998442955246;0.48226525480724686;-0.08988400096186516;0.3181613337897804;0.44229640604160525;
8;0.3;0.05;0;0.1;5.0;0.5;2.0943951023931953;2.0943951023931953;0.4;0.4;1;2.816105303696363;1.734738963904944;0.36384180188179016;-0.23184777796268463;0.23411576449871063;0.49244675299504115;2.310237934528543;3.8432859661310546;0.5591927475830241;-0.3609655617197433;-0.42708358924430917;0.2916486895378415;-0.3172644958115465;-0.4370920658111572;0.29203227162361145;0.21144181489944458;0.47741582225559875;-1.1568420689546806;0.30150968644652965;0.19005017876514943;0.05643770549295236;0.18147687413925784;-0.42580452471256675;0.328327646451463;0.23611658811569214;0.4620494246482849;0.149056538939476;0.43223931921049197;0.5778968949502633;1.8220277089884303;0.4879174801621381;0.4726003054315921;-0.12129475979503934;0.3306366492020105;0.43779047268927707;
9;0.3;0.05;0;0.1;5.0;0.5;2.0943951023931953;2.0943951023931953;0.4;0.4;1;2.795314597930385;1.7513907342013457;0.3548195958137512;-0.24885712563991547;0.24328620731830597;0.49759244335417463;2.3477213841445614;3.9064805091177153;0.5556771679480539;-0.38478204188972454;-0.40089885908785516;0.2778631874358063;-0.3290368974574865;-0.43566715717315674;0.3001473844051361;0.2271915227174759;0.47944222521963725;-1.1401493251046406;0.3282178571680461;0.19452846610686525;0.06270752173293491;0.18414421208390808;-0.4231256528265698;0.33697622682191775;0.2529890239238739;0.4610166549682617;0.16877184808254242;0.4408361049079662;0.6112414090967052;1.8944206841991764;0.48414307634749915;0.4590107659631401;-0.15395984900340667;0.3447911771165019;0.4302246851675804;
10;0.3;0.05;0;0.1;5.0;0.5;2.0943951023931953;2.0943951023931953;0.4;0.4;1;2.775325732615567;1.7692775555325175;0.3431324362754822;-0.26325979828834534;0.2542805075645447;0.49969745834538437;2.38467996441481;3.9539635840904634;0.5522317679050226;-0.40087602420244506;-0.3798135578190271;0.26295723143499317;-0.33922250985215074;-0.4342903792858124;0.30851107835769653;0.23927965760231018;0.4817520143581179;-1.1231796101492095;0.35662871372510596;0.19923224626503863;0.06955537631997533;0.18669637804949407;-0.42037930402181733;0.34585035396759534;0.2699365019798279;0.4579748809337616;0.19031324982643127;0.4483433176491498;0.646097945383308;1.9641347792758115;0.4800455685218556;0.443386728866745;-0.18398901196082085;0.3586138477531769;0.4211770785415974;
11;0.3;0.05;0;0.1;5.0;0.5;2.0943951023931953;2.0943951023931953;0.4;0.4;1;2.7510785830200386;1.780462442471922;0.3306581377983093;-0.28144571185112;0.256775438785553;0.5048124752636898;2.4273943914115033;4.0222484521152895;0.5479655321352196;-0.4225672125206584;-0.34885982186367515;0.24614469529417765;-0.351217676223855;-0.4326455593109131;0.3176420032978058;0.250450074672699;0.4843038525460384;-1.1047123327480441;0.38776379080314954;0.20379677387973916;0.07705946823335441;0.18866627520408139;-0.4172336656642422;0.35537525833862205;0.2847948968410492;0.4552580714225769;0.2124098241329193;0.4553201407554827;0.6757501097238778;2.026756088356116;0.47746122890137854;0.4286832337502793;-0.21023774686154248;0.3705315435911051;0.4132105220502684;
12;0.3;0.05;0;0.1;5.0;0.5;2.0943951023931953;2.0943951023931953;0.4;0.4;1;2.739147491496623;1.7849386163173675;0.3155404031276703;-0.28728482127189636;0.26381921768188477;0.49955508084051886;2.457922148775945;4.026493883443138;0.5458310933928574;-0.42239271977008247;-0.34571082250874763;0.2310618591736538;-0.3564269857736459;-0.430998831987381;0.32695308327674866;0.2591833472251892;0.4871013192173775;-1.0861156669070187;0.42027645141712344;0.20596583144462535;0.08403670840440938;0.18804189789307088;-0.4141914903064991;0.36456146285536284;0.29646119475364685;0.45281311869621277;0.23666027188301086;0.4608322218757144;0.698822949410349;2.076227965935058;0.4764223157661709;0.4168531195863399;-0.23067661270951953;0.37983181867091487;0.4066777961543089;
13;0.3;0.05;0;0.1;5.0;0.5;2.0943951023931953;2.0943951023931953;0.4;0.4;1;2.7180927107028268;1.7793848584866887;0.30169421434402466;-0.30143308639526367;0.2691337764263153;0.5021632422046496;2.4971047746054014;4.078716890655458;0.5420075171429806;-0.4367814584915569;-0.32092694831921914;0.21433792264571327;-0.36561847605910747;-0.4299885034561157;0.3364742398262024;0.2681238353252411;0.49072413758221667;-1.0679878218713577;0.45646240457554377;0.20804799975562924;0.09170245372066728;0.18674750382247998;-0.41164801271198226;0.3738237405906984;0.30324772000312805;0.4518115222454071;0.26466989517211914;0.46446800414207884;0.711397036615331;2.1063679298103075;0.4777109389908662;0.41082044983556476;-0.24379150770369193;0.385411809970241;0.4030532207046687;
14;0.3;0.05;0;0.1;5.0;0.5;2.0943951023931953;2.0943951023931953;0.4;0.4;1;2.70853768385959;1.8180576935050725;0.2834782898426056;-0.30662208795547485;0.2740684151649475;0.49568282522734053;2.532779187567088;4.0819929922073195;0.5402482547948939;-0.4364093800991212;-0.31845726521847373;0.19619641382278136;-0.3703135409991696;-0.4292810261249542;0.3509052097797394;0.2774616777896881;0.4972279393653465;-1.0418684357529082;0.5150684753248232;0.21473588941768726;0.10577770550873476;0.18687583905179556;-0.4081254850232073;0.3882803775900985;0.3332411050796509;0.4394358992576599;0.2816965878009796;0.47567464071523;0.7761892577521644;2.2259532653677954;0.4686554097591783;0.37162139339623945;-0.28554410003847175;0.4075653837588988;0.38232707924996556;
15;0.3;0.05;0;0.1;5.0;0.5;2.0943951023931953;2.0943951023931953;0.4;0.4;1;2.6910186481562954;1.798908210507332;0.2704756259918213;-0.31967708468437195;0.2753600776195526;0.4992854090245789;2.5691041179242786;4.136327505046075;0.5369835428111033;-0.45032221884516704;-0.29250850323422983;0.18041118222278787;-0.3781787853312179;-0.4281621277332306;0.3611752390861511;0.28306350111961365;0.5015329631607034;-1.023062541099013;0.555398451403578;0.21450450935897333;0.11310434576560004;0.182262424828239;-0.4055412585801106;0.3976277240517989;0.3400857746601105;0.44664597511291504;0.28043514490127563;0.4856148331632294;0.775845669408319;2.2748398103621135;0.4731631969674406;0.3606596843571553;-0.30628092177582017;0.4122177115315415;0.385389790757751;
16;0.3;0.05;0;0.1;5.0;0.5;2.0943951023931953;2.0943951023931953;0.4;0.4;1;2.6635750841874675;1.8140634866199026;0.25132742524147034;-0.330107182264328;0.281958669424057;0.49815425614348285;2.612769882413797;4.174337751913783;0.5317674030438028;-0.45663344726849964;-0.27251140485424924;0.1600007357877704;-0.38460946323517786;-0.42649030685424805;0.36974412202835083;0.28776028752326965;0.5046343955870195;-1.0068403405783217;0.587123818162333;0.2206742806543834;0.12224666390577972;0.18371959967906773;-0.4020409740730921;0.4064880419641644;0.35658133029937744;0.4413466453552246;0.29024824500083923;0.4936271643794932;0.8072231460415807;2.3461660723435647;0.4695993946887217;0.33537016891388954;-0.3287102695303008;0.4236553640821553;0.37560459144916447;
