i;T_Z;v_z;CX;CY;k;R;D_12;D_23;v_f;v_cruis;k_f;p12;p23;px_1;py_1;pz_1;d_1;phi_1;angle_1;v1;vx1;vy1;setPx1;setPy1;px_2;py_2;pz_2;d_2;phi_2;angle_2;v2;vx2;vy2;setPx2;setPy2;px_3;py_3;pz_3;d_3;phi_3;angle_3;v3;vx3;vy3;setPx3;setPy3;
0;0.2;0.05;0;0;5.0;0.5;2.0943951023931953;2.0943951023931953;0.3;0.3;3;4.338596890588722;3.648537229468746;0.16776296496391296;0.4180447459220886;0.018069136887788773;0.4504506876524296;0.38162987797239123;1.7095695466584306;0.5718385751245935;0.566341170534321;-0.07910141944580087;0.22439708201734507;0.41013460397750856;-0.5172128677368164;0.004053887911140919;0.029283195734024048;0.5172287545755143;-1.5629585386184734;0.0937694210093222;0.08594288799371347;0.00804701024193981;0.0855653295609039;-0.5164081667126225;0.012610420867231308;0.37865203619003296;-0.2141861468553543;0.00721787940710783;0.4350322631892966;2.085578690850273;3.3422890302353583;0.04035144156261328;-0.008044131622162201;-0.039541507085925846;0.3778476230278167;-0.2181402975639469;
1;0.2;0.05;0;0;5.0;0.5;2.0943951023931953;2.0943951023931953;0.3;0.3;3;4.348145335517227;3.646651279501649;0.16039051115512848;0.4133068919181824;0.023424696177244186;0.44333700835331974;0.37017663598909706;1.6648929530770515;0.5719561752392239;0.5694259429365036;-0.05373976093318172;0.21733310544877885;0.4079329158248642;-0.5201817750930786;0.0030862700659781694;0.03843943029642105;0.5201909305263851;-1.5648633356732626;0.10654675462508402;0.08471986048243865;0.009009557184057873;0.08423943636748207;-0.5192808193746729;0.011510213702726377;0.3808581531047821;-0.2135324329137802;0.003872642992064357;0.4366337512062755;2.081787943828386;3.3457583803505027;0.04039901893595821;-0.008190912594014851;-0.03955995047854735;0.3800390618453806;-0.21748842796163495;
2;0.2;0.05;0;0;5.0;0.5;2.0943951023931953;2.0943951023931953;0.3;0.3;3;4.353184106814208;3.627689855193395;0.157698854804039;0.4105016887187958;0.026799988001585007;0.4397505716283817;0.36677818898642267;1.6449739475605039;0.5720178413154893;0.5704448503330705;-0.04239202179317641;0.21474333983734606;0.40626248653947816;-0.5233668088912964;0.003963697701692581;0.04514189064502716;0.5233818181294887;-1.5632230113789556;0.12395410424801347;0.0822558055418035;0.010169855276671603;0.08162469962568038;-0.5223498233636292;0.012126167664260619;0.3838365375995636;-0.20654712617397308;0.0013398115988820791;0.4358809504063562;2.0644668438144396;3.3250203629703465;0.040883576635768026;-0.007457198939359111;-0.04019772409616667;0.3830908177056277;-0.21056689858358976;
3;0.2;0.05;0;0;5.0;0.5;2.0943951023931953;2.0943951023931953;0.3;0.3;3;4.357806257716509;3.570035873622143;0.1644274890422821;0.41006597876548767;0.03358975425362587;0.4418036963331647;0.3813493074912202;1.6689830740080844;0.5720741723491864;0.5693188072293625;-0.05607989304503655;0.22135936976521836;0.404457989460984;-0.5229879021644592;0.014001944102346897;0.04794702306389809;0.5231753054656032;-1.5440297419718572;0.1421286118784983;0.07644976551108681;0.010829153812836001;0.0756789011178023;-0.5219049867831757;0.02156983421412713;0.39569568634033203;-0.19369177520275116;-0.0032415688037872314;0.440558259449916;2.0260061316502864;3.30790845037852;0.042429804495382084;-0.007024258993845188;-0.04184433169622537;0.3949932604409475;-0.19787620837237369;
4;0.2;0.05;0;0;5.0;0.5;2.0943951023931953;2.0943951023931953;0.3;0.3;3;4.357672110802479;3.534391271307345;0.1761292964220047;0.40821951627731323;0.044261593371629715;0.4445949870700231;0.4073273130691921;1.7078757189300406;0.572072540648217;0.5667061129854624;-0.07817399355677261;0.23279990772055092;0.40040211692163596;-0.5214038491249084;0.027456624433398247;0.05504932999610901;0.5221262683561774;-1.5181858833079152;0.1627937212549008;0.0734741436083616;0.011908367316277365;0.07250269351439823;-0.5202130123932807;0.03470689378483807;0.39730703830718994;-0.18967650830745697;-0.0075041307136416435;0.440261354756626;2.01620538799943;3.296744226117393;0.04344463272361826;-0.006713492705039956;-0.042922780993191224;0.39663568903668595;-0.1939687864067761;
5;0.2;0.05;0;0;5.0;0.5;2.0943951023931953;2.0943951023931953;0.3;0.3;3;4.345747016141699;3.4894931319524365;0.18897630274295807;0.4110223650932312;0.059075403958559036;0.45238415932173354;0.43094999702478787;1.7680183174786168;0.5719267289663021;0.5608397581099784;-0.11206671686649407;0.2450602785539559;0.3998156934065818;-0.5218528509140015;0.0336056686937809;0.06407279521226883;0.5229337806791862;-1.506488294013099;0.1784782722758669;0.07090198982817544;0.012587387975300731;0.06977571085667239;-0.5205941121164714;0.04058323977944814;0.40976497530937195;-0.17917360365390778;-2.4668610421940684e-05;0.44722535173737393;1.983004837939338;3.295808551787479;0.04479283724117977;-0.006880419454954333;-0.04426124824537495;0.4090769333638765;-0.18359972847844527;
6;0.2;0.05;0;0;5.0;0.5;2.0943951023931953;2.0943951023931953;0.3;0.3;3;4.334394511617227;3.4713006309271086;0.2005060315132141;0.41493725776672363;0.07706131041049957;0.46084226863011;0.4501338183095127;1.8275872136168838;0.5717865071202359;0.5530376282212078;-0.14522118129329709;0.2558097943353349;0.40041513963739395;-0.521763801574707;0.037705130875110626;0.0788041204214096;0.5231244034911767;-1.498656977252846;0.1872502315415148;0.07038978316198055;0.013103614222321919;0.06915935849834934;-0.5204534401524749;0.04462106672494556;0.42315247654914856;-0.17982815206050873;0.0017335308948531747;0.4597784060644597;1.972643653674263;3.3449792925108404;0.04536279317019298;-0.009162708873540369;-0.04442778151450342;0.42223620566179454;-0.18427093021195906;
7;0.2;0.05;0;0;5.0;0.5;2.0943951023931953;2.0943951023931953;0.3;0.3;3;4.3161849809459465;3.4155024552877173;0.21200434863567352;0.41822266578674316;0.09268483519554138;0.46888809114564434;0.46916620741900134;1.885639863810702;0.5715586626619601;0.5434636063413724;-0.17699325819465025;0.26635070926981075;0.4005233399672781;-0.5215354561805725;0.03812004625797272;0.09219289571046829;0.5229267348110899;-1.497834118814639;0.18709767521238113;0.06769664856706714;0.012592118769885075;0.06651522210816184;-0.520276244303584;0.0447715684687889;0.4439622759819031;-0.16048692166805267;-0.009352861903607845;0.47207897064105614;1.9176683364730782;3.3497560056171864;0.047203121728078334;-0.009755150582489096;-0.04618410698485728;0.4429867609236542;-0.1651053323665384;
8;0.2;0.05;0;0;5.0;0.5;2.0943951023931953;2.0943951023931953;0.3;0.3;3;4.300772603958088;3.430846436544901;0.22063812613487244;0.42152461409568787;0.10462123900651932;0.4757774511185103;0.4822145012217259;1.9324850984633803;0.5713629436670233;0.5343960918314947;-0.20217920375516077;0.27407773531802193;0.4013066937201718;-0.5206533670425415;0.03681834042072296;0.09992792457342148;0.5219535600070869;-1.5001982019997722;0.17992822184810814;0.06988515831273365;0.012506574865503151;0.06875697010143342;-0.5194027095559912;0.043694037430866306;0.4391256272792816;-0.16521389782428741;-0.013164199888706207;0.46917688409353314;1.930648234545129;3.348532047417126;0.046682621791996226;-0.009591671061962707;-0.04568661755496535;0.43816646017308536;-0.16978255957978394;
9;0.2;0.05;0;0;5.0;0.5;2.0943951023931953;2.0943951023931953;0.3;0.3;3;4.279513356973618;3.595968237424955;0.2304740846157074;0.42038920521736145;0.11836220324039459;0.47942193060260924;0.5014907886159973;1.9697575597503671;0.5710885477701226;0.526238115490521;-0.2218458365603753;0.2830978961647595;0.3982046215613239;-0.5200219750404358;0.03573749586939812;0.11358878761529922;0.521248523389727;-1.5021811615899707;0.17446073011638524;0.08665450104048489;0.0150412351673453;0.08533911058369434;-0.5185178515237012;0.04427140692776755;0.3631782531738281;-0.20938673615455627;0.01709785684943199;0.4192150389189908;2.0937870758349844;3.280698158353356;0.04172031871388243;-0.005784827392375148;-0.0413173179868727;0.36259977043459063;-0.21351846795324356;
