i;T_Z;v_z;CX;CY;k;R;v_f;v_cruis;k_f;px_1;py_1;pz_1;d_1;phi_1;angle_1;v1;vx1;vy1;setPx1;setPy1;
10;0.2;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.15418367087841034;0.0334959514439106;0.15666162967681885;0.3474347597035513;-1.4742370211614648;0.3294302995157907;0.3;0.0970512045172052;0.2838680392396432;0.20270927313701292;0.1754299710637322;
11;0.2;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.1405976563692093;0.053999193012714386;0.16278646886348724;0.3634363182915672;-1.4216646351607216;0.4562759369216812;0.3;0.13218242405413558;0.26930987128431194;0.2066888683962771;0.18865412865487036;
12;0.2;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.13803724944591522;0.07566316425800323;0.16954393684864044;0.3697863534721261;-1.3647278096899191;0.541791364784612;0.3;0.15470149050923188;0.2570358901675446;0.21538799470053116;0.20418110934177552;
13;0.2;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.14471235871315002;0.1002105101943016;0.17682749032974243;0.36914963687450053;-1.2958834206139285;0.6077949064425141;0.3;0.17131760047082362;0.24627277512733567;0.23037115894856183;0.22334689775796945;
14;0.2;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.1562431901693344;0.1214291974902153;0.18355464935302734;0.36457344158354993;-1.23123661244285;0.6518613681929644;0.3;0.18200014846503496;0.2384867836143236;0.2472432644018519;0.24067258929737712;
15;0.2;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.16980594396591187;0.14098764955997467;0.18992076814174652;0.35903430472405945;-1.167246233209277;0.6905712275521377;0.3;0.19109329059597646;0.23126468448338947;0.2653525892639001;0.2566199918016694;
16;0.2;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.1866183876991272;0.16294683516025543;0.197408527135849;0.35321340010967595;-1.0913061803163218;0.7395326004289986;0.3;0.2021828034299705;0.2216350919804847;0.28770978941411246;0.2737643811504978;
17;0.2;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.20390182733535767;0.18525871634483337;0.1997842639684677;0.3492777116236817;-1.0117178522772046;0.8006552558801768;0.3;0.21534373740984483;0.20887095240449258;0.31157369604028007;0.2896941925470797;
18;0.2;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.2227555811405182;0.2090977281332016;0.1990056335926056;0.34725542141080834;-0.9246126614433244;0.8782055509435683;0.3;0.23087829100065657;0.19155995078464638;0.3381947266408465;0.3048777035255248;
19;0.2;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.24247443675994873;0.23432327806949615;0.19592484831809998;0.34817641270962063;-0.8325368269524763;0.9746383372389328;0.3;0.2482496641356988;0.16844020973779608;0.36659926882779814;0.3185433829383942;
20;0.2;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.2599729001522064;0.25546401739120483;0.1992773860692978;0.35053512355111643;-0.7542534557514726;1.0640381729618853;0.3;0.2622967542993213;0.1456036149415304;0.3911212773018671;0.32826582486197003;
21;0.2;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.28047895431518555;0.2784389853477478;0.2013360857963562;0.35456700080526066;-0.6676270854063802;1.1695215607753264;0.3;0.27616914854763713;0.11717764885195947;0.41856352858900414;0.33702780977372754;
22;0.2;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.31033894419670105;0.30779755115509033;0.19692236185073853;0.36153927668441854;-0.5522372466673162;1.3170617349437304;0.3;0.29039451427796814;0.07530621539596155;0.4555362013356851;0.34545065885307114;
23;0.2;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.3301600515842438;0.3235180377960205;0.19663172960281372;0.36538955767407216;-0.48342998751535404;1.4033589364131955;0.3;0.2958045235799822;0.04999683819622742;0.4780623133742349;0.34851645689413424;
24;0.2;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.3618992865085602;0.34578415751457214;0.20086441934108734;0.3723419002139125;-0.3799753633596179;1.5378890873207458;0.3;0.29983758169603675;0.009870390198593319;0.5118180773565786;0.35071935261386883;
25;0.2;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.3914141356945038;0.36277008056640625;0.20829716324806213;0.37867270997674035;-0.2908366796106185;1.6547318871362915;0.3;0.2989438435425572;-0.025151111466555198;0.5408860574657823;0.35019452483312863;
26;0.2;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.4186215102672577;0.37437206506729126;0.21147337555885315;0.38311473698349197;-0.2140434878505866;1.7506122993331499;0.3;0.2951629867459299;-0.053654554841336834;0.5662030036402226;0.34754478764662283;
27;0.2;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.44216981530189514;0.3782497048377991;0.2171173393726349;0.3826449653034769;-0.15171408209222859;1.810937092640282;0.3;0.29139135144523154;-0.07135180658484791;0.5878654910245109;0.3425738015453751;
28;0.2;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.4647507965564728;0.37781745195388794;0.2188868224620819;0.3794582102739794;-0.09302762672367473;1.8559375974064931;0.3;0.2878865771388795;-0.08438790614335676;0.6086940851259125;0.33562349888220955;
29;0.2;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.48753243684768677;0.37476715445518494;0.21763598918914795;0.37497447938412204;-0.033255227049175565;1.8961998941304872;0.3;0.28425653599561573;-0.09590736021689476;0.6296607048454946;0.3268134743467376;
30;0.2;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.5157561302185059;0.3713538944721222;0.21107013523578644;0.37168800166143995;0.04240344822381611;1.957373657071884;0.3;0.27786146975944503;-0.11310616085395622;0.6546868650982284;0.3148008140451441;
31;0.2;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.540770411491394;0.36772990226745605;0.20777562260627747;0.36998311782405746;0.11041957396759303;2.0178155191681237;0.3;0.2705218946053304;-0.12968386383487543;0.6760313587940592;0.30288797035001835;
32;0.2;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.5641546249389648;0.3618643283843994;0.2107720673084259;0.36750728980273534;0.1754659431398319;2.0717908466063717;0.3;0.26313159893327887;-0.14408942238351874;0.6957204244056043;0.28981961719264004;
33;0.2;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.591376781463623;0.357692152261734;0.2093440145254135;0.36917934934159335;0.2501128014131378;2.153923821610524;0.3;0.25042338596317204;-0.16519118548742293;0.7165884744452091;0.27509655951802253;
34;0.2;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.6159595847129822;0.34888917207717896;0.21150316298007965;0.36765510968774345;0.32088147291469404;2.2178697333787034;0.3;0.23935545640956923;-0.18085620112942435;0.7356373129177668;0.2584610715124668;
35;0.2;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.6379485726356506;0.3381052613258362;0.21551692485809326;0.36516431428663093;0.3873879706464714;2.2731591002396767;0.3;0.22899537399482536;-0.193806910839036;0.7524462596330633;0.24120180590631818;
36;0.2;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.6600073575973511;0.32623863220214844;0.21800319850444794;0.36336482992498775;0.4559874083011673;2.333603178191468;0.3;0.21686983736464818;-0.2072859706816432;0.7684422762796752;0.22259564686132682;
37;0.2;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.6786148548126221;0.3188575208187103;0.2214299887418747;0.36547692805755655;0.5106187719594364;2.397802309279224;0.3;0.2031246334147304;-0.22077224304728935;0.7801771715199872;0.20847139929506564;
38;0.2;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.6966648101806641;0.3037218749523163;0.22459711134433746;0.3618342505733075;0.5746271015443749;2.4452728341096677;0.3;0.19241957211693886;-0.23016235197428392;0.7928745962391335;0.18864069896517432;
39;0.2;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.7114136219024658;0.2836664319038391;0.22988449037075043;0.3537829336118041;0.6404795858612663;2.473975883863144;0.3;0.18573485932463024;-0.23558981733440817;0.8042810515647809;0.165871523236635;
40;0.2;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.7285475730895996;0.26475027203559875;0.2287704348564148;0.3497523405326538;0.7121403678151264;2.526749562277026;0.3;0.17304910690024397;-0.24505918999504572;0.8150721265397216;0.1422206770380759;
41;0.2;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.7452994585037231;0.24725528061389923;0.22298967838287354;0.348291541863534;0.7814274131928862;2.589146582234744;0.3;0.15743129969300582;-0.2553730327911915;0.8240151083502261;0.11956876421830348;
42;0.2;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.7627039551734924;0.22975942492485046;0.21715310215950012;0.34900252349459354;0.8521960573174407;2.663271559854217;0.3;0.1380868032282983;-0.2663306868804067;0.8317473567876416;0.09659408148464713;
43;0.2;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.7802265286445618;0.21274425089359283;0.21415582299232483;0.3518338011681899;0.921441615298864;2.745827467301307;0.3;0.1156543021200505;-0.27681055326906173;0.838053679704587;0.07433897425906197;
44;0.2;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.7964149117469788;0.1953161209821701;0.21484842896461487;0.35497913603688164;0.9881703292496022;2.8272358790618304;0.3;0.09276144921856778;-0.285298639216648;0.8427956363562626;0.052666801373846106;
45;0.2;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.8117756247520447;0.17639119923114777;0.2171444296836853;0.3582148731637622;1.0559313946155333;2.9099758792904415;0.3;0.06886542710731805;-0.2919889603209797;0.8462083383057037;0.030396719070657913;
46;0.2;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.8257704377174377;0.15484844148159027;0.21867604553699493;0.3606999000830032;1.1270788262078506;2.992539398005409;0.3;0.04455058564335703;-0.29667363435066807;0.8480457305391162;0.006511624306256236;
47;0.2;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.838616132736206;0.1289578676223755;0.21873515844345093;0.3623410230306997;1.206917318906614;3.0798741847320312;0.3;0.018503788090784096;-0.29942880593939414;0.8478680267815981;-0.02075653534732158;
48;0.2;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.8506520390510559;0.09654097259044647;0.21729479730129242;0.36369906774608673;1.3021340882925048;3.181267868150293;0.3;-0.011899441931220011;-0.2997639125740881;0.8447023180854459;-0.053340983696597566;
49;0.2;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.8603619337081909;0.0619354322552681;0.21576891839504242;0.3656456222007225;1.4005891860563853;3.2885343517491332;0.3;-0.043924043375197834;-0.2967670440152911;0.838399912020592;-0.08644808975237744;
50;0.2;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.8673629760742188;0.023989703506231308;0.21579863131046295;0.36814543602280864;1.50558646242051;3.404772980190918;0.3;-0.07804580470471219;-0.2896702476403021;0.8283400737218627;-0.12084542031391973;
51;0.2;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.8711225986480713;-0.016901010647416115;0.2152819186449051;0.3715072373295054;1.6163051195328098;3.5304741784972022;0.3;-0.11374610693616563;-0.2776001137551395;0.8142495451799885;-0.15570106752498586;
52;0.2;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.8715353608131409;-0.059446342289447784;0.2165934294462204;0.3762610688686048;1.7294533855044263;3.6645368640070513;0.3;-0.14982990685541261;-0.25990575024746637;0.7966204073854346;-0.18939921741318097;
53;0.2;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.868809163570404;-0.10611602663993835;0.21814550459384918;0.38377182054360004;1.850954985915635;3.8184090884650983;0.3;-0.18789431651320376;-0.23387117355936793;0.7748620053138022;-0.22305161341962232;
54;0.2;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.861195981502533;-0.14591588079929352;0.21737083792686462;0.3895561337253102;1.9547288517230912;3.9465319748577423;0.3;-0.216236575368359;-0.2079464918505816;0.7530776938183534;-0.2498891267245843;
55;0.2;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.8492106199264526;-0.18388068675994873;0.21740709245204926;0.3946646222208519;2.0554662414221587;4.068341824901582;0.3;-0.23990167582067853;-0.18013102436401693;0.7292597820161134;-0.2739461989419572;
56;0.2;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.8327284455299377;-0.22015994787216187;0.21705982089042664;0.39897195529490764;2.1553390697371433;4.185662377607411;0.3;-0.25933717693621067;-0.1508118982665378;0.7030598570618324;-0.2955658970054308;
57;0.2;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.8113406896591187;-0.2535720467567444;0.21681445837020874;0.4015368076949113;2.254287550677851;4.294859804205608;0.3;-0.27422809690163646;-0.12165093863060278;0.6742266412083004;-0.3143975160720458;
58;0.2;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.7844667434692383;-0.288713276386261;0.2123912125825882;0.4053106020099683;2.3636030792502587;4.4190630796703445;0.3;-0.287186258609553;-0.08674129850219524;0.6408736141644618;-0.3320839256373586;
59;0.2;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.758675754070282;-0.3262820243835449;0.21006952226161957;0.4163809615960523;2.4712585952882207;4.569062865072306;0.3;-0.29692391495460485;-0.042850772782186616;0.6102137965929796;-0.34770741077463824;
60;0.2;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.7286577820777893;-0.35829871892929077;0.21119628846645355;0.4250439427766319;2.5735742430474704;4.703127866084596;0.3;-0.29998713485624023;-0.0027782945747255685;0.5786642146496692;-0.35968786621665355;
61;0.2;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.6952802538871765;-0.3767858147621155;0.21756380796432495;0.42438417473344986;2.663428842740755;4.790607216875987;0.3;-0.2990827539148207;0.023441550945421507;0.5457388769297662;-0.3650650392894047;
62;0.2;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.667799174785614;-0.38633501529693604;0.219224214553833;0.42120221640349526;2.731841046342811;4.847465067725011;0.3;-0.2972673263152368;0.040399711699349077;0.5191655116279956;-0.3661351594472615;
63;0.2;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.6408340930938721;-0.3878229856491089;0.21812888979911804;0.4126026053909044;2.793259990825859;4.876835410303235;0.3;-0.29595273881370426;0.04911187624869714;0.49285772368701997;-0.3632670475247603;
64;0.2;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.6130535006523132;-0.38372164964675903;0.21454563736915588;0.40002924695248554;2.8550754933055233;4.889636410067961;0.3;-0.2952998269624301;0.052896239903785544;0.4654035871710982;-0.35727352969486625;
65;0.2;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.5837454199790955;-0.37426328659057617;0.2137756049633026;0.3835183216706274;2.9214580947374764;4.887833398344444;0.3;-0.2953947194636535;0.05236372516341311;0.4360480602472687;-0.3480814240088696;
66;0.2;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.5558508038520813;-0.36601024866104126;0.2111055701971054;0.370246964087271;2.9901671950925253;4.89873798019515;0.3;-0.2948061637478491;0.055581703970608486;0.4084477219781567;-0.338219396675737;
67;0.2;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.5246955752372742;-0.3575035333633423;0.21181775629520416;0.3583554768711848;3.072624364743494;4.927316835132147;0.3;-0.2930975351005178;0.06398308306107742;0.37814680768701525;-0.32551199183280355;
68;0.2;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.4917338490486145;-0.3490408658981323;0.2134513258934021;0.34913873362671904;-3.1179146064168375;-1.3061967233665648;0.3;-0.2895591873273051;0.07845684823105374;0.34695425538496194;-0.3098124417826055;
69;0.2;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.45936131477355957;-0.3412357270717621;0.21509221196174622;0.3436470924758826;-3.023058240357062;-1.2373953071382209;0.3;-0.2834804392632241;0.09817759701240154;0.31762109514194753;-0.2921469285655613;
70;0.2;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.4263417720794678;-0.33274146914482117;0.21308119595050812;0.34079674269136884;-2.923738123643728;-1.1517186942718158;0.3;-0.27403939704861136;0.1220754228550266;0.2893220735551621;-0.27170375771730787;
71;0.2;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.393711656332016;-0.3232136070728302;0.2135036289691925;0.3402414551413648;-2.8238837708315954;-1.0545313121303792;0.3;-0.2609006886927867;0.14809061631187037;0.26326131198562264;-0.24916829891689501;
72;0.2;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.36002159118652344;-0.3123350739479065;0.21324120461940765;0.3422676633162955;-2.720263735046397;-0.9411937700094656;0.3;-0.24247847882219117;0.17664706991081444;0.23878235177542784;-0.22401153899249926;
73;0.2;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.3321620523929596;-0.2989189028739929;0.21108487248420715;0.34281494592904677;-2.629975920858843;-0.8482879914586623;0.3;-0.22504482237547;0.19838051295929537;0.2196396412052246;-0.19972864639434523;
74;0.2;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.3074670135974884;-0.2817821204662323;0.21209923923015594;0.34127718099444615;-2.542184028456443;-0.7678594568445929;0.3;-0.20837907786351928;0.21581973938625112;0.20327747466572876;-0.17387225077310675;
75;0.2;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.2843053638935089;-0.26471295952796936;0.2135394811630249;0.341463214691082;-2.457877450421095;-0.6826608767671125;0.3;-0.1892579462248899;0.23276904818024385;0.18967639078106396;-0.14832843543784743;
76;0.2;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.2637893557548523;-0.24584059417247772;0.21234630048274994;0.34092970858783284;-2.376168858934711;-0.603511241319638;0.3;-0.17026108178131974;0.24700438059001045;0.17865881486419244;-0.1223384038774725;
77;0.2;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.2422226220369339;-0.22558331489562988;0.21323883533477783;0.3425449000478833;-2.2896880827358848;-0.5092915721472833;0.3;-0.14626765437490308;0.2619270380920303;0.16908879484948236;-0.09461979584961475;
78;0.2;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.22494223713874817;-0.20307111740112305;0.21318522095680237;0.3418985984656523;-2.2067578076687573;-0.4294549291586076;0.3;-0.12491258694034575;0.27275785162643906;0.1624859436685753;-0.06669219158790352;
79;0.2;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.20608451962471008;-0.17703944444656372;0.21318721771240234;0.3431169982588816;-2.1129406159098325;-0.32980905153845586;0.3;-0.09715871314751888;0.2838312605396349;0.15750516305095064;-0.03512381417674626;
80;0.2;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.1854766458272934;-0.14614221453666687;0.2126772701740265;0.3468176569751474;-2.005763408509765;-0.2050192972459022;0.3;-0.061075815914233736;0.29371711681550094;0.15493873787017653;0.0007163438710836023;
81;0.2;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.16688838601112366;-0.11159003525972366;0.21304984390735626;0.3513056836197509;-1.8940397729182301;-0.07212989037586848;0.3;-0.021620208408162776;0.2992199301323152;0.15607828180704228;0.03801992980643393;
82;0.2;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.14920027554035187;-0.07289010286331177;0.21197587251663208;0.3582923579653761;-1.7756638993745761;0.07873771173658978;0.3;0.023596913862482204;0.2990705362555238;0.16099873247159296;0.07664516526445014;
83;0.2;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.13351322710514069;-0.0309681948274374;0.21115991473197937;0.3677928544680529;-1.6550962363761172;0.24250990017511653;0.3;0.07204195095162293;0.2912214918289582;0.16953420258095214;0.11464255108704169;
84;0.2;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.12110497057437897;0.013989435508847237;0.20909135043621063;0.37915319809978976;-1.5338914249776676;0.413755950203572;0.3;0.1206153505219981;0.2746851601715235;0.18141264583537803;0.151332015594609;
85;0.2;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.11297468841075897;0.06134592369198799;0.20780296623706818;0.391857007292676;-1.4135978854750941;0.5877469232239501;0.3;0.16634623176239263;0.24965762791962184;0.19614780429195527;0.18617473765179893;
86;0.2;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.1096155121922493;0.10972350835800171;0.20731458067893982;0.40551115472611643;-1.2968001037491732;0.7594446629084952;0.3;0.20655564317333416;0.21756554477501774;0.2128933337789164;0.2185062807455106;
87;0.2;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.11175770312547684;0.15820208191871643;0.20792987942695618;0.4192373788271051;-1.1838558981584495;0.9245514574080248;0.3;0.23950522032672655;0.1806578241766632;0.2315103132888401;0.24853099400704803;
88;0.2;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.11894695460796356;0.211134135723114;0.20974823832511902;0.4356363697742553;-1.0648255451019433;1.1019031231881287;0.3;0.26762069847463454;0.13556976708672458;0.25275730384528083;0.27891901926647633;
89;0.2;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.13212081789970398;0.25536128878593445;0.21019643545150757;0.4478219293795204;-0.9640110888934893;1.2432800100457904;0.3;0.28405327350816406;0.09650770854857203;0.274147454653786;0.30361514306022047;
90;0.2;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.15061956644058228;0.2966609299182892;0.21109862625598907;0.4583387335739265;-0.8668216584764559;1.373630212168548;0.3;0.2941876943368804;0.058767342127666544;0.2977134136090225;0.32604460098212246;
91;0.2;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.174216166138649;0.3346378207206726;0.21048854291439056;0.46703059585222184;-0.7719923999810681;1.4946151318260503;0.3;0.29912988476698654;0.02283225874260652;0.32378110852214226;0.34605395009197587;
92;0.2;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.20341984927654266;0.37115827202796936;0.20993784070014954;0.4750981463844463;-0.6741714910237314;1.6157327044733005;0.3;0.2996971592592885;-0.013476376809537944;0.3532684289061869;0.3644200836232004;
93;0.2;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.24179987609386444;0.4078677296638489;0.20827354490756989;0.4827249619465377;-0.5643661980047002;1.7467219564216063;0.3;0.2953694872276626;-0.052505866480495766;0.38948461970769577;0.38161479642360097;
94;0.2;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.2686070501804352;0.4273890256881714;0.2122998982667923;0.4860083090903735;-0.49622475490204665;1.8237384736135294;0.3;0.29045409912864134;-0.07507607008474386;0.4138340997447558;0.3898509906457995;
95;0.2;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.294033944606781;0.436975359916687;0.22064007818698883;0.4830833066341257;-0.4404617840003962;1.8716020698006193;0.3;0.2865294197097561;-0.08888695990296001;0.43729865446165905;0.392531879965207;
96;0.2;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.31974080204963684;0.440155565738678;0.21932898461818695;0.4756367316518394;-0.38869925560367086;1.9027273623503156;0.3;0.2836244524381961;-0.0977607793500717;0.4615530282687349;0.39127517606364215;
97;0.2;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.3542187213897705;0.4462432563304901;0.20156873762607574;0.46945204761900106;-0.3157557765829679;1.9579418895064873;0.3;0.2777971543146733;-0.1132640324845871;0.4931172985471072;0.3896112400881966;
98;0.2;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.3831315040588379;0.4402801990509033;0.198257714509964;0.45552705629836354;-0.2594579173055025;1.9722927860612782;0.3;0.276143164267856;-0.11723887080715122;0.5212030861927659;0.3816607636473277;
99;0.2;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.4018389880657196;0.4281400144100189;0.19483719766139984;0.43924874069594455;-0.22537795187095536;1.9536188836173183;0.3;0.2782841980836995;-0.11206205913203768;0.5409810871075693;0.37210898484400007;
100;0.2;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.4210493564605713;0.4155983030796051;0.1938697248697281;0.4230309133360554;-0.18773167694038995;1.9345527558886189;0.3;0.2803700791534353;-0.10673621089160133;0.561234396037289;0.36223019763380443;
101;0.2;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.4510820806026459;0.4139729142189026;0.18373805284500122;0.4168531354626674;-0.11762151380484066;1.9819446140258723;0.3;0.27499875008242103;-0.11989865492617556;0.5885814556438564;0.3540235867558148;
