i;T_Z;v_z;CX;CY;k;R;D_12;D_23;v_f;v_cruis;k_f;p12;p23;px_1;py_1;pz_1;d_1;phi_1;angle_1;v1;vx1;vy1;setPx1;setPy1;px_2;py_2;pz_2;d_2;phi_2;angle_2;v2;vx2;vy2;setPx2;setPy2;px_3;py_3;pz_3;d_3;phi_3;angle_3;v3;vx3;vy3;setPx3;setPy3;
0;0.2;0.05;0;0.1;5.0;0.5;2.0943951023931953;2.0943951023931953;0.2;0.3;0.5;3.3095014840470243;5.196775480603161;-0.30595722794532776;0.06729293614625931;0.024406420066952705;0.3077004669445952;-1.677292655625945;-0.8722679631892385;0.36951312601704367;-0.2829692398396611;0.23763072108515756;-0.33425415192929386;0.09105600825477506;0.19815145432949066;0.08781570196151733;0.006165725644677877;0.1985257060724953;1.6322088284210787;2.2179509818691283;0.3963088016489966;0.31617616768985446;-0.2389420374262779;0.2297690710984761;0.06392149821888954;0.26090189814567566;0.5295813679695129;0.03966997563838959;0.5026031756391663;0.5457990018446545;2.1296104718900595;0.17290780151116192;0.14660583184449633;-0.09167244892881739;0.2755624813301253;0.5204141230766312;
1;0.2;0.05;0;0.1;5.0;0.5;2.0943951023931953;2.0943951023931953;0.2;0.3;0.5;3.285518889640697;5.231485113662561;-0.30049481987953186;0.06625351309776306;0.030893640592694283;0.3023837994216541;-1.682630803432;-0.8912374847599376;0.3683920362154891;-0.286553760152723;0.2315159495355125;-0.32915019589480415;0.08940510805131431;0.19030936062335968;0.09389054030179977;0.009802526794373989;0.19040740069302953;1.6028880862086967;2.1764534635477895;0.39825660847535255;0.3274179749660353;-0.2267284628436203;0.2230511581199632;0.07121769401743774;0.2633928954601288;0.5284616947174072;0.045752059668302536;0.5029465590089895;0.551187892691672;2.1367159487268133;0.17226416818671494;0.1454074717490755;-0.09236671911788694;0.27793364263503634;0.5192250228056186;
2;0.2;0.05;0;0.1;5.0;0.5;2.0943951023931953;2.0943951023931953;0.2;0.3;0.5;3.315438918257394;5.2167301950028895;-0.2921730577945709;0.06544478982686996;0.04260507971048355;0.29420937825150795;-1.688519135060467;-0.9173899774849718;0.3697888437546332;-0.29361889004317626;0.22479265195998221;-0.32153494679888855;0.08792405502286818;0.18097220361232758;0.08983253687620163;0.013616160489618778;0.18125759511445458;1.6269197831969269;2.187290387729594;0.3967791935418389;0.3237363198834036;-0.22940907483371842;0.21334583560066794;0.06689162939282979;0.26649683713912964;0.5246304869651794;0.05151670426130295;0.5013298461745972;0.5604646710202302;2.137910130698179;0.17253653432375718;0.14552679399051502;-0.09268661126233518;0.28104951653818117;0.515361825838946;
3;0.2;0.05;0;0.1;5.0;0.5;2.0943951023931953;2.0943951023931953;0.2;0.3;0.5;3.4117429726339714;5.1348089379268105;-0.28798797726631165;0.06489697098731995;0.05890011414885521;0.29011945418362883;-1.6920886014636212;-0.9307916859502325;0.374159677234148;-0.3001108528973526;0.2234478463561137;-0.31799906255604693;0.08724175562293132;0.17712341248989105;0.07343726605176926;0.012865494005382061;0.17910410963143358;1.7196543711703502;2.27699794229619;0.39054662974208176;0.29714049627246286;-0.25344465959623846;0.20683746211713733;0.04809280009214541;0.2694953978061676;0.5192698836326599;0.056855663657188416;0.49841248455475984;0.5712780019175746;2.1341369181826697;0.17408250309550516;0.14718256285673387;-0.09296241754020891;0.28421365409184096;0.509973641878639;
4;0.2;0.05;0;0.1;5.0;0.5;2.0943951023931953;2.0943951023931953;0.2;0.3;0.5;3.609185484585751;4.946868898573316;-0.28579217195510864;0.0669526532292366;0.07744109630584717;0.28769652879276364;-1.685919222323236;-0.9303530201913324;0.38253358428229667;-0.306727262853045;0.22858330937874702;-0.31646489824041313;0.08981098416711131;0.18101680278778076;0.03341657668352127;0.012612706050276756;0.19287414329570388;1.9232662622625154;2.5004837873055763;0.3750583483556419;0.22431658136096388;-0.3005841579288438;0.20344846092387714;0.0033581608906368896;0.27586662769317627;0.51474529504776;0.06500913202762604;0.49811249335773444;0.5869498536562445;2.1483089274158687;0.17785790280364716;0.1490134799843249;-0.09710003281499342;0.2907679756916088;0.5050352917662607;
5;0.2;0.05;0;0.1;5.0;0.5;2.0943951023931953;2.0943951023931953;0.2;0.3;0.5;3.6083810016948106;4.941318193015162;-0.2882312834262848;0.06927726417779922;0.09021878242492676;0.2898640357856836;-1.6769859451586913;-0.9162964205761346;0.3825010325906174;-0.3034581373271467;0.23285231118206046;-0.31857709715899946;0.09256249529600527;0.18705980479717255;0.029462261125445366;0.02856937237083912;0.19991734085939405;1.9313950565361195;2.519270516428637;0.3748493556933197;0.21850850952064219;-0.30457523000198866;0.20891065574923676;-0.0009952618747534996;0.2783338129520416;0.5161240696907043;0.07293307781219482;0.5006285577235644;0.5895279423716955;2.163467047437242;0.17797451872477527;0.14762129070423394;-0.09941269459244852;0.29309594202246503;0.5061828002314595;
6;0.2;0.05;0;0.1;5.0;0.5;2.0943951023931953;2.0943951023931953;0.2;0.3;0.5;3.523225452384191;4.986329067687124;-0.30862951278686523;0.07933247089385986;0.09369354695081711;0.30932074441008794;-1.6376619940058437;-0.8284105636574339;0.3789835313637624;-0.279256958794912;0.25621098338979276;-0.33655520866635646;0.10495356923283913;0.2050941437482834;0.03322301432490349;0.06469730287790298;0.2156913851216445;1.885563458378348;2.498608413678442;0.3804164528643154;0.2280925408953957;-0.30445109689037114;0.22790339783782296;0.0027779046358663746;0.2800692021846771;0.5194631218910217;0.08426263928413391;0.5043689806470296;0.5887072188858858;2.1813449751160285;0.17703757669883646;0.14505283358745588;-0.10149866517174612;0.2945744855434227;0.5093132553738471;
7;0.2;0.05;0;0.1;5.0;0.5;2.0943951023931953;2.0943951023931953;0.2;0.3;0.5;3.4796892230342866;5.014719757235313;-0.31921589374542236;0.08050169050693512;0.10191022604703903;0.31981083610906014;-1.6318024190246205;-0.7943435005144676;0.3771295462834644;-0.26904561918323155;0.26427476133426603;-0.3461204556637455;0.10692916664036173;0.21129319071769714;0.03990676999092102;0.08235295116901398;0.21967250336942312;1.8478868040096665;2.467583514397526;0.38334842044482703;0.2392567341852202;-0.2995199936641405;0.23521886413621917;0.009954770624506969;0.27768880128860474;0.5243789553642273;0.09437037259340286;0.5071573405927741;0.5794212540653936;2.185989018350982;0.17645667229542072;0.14410550420701676;-0.10183595069922495;0.2920993517093064;0.5141953602943048;
8;0.2;0.05;0;0.1;5.0;0.5;2.0943951023931953;2.0943951023931953;0.2;0.3;0.5;3.4363213948292683;5.046521185110049;-0.3224688470363617;0.08613534271717072;0.09977973252534866;0.32276676723375775;-1.6137652010777932;-0.768088186496565;0.37524478939574435;-0.2607056162195604;0.2698911514670976;-0.34853940865831773;0.11312445786388048;0.215824156999588;0.04448627680540085;0.08466289192438126;0.22284936663026303;1.8225561937514756;2.447651413703629;0.3863056394925196;0.247070230336321;-0.2969652309366903;0.2405311800332201;0.014789753711731819;0.28045880794525146;0.5226180553436279;0.10546550899744034;0.5072111627877498;0.5858920716819388;2.1927286001444815;0.17581504392411867;0.1428944187525201;-0.10243102439895449;0.29474824982050346;0.5123749529037325;
9;0.2;0.05;0;0.1;5.0;0.5;2.0943951023931953;2.0943951023931953;0.2;0.3;0.5;3.4120284666989127;5.0600475045603375;-0.3249835669994354;0.09222514927387238;0.09494320303201675;0.32507655578877126;-1.594715591379262;-0.7425324279224218;0.374172352135787;-0.2529988307391372;0.27567470095650193;-0.35028345007334916;0.11979261936952257;0.2193688154220581;0.044799208641052246;0.08068448305130005;0.22620743698280804;1.817312875319651;2.4482037133386165;0.3877529942668319;0.24783125166629016;-0.2982147804191028;0.2441519405886871;0.014977730599141963;0.2842707633972168;0.5207557678222656;0.12300971895456314;0.5077846818072997;0.594175072700402;2.2038751696470538;0.17554499694242365;0.14152609640149258;-0.10385764290061159;0.29842337303736605;0.5103700035322045;
