i;T_Z;v_z;CX;CY;k;R;v_f;v_cruis;k_f;px_1;py_1;pz_1;d_1;phi_1;angle_1;v1;vx1;vy1;setPx1;setPy1;
10;0.3;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.34177324175834656;0.08146532624959946;0.2605298161506653;0.17796714979067435;-1.0953280280938607;-0.07239141405489369;0.3;-0.02169846076488351;0.29921426570341664;0.3396033956818582;0.11138675281994112;
11;0.3;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.3320288360118866;0.08825810253620148;0.2703375816345215;0.18974668533287303;-1.0870075652613111;-0.020026346437235887;0.3;-0.0060075023563539685;0.2999398438277889;0.3314280857762512;0.11825208691898037;
12;0.3;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.3251573145389557;0.09549703449010849;0.2780126929283142;0.19922260980028006;-1.0708842508886722;0.033159743261351404;0.3;0.009946100008053143;0.29983507982661034;0.326151924539761;0.12548054247276952;
13;0.3;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.31974008679389954;0.1035003513097763;0.283454030752182;0.20786043161294068;-1.0495838809809355;0.08949789045546841;0.3;0.026813538154816907;0.2987993209022072;0.3224214406093812;0.13338028339999702;
14;0.3;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.31671690940856934;0.11304852366447449;0.2889295220375061;0.2153431215513136;-1.0181173066272504;0.15226240489725706;0.3;0.0455024245940014;0.29652913744869525;0.3212671518679695;0.14270143740934402;
15;0.3;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.3142258822917938;0.12317262589931488;0.293681263923645;0.22289800039748006;-0.9853200828846301;0.21752331561114102;0.3;0.06474358988033566;0.29293048248587394;0.3207002412798274;0.15246567414790227;
16;0.3;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.3120385706424713;0.1332160383462906;0.29619547724723816;0.23038231659310487;-0.9542277409444871;0.2815977496906323;0.3;0.08336724635976044;0.28818379939613364;0.3203752952784474;0.16203441828590395;
17;0.3;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.3102591931819916;0.14202795922756195;0.3006824254989624;0.23700952507081818;-0.9282323817767913;0.33744644729532947;0.3;0.09932359012753948;0.28308095033784336;0.32019155219474554;0.1703360542613463;
18;0.3;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.3088186979293823;0.15092840790748596;0.3042719066143036;0.24357683505396246;-0.902520438459417;0.3933062613742287;0.3;0.1149732967991918;0.2770941013863791;0.3203160276093015;0.17863781804612386;
19;0.3;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.30789878964424133;0.15772010385990143;0.3064554035663605;0.24855282372510987;-0.8833654477056716;0.4356536545541035;0.3;0.12660092730922887;0.2719783175263119;0.3205588823751642;0.1849179356125326;
20;0.3;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.3073834776878357;0.1652517318725586;0.30762720108032227;0.25378979403142377;-0.8617157520223927;0.48201419243735344;0.3;0.1390694448260443;0.26581890360878363;0.3212904221704401;0.19183362223343695;
21;0.3;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.30768731236457825;0.17477688193321228;0.3100926876068115;0.25986752064052815;-0.8331317051252818;0.539632223031449;0.3;0.15414615341715052;0.25736931321876017;0.3231019277062933;0.2005138132550883;
22;0.3;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.3078921437263489;0.18141208589076996;0.3105066418647766;0.26422674608997837;-0.8140254124921021;0.5797763431186398;0.3;0.16435105273771275;0.25097555949535316;0.32432724900012017;0.20650964184030526;
23;0.3;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.30843737721443176;0.18788301944732666;0.3132507801055908;0.26832120200448273;-0.795095172914772;0.618612205257975;0.3;0.1739715315383331;0.2444052090570223;0.3258345303682651;0.2123235403530289;
24;0.3;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.30968189239501953;0.1954290270805359;0.31573164463043213;0.27278835515466154;-0.7721495350106786;0.6634189267114264;0.3;0.18474425666320252;0.23636742506098582;0.32815631806133977;0.21906576958663448;
25;0.3;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.3113066554069519;0.20258067548274994;0.31715118885040283;0.2768467236084943;-0.7499204593387205;0.7056225277724668;0.3;0.1945523484834023;0.22836239554618618;0.3307618902552921;0.22541691503736855;
26;0.3;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.3124691843986511;0.20937509834766388;0.3153245747089386;0.28107959479158395;-0.7304172057615929;0.7460578041716297;0.3;0.20362470301566793;0.22031109895277864;0.3328316547002179;0.23140620824294175;
27;0.3;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.3118341863155365;0.21856249868869781;0.3123151957988739;0.2884023912393641;-0.7108022186040415;0.8020709306866963;0.3;0.21563921486726784;0.20856588649975408;0.3333981078022633;0.23941908733867323;
28;0.3;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.30880194902420044;0.2294865846633911;0.30943137407302856;0.2986984888435364;-0.6946334211075111;0.8696554417640031;0.3;0.22923201340846516;0.19352695943640832;0.33172515036504696;0.24883928060703195;
29;0.3;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.3270930349826813;0.2373201549053192;0.3205205202102661;0.29362846332701636;-0.629651460540752;0.9092979539126026;0.3;0.23672180020872688;0.1842899598620055;0.35076521500355395;0.2557491508915198;
30;0.3;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.3379407823085785;0.2478276491165161;0.3224184513092041;0.2961110158460414;-0.5791253237450662;0.9722285324644299;0.3;0.24784303569462313;0.1690379533053857;0.3627250858780408;0.2647314444470547;
31;0.3;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.33525416254997253;0.2460687756538391;0.33546116948127747;0.29612671832999177;-0.5899694128241189;0.961462926250026;0.3;0.24600891265400704;0.1716962867821932;0.35985505381537325;0.2632384043320584;
32;0.3;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.336758553981781;0.24896882474422455;0.33660688996315;0.2977133611254952;-0.5803509988243761;0.979012631733442;0.3;0.24898409381118333;0.16735268455876007;0.3616569633628993;0.2657040932001006;
33;0.3;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.3388565182685852;0.252230167388916;0.3341412842273712;0.2993113413246538;-0.5685144975414845;0.9988385494847889;0.3;0.2522528648997319;0.16238378043966584;0.3640818047585584;0.2684685454328826;
34;0.3;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.3415554165840149;0.2553507387638092;0.32897135615348816;0.3005140359468892;-0.5553552586552983;1.0180112422146819;0.3;0.255319646824556;0.15751786548002736;0.3670873812664705;0.27110252531181195;
35;0.3;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.3450886607170105;0.259689599275589;0.3242737054824829;0.302384210914468;-0.5378604385708867;1.0448563781380127;0.3;0.25945573348302886;0.15060784296570842;0.3710342340653134;0.2747503835721598;
36;0.3;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.3491540253162384;0.2650793790817261;0.3232668340206146;0.3049944020677223;-0.5173584782494962;1.0784046699659902;0.3;0.26436142817496605;0.14182043327141639;0.375590168133735;0.2792614224088677;
37;0.3;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.35343095660209656;0.2712264657020569;0.324226051568985;0.3082957673725112;-0.4954379435871414;1.116813456567765;0.3;0.2696122660966934;0.13156453158129577;0.3803921832117659;0.28438291886018646;
38;0.3;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.35705307126045227;0.27660948038101196;0.32424190640449524;0.31136253639884615;-0.476983261974904;1.1505647405144064;0.3;0.2738983452303032;0.12239157029837328;0.3844429057834826;0.2888486374108493;
39;0.3;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.3622477948665619;0.28265729546546936;0.32635268568992615;0.3144373016977764;-0.45347412553814154;1.189383714947439;0.3;0.27844192276173624;0.11166958246876052;0.3900919871427355;0.29382425371234544;
40;0.3;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.36598899960517883;0.28730082511901855;0.3273828327655792;0.31701847318553794;-0.4364478832290586;1.2192363207448167;0.3;0.2816509942118413;0.10330884502055629;0.39415409902636295;0.29763170962107416;
41;0.3;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.3687227964401245;0.2908082604408264;0.32758018374443054;0.31906605666400883;-0.4240357102338999;1.2418036815336293;0.3;0.2839104869246322;0.0969269591714206;0.39711384513258774;0.3005009563579685;
42;0.3;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.3722898066043854;0.29512736201286316;0.32627931237220764;0.3215743355832627;-0.4083989953311508;1.269853497528051;0.3;0.2865172318364761;0.08892623831447624;0.400941529788033;0.3040199858443108;
43;0.3;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.377101331949234;0.2996947169303894;0.3246931731700897;0.3239151215436516;-0.38916531233211593;1.300641551715056;0.3;0.2891188804328769;0.08006418036325484;0.4060132199925217;0.30770113496671486;
44;0.3;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.3806299567222595;0.3035358488559723;0.32377713918685913;0.3261644045153384;-0.37468694336024655;1.3261926636386765;0.3;0.2910700148347008;0.0726515413747504;0.4097369582057296;0.3108010029934473;
45;0.3;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.38555222749710083;0.3093038499355316;0.3219626545906067;0.32979867224689857;-0.35439512752373487;1.3643065140047295;0.3;0.293626986341955;0.06150766530881627;0.4149149261312963;0.31545461646641326;
46;0.3;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.38942059874534607;0.313462495803833;0.3212541937828064;0.3323951567899355;-0.339138225072566;1.3922392343166394;0.3;0.2952302974932856;0.05328293762571707;0.41894362849467465;0.3187907895664047;
47;0.3;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.39314141869544983;0.31770452857017517;0.3195316791534424;0.3351938601353229;-0.3244593126173099;1.4205230235119806;0.3;0.29661905972291436;0.044912508381231106;0.4228033246677413;0.3221957794082983;
48;0.3;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.39731335639953613;0.3220352530479431;0.3173162043094635;0.33801072613096383;-0.3086754934142527;1.4499345414301223;0.3;0.2978115302915534;0.03617032520455375;0.4270945094286915;0.3256522855683985;
49;0.3;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.40164655447006226;0.3260933756828308;0.31701043248176575;0.340602833094257;-0.2929343909780131;1.4781540446149404;0.3;0.2987135316306605;0.02775294616321629;0.4315179076331283;0.32886867029915245;
50;0.3;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.4061318635940552;0.3296917676925659;0.31771567463874817;0.34279423670268133;-0.2773753924468155;1.5042135260957226;0.3;0.2993352552348204;0.01996008450645704;0.4360653891175372;0.3316877761432116;
51;0.3;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.41078343987464905;0.33263537287712097;0.31869688630104065;0.34439205259369976;-0.26204390558803425;1.5271717214777885;0.3;0.2997145793414317;0.013083230877296232;0.44075489780879223;0.3339436959648506;
52;0.3;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.4157487452030182;0.3350926637649536;0.3186486065387726;0.3455218766503189;-0.24632102228974084;1.5482720031591584;0.3;0.29992390144414727;0.006756725724892064;0.4457411353474329;0.3357683363374428;
53;0.3;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.42038780450820923;0.33721885085105896;0.3197014629840851;0.3464890402889128;-0.231839599992903;1.5673462200027435;0.3;0.2999982145162395;0.0010350299842752425;0.45038762595983317;0.3373223538494865;
54;0.3;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.4247402548789978;0.33948028087615967;0.31789979338645935;0.34772243289646193;-0.21816272768992026;1.5868659172474437;0.3;0.2999612660729413;-0.004820669654530045;0.4547363814862919;0.33899821391070667;
55;0.3;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.42914173007011414;0.3416767418384552;0.3174380660057068;0.34894683023463463;-0.20448531863585698;1.6063274706692123;0.3;0.2998106505940436;-0.01065710046758867;0.4591227951295185;0.34061103179169633;
56;0.3;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.4334506690502167;0.34415706992149353;0.3162190616130829;0.3505323126714734;-0.19101160709254492;1.6272668106309087;0.3;0.29952178976956717;-0.016932142606155255;0.4634028480271734;0.342463855660878;
57;0.3;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.4372647702693939;0.3461824357509613;0.3148268461227417;0.35182095996660057;-0.17927453516030084;1.645051151081428;0.3;0.29917331311266415;-0.022255981694632155;0.4671821015806603;0.3439568375814981;
58;0.3;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.43875694274902344;0.3495618999004364;0.3117862939834595;0.35488622673111603;-0.17343919614285452;1.6651943941655325;0.3;0.2986643430096492;-0.028277379910709086;0.46862337704998835;0.3467341619093655;
59;0.3;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.4479358196258545;0.3507564067840576;0.31485515832901;0.3545994018298605;-0.1473580673922814;1.6899413537208567;0.3;0.2978731871082522;-0.03565900169623579;0.47772313833667973;0.347190506614434;
60;0.3;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.4592873156070709;0.3559980094432831;0.3152935206890106;0.35831844133125235;-0.11386741968334146;1.7406543926009082;0.3;0.2956826309227122;-0.050712737755155356;0.48885557869934215;0.35092673566776755;
61;0.3;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.46147891879081726;0.3532094955444336;0.32064881920814514;0.35530384382986585;-0.10863082020328639;1.7319435741269111;0.3;0.29611315690370016;-0.04813520861619545;0.49109023448118727;0.348395974682814;
62;0.3;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.4646705389022827;0.35213831067085266;0.32281869649887085;0.3539061466880408;-0.09999375614897489;1.734076972026355;0.3;0.29600979156617596;-0.04876682578299566;0.4942715180589003;0.3472616280925531;
63;0.3;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.4674244523048401;0.3510506749153137;0.32221996784210205;0.3525588499330813;-0.0925294538801439;1.7352504645290447;0.3;0.2959523602596269;-0.04911415739637628;0.4970196883308028;0.3461392591756761;
64;0.3;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.4709482491016388;0.3502829372882843;0.3186880648136139;0.35148561903094777;-0.08274856863165851;1.7400052586494263;0.3;0.29571548798363434;-0.050520789449502876;0.5005197979000022;0.345230858343334;
65;0.3;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.47472092509269714;0.349974662065506;0.31549397110939026;0.3508864427646559;-0.07210593102081118;1.7478361843319907;0.3;0.2953108003867197;-0.05283494274582847;0.5042520051313691;0.3446911677909231;
66;0.3;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.4790132939815521;0.35015520453453064;0.31361401081085205;0.3507835644555254;-0.05986382579051117;1.759595113579958;0.3;0.29466911591693185;-0.056303748762704726;0.5084802055732454;0.34452482965826015;
67;0.3;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.48374298214912415;0.3509364426136017;0.3142067790031433;0.3513127913749988;-0.04629158381096283;1.775651642927796;0.3;0.2937271281467292;-0.0610276510335678;0.513115694963797;0.3448336775102449;
68;0.3;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.48908859491348267;0.3521347939968109;0.31438541412353516;0.3523038062583749;-0.030976532431408216;1.795610172629217;0.3;0.2924506867072355;-0.06687746888501661;0.5183336635842062;0.34544704710830926;
69;0.3;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.4950050413608551;0.35343852639198303;0.31442099809646606;0.3534738201761812;-0.014131527165015869;1.8179228761947628;0.3;0.29088579713154555;-0.07338564592033872;0.5240936210740097;0.3460999617999492;
70;0.3;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.5011623501777649;0.35450512170791626;0.31447112560272217;0.35450702725768396;0.003278784822366772;1.8401483173619548;0.3;0.2891830615467957;-0.07983205442942183;0.5300806563324445;0.3465219162649741;
71;0.3;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.5071574449539185;0.355751633644104;0.3149321675300598;0.3558236274598936;0.020116504814972177;1.8631035965748954;0.3;0.2872744669707051;-0.08644871674407485;0.535884891650989;0.34710676196969653;
72;0.3;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.5129653215408325;0.35699179768562317;0.31485244631767273;0.3572271590703457;0.03630230622269882;1.885787946207376;0.3;0.2852396925974149;-0.09294255089533661;0.541489290800574;0.3476975425960895;
73;0.3;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.5185959339141846;0.3579102158546448;0.3148183524608612;0.35839298454526025;0.05191030244201763;1.9067755891877578;0.3;0.2832263716730189;-0.0989081512765098;0.5469185710814864;0.3480194007269938;
74;0.3;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.5240795016288757;0.35913869738578796;0.3130975365638733;0.3599450324128055;0.06694771769087857;1.928948674999042;0.3;0.2809638317812454;-0.1051633264536646;0.5521758848070003;0.3486223647404215;
75;0.3;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.5294440984725952;0.36001110076904297;0.31193357706069946;0.3612131609061357;0.08160501046534369;1.9494137577208543;0.3;0.2787529713039806;-0.11089085169301467;0.5573193956029933;0.3489220155997415;
76;0.3;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.5354637503623962;0.3612901270389557;0.3117148280143738;0.3630264914377339;0.09784520116327045;1.973922848523859;0.3;0.2759516907996085;-0.11768884545630169;0.5630589194423571;0.3495212424933255;
77;0.3;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.5406208038330078;0.3620108366012573;0.3103002607822418;0.36428271372765125;0.11174139876447332;1.9935224082007303;0.3;0.273592188204841;-0.12307442688587607;0.5679800226534919;0.3497033939126697;
78;0.3;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.546021044254303;0.3624161183834076;0.3101712763309479;0.36532640115156284;0.12630798089970957;2.0128115913143287;0.3;0.2711674337640908;-0.12832857384774993;0.5731377876307121;0.3495832609986326;
79;0.3;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.5513708591461182;0.36285993456840515;0.3096174895763397;0.36647823575813826;0.14063753044362118;2.032336233015518;0.3;0.26861033908041754;-0.13359822505970323;0.5782318930541599;0.3495001120624348;
80;0.3;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.5566495060920715;0.36337411403656006;0.30849912762641907;0.36776339308355666;0.15465367250219933;2.0521276770730323;0.3;0.26591380410924864;-0.13888790006385776;0.5832408865029964;0.3494853240301743;
81;0.3;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.5616150498390198;0.36387142539024353;0.3080506920814514;0.36905125468177513;0.16774077808743418;2.07097965244115;0.3;0.2632483968441433;-0.14387592418117923;0.5879398895234341;0.3494838329721256;
82;0.3;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.5664663314819336;0.3641462028026581;0.3071384131908417;0.3701624376355073;0.18053906514612927;2.0887335809549987;0.3;0.2606526810413899;-0.14852669748545366;0.5925315995860726;0.3492935330541127;
83;0.3;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.5715355277061462;0.36407801508903503;0.30585813522338867;0.3710392604501152;0.19401257685567805;2.106105424362637;0.3;0.25803329926693486;-0.15303207660298032;0.5973388576328398;0.348774807428737;
84;0.3;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.5760811567306519;0.364075243473053;0.3052924871444702;0.3719396796786232;0.20600642386464532;2.1220913069917007;0.3;0.2555540813422784;-0.1571372378187428;0.6016365648648797;0.3483615196911787;
85;0.3;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.5808951258659363;0.3638233542442322;0.3056063950061798;0.37270826994096834;0.2187880961709581;2.138271506575133;0.3;0.25297822925511515;-0.16125140471619584;0.6061929487914478;0.3476982137726126;
86;0.3;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.5856263637542725;0.36345618963241577;0.3048548996448517;0.3734063148259461;0.2313702795799542;2.1539330242527015;0.3;0.2504218657571971;-0.1651934900372419;0.6106685503299921;0.34693684062869157;
87;0.3;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.5902237892150879;0.36278408765792847;0.30455464124679565;0.3738350256438315;0.24375316766793712;2.16820367417775;0.3;0.24803902835024422;-0.16875023085929908;0.6150276920501123;0.34590906457199855;
88;0.3;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.5949934720993042;0.36206817626953125;0.30448538064956665;0.3743222194962859;0.2565806207044341;2.1831732199584124;0.3;0.24548521770864382;-0.17244421673845647;0.6195419938701686;0.3448237545956856;
89;0.3;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.5974946022033691;0.36175861954689026;0.3023219108581543;0.37466584615529724;0.26324743522180527;2.1913488443205913;0.3;0.24406719010230166;-0.17444542618127576;0.6219013212135993;0.3443140769287627;
90;0.3;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.5998240113258362;0.36166253685951233;0.30104148387908936;0.375186118886132;0.26930889980648715;2.1996915107653505;0.3;0.24260337348163125;-0.17647550304598122;0.6240843486739993;0.3440149865549142;
91;0.3;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.6034655570983887;0.3601178824901581;0.29957953095436096;0.37468655005867935;0.27977454582091266;2.2079668082659305;0.3;0.24113469610166008;-0.1784770526873414;0.6275790267085547;0.34227017722142394;
92;0.3;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.6060595512390137;0.3585778474807739;0.29935163259506226;0.3739340865887545;0.28757920215721977;2.2124655348035307;0.3;0.24032933925366343;-0.17956004203022882;0.63009248516438;0.340621843277751;
93;0.3;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.6213960647583008;0.3645996153354645;0.3043321371078491;0.38427839393019514;0.32141199056527836;2.29101896579198;0.3;0.22549767173017457;-0.19786561107041928;0.6439458319313183;0.34481305422842257;
94;0.3;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.6212180256843567;0.35965949296951294;0.3110257387161255;0.379537561558669;0.32507881715901527;2.2743866640518777;0.3;0.2287572911662552;-0.19408787117766305;0.6440937548009822;0.34025070585174666;
95;0.3;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.6215651631355286;0.35559073090553284;0.3156034052371979;0.3757962969403753;0.32941216690492103;2.2624652033951187;0.3;0.23105479183929328;-0.19134702288800012;0.6446706423194579;0.33645602861673285;
96;0.3;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.6232747435569763;0.3524291217327118;0.3142167329788208;0.373367042257788;0.33648408692189596;2.258873769812359;0.3;0.2317405103695324;-0.19051597269958404;0.6464487945939296;0.33337752446275337;
97;0.3;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.6259031891822815;0.34940534830093384;0.31217625737190247;0.3713969715379573;0.3458526536266459;2.2595327876184124;0.3;0.23161490663730605;-0.1906686524402792;0.6490646798460121;0.33033848305690594;
98;0.3;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.6291233897209167;0.3472842276096344;0.3100089132785797;0.3705120571849722;0.3559701210263477;2.2657203222019358;0.3;0.23043071154248523;-0.19209811862177087;0.6521664608751653;0.3280744157474573;
99;0.3;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.633381724357605;0.34623032808303833;0.3071373701095581;0.3710338589362115;0.3677177248351454;2.2797865902314474;0.3;0.22770590090095982;-0.19532030794283084;0.656152314447701;0.32669829728875527;
100;0.3;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.6368524432182312;0.34567371010780334;0.3052586615085602;0.37177803199556164;0.3769674587014112;2.292336511654467;0.3;0.2252367790646741;-0.19816254276873613;0.6593761211246986;0.32585745583092973;
101;0.3;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.6400538682937622;0.3460504114627838;0.3038499653339386;0.3733175234269193;0.384569567002663;2.3067410047486883;0.3;0.2223590800750709;-0.20138629424111312;0.6622897763012693;0.3259117820386725;
102;0.3;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.6428561806678772;0.3461439907550812;0.3033317029476166;0.3744643516956813;0.3914127931813786;2.318629677892562;0.3;0.21994920665459372;-0.20401555453448844;0.6648511013333366;0.3257424353016323;
