i;T_Z;v_z;CX;CY;k;R;D_12;v_f;v_cruis;k_f;p12;px_1;py_1;pz_1;d_1;phi_1;angle_1;v1;vx1;vy1;setPx1;setPy1;px_2;py_2;pz_2;d_2;phi_2;angle_2;v2;vx2;vy2;setPx2;setPy2;
0;0.2;0.05;0.75;-0.25;5.0;0.3;3.141592653589793;0.3;0.3;0.1;4.226425895128521;0.6830565333366394;-0.4227503538131714;0.02044680342078209;0.18526767789197437;-2.7718947528972446;-1.7219262889922038;0.320638080607103;-0.31698331543471603;-0.04827376587156224;0.6513582017931678;-0.4275777304003276;0.5490381121635437;-0.01860973984003067;0.010517300106585026;0.30647533809377014;-0.7151353408461791;0.8880263705713429;0.27936191939289695;0.21673680165862932;0.17626185297355587;0.5707117923294066;-0.000983554542675083;
1;0.2;0.05;0.75;-0.25;5.0;0.3;3.141592653589793;0.3;0.3;0.1;4.255069494962726;0.6817251443862915;-0.4260236620903015;0.025227289646863937;0.18880091505274382;-2.771583954992518;-1.7082221962712312;0.3211786024450839;-0.3181505040357193;-0.04399944829648448;0.6499100939827196;-0.43042360691994996;0.5396798849105835;-0.021259257569909096;0.02068166621029377;0.31073602632893177;-0.7434681427756578;0.8809568438479846;0.2788213975549161;0.21506837758625888;0.17744566688677113;0.5611867226692094;-0.003514690881231984;
2;0.2;0.05;0.75;-0.25;5.0;0.3;3.141592653589793;0.3;0.3;0.1;4.31767659289255;0.6745355725288391;-0.419586718082428;0.030009649693965912;0.18561932755917152;-2.7229126829296195;-1.6716203163774697;0.3223588390207975;-0.3207217608708178;-0.03244646666061515;0.6424633964417573;-0.4228313647484895;0.5349666476249695;-0.022577207535505295;0.03404674306511879;0.31298637217296327;-0.7574039686425825;0.8782331950880469;0.2776411609792025;0.21367595661877645;0.17727718362194891;0.5563342432868471;-0.004849489173310403;
3;0.2;0.05;0.75;-0.25;5.0;0.3;3.141592653589793;0.3;0.3;0.1;4.412460599229497;0.6657015085220337;-0.4105469286441803;0.03524190932512283;0.18133271067995504;-2.6580902138480353;-1.6227993087228016;0.32414237007371094;-0.3237041780902719;-0.016848773364970128;0.6333310907130065;-0.4122318059806773;0.5265815854072571;-0.02745894156396389;0.06040545925498009;0.31534157776761057;-0.7873655058979467;0.8599887863769635;0.27585762992628904;0.20905463501817895;0.17998219791403106;0.547487048909075;-0.009460721772560785;
4;0.2;0.05;0.75;-0.25;5.0;0.3;3.141592653589793;0.3;0.3;0.1;4.483113473927144;0.656184732913971;-0.39873558282852173;0.04952466860413551;0.17585101062479855;-2.578867753785225;-1.563605075707121;0.3254690995234624;-0.32546068389021804;0.0023405098429734586;0.6236386645249491;-0.3985015318442244;0.5274986028671265;-0.024541016668081284;0.07486596703529358;0.3167627264864714;-0.7787959205327829;0.8756186058468911;0.27453090047653755;0.21082322670122539;0.17584306184704104;0.548580925537249;-0.00695671048337718;
5;0.2;0.05;0.75;-0.25;5.0;0.3;3.141592653589793;0.3;0.3;0.1;4.500166761862382;0.6522366404533386;-0.39366447925567627;0.060021597892045975;0.17377329216440143;-2.54407568695392;-1.5362771569136058;0.32578896333216084;-0.32559488192440994;0.011243731305647304;0.6196771522608976;-0.39254010612511153;0.5304949283599854;-0.01954015903174877;0.08386225998401642;0.31826752076641374;-0.7610571416367161;0.9008240564354493;0.27421103666783914;0.2149372733180465;0.17027525119363174;0.55198865569179;-0.002512633912385598;
6;0.2;0.05;0.75;-0.25;5.0;0.3;3.141592653589793;0.3;0.3;0.1;4.504404881988631;0.6478896737098694;-0.3912438154220581;0.0682053491473198;0.1742880779917472;-2.5156382707888825;-1.5059968847922596;0.3258684340735881;-0.3251845179237258;0.021101318164665993;0.6153712219174968;-0.38913368360559153;0.5354018211364746;-0.013487554155290127;0.08694968372583389;0.3193595394081543;-0.7368578455979272;0.930435541745824;0.27413156592641186;0.21982068765839546;0.16378944018054656;0.5573838899023141;0.0028913898627645276;
7;0.2;0.05;0.75;-0.25;5.0;0.3;3.141592653589793;0.3;0.3;0.1;4.485369278582678;0.645612895488739;-0.39244386553764343;0.07319195568561554;0.1765981948309528;-2.509171362172659;-1.4912073841650462;0.3255114193173931;-0.3244810036788472;0.025879767340369297;0.6131647951208543;-0.3898558888036065;0.5412819385528564;-0.007836229167878628;0.09140044450759888;0.3196975462493977;-0.7113553335757509;0.9576121268116321;0.2744885806826069;0.22448217999312522;0.1579611717818215;0.563730156552169;0.007959888010303524;
8;0.2;0.05;0.75;-0.25;5.0;0.3;3.141592653589793;0.3;0.3;0.1;4.470763161179374;0.6428588628768921;-0.39474353194236755;0.07746856659650803;0.18008307333890042;-2.504384290277162;-1.4737019910973475;0.3252373582422686;-0.3237055055434077;0.03152911158432201;0.6104883123225513;-0.39159062078393536;0.5458276867866516;-0.003605583216995001;0.09623414278030396;0.3199945969930224;-0.6919621442769497;0.978476087378277;0.27476264175773135;0.22795615333380898;0.1533965497100257;0.5686233021200325;0.011734071754007569;
9;0.2;0.05;0.75;-0.25;5.0;0.3;3.141592653589793;0.3;0.3;0.1;4.482355282054165;0.6373324394226074;-0.39407050609588623;0.08124121278524399;0.18289420420884095;-2.4779050355503904;-1.4368197936354727;0.32545487497673337;-0.32253833094267265;0.043472988381707996;0.6050786063283402;-0.3897232072577154;0.5491054654121399;-7.989868754521012e-05;0.1016821414232254;0.3206535062451377;-0.6770750104249693;0.996624090716505;0.2745451250232666;0.23051966774521843;0.14911642584462384;0.5721574321866617;0.014831743896917174;
10;0.2;0.05;0.75;-0.25;5.0;0.3;3.141592653589793;0.3;0.3;0.1;1.7934603549570403;0.633070707321167;-0.3936919569969177;0.09421690553426743;0.1852561415769427;-2.4585237743059962;-1.4085987086970508;0.27440687364429733;-0.27080522282898095;0.04431324397720545;0.6059901850382688;-0.3892606325991972;0.5544832348823547;-0.0006959655438549817;0.1099434494972229;0.316826935468213;-0.665063419348956;0.9896699038901208;0.32559312635570264;0.27214532570449984;0.17873949095617414;0.5816977674528048;0.01717798355176243;
11;0.2;0.05;0.75;-0.25;5.0;0.3;3.141592653589793;0.3;0.3;0.1;1.7957735655886853;0.6302613615989685;-0.3922640383243561;0.10418636351823807;0.18594729932560686;-2.4419575292887203;-1.3894285938835145;0.274450265436717;-0.2699487069308588;0.0495039778668516;0.6032664909058826;-0.3873136405376709;0.5629462003707886;-0.001983963418751955;0.11859342455863953;0.31064622701265204;-0.646183963700035;0.9777933057037214;0.32554973456328296;0.26996738183839286;0.18193472020905568;0.5899429385546279;0.016209508602153613;
12;0.2;0.05;0.75;-0.25;5.0;0.3;3.141592653589793;0.3;0.3;0.1;1.7944425614531285;0.627685546875;-0.39386412501335144;0.11698295921087265;0.18883249696258594;-2.4369777537219175;-1.3734953652470387;0.2744252977987154;-0.2691012339457493;0.0537937725093596;0.6007754234804251;-0.3884847477624155;0.561775803565979;0.0014712712727487087;0.12319864332675934;0.3141116814108722;-0.6425351922687892;0.9987027986912288;0.3255747022012846;0.27373324577523495;0.17626399765922124;0.5891491281435025;0.019097671038670834;
13;0.2;0.05;0.75;-0.25;5.0;0.3;3.141592653589793;0.3;0.3;0.1;1.8108406066129605;0.6257750988006592;-0.3948131203651428;0.12493807822465897;0.19079482673247547;-2.432570946637402;-1.361561553135687;0.2747329615628443;-0.2687410761562233;0.057065174629420914;0.5989009911850368;-0.3891066029022007;0.5675846338272095;0.004583579953759909;0.12862800061702728;0.3131903015708272;-0.6217303400244413;1.0149221224762635;0.32526703843715565;0.2762946573098065;0.17163889021936335;0.5952140995581902;0.021747468975696245;
14;0.2;0.05;0.75;-0.25;5.0;0.3;3.141592653589793;0.3;0.3;0.1;1.8256423751108528;0.6235547065734863;-0.39631757140159607;0.13274109363555908;0.1933836702790034;-2.4289215065730154;-1.3478865372365658;0.2750107889944099;-0.26820655910778923;0.06079618174596006;0.5967340506627075;-0.39023795322700006;0.5732073187828064;0.006607469171285629;0.13551774621009827;0.3116136155023662;-0.6032791314621625;1.0255201379559409;0.3249892110055901;0.27786060056665385;0.1685570346285624;0.6009933788394718;0.02346317263414187;
15;0.2;0.05;0.75;-0.25;5.0;0.3;3.141592653589793;0.3;0.3;0.1;1.8413460778975848;0.6217330098152161;-0.39848172664642334;0.1397848278284073;0.19621224202115076;-2.4291086495711607;-1.3369959165466985;0.2753056619344328;-0.2678154091153769;0.06378176960166212;0.5949514689036783;-0.3921035496862571;0.5788917541503906;0.006795899011194706;0.1437043845653534;0.3085808897950391;-0.587762571673576;1.0259119070830192;0.3246943380655672;0.27767444311873035;0.16829532616962303;0.6066591984622637;0.023625431628157008;
16;0.2;0.05;0.75;-0.25;5.0;0.3;3.141592653589793;0.3;0.3;0.1;1.8513232501119046;0.6188274025917053;-0.4000643491744995;0.14549940824508667;0.19931271711560372;-2.423267516980819;-1.3188641501521592;0.2754930677778288;-0.2667964638420439;0.06867370148040901;0.5921477562075009;-0.3931969790264586;0.5843419432640076;0.00734688388183713;0.15025421977043152;0.30605556751223634;-0.5719442668689143;1.029120650196324;0.3245069322221712;0.27805245125132344;0.16730685405378704;0.61214718838914;0.024077569287215835;
17;0.2;0.05;0.75;-0.25;5.0;0.3;3.141592653589793;0.3;0.3;0.1;1.868957412741678;0.6161813139915466;-0.4013126790523529;0.15071041882038116;0.20199744445667966;-2.417471829570045;-1.3023014597135631;0.2758244142879998;-0.2659419760430855;0.07317084730695067;0.589587116387238;-0.3939955943216578;0.5915603041648865;0.009285343810915947;0.15761855244636536;0.3038618546831243;-0.548514416828367;1.0415887841106188;0.32417558571200017;0.2798307687491411;0.16365986445363775;0.6195433810398006;0.025651330256279723;
18;0.2;0.05;0.75;-0.25;5.0;0.3;3.141592653589793;0.3;0.3;0.1;1.8822401437059946;0.613659679889679;-0.40216124057769775;0.15896101295948029;0.20430791962606057;-2.4109778678482523;-1.2864494659831143;0.2760740940104808;-0.26498836165270506;0.07744723088866999;0.5871608437244085;-0.3944165174888308;0.5977247357368469;0.010645943693816662;0.1624898910522461;0.30186762673472184;-0.5287377241422578;1.0513964649097247;0.3239259059895192;0.28120565702262645;0.16078361555085088;0.6258453014391095;0.02672430524890175;
19;0.2;0.05;0.75;-0.25;5.0;0.3;3.141592653589793;0.3;0.3;0.1;1.8850997195948336;0.610126256942749;-0.4012449085712433;0.16778573393821716;0.20600894729494057;-2.3952348874075855;-1.2637628050558187;0.2761278571550381;-0.2632145523877307;0.083454735685638;0.583804801703976;-0.3928994350026795;0.6030687093734741;0.012594794854521751;0.16881467401981354;0.3009066806334897;-0.5101351678127519;1.0651945310935285;0.32387214284496185;0.2833502846523929;0.1568622997995225;0.6314037378387134;0.028281024834474;
20;0.2;0.05;0.75;-0.25;5.0;0.3;3.141592653589793;0.3;0.3;0.1;1.8818849363682042;0.6041150689125061;-0.40250104665756226;0.17622733116149902;0.2110426079019467;-2.378363868543953;-1.2260778535203434;0.27606741599121876;-0.25982654292399343;0.09329193836680007;0.5781324146201068;-0.39317185282088224;0.6066341400146484;0.014639932662248611;0.17356020212173462;0.30097851047677626;-0.49647893217574884;1.0792099079658022;0.3239325840087812;0.2855741520542126;0.15290429248756743;0.6351915552200696;0.029930361911005354;
21;0.2;0.05;0.75;-0.25;5.0;0.3;3.141592653589793;0.3;0.3;0.1;1.8660459773813924;0.5957204103469849;-0.40327686071395874;0.1847415566444397;0.21747640748786762;-2.352934193147658;-1.1734742505263844;0.2757696981797094;-0.2542873828605223;0.10670919994112106;0.5702916720609327;-0.3926059407198466;0.6090301275253296;0.016283519566059113;0.17809881269931793;0.30129622921306637;-0.48688821576626556;1.0903891663488539;0.32423030182029056;0.28752964648651796;0.1498398845762193;0.6377830921739814;0.03126750802368104;
22;0.2;0.05;0.75;-0.25;5.0;0.3;3.141592653589793;0.3;0.3;0.1;1.8539851848558684;0.5904229879379272;-0.40224549174308777;0.19236576557159424;0.22055274320387294;-2.332686982855164;-1.1400122511690134;0.27554307616577534;-0.25036907829236643;0.11506220690534813;0.5653860801086906;-0.39073927105255296;0.6111147999763489;0.01762118935585022;0.18424023687839508;0.3015131834229631;-0.47870179799929596;1.0996603015498532;0.32445692383422464;0.28910838762425434;0.14727062038733912;0.6400256387387743;0.03234825139458413;
23;0.2;0.05;0.75;-0.25;5.0;0.3;3.141592653589793;0.3;0.3;0.1;1.8598686995666522;0.5889459252357483;-0.40344759821891785;0.19802574813365936;0.22245129893377477;-2.332013398088162;-1.1311130577183945;0.27565361866092625;-0.2494352453793869;0.1173327569069627;0.5640024006978096;-0.3917143225282216;0.6128599643707275;0.018550841137766838;0.18950162827968597;0.30154094854298014;-0.4721446985215096;1.1063562185346822;0.32434638133907373;0.289989177992569;0.14528197319332492;0.6418588821699844;0.03307903845709933;
