i;T_Z;v_z;CX;CY;k;R;D_12;D_23;v_f;v_cruis;k_f;p12;p23;px_1;py_1;pz_1;d_1;phi_1;angle_1;v1;vx1;vy1;setPx1;setPy1;px_2;py_2;pz_2;d_2;phi_2;angle_2;v2;vx2;vy2;setPx2;setPy2;px_3;py_3;pz_3;d_3;phi_3;angle_3;v3;vx3;vy3;setPx3;setPy3;
0;0.2;0.05;0;0.1;5.0;0.5;2.0943951023931953;2.0943951023931953;0.4;0.4;3;3.968322334176118;4.250228375624046;-0.49563392996788025;-0.10910527408123016;0.017797743901610374;0.5379386658198052;-1.9700337271356079;-0.21177145627797367;0.7551722205366581;-0.15873124310078002;0.738301750732008;-0.5115070542779583;-0.03527509900802936;0.4033496677875519;-0.0837618038058281;0.034567974507808685;0.4432373574534305;1.9982886070405101;3.292543751848744;0.5787635848977933;-0.08703359002403314;-0.5721821750205731;0.39464630878514856;-0.1409800213078854;-0.009270760230720043;0.36730584502220154;-0.009147066622972488;0.2674665619816592;-0.03466832451502957;0.6756551960699839;0.03906412646890839;0.02443104450033266;0.03048163449360343;-0.0068276557806867776;0.37035400847156186;
1;0.2;0.05;0;0.1;5.0;0.5;2.0943951023931953;2.0943951023931953;0.4;0.4;3;3.9694913464858623;4.262163546678224;-0.49616533517837524;-0.11198103427886963;0.018929030746221542;0.5395516645573515;-1.9745616466714468;-0.20852614514447773;0.7551995947287173;-0.15634005948948573;0.7388397753757191;-0.5117993411273238;-0.03809705674129772;0.4048161804676056;-0.08279046416282654;0.042826808989048004;0.444171694007219;1.9949296998144157;3.293513559842409;0.5834829767493872;-0.08830267536693787;-0.5767625349130846;0.3959859129309118;-0.140466717654135;-0.006783414166420698;0.35992100834846497;-0.005656351335346699;0.2600095099965307;-0.026092060686946986;0.6686657036632976;0.03885238075920361;0.024086128772433792;0.030485502971344784;-0.004374801289177319;0.36296955864559943;
2;0.2;0.05;0;0.1;5.0;0.5;2.0943951023931953;2.0943951023931953;0.4;0.4;3;4.00595605615864;4.312770765837319;-0.4831756055355072;-0.11410196870565414;0.03411625698208809;0.5284868198812918;-1.9879092799312468;-0.2756305056456566;0.7560371628747531;-0.20575830929467293;0.7274996287311105;-0.5037514364649744;-0.04135200583254309;0.4017317593097687;-0.09269803762435913;0.04812268912792206;0.44555688766127366;2.0180467762273935;3.3230674005959746;0.5894570432099537;-0.10638538326272277;-0.5797773331356313;0.3910932209834964;-0.15067577093792225;0.011668623425066471;0.34478795528411865;0.006170748732984066;0.24506590914449053;0.047632234885126364;0.7128604527863228;0.03797928603834977;0.024838466729942516;0.028731110985973522;0.014152470098060723;0.347661066382716;
3;0.2;0.05;0;0.1;5.0;0.5;2.0943951023931953;2.0943951023931953;0.4;0.4;3;4.00845935279053;4.349373837454843;-0.48395344614982605;-0.10816307365894318;0.040573250502347946;0.5268233131472365;-1.9770044039834633;-0.2728870725094067;0.7560935258929858;-0.20377688145313397;0.72811565185932;-0.5043311342951394;-0.035351508473011176;0.3974525034427643;-0.09724348783493042;0.05320490896701813;0.4437042776289281;2.0314549488070672;3.3278719832255517;0.6028631060172499;-0.11165258762694016;-0.5924336454599572;0.38628724468007025;-0.15648685238092613;0.024052049964666367;0.3455418646335602;0.021737948060035706;0.2467170614190036;0.09764347908232385;0.7660296573749267;0.03737168680557268;0.025909020903959662;0.02693261239634946;0.026642952055062334;0.3482351258731951;
4;0.2;0.05;0;0.1;5.0;0.5;2.0943951023931953;2.0943951023931953;0.4;0.4;3;4.009930290617607;4.338493951975077;-0.496975839138031;-0.10704874247312546;0.06816653907299042;0.5383810606314571;-1.9655453993513792;-0.20514885218707152;0.7561265781271814;-0.15403273271797235;0.7402711120945854;-0.5123791124098283;-0.03302163126366692;0.39413249492645264;-0.10198844224214554;0.05802306905388832;0.44287668075476583;2.044384891266229;3.336971878082989;0.5981650226818012;-0.11612689514441835;-0.586784405539238;0.3825198054120108;-0.16066688279606933;0.02381644770503044;0.33810463547706604;0.04701048880815506;0.23929279265567727;0.09969353606171932;0.7540768937556102;0.03755026402428513;0.025707515489315227;0.02737053115414715;0.026387199253961963;0.34084168859248076;
5;0.2;0.05;0;0.1;5.0;0.5;2.0943951023931953;2.0943951023931953;0.4;0.4;3;4.00608475881922;4.289248688170979;-0.5041162967681885;-0.09930844604969025;0.07827445864677429;0.5420858763461879;-1.9472980768523562;-0.16909834558206785;0.7560400641750401;-0.12723672195435146;0.7452565969007654;-0.5168399689636236;-0.0247827863596137;0.3909226953983307;-0.10750548541545868;0.06614211946725845;0.44258228642253766;2.058786681966864;3.3500132487455567;0.5793227893414215;-0.11987053655917153;-0.5667856285363464;0.3789356417424135;-0.16418404826909333;0.015127220191061497;0.33293744921684265;0.06782157719135284;0.23342812178132694;0.06485006295825674;0.7085218297796563;0.03838020287513033;0.024974461312259423;0.029143030983386404;0.01762466632228744;0.3358517523151813;
6;0.2;0.05;0;0.1;5.0;0.5;2.0943951023931953;2.0943951023931953;0.4;0.4;3;3.986820309000887;4.21780613540049;-0.5107550621032715;-0.08413185179233551;0.08893580734729767;0.5429321065368959;-1.9168025317320112;-0.13455453629015432;0.7556015322673675;-0.10136310463334834;0.7487717920594248;-0.5208913725666063;-0.009254672586393037;0.38912439346313477;-0.11218642443418503;0.08003806322813034;0.4432165072537536;2.0700177772688764;3.364176445144682;0.5543125039550789;-0.12236471108360489;-0.5406377988287309;0.37688792235477425;-0.16625020431705811;0.0010795008856803179;0.3327193260192871;0.08719894289970398;0.23272182971314365;0.004638605489780355;0.6470406212484303;0.039651070249568376;0.02390276925471957;0.03163645039968674;0.003469777811152275;0.3358829710592558;
7;0.2;0.05;0;0.1;5.0;0.5;2.0943951023931953;2.0943951023931953;0.4;0.4;3;3.9563123390471713;4.187100155327409;-0.5167831778526306;-0.07015237957239151;0.09734964370727539;0.5440741541238757;-1.8888700409743984;-0.10116978295503942;0.7548890592637326;-0.07624174696292656;0.7510290858656037;-0.5244073525489232;0.004950529014168856;0.39103057980537415;-0.11192113906145096;0.08918393403291702;0.4447645259280802;2.0674422980727734;3.36877815193461;0.5542102801509416;-0.12482823885064255;-0.5399693930311533;0.37854775592030987;-0.1659180783645663;-0.006648401729762554;0.3320503234863281;0.0935702696442604;0.23214554459577688;-0.028642853779404377;0.612726316028973;0.04022330377139827;0.023132419901621907;0.03290600729017771;-0.0043351597396003635;0.3353409242153459;
8;0.2;0.05;0;0.1;5.0;0.5;2.0943951023931953;2.0943951023931953;0.4;0.4;3;3.925226718206733;4.224999271465352;-0.5202954411506653;-0.05808347463607788;0.1044347807765007;0.5437809586912554;-1.865766882250073;-0.07946513592884874;0.7541394439870527;-0.05986474225213867;0.7517596115861679;-0.5262819153758791;0.017092486522538905;0.391412615776062;-0.10810337960720062;0.09495101869106293;0.4432954459416404;2.0594598359566603;3.353983792581832;0.5865138026649898;-0.12363588351460773;-0.5733346396513199;0.3790490274246012;-0.16543684357233263;0.00029662251472473145;0.33286410570144653;0.07971632480621338;0.23286429462038766;0.0012738002424256744;0.6439315888720829;0.0395193468160267;0.023725215725385072;0.03160526714883677;0.0026691440872632388;0.3360246324163302;
9;0.2;0.05;0;0.1;5.0;0.5;2.0943951023931953;2.0943951023931953;0.4;0.4;3;3.9052208608635373;4.243663627677677;-0.5235316753387451;-0.04503453150391579;0.11028916388750076;0.5432498784275552;-1.841049809627134;-0.05728343923653681;0.7536438410765464;-0.04314770471425857;0.7524076785696049;-0.5278464458101709;0.030206236353044702;0.38972771167755127;-0.10956860333681107;0.10270090401172638;0.4425004957669112;2.0641710512364035;3.355019845094982;0.6019367784342242;-0.12749657110921764;-0.5882792785634767;0.37697805456662953;-0.16839653119315873;0.005657241214066744;0.32946205139160156;0.07762879878282547;0.22953177864294985;0.02464937173449414;0.6613696534061827;0.039181572813294874;0.024065255103620828;0.030920206094416314;0.008063766724428826;0.3325540720010432;
