i; x; y; d; phi; angle; vx; vy; CX; CY; k; R; v 
9905;0.38215842843055725;0.024145890027284622;0.16394627143145976;1.422979330291387;3.5627075933921626;-0.04087782386097084;-0.09126337445213958;0.22;0.0;10.0;0.1;0.1
9906;0.38239336013793945;0.022800695151090622;0.16394627143145976;1.422979330291387;3.5627075933921626;-0.04087782386097084;-0.09126337445213958;0.22;0.0;10.0;0.1;0.1
9907;0.38239336013793945;0.022800695151090622;0.16398620404248485;1.431304065917691;3.571315706247468;-0.041661905079683176;-0.09090811660754759;0.22;0.0;10.0;0.1;0.1
9908;0.38239336013793945;0.022800695151090622;0.16398620404248485;1.431304065917691;3.571315706247468;-0.041661905079683176;-0.09090811660754759;0.22;0.0;10.0;0.1;0.1
9909;0.38249510526657104;0.021785946562886238;0.16394903690853124;1.4375196882093335;3.577267579514391;-0.04220223754404845;-0.09065854149651709;0.22;0.0;10.0;0.1;0.1
9910;0.38249510526657104;0.021785946562886238;0.16394903690853124;1.4375196882093335;3.577267579514391;-0.04220223754404845;-0.09065854149651709;0.22;0.0;10.0;0.1;0.1
9911;0.38249510526657104;0.021785946562886238;0.16394903690853124;1.4375196882093335;3.577267579514391;-0.04220223754404845;-0.09065854149651709;0.22;0.0;10.0;0.1;0.1
9912;0.38249510526657104;0.021785946562886238;0.16394903690853124;1.4375196882093335;3.577267579514391;-0.04220223754404845;-0.09065854149651709;0.22;0.0;10.0;0.1;0.1
9913;0.38253191113471985;0.02023536153137684;0.1637867271588574;1.4469328304886904;3.585527880486937;-0.042949656090963136;-0.09030684936187285;0.22;0.0;10.0;0.1;0.1
9914;0.38253191113471985;0.02023536153137684;0.1637867271588574;1.4469328304886904;3.585527880486937;-0.042949656090963136;-0.09030684936187285;0.22;0.0;10.0;0.1;0.1
9915;0.38253191113471985;0.02023536153137684;0.1637867271588574;1.4469328304886904;3.585527880486937;-0.042949656090963136;-0.09030684936187285;0.22;0.0;10.0;0.1;0.1
9916;0.382503479719162;0.019384628161787987;0.1636555673657541;1.4520698799478293;3.5897320977453178;-0.04332894501059517;-0.09012548210283716;0.22;0.0;10.0;0.1;0.1
9917;0.382503479719162;0.019384628161787987;0.1636555673657541;1.4520698799478293;3.5897320977453178;-0.04332894501059517;-0.09012548210283716;0.22;0.0;10.0;0.1;0.1
9918;0.3826814889907837;0.018269047141075134;0.1636555673657541;1.4520698799478293;3.5897320977453178;-0.04332894501059517;-0.09012548210283716;0.22;0.0;10.0;0.1;0.1
9919;0.3826814889907837;0.018269047141075134;0.1637040773582054;1.4589653794967798;3.596972738376867;-0.04398036974059252;-0.08980939303592234;0.22;0.0;10.0;0.1;0.1
9920;0.3826814889907837;0.018269047141075134;0.1637040773582054;1.4589653794967798;3.596972738376867;-0.04398036974059252;-0.08980939303592234;0.22;0.0;10.0;0.1;0.1
9921;0.3826814889907837;0.018269047141075134;0.1637040773582054;1.4589653794967798;3.596972738376867;-0.04398036974059252;-0.08980939303592234;0.22;0.0;10.0;0.1;0.1
9922;0.38260772824287415;0.017355162650346756;0.16353126598583037;1.4644686013797432;3.6012457415913945;-0.04436372288950495;-0.08962064545283757;0.22;0.0;10.0;0.1;0.1
9923;0.38260772824287415;0.017355162650346756;0.16353126598583037;1.4644686013797432;3.6012457415913945;-0.04436372288950495;-0.08962064545283757;0.22;0.0;10.0;0.1;0.1
9924;0.38260772824287415;0.017355162650346756;0.16353126598583037;1.4644686013797432;3.6012457415913945;-0.04436372288950495;-0.08962064545283757;0.22;0.0;10.0;0.1;0.1
9925;0.38260772824287415;0.017355162650346756;0.16353126598583037;1.4644686013797432;3.6012457415913945;-0.04436372288950495;-0.08962064545283757;0.22;0.0;10.0;0.1;0.1
9926;0.383493572473526;0.016989493742585182;0.16437393691758265;1.4672526000332426;3.6100104029515476;-0.04514750345704861;-0.0892283751482441;0.22;0.0;10.0;0.1;0.1
9927;0.383493572473526;0.016989493742585182;0.16437393691758265;1.4672526000332426;3.6100104029515476;-0.04514750345704861;-0.0892283751482441;0.22;0.0;10.0;0.1;0.1
9928;0.3832404911518097;0.016480708494782448;0.16407032548262362;1.47017758212898;3.6107858445559278;-0.04521668127068077;-0.08919333907229658;0.22;0.0;10.0;0.1;0.1
9929;0.3832404911518097;0.016480708494782448;0.16407032548262362;1.47017758212898;3.6107858445559278;-0.04521668127068077;-0.08919333907229658;0.22;0.0;10.0;0.1;0.1
9930;0.3832404911518097;0.016480708494782448;0.16407032548262362;1.47017758212898;3.6107858445559278;-0.04521668127068077;-0.08919333907229658;0.22;0.0;10.0;0.1;0.1
9931;0.38327085971832275;0.015396597795188427;0.16407032548262362;1.47017758212898;3.6107858445559278;-0.04521668127068077;-0.08919333907229658;0.22;0.0;10.0;0.1;0.1
9932;0.38327085971832275;0.015396597795188427;0.16399520985939506;1.476773420055845;3.616848954943568;-0.04575663590835449;-0.08891754759523164;0.22;0.0;10.0;0.1;0.1
9933;0.38327085971832275;0.015396597795188427;0.16399520985939506;1.476773420055845;3.616848954943568;-0.04575663590835449;-0.08891754759523164;0.22;0.0;10.0;0.1;0.1
9934;0.38327085971832275;0.015396597795188427;0.16399520985939506;1.476773420055845;3.616848954943568;-0.04575663590835449;-0.08891754759523164;0.22;0.0;10.0;0.1;0.1
9935;0.3830609917640686;0.014878684654831886;0.1637383959007159;1.4798021720581371;3.6180536104261245;-0.045863717692760375;-0.08886236210791822;0.22;0.0;10.0;0.1;0.1
9936;0.3830609917640686;0.014878684654831886;0.1637383959007159;1.4798021720581371;3.6180536104261245;-0.045863717692760375;-0.08886236210791822;0.22;0.0;10.0;0.1;0.1
9937;0.38295090198516846;0.014166424982249737;0.1637383959007159;1.4798021720581371;3.6180536104261245;-0.045863717692760375;-0.08886236210791822;0.22;0.0;10.0;0.1;0.1
9938;0.38295090198516846;0.014166424982249737;0.16356553443362598;1.484077592299859;3.621098837607957;-0.04613411069872088;-0.08872228485582508;0.22;0.0;10.0;0.1;0.1
9939;0.38295090198516846;0.014166424982249737;0.16356553443362598;1.484077592299859;3.621098837607957;-0.04613411069872088;-0.08872228485582508;0.22;0.0;10.0;0.1;0.1
9940;0.38295090198516846;0.014166424982249737;0.16356553443362598;1.484077592299859;3.621098837607957;-0.04613411069872088;-0.08872228485582508;0.22;0.0;10.0;0.1;0.1
