i;T_Z;v_z;CX;CY;k;R;D_12;D_23;v_f;v_cruis;k_f;p12;p23;px_1;py_1;pz_1;d_1;phi_1;angle_1;v1;vx1;vy1;setPx1;setPy1;px_2;py_2;pz_2;d_2;phi_2;angle_2;v2;vx2;vy2;setPx2;setPy2;px_3;py_3;pz_3;d_3;phi_3;angle_3;v3;vx3;vy3;setPx3;setPy3;
0;0.2;0.05;0;0;5.0;0.3;2.0943951023931953;2.0943951023931953;0.3;0.3;3;3.942401066438953;4.649238383221829;-0.22264868021011353;-0.24664665758609772;0.04475406929850578;0.33227550089902674;-2.4072861816765894;-0.6764917614685018;0.5659174610403531;-0.35429899279284394;0.4412876572218352;-0.25807857948939794;-0.2025178918639142;0.5436540246009827;0.019406596198678017;0.0032776291482150555;0.5440002890080707;1.5351148847623635;3.9900865477325986;0.5158405806190569;-0.38702773320009615;-0.3410293804753499;0.5049512512809731;-0.014696341848856972;-0.0282591562718153;0.2849995493888855;0.005944417789578438;0.2863971422082676;-0.09883203919539361;1.4040545852595707;0.024778188783216692;0.024434534486914943;0.004112440125337977;-0.025815702823123805;0.2854107934014193;
1;0.2;0.05;0;0;5.0;0.3;2.0943951023931953;2.0943951023931953;0.3;0.3;3;3.9628273097974205;4.6331245841544915;-0.22571778297424316;-0.24964232742786407;0.048507217317819595;0.3365558039826507;-2.406481365289183;-0.6549016049526618;0.5662823260628673;-0.3449119234495737;0.44912296520383704;-0.2602089753192005;-0.20473003090748038;0.5438112020492554;0.007858826778829098;0.004071938805282116;0.543867984562978;1.5563459445082377;4.0110516792146145;0.5118640610576969;-0.3910539005360641;-0.33027513360531363;0.504705811995649;-0.025168686581702265;-0.02700379304587841;0.28730466961860657;0.009495223872363567;0.288570923731968;-0.09371477851685689;1.419998249890285;0.02493368523676348;0.02465072530833689;0.0037457177228024364;-0.024538720515044722;0.2876792413908868;
2;0.2;0.05;0;0;5.0;0.3;2.0943951023931953;2.0943951023931953;0.3;0.3;3;3.966225471851111;4.625285955401196;-0.2271057814359665;-0.24723555147647858;0.05167324095964432;0.3357118613863971;-2.398606351893957;-0.6511129161059808;0.5663422772205658;-0.3432441996116336;0.4504741883841351;-0.26143020139712986;-0.20218813263806507;0.5372061133384705;0.0017068206798285246;0.015628568828105927;0.5372088248019188;1.5676191199571543;4.0087144115292315;0.5105702024668629;-0.3892943636040314;-0.33035107100353944;0.4982766769780673;-0.03132828642052542;-0.025976041331887245;0.2869446575641632;0.026698678731918335;0.2881180161459724;-0.09028023182123533;1.4211759245867774;0.02501003089486875;0.02473061215407289;0.0037280648930929005;-0.023502980116479957;0.28731746405347247;
3;0.2;0.05;0;0;5.0;0.3;2.0943951023931953;2.0943951023931953;0.3;0.3;3;3.952596208695154;4.613585647964742;-0.22855760157108307;-0.24191302061080933;0.057249341160058975;0.33280698126237046;-2.3845742288842984;-0.6511909440400143;0.5661005438230435;-0.34313282528944483;0.45025513869985867;-0.26287088410002757;-0.19688750674082345;0.5266720652580261;0.0014611748047173023;0.03121044486761093;0.5266740921622826;1.5680219798108554;3.986651532000522;0.5107948071699215;-0.38207972092643633;-0.3390079967914236;0.4884640931653825;-0.03243962487442506;-0.028848346322774887;0.2830253541469574;0.0512521006166935;0.2844917892937675;-0.10157767940398849;1.3918324437774225;0.025124856738328427;0.024723579114923868;0.004472478269329843;-0.0263759884112825;0.2834726019738904;
4;0.2;0.05;0;0;5.0;0.3;2.0943951023931953;2.0943951023931953;0.3;0.3;3;3.9257816117976274;4.604193398773268;-0.23108990490436554;-0.23254360258579254;0.06737114489078522;0.3278400086204973;-2.359329925604569;-0.6502223225012969;0.5656147807081481;-0.34240247436383503;0.4502006504938101;-0.265330152340749;-0.18752353753641154;0.5130572319030762;0.002229063306003809;0.04892178624868393;0.5130620741501647;1.5664516861930586;3.9542581873076887;0.5127769941416348;-0.3723389029095719;-0.3525677056978228;0.475823341612119;-0.033027707263778475;-0.03166436031460762;0.28017154335975647;0.07405971735715866;0.2819551833584926;-0.11254022221325932;1.368275652124598;0.02521779276041264;0.02470240876219133;0.0050722847960986;-0.029194119438388486;0.28067877183936635;
5;0.2;0.05;0;0;5.0;0.3;2.0943951023931953;2.0943951023931953;0.3;0.3;3;3.8851382211535253;4.605505528124972;-0.2346309870481491;-0.22162199020385742;0.07739344984292984;0.32275068803196594;-2.3276895293708812;-0.6436266385421636;0.5648516757388864;-0.3389677273241585;0.45183879361750584;-0.268527759780565;-0.17643811084210684;0.5003788471221924;0.0066792708821594715;0.06330741941928864;0.5004234240189518;1.5574486917826442;3.914700622263773;0.5172291661893385;-0.361213772579861;-0.3702034857420211;0.4642574698642063;-0.03034107769204264;-0.03368319943547249;0.2788026034832001;0.08559884876012802;0.280829930087981;-0.12023108727196984;1.3550068174018133;0.025204768225313756;0.024620210417420817;0.005396812049136919;-0.031221178393730408;0.2793422846881138;
6;0.2;0.05;0;0;5.0;0.3;2.0943951023931953;2.0943951023931953;0.3;0.3;3;3.8589299836097144;4.595457764130724;-0.23986393213272095;-0.2122092992067337;0.08634788542985916;0.320261600270753;-2.2950977196570803;-0.6233378579433808;0.5643415886223535;-0.32943357245175187;0.4582084132689818;-0.2728072893778961;-0.16638845787983553;0.48794323205947876;0.003398122265934944;0.07383819669485092;0.4879550644758025;1.5638322639526343;3.88898948024422;0.5188324277763903;-0.3526668687186115;-0.38054325354754726;0.45267654518761763;-0.03465620308881978;-0.03441518545150757;0.276353657245636;0.09035734832286835;0.27848832805469625;-0.12389527909622805;1.3397546062342407;0.025304847220244286;0.024632456381907558;0.005794599678435654;-0.031951939813316815;0.2769331172134796;
7;0.2;0.05;0;0;5.0;0.3;2.0943951023931953;2.0943951023931953;0.3;0.3;3;3.8344776577451083;4.583475491832605;-0.24735720455646515;-0.20323677361011505;0.09665735810995102;0.32014180107170964;-2.2585894709138064;-0.587422555514425;0.5638523047067201;-0.31249679991061935;0.469334818193475;-0.2786068845475271;-0.15630329179076755;0.4741111099720001;-0.0024141282774508;0.08080726861953735;0.4741172561869289;1.5758881868313024;3.8630092331155366;0.5200302177594313;-0.34345343865451017;-0.3904755598745126;0.4397657661065491;-0.04146168426490206;-0.0342341847717762;0.27506542205810547;0.09236769378185272;0.27718760040628043;-0.12382162851567907;1.3334035286864423;0.02542523232330479;0.024712166721402744;0.0059792352878622786;-0.03176296809963593;0.2756633455868917;
8;0.2;0.05;0;0;5.0;0.3;2.0943951023931953;2.0943951023931953;0.3;0.3;3;3.8303057506352163;4.565243577747596;-0.2532736361026764;-0.19658684730529785;0.10405956953763962;0.32061491431015404;-2.230845444068952;-0.5573372703199063;0.5637674982006743;-0.298192587895721;0.4784505957269779;-0.2830928948922485;-0.14874178773260005;0.46343404054641724;-0.013287503272294998;0.08111273497343063;0.4636244899489128;1.5994603065662645;3.8559505809509758;0.5186772813912648;-0.339802321685177;-0.3918679680821039;0.42945380837789954;-0.05247430008050539;-0.03267810866236687;0.2745160758495331;0.09787996113300323;0.2764542180643588;-0.11848142286572584;1.3351254266924197;0.025610607294602405;0.024902676533991357;0.005979958816057022;-0.030187841008967733;0.2751140717311388;
9;0.2;0.05;0;0;5.0;0.3;2.0943951023931953;2.0943951023931953;0.3;0.3;3;3.8250584315288747;4.552331318531714;-0.2583966851234436;-0.19134868681430817;0.10968414694070816;0.32153252841406926;-2.2082045100804013;-0.5301586532451;0.5636602708912533;-0.28502621430488945;0.4862848528796926;-0.28689930655393253;-0.1427202015263389;0.45862701535224915;-0.021138206124305725;0.07991127669811249;0.459113888887132;1.6168539214484736;3.8596837874311714;0.5179214666005213;-0.3407655873305905;-0.3900275119230342;0.4245504566191901;-0.060140957316609144;-0.03153526782989502;0.27542561292648315;0.10565101355314255;0.2772250734926986;-0.11400006719939927;1.3434100529913093;0.02574352774543187;0.025080862035666247;0.0058034110941493815;-0.029027181626328395;0.2760059540358981;
