i;T_Z;v_z;CX;CY;k;R;D_12;D_23;v_f;v_cruis;k_f;p12;p23;px_1;py_1;pz_1;d_1;phi_1;angle_1;v1;vx1;vy1;setPx1;setPy1;px_2;py_2;pz_2;d_2;phi_2;angle_2;v2;vx2;vy2;setPx2;setPy2;px_3;py_3;pz_3;d_3;phi_3;angle_3;v3;vx3;vy3;setPx3;setPy3;
0;0.2;0.05;0;0.1;5.0;0.5;2.0943951023931953;2.0943951023931953;0.2;0.3;0.5;5.356600616206597;4.8571161578520625;0.3550194203853607;-0.04337260499596596;0.03122912347316742;0.38287660246362243;1.954612442606205;2.9956321479907264;0.42997395846382735;0.06253661166261507;-0.42540190074659096;0.36127308155162224;-0.08591279507062505;0.6740391850471497;0.5065799355506897;0.0161127969622612;0.7871696557740452;1.0280277516332157;3.5612793412980026;0.26883923951079014;-0.10954509465964296;-0.24550847019349423;0.6630846755811853;0.4820290885313403;-0.18896372616291046;0.5493931770324707;0.03279993683099747;0.48750540239951085;-0.3980413976943081;1.110363026042379;0.1797815118096687;0.16105907422468466;0.07988345635022033;-0.17285781874044198;0.5573815226674927;
1;0.2;0.05;0;0.1;5.0;0.5;2.0943951023931953;2.0943951023931953;0.2;0.3;0.5;5.353837779150577;4.853827713976786;0.3532038927078247;-0.045303571969270706;0.03528938442468643;0.3819242305104372;1.9610805767923514;2.998561816750799;0.4299258786443767;0.06128320493886568;-0.4255356975866541;0.35933221320171127;-0.08785714172793611;0.6754506826400757;0.5040255784988403;0.016554418951272964;0.7870643510922515;1.0317330487633427;3.564812622789301;0.26880774477318775;-0.11039892476441074;-0.24509116887580676;0.6644107901636346;0.47951646161125966;-0.18864445388317108;0.5491577982902527;0.03893091157078743;0.4871647131574979;-0.39762454443945777;1.109083237058552;0.17985355484315915;0.1610212078441003;0.08012160641267943;-0.17254233309876105;0.5571699589315207;
2;0.2;0.05;0;0.1;5.0;0.5;2.0943951023931953;2.0943951023931953;0.2;0.3;0.5;5.353585379179002;4.857898671460045;0.3548618257045746;-0.048648618161678314;0.03910220041871071;0.3847379978943597;1.9674817016331332;3.0154597982603075;0.4299214833429639;0.0540835506192403;-0.426506097719869;0.36027018076649864;-0.09129922793366521;0.6812558770179749;0.5018311738967896;0.020680446177721024;0.7909348028041262;1.037881773632549;3.5772283404055076;0.2690669189070175;-0.11354268850220398;-0.24393659983242982;0.6699016081677545;0.47743751391354655;-0.18308761715888977;0.548717200756073;0.046826958656311035;0.4846320272240436;-0.38740486208699154;1.1067022975191454;0.1797643851179616;0.160750248902913;0.08046484719733417;-0.16701259226859846;0.5567636854758065;
3;0.2;0.05;0;0.1;5.0;0.5;2.0943951023931953;2.0943951023931953;0.2;0.3;0.5;5.355020736632206;4.863524195089323;0.35770153999328613;-0.05181499943137169;0.0471845380961895;0.3885848501497657;1.9721739762439165;3.03471089093118;0.42994647211614134;0.045865993618178925;-0.42749301691902886;0.362288139355104;-0.09456430112327457;0.6870431303977966;0.4995904564857483;0.03609311580657959;0.7947960719211516;1.0440094056965357;3.5894962761623557;0.2693183583809167;-0.11663556049361061;-0.24275198081443783;0.6753795743484355;0.4753152584043045;-0.17738206684589386;0.5497751235961914;0.05552079901099205;0.48348946156507944;-0.37565170639372714;1.1127786958725592;0.17964144775571833;0.1611259484010141;0.07943222585099965;-0.16126947200579245;0.5577183461812913;
4;0.2;0.05;0;0.1;5.0;0.5;2.0943951023931953;2.0943951023931953;0.2;0.3;0.5;5.353019175462138;4.869832338244036;0.3591201901435852;-0.05512261763215065;0.060244716703891754;0.3911909220186675;1.9785404572505991;3.0510767427480996;0.42991162165355734;0.03886072608420354;-0.42815166284974293;0.36300626275200554;-0.09793778391712495;0.6892046928405762;0.49683186411857605;0.05869784951210022;0.7952852551212659;1.0483743255331506;3.5946312663815996;0.26981772018413525;-0.11809911681305145;-0.2425988473454512;0.677394781159271;0.47257197938403095;-0.17237834632396698;0.5511369705200195;0.066754050552845;0.48294809291617097;-0.36497864340239955;1.1207638407920402;0.17950398262441908;0.16163130448601962;0.07808329647354396;-0.15621521587536502;0.558945300167374;
5;0.2;0.05;0;0.1;5.0;0.5;2.0943951023931953;2.0943951023931953;0.2;0.3;0.5;5.346713532229431;4.868314364467114;0.35964420437812805;-0.05985159054398537;0.07218518853187561;0.3935689072350847;1.9890432293292104;3.0707997047665505;0.4298016264952786;0.03040151610954171;-0.42872507036121443;0.3626843559890822;-0.10272409758010681;0.6877397894859314;0.49215415120124817;0.07594962418079376;0.7916886359842009;1.0525714543790547;3.593125483061896;0.27010586079683385;-0.11785941055438379;-0.24303566688980405;0.675953848430493;0.46785058451226774;-0.17146074771881104;0.5523667335510254;0.07764103263616562;0.48377107151205123;-0.36229948833341746;1.1275295934032155;0.17953702426605173;0.1621857417128344;0.07700213157677273;-0.1552421735475276;0.5600669467087027;
6;0.2;0.05;0;0.1;5.0;0.5;2.0943951023931953;2.0943951023931953;0.2;0.3;0.5;5.342037113076;4.863861192685952;0.359467089176178;-0.06369984149932861;0.08483843505382538;0.39498636217937905;1.9981284219944735;3.0854242932765152;0.4297198513086149;0.024123970047649795;-0.42904217121145355;0.36187948618094296;-0.10660405862047397;0.6844128966331482;0.48626863956451416;0.0866326093673706;0.7858908798228905;1.0569802278908869;3.588137169544408;0.2701193043335359;-0.1166514167299838;-0.24363268571462462;0.6727477549601498;0.4619053709930517;-0.17228303849697113;0.5544753074645996;0.0847030058503151;0.486034207076818;-0.3623438866027476;1.1387366419809266;0.1796340935980251;0.16312665445199764;0.07522035755088245;-0.15597037305177136;0.5619973432196879;
7;0.2;0.05;0;0.1;5.0;0.5;2.0943951023931953;2.0943951023931953;0.2;0.3;0.5;5.339038583557507;4.855159353475682;0.35926973819732666;-0.06682705134153366;0.09394632279872894;0.39611363248907044;2.005519766085375;3.0972441360342042;0.4296673269849842;0.019048863371904562;-0.429244863315404;0.3611746245345171;-0.10975153767307406;0.681003749370575;0.4804099202156067;0.09304594248533249;0.7800498792098011;1.061373042463296;3.5828004555546347;0.26977607527437675;-0.11520299403473142;-0.24394138836179446;0.6694834499671019;0.4560157813794272;-0.17552250623703003;0.5570690035820007;0.09126874804496765;0.4896123203425045;-0.36665291124060845;1.1522516447802482;0.17982436780262864;0.16430217910041398;0.07308623125097197;-0.15909228832698863;0.5643776267070979;
8;0.2;0.05;0;0.1;5.0;0.5;2.0943951023931953;2.0943951023931953;0.2;0.3;0.5;5.335038609312673;4.852159566057365;0.3605808913707733;-0.0704001933336258;0.09895864129066467;0.3988167563052968;2.0122612265209683;3.1146881787090623;0.4295971510481542;0.01155669142146413;-0.4294416783127596;0.36173656051291975;-0.11334436116490175;0.6766636371612549;0.47555533051490784;0.10258965939283371;0.7738963006336573;1.0641145286540554;3.5749967719500004;0.2698362349842663;-0.11332112900356503;-0.24488755671091486;0.6653315242608984;0.45106657484381635;-0.17606793344020844;0.5581356883049011;0.09838878363370895;0.49080365329173253;-0.36691121246816544;1.157935746433359;0.17989014358563177;0.16477520131032827;0.07217753661908953;-0.15959041330917562;0.56535344196681;
9;0.2;0.05;0;0.1;5.0;0.5;2.0943951023931953;2.0943951023931953;0.2;0.3;0.5;5.335056133296815;4.8549365427223865;0.359905868768692;-0.07084347307682037;0.1038847267627716;0.3983964440944437;2.0139911478912516;3.114746234554591;0.42959745876427025;0.011531768062346088;-0.4294426561277712;0.36105904557492663;-0.11378773868959749;0.6722770929336548;0.47158560156822205;0.11286525428295135;0.7681356318881083;1.065861974008481;3.5665883609053193;0.2700022829700996;-0.11132649646029436;-0.24598301566356526;0.6611444432876253;0.44698730000186554;-0.17420648038387299;0.5594897866249084;0.10147595405578613;0.49140488583279335;-0.3623867904487186;1.1654603934199674;0.17982925011015838;0.16525768260290288;0.07091161777804893;-0.1576807121235827;0.5665809484027133;
