i;T_Z;v_z;CX;CY;k;R;D_12;v_f;v_cruis;k_f;p12;px_1;py_1;pz_1;d_1;phi_1;angle_1;v1;vx1;vy1;setPx1;setPy1;bat_cf1;lighthouse_status_cf1;px_2;py_2;pz_2;d_2;phi_2;angle_2;v2;vx2;vy2;setPx2;setPy2;bat_cf2;lighthouse_status_cf2;
10;0.2;0.05;0.011000000000000003;0.011000000000000003;5.0;0.3;3.141592653589793;0.7;0.7;3;0.7087172800454333;-0.22681434452533722;-0.2740163207054138;0.12637820839881897;0.37120070787980336;-2.4462319704242885;-0.5334225032779762;0.06067940741824662;-0.03085446743045218;0.052249328457050326;-0.22989979126838245;-0.2687913878597088;3.6739003658294678;0;-0.40538743138313293;-0.059069834649562836;0.09431058168411255;0.42224196231741384;-1.737514690378855;0.3819028985290954;1.3393205925817533;0.4991473085429916;1.2428320940850484;-0.3554727005288338;0.065213374758942;3.642228841781616;2;
11;0.2;0.05;0.012000000000000004;0.012000000000000004;5.0;0.3;3.141592653589793;0.7;0.7;3;0.7143610045416138;-0.2570050060749054;-0.2864999771118164;0.1318148821592331;0.40182823398700446;-2.4081208302357227;-0.36639072953130203;0.06081875385587143;-0.021788200724369045;0.056781996528615306;-0.2591838261473423;-0.28082177745895487;3.658064603805542;0;-0.395755797624588;-0.03839331865310669;0.10183901339769363;0.4108579767527187;-1.6937598256941087;0.3831673215515129;1.3391812461441286;0.5006662785704337;1.2420707256539678;-0.34568916976754466;0.0858137539122901;3.6633431911468506;0;
12;0.2;0.05;0.013000000000000005;0.013000000000000005;5.0;0.3;3.141592653589793;0.7;0.7;3;0.7412100618244374;-0.2825542092323303;-0.3079579472541809;0.13966010510921478;0.4363098606501642;-2.3973767681409632;-0.22834512122943607;0.061490475939783074;-0.013919347680899054;0.05989432687191076;-0.28394614400042023;-0.3019685145669898;3.647507429122925;2;-0.3822721540927887;-0.020826751366257668;0.11069651693105698;0.3967169329750722;-1.656166706316526;0.3650589331205697;1.3385095240602167;0.4778537154920979;1.2503053917304785;-0.3344867825435789;0.10420378780679018;3.7002933025360107;0;
13;0.2;0.05;0.014000000000000005;0.014000000000000005;5.0;0.3;3.141592653589793;0.7;0.7;3;0.8059720458973966;-0.29579445719718933;-0.3209584057331085;0.14611373841762543;0.4562562210878521;-2.3952035193210226;-0.1611848841807717;0.06317303090476978;-0.010138503560059698;0.0623541705041263;-0.2968083075531953;-0.3147229886826959;3.6527860164642334;2;-0.3805457055568695;0.006725667975842953;0.11515995115041733;0.3946127591446653;-1.589231473423626;0.4234322358595988;1.3368269690952301;0.5492914825939662;1.2187638050295315;-0.3256165572974729;0.1286020484787961;3.647507429122925;2;
14;0.2;0.05;0.015000000000000006;0.015000000000000006;5.0;0.3;3.141592653589793;0.7;0.7;3;0.8526307993470806;-0.3027056157588959;-0.328828901052475;0.15062777698040009;0.46814011949809625;-2.395662905905258;-0.1257961330241848;0.06444306216560614;-0.008085323991763876;0.06393383921858896;-0.30351414815807226;-0.3224355171306161;3.647507429122925;2;-0.3700565695762634;0.025693543255329132;0.12060949951410294;0.3852050280580374;-1.5430321065581771;0.43050285020008017;1.3355569378343937;0.5573650697788907;1.2136953955535774;-0.31432006259837436;0.14706308281068686;3.658064603805542;2;
15;0.2;0.05;0.016000000000000007;0.016000000000000007;5.0;0.3;3.141592653589793;0.7;0.7;3;0.9127677541765965;-0.30493733286857605;-0.3308027684688568;0.15169242024421692;0.47251765241783156;-2.394910916675099;-0.1123576358496361;0.06615672198598943;-0.007417582971793759;0.06573957200034126;-0.3056790911657554;-0.3242288112688227;3.6369502544403076;2;-0.3467308580875397;0.0482417494058609;0.12134785205125809;0.36416096140810206;-1.4821431624985024;0.3990859881256434;1.3338432780140104;0.5182999111961034;1.229025261073698;-0.29490086696792933;0.1711442755132307;3.642228841781616;2;
16;0.2;0.05;0.017000000000000008;0.017000000000000008;5.0;0.3;3.141592653589793;0.7;0.7;3;0.9569699413908395;-0.3048246204853058;-0.3278830945491791;0.15205182135105133;0.4717154176580718;-2.3907662916628767;-0.11051748637020953;0.06747512452060711;-0.007442009944867344;0.06706346931863823;-0.30556882147979253;-0.32117674761731524;3.6263930797576904;2;-0.33029448986053467;0.06487926095724106;0.1315869390964508;0.3505793580878666;-1.433796350272037;0.3847031668737745;1.3325248754793928;0.5000752863302247;1.2351304594143548;-0.2802869612275122;0.18839230689867653;3.658064603805542;2;
17;0.2;0.05;0.01800000000000001;0.01800000000000001;5.0;0.3;3.141592653589793;0.7;0.7;3;1.016505901919384;-0.30400753021240234;-0.32033398747444153;0.15837837755680084;0.4670746584796126;-2.3809137170099826;-0.11417641095329767;0.06933553566545703;-0.007899293610178246;0.06888408863065593;-0.3047974595734202;-0.31344557861137595;3.6369502544403076;2;-0.31948575377464294;0.08865931630134583;0.14547984302043915;0.3448033830765188;-1.3644078150905985;0.4267670431911525;1.3306644643345429;0.5508019177327408;1.2113154684328402;-0.2644055620013689;0.20979086314462986;3.668621778488159;2;
18;0.2;0.05;0.01900000000000001;0.01900000000000001;5.0;0.3;3.141592653589793;0.7;0.7;3;1.0721220483301435;-0.30348724126815796;-0.31625381112098694;0.16479970514774323;0.46518075911616713;-2.375601773582448;-0.11446786709470658;0.07116777938304741;-0.008128645277157747;0.07070203637995337;-0.30430010579587374;-0.3091836074829916;3.647507429122925;2;-0.3123624324798584;0.1097506731748581;0.15874670445919037;0.34356476294966376;-1.3034797252523045;0.48179024079048866;1.3288322206169525;0.6157361613336958;1.177567004537672;-0.2507888163464888;0.2275073736286253;3.668621778488159;2;
19;0.2;0.05;0.02000000000000001;0.02000000000000001;5.0;0.3;3.141592653589793;0.7;0.7;3;1.1516289487032243;-0.30480748414993286;-0.31785401701927185;0.17408309876918793;0.46866324645300206;-2.375880027283351;-0.10448272850397067;0.07396025474877588;-0.007713517040070682;0.07355692310976829;-0.3055788358539399;-0.310498324708295;3.6633431911468506;2;-0.3061053156852722;0.13776260614395142;0.17221848666667938;0.346717043601849;-1.224251078580127;0.5760160472125446;1.326039745251224;0.7222768345865643;1.1120690537037454;-0.23387763222661578;0.24896951151432595;3.668621778488159;2;
20;0.2;0.05;0.02100000000000001;0.02100000000000001;5.0;0.3;3.141592653589793;0.7;0.7;3;1.231078781184787;-0.30310794711112976;-0.32077133655548096;0.18131209909915924;0.47101338396218717;-2.3827146848793426;-0.10449003100002652;0.07697629663793881;-0.008028627342496824;0.0765564588201888;-0.30391080984537944;-0.31311569067346207;3.658064603805542;2;-0.30076733231544495;0.16436855494976044;0.17865735292434692;0.35226234356482167;-1.1516359036945556;0.6747567490458992;1.323023703362061;0.8265026853378789;1.0330948798571882;-0.21811706378165707;0.26767804293547925;3.642228841781616;2;
21;0.2;0.05;0.022000000000000013;0.022000000000000013;5.0;0.3;3.141592653589793;0.7;0.7;3;1.3153050132625046;-0.2984388470649719;-0.3232432007789612;0.18056240677833557;0.4710349481646034;-2.3934388228191334;-0.11515188899415463;0.0804513520582899;-0.009243665080301883;0.07991855043661712;-0.2993632135730021;-0.31525134573529945;3.642228841781616;2;-0.2946980893611908;0.1920076608657837;0.18129867315292358;0.3594444109428941;-1.078133809556629;0.7815687935309295;1.31954864794171;0.9294819258333255;0.9366279858267995;-0.20174989677785826;0.28567045944846364;3.642228841781616;2;
22;0.2;0.05;0.023000000000000013;0.023000000000000013;5.0;0.3;3.141592653589793;0.7;0.7;3;1.3971733274173777;-0.29961130023002625;-0.3316745460033417;0.18789663910865784;0.4794497727799907;-2.4034999598976965;-0.10141057694878775;0.08413988860286037;-0.008518057012278266;0.08370760753263308;-0.3004631059312541;-0.32330378525007836;3.684457540512085;2;-0.28652721643447876;0.21899066865444183;0.1837090253829956;0.3663597138241211;-1.0063266324803188;0.884838325521175;1.3158601113971395;1.01822912122778;0.8334850265300481;-0.18470430431170076;0.30233917130744664;3.647507429122925;2;
23;0.2;0.05;0.024000000000000014;0.024000000000000014;5.0;0.3;3.141592653589793;0.7;0.7;3;1.4678893315027248;-0.305388867855072;-0.3326950967311859;0.1948654055595398;0.4855187105549242;-2.3959736219428294;-0.07732460964908316;0.08760578463046298;-0.006767334635997874;0.08734401343334004;-0.30606560131867183;-0.3239606953878519;3.6263930797576904;2;-0.27408796548843384;0.2471986711025238;0.18772320449352264;0.37238969098374125;-0.9280842904401049;0.9899914517590022;1.312394215369537;1.097189502607783;0.7201067781257917;-0.16436901522765554;0.319209348915103;3.647507429122925;2;
24;0.2;0.05;0.025000000000000015;0.025000000000000015;5.0;0.3;3.141592653589793;0.7;0.7;3;1.5086926572344963;-0.31249675154685974;-0.3271370828151703;0.19053058326244354;0.4877546333949693;-2.3774204390706206;-0.05279565090512228;0.08973688598540819;-0.0047355166421853955;0.08961184959864255;-0.31297030321107827;-0.31817589785530603;3.6263930797576904;2;-0.2625628709793091;0.26822948455810547;0.19404084980487823;0.37663375701636786;-0.8687277818361242;1.067981586289112;1.3102631140145917;1.148091361960108;0.6314076753887297;-0.14775373478329829;0.33137025209697846;3.6527860164642334;2;
25;0.2;0.05;0.026000000000000016;0.026000000000000016;5.0;0.3;3.141592653589793;0.7;0.7;3;1.5709246062676996;-0.318759948015213;-0.3217790722846985;0.18976357579231262;0.4897036908934401;-2.3605539631675962;-0.03077419402808279;0.09319149611154554;-0.0028674405310123215;0.093147371043467;-0.31904669206831426;-0.31246433518035177;3.594721555709839;2;-0.24398010969161987;0.2937050461769104;0.20095960795879364;0.3802042232507167;-0.7896293568998966;1.1625533095697715;1.3068085038884543;1.1994146629736169;0.5187995104846045;-0.12403864339425819;0.34558499722537084;3.658064603805542;2;
26;0.2;0.05;0.027000000000000017;0.027000000000000017;5.0;0.3;3.141592653589793;0.7;0.7;3;1.6399283462219747;-0.3199971616268158;-0.3198094964027405;0.2005983144044876;0.4905954106717561;-2.3559240038582536;-0.023802434981965548;0.09734168618540884;-0.0023167503805653915;0.09731411273341993;-0.32022883666487234;-0.3100780851293985;3.642228841781616;2;-0.22426417469978333;0.3158067464828491;0.2080838531255722;0.38280938115669516;-0.7159956576362788;1.2473574921790012;1.302658313814591;1.2351129598743331;0.4140225342909946;-0.10075287871235002;0.3572089999119486;3.658064603805542;2;
27;0.2;0.05;0.028000000000000018;0.028000000000000018;5.0;0.3;3.141592653589793;0.7;0.7;3;1.7268202647790027;-0.3160640001296997;-0.3211943805217743;0.2090947926044464;0.49022112518050026;-2.36359474222246;-0.03245483757471501;0.10311484060807574;-0.003345987933913024;0.10306053909414105;-0.316398598923091;-0.3108883266123602;3.6527860164642334;2;-0.20091673731803894;0.3375384211540222;0.21387791633605957;0.38498948920049864;-0.6367744774434572;1.3358479822409381;1.2968851593919242;1.2612550133141107;0.3019054620920912;-0.07479123598662787;0.36772896736323135;3.658064603805542;2;
28;0.2;0.05;0.02900000000000002;0.02900000000000002;5.0;0.3;3.141592653589793;0.7;0.7;3;1.8304896670973378;-0.3072117269039154;-0.32319143414497375;0.22139020264148712;0.486905670117741;-2.3794030385493894;-0.0570393627399145;0.11094686621308925;-0.0063249075750926986;0.11076643294189652;-0.30784421766142467;-0.3121147908507841;3.658064603805542;2;-0.17311371862888336;0.3594611585140228;0.2221158891916275;0.387368729435438;-0.5489133714520513;1.4337423582080184;1.2890531337869107;1.2769654207807242;0.17611727869849406;-0.045417176550810956;0.3770728863838722;3.658064603805542;2;
29;0.2;0.05;0.03000000000000002;0.03000000000000002;5.0;0.3;3.141592653589793;0.7;0.7;3;1.9242031900788894;-0.3018048405647278;-0.32364729046821594;0.228132426738739;0.48493387000465865;-2.3880494663209797;-0.07097453652776198;0.11909987000061195;-0.008445962976657133;0.11880001996447477;-0.3026494368623935;-0.3117672884717685;3.6633431911468506;2;-0.14479893445968628;0.3794243037700653;0.22649843990802765;0.3907070661677833;-0.46384627624209035;1.5327400678756051;1.280900129999388;1.279972691660844;0.04873450148450302;-0.016801665293601886;0.3842977539185156;3.658064603805542;2;
30;0.2;0.05;0.03100000000000002;0.03100000000000002;5.0;0.3;3.141592653589793;0.7;0.7;3;2.018845586599103;-0.2957420349121094;-0.3241918087005615;0.2268364280462265;0.4826194964425727;-2.397889569111201;-0.08708890749259468;0.12861078644571733;-0.01118641983548219;0.128123371800192;-0.2968606768956576;-0.31137947152054235;3.6263930797576904;2;-0.11486023664474487;0.397202730178833;0.22893524169921875;0.3941822525488586;-0.3790439825120984;1.6318593557504206;1.2713892135542826;1.2690196396245534;-0.0775866392450777;0.012041727317710471;0.38944406625432526;3.6527860164642334;2;
31;0.2;0.05;0.03200000000000002;0.03200000000000002;5.0;0.3;3.141592653589793;0.7;0.7;3;2.1107139912342774;-0.2892081141471863;-0.3229382336139679;0.22290152311325073;0.47870220625666177;-2.406038996597007;-0.10602422296571556;0.13936649409807167;-0.014748556209097008;0.1385839087590437;-0.290682969768096;-0.30907984273806355;3.621114492416382;2;-0.083615243434906;0.4120366871356964;0.23255199193954468;0.39723389593989555;-0.29532500536272943;1.7279934220751585;1.2606335059019282;1.2450898425615786;-0.1973527809598087;0.040893740821251856;0.39230140903971555;3.6527860164642334;2;
32;0.2;0.05;0.03300000000000002;0.03300000000000002;5.0;0.3;3.141592653589793;0.7;0.7;3;2.199642735977421;-0.28533101081848145;-0.32028722763061523;0.21969765424728394;0.47554862806619713;-2.408195315850811;-0.117017462874764;0.1515705488449972;-0.01769595109720047;0.150533998126467;-0.28710060592820147;-0.30523382781796854;3.6263930797576904;2;-0.0500793419778347;0.4255693256855011;0.23322449624538422;0.40126406832987055;-0.20855257987339026;1.8309348357638249;1.2484294511550027;1.2064252444027332;-0.3211140360977491;0.07056318246243862;0.39345792207572616;3.647507429122925;2;
33;0.2;0.05;0.03400000000000002;0.03400000000000002;5.0;0.3;3.141592653589793;0.7;0.7;3;2.276992539168131;-0.2817680239677429;-0.31595444679260254;0.21735326945781708;0.4713571467479936;-2.4075017859093513;-0.12828509445664393;0.1639818547028138;-0.020978775534797704;0.16263437413054876;-0.2838659015212227;-0.2996910093795477;3.6369502544403076;2;-0.018347512930631638;0.4328220784664154;0.2341911345720291;0.402242852493732;-0.13050924674122058;1.9128657981734511;1.2360181452971861;1.1644063505006876;-0.4146066888239571;0.09809312211943713;0.3913614095840197;3.647507429122925;2;
34;0.2;0.05;0.035000000000000024;0.035000000000000024;5.0;0.3;3.141592653589793;0.7;0.7;3;2.3562275745131767;-0.27894747257232666;-0.30758431553840637;0.22120457887649536;0.46467949038823547;-2.3997852242089186;-0.14014314602106492;0.17887236650769245;-0.024985761239876093;0.17711870379868458;-0.2814460486963143;-0.28987244515853794;3.631671667098999;2;0.01734745316207409;0.44001224637031555;0.2370748072862625;0.4053967588915756;-0.04355764969574209;2.012239563626526;1.2211276334923076;1.1040654413857365;-0.521720421697524;0.12775399730064774;0.38784020420056314;3.6527860164642334;2;
35;0.2;0.05;0.036000000000000025;0.036000000000000025;5.0;0.3;3.141592653589793;0.7;0.7;3;2.430838049697271;-0.27479320764541626;-0.2952785789966583;0.22344963252544403;0.45424433383430557;-2.3880887815888614;-0.16034724304721804;0.19542349936910908;-0.031201512273231063;0.19291658751266463;-0.2779133588727394;-0.27598692024539184;3.631671667098999;2;0.05339138209819794;0.442575067281723;0.2377348244190216;0.4069468583321698;0.04274926810840883;2.104592998113956;1.2045765006308908;1.0369976399510519;-0.6128951301879558;0.15709114609330313;0.38128555426292743;3.647507429122925;2;
36;0.2;0.05;0.037000000000000026;0.037000000000000026;5.0;0.3;3.141592653589793;0.7;0.7;3;2.488250020819646;-0.272579550743103;-0.28065624833106995;0.2220669984817505;0.4435594552504455;-2.3690704313457336;-0.17570325477291804;0.21023745643695657;-0.03674963523497662;0.20700060965895095;-0.2762545142666007;-0.25995618736517484;3.631671667098999;2;0.08546237647533417;0.441706120967865;0.23973383009433746;0.4075974071096296;0.11917958947391218;2.1835493637411134;1.1897625435630435;0.9733064127498455;-0.6842583846513174;0.18279301775031873;0.37328028250273326;3.6527860164642334;2;
37;0.2;0.05;0.03800000000000003;0.03800000000000003;5.0;0.3;3.141592653589793;0.7;0.7;3;2.5327922025872764;-0.2733226418495178;-0.2637583315372467;0.21580977737903595;0.43356646316373004;-2.3405953524866483;-0.18098986836413733;0.2232362013751334;-0.0401832666121323;0.21958986016839988;-0.27734096851073103;-0.24179934552040672;3.6158359050750732;2;0.11619644612073898;0.43983393907546997;0.2384413629770279;0.4093717122357407;0.19219685010062829;2.2634213356774744;1.1767637986248665;0.9056049924697964;-0.7514337198767467;0.20675694536771863;0.3646905670877953;3.642228841781616;2;
38;0.2;0.05;0.03900000000000003;0.03900000000000003;5.0;0.3;3.141592653589793;0.7;0.7;3;2.580837027599539;-0.273512601852417;-0.24738438427448273;0.21100999414920807;0.4238869446831807;-2.3125949060101787;-0.18721127407620342;0.23900157588388832;-0.04448288331505258;0.2348255232443046;-0.2779608901839222;-0.22390183195005225;3.605278730392456;2;0.1472357213497162;0.4327755570411682;0.2397906333208084;0.4083799220078966;0.26824212158936006;2.3356412854040576;1.1609984241161115;0.8376484287085106;-0.8039045034593709;0.23100056422056725;0.35238510669523115;3.642228841781616;2;
39;0.2;0.05;0.04000000000000003;0.04000000000000003;5.0;0.3;3.141592653589793;0.7;0.7;3;2.6754906081378325;-0.25247934460639954;-0.24164238572120667;0.2278866022825241;0.4060376835419614;-2.3373210152045716;-0.27901902246511195;0.27665937955941494;-0.07619551831056363;0.26595987533382737;-0.2600988964374559;-0.21504639818782392;3.631671667098999;2;0.1749483346939087;0.4237261414527893;0.24208374321460724;0.40676381927465627;0.33816959293326104;2.39930135891609;1.123340620440585;0.7593537584685078;-0.8278140002630962;0.2508837105407595;0.3409447414264797;3.642228841781616;2;
40;0.2;0.05;0.04100000000000003;0.04100000000000003;5.0;0.3;3.141592653589793;0.7;0.7;3;2.7383162446075384;-0.23932622373104095;-0.2282305359840393;0.2314118593931198;0.38867450806241305;-2.336006984143621;-0.34788177896205774;0.3078123533209636;-0.10493546000358979;0.28937345090872585;-0.24981976973139994;-0.19929319089316672;3.6527860164642334;2;0.1991221010684967;0.4125991463661194;0.2449490875005722;0.4038422023839812;0.40230926046391685;2.452003623848856;1.0921876466790363;0.6948718094795127;-0.8426310129285293;0.26860928201644796;0.32833604507326647;3.6527860164642334;2;
41;0.2;0.05;0.04200000000000003;0.04200000000000003;5.0;0.3;3.141592653589793;0.7;0.7;3;2.800104029739836;-0.2412172257900238;-0.22810772061347961;0.2493058294057846;0.3913696177773729;-2.3325066857606513;-0.333176174435092;0.34461473284424105;-0.11270493345216201;0.32566380220842994;-0.25248771913524;-0.19554134039263663;3.642228841781616;2;0.22172331809997559;0.39792513847351074;0.24696364998817444;0.39872694324092617;0.467597343979185;2.4969360986072444;1.0553852671557589;0.6342062900850484;-0.843575985757058;0.28514394710848046;0.31356753989780495;3.642228841781616;2;
42;0.2;0.05;0.04300000000000003;0.04300000000000003;5.0;0.3;3.141592653589793;0.7;0.7;3;2.8468778779223105;-0.24014948308467865;-0.22329503297805786;0.25538507103919983;0.38869869354026093;-2.3255286704114244;-0.33730240884375645;0.3773674819114306;-0.12488701908640464;0.3561031435804603;-0.25263818499331914;-0.18768471862001185;3.6527860164642334;2;0.238474503159523;0.3833375871181488;0.24713873863220215;0.3924792409680617;0.5213492075108852;2.525260194268954;1.0226325180885694;0.5911289711317255;-0.8344721724185389;0.29758740027269553;0.2998903698762949;3.647507429122925;2;
43;0.2;0.05;0.04400000000000003;0.04400000000000003;5.0;0.3;3.141592653589793;0.7;0.7;3;2.882000546980913;-0.24009989202022552;-0.2169014811515808;0.25609564781188965;0.3857231280504094;-2.3136543855759366;-0.33792892184645196;0.40513966862239276;-0.13431751806450892;0.3822263144165411;-0.2535316438266764;-0.1786788497099267;3.647507429122925;2;0.25145742297172546;0.368843674659729;0.24502669274806976;0.38543740777525115;0.5683461614049766;2.542864117879617;0.9948603313776072;0.5606959531406758;-0.8218072323120743;0.30752701828579304;0.2866629514285216;3.6369502544403076;2;
44;0.2;0.05;0.04500000000000003;0.04500000000000003;5.0;0.3;3.141592653589793;0.7;0.7;3;2.9011791916033998;-0.24062050879001617;-0.20915378630161285;0.2521771788597107;0.3823260678176596;-2.2979643198410376;-0.33667584236741865;0.4215503845639996;-0.13925975561244003;0.39788371064020633;-0.25454648435126015;-0.16936541523759222;3.621114492416382;2;0.2596626281738281;0.3566170334815979;0.24005061388015747;0.3783982287093406;0.6032148717623621;2.54759437976512;0.9784496154360003;0.5476175999584829;-0.8108505498318219;0.31442438816967644;0.2755319784984157;3.631671667098999;2;
45;0.2;0.05;0.046000000000000034;0.046000000000000034;5.0;0.3;3.141592653589793;0.7;0.7;3;2.958108332244485;-0.24036741256713867;-0.19867739081382751;0.24534466862678528;0.3766607499539345;-2.277849518751266;-0.34102246973505645;0.4757611024138799;-0.1591187078419547;0.44836353931243894;-0.25627928335133415;-0.1538410368825836;3.621114492416382;2;0.27854451537132263;0.33341506123542786;0.24623453617095947;0.3697084919963944;0.6802588134932196;2.586430893391985;0.92423889758612;0.487148552920124;-0.7854322550029605;0.32725937066333505;0.25487183573513184;3.642228841781616;2;
46;0.2;0.05;0.047000000000000035;0.047000000000000035;5.0;0.3;3.141592653589793;0.7;0.7;3;2.9984998243831584;-0.24034586548805237;-0.18694505095481873;0.24049162864685059;0.370537357467949;-2.2541110151364943;-0.34424830258808203;0.5193003901382378;-0.17525826169036549;0.4888327289646197;-0.2578716916570889;-0.13806177805835676;3.621114492416382;2;0.2935110330581665;0.3146064877510071;0.2482689470052719;0.36384189108159926;0.7443888092466644;2.6241708038160603;0.8806996098617621;0.43563024207736345;-0.7654136757324614;0.33707405726590284;0.23806512017776094;3.647507429122925;2;
