i;T_Z;v_z;CX;CY;k;R;D_12;D_23;v_f;v_cruis;k_f;p12;p23;px_1;py_1;pz_1;d_1;phi_1;angle_1;v1;vx1;vy1;setPx1;setPy1;px_2;py_2;pz_2;d_2;phi_2;angle_2;v2;vx2;vy2;setPx2;setPy2;px_3;py_3;pz_3;d_3;phi_3;angle_3;v3;vx3;vy3;setPx3;setPy3;
0;0.3;0.05;0;0.1;5.0;0.3;4.71238898038469;4.71238898038469;0.5;0.5;1;3.2061417915734025;4.744497378292472;1.2136576175689697;-0.43921229243278503;0.1573157161474228;1.3280492118117486;1.9888891679251954;4.938338632729309;0.18655694260576478;-0.18181499982037547;0.04179472065617239;1.1954761175869322;-0.4350328203671678;-0.3624393939971924;0.28990864753723145;0.16451799869537354;0.4091791890241639;-1.088154347680985;0.9823288246726547;0.8165240517649223;0.67917843951822;0.45324184979346405;-0.2945215500453704;0.33523283251657787;-0.2574262022972107;-0.35512855648994446;0.1572123020887375;0.5228864624005721;-2.6268422765680994;-0.216580893021735;0.4897830895902898;-0.1052502993106682;0.4783407251568955;-0.2679512322282775;-0.3072944839742549;
1;0.3;0.05;0;0.1;5.0;0.3;4.71238898038469;4.71238898038469;0.5;0.5;1;3.2285547595680955;4.7102064889386615;1.2049036026000977;-0.43781188130378723;0.1731683760881424;1.3194825922422064;1.990612953323311;4.938487786470323;0.18876223118738789;-0.18395792434728525;0.04231621429995069;1.1865078101653692;-0.4335802598737922;-0.34289422631263733;0.29035332798957825;0.1790761798620224;0.39218725108709246;-1.0640175942881798;0.9386899415025972;0.8110205723302286;0.654319030361598;0.4791878287785592;-0.2774623232764775;0.33827211086743414;-0.25079357624053955;-0.354101300239563;0.17335915565490723;0.5187537072279879;-2.6369964125291045;-0.2360472512058054;0.5006947075007575;-0.11709312744591464;0.48681042472835756;-0.262502888985131;-0.3054202577667272;
2;0.3;0.05;0;0.1;5.0;0.3;4.71238898038469;4.71238898038469;0.5;0.5;1;3.241393563033898;4.563810550649608;1.1985019445419312;-0.436997652053833;0.18439440429210663;1.3133062816350647;1.992033602213545;4.938757264635955;0.19004626008598113;-0.1851977850250851;0.042653972786491356;1.1799821660394227;-0.43273225477518384;-0.32985666394233704;0.289318323135376;0.19138389825820923;0.38032465897172446;-1.0497581419321433;0.9029431703015791;0.7939097316082897;0.6233406220292956;0.49166973759880456;-0.26752260173940745;0.3384852968952564;-0.18460406363010406;-0.3725009262561798;0.24529781937599182;0.5072827472147021;-2.7691328984621215;-0.39505900823247;0.5469505075948428;-0.2105008231578273;0.5048210189840884;-0.2056541459458868;-0.32201882435777096;
3;0.3;0.05;0;0.1;5.0;0.3;4.71238898038469;4.71238898038469;0.5;0.5;1;3.281840736740751;4.496114114314396;1.1842330694198608;-0.4321434795856476;0.2008136659860611;1.2983006761043858;1.9931154472486992;4.936985213101028;0.19419337303996947;-0.1893160337715393;0.04324934091583517;1.165301466042707;-0.42781854549406406;-0.3034149706363678;0.29131272435188293;0.207491934299469;0.3586937452830861;-1.0082291231901361;0.8480212854718865;0.7807069694361253;0.5855091612653041;0.5164130073889882;-0.2448640545098374;0.34295402509078177;-0.17014960944652557;-0.3715474009513855;0.2667563259601593;0.5013061349503035;-2.7953003160553265;-0.43585112770474554;0.5677982166522791;-0.23971424964446036;0.5147153517730959;-0.19412103441097162;-0.32007586577407593;
4;0.3;0.05;0;0.1;5.0;0.3;4.71238898038469;4.71238898038469;0.5;0.5;1;3.3310816924592306;4.436684034023944;1.1732707023620605;-0.42867761850357056;0.21449020504951477;1.2868815661620807;1.9941504049758472;4.93579250002372;0.1994596069898319;-0.19450284618781646;0.044190243780463656;1.153820417743279;-0.4242585941255242;-0.27914759516716003;0.2962852120399475;0.22191686928272247;0.34124956315455673;-0.9579532097445077;0.8162389106713591;0.7659508410004323;0.5580524574770702;0.5246504984588047;-0.22334234941945302;0.348750261885828;-0.1638103425502777;-0.3673349618911743;0.2770422697067261;0.4952128783990423;-2.8044544829001494;-0.46037216759487964;0.5856321953216868;-0.26018558410291726;0.5246603949435501;-0.18982890096056942;-0.3148689223968193;
5;0.3;0.05;0;0.1;5.0;0.3;4.71238898038469;4.71238898038469;0.5;0.5;1;3.407476725542128;4.353209940209045;1.1653934717178345;-0.4259437322616577;0.22456079721450806;1.2785768468996572;1.9947319902140852;4.93472262141574;0.20813450633566305;-0.2030113842917916;0.04589499510317733;1.1450923332886553;-0.42135423275134;-0.25022047758102417;0.30644017457962036;0.229771688580513;0.32438839849991546;-0.8809765914233734;0.8111626441337244;0.7411245912892952;0.53738078923568;0.5103798067852632;-0.19648239865745618;0.3574781552581467;-0.15823249518871307;-0.36099547147750854;0.27554261684417725;0.48739547315954473;-2.810951958393914;-0.48728258192891416;0.6097623588255354;-0.2855068867098304;0.538791195067014;-0.1867831838596961;-0.30711635197080717;
6;0.3;0.05;0;0.1;5.0;0.3;4.71238898038469;4.71238898038469;0.5;0.5;1;3.4538068377020594;4.312335739701879;1.1580981016159058;-0.4233998656272888;0.23429886996746063;1.2708810456942965;1.995268846888097;4.9337049003393725;0.21371509999821475;-0.20850246726431992;0.04691337881604913;1.1372478548894738;-0.4187085277456839;-0.2338671237230301;0.31212499737739563;0.23419450223445892;0.315738572351943;-0.8341096225894293;0.8152177299229406;0.7258169079927395;0.5283039205166586;0.4976998608547815;-0.18103673167136422;0.3618949834628738;-0.1583625227212906;-0.35252436995506287;0.27139750123023987;0.4794340350933357;-2.804959190067136;-0.502913402182277;0.6211335508361463;-0.29937410490964517;0.5442260865521501;-0.1882999332122551;-0.29810176129984783;
7;0.3;0.05;0;0.1;5.0;0.3;4.71238898038469;4.71238898038469;0.5;0.5;1;3.502432239808497;4.271257919711388;1.1524558067321777;-0.42198044061660767;0.24334675073623657;1.2651553133339093;1.9960831849306007;4.933347195215372;0.21984949284788508;-0.21450448789955762;0.04818323542914902;1.131005357942222;-0.4171621170736928;-0.2187560349702835;0.3190748989582062;0.23865029215812683;0.309593304497155;-0.7846698824404881;0.8340562306186126;0.7086333749112812;0.5248583404751356;0.4761144636238634;-0.16627020092276995;0.3666863453205925;-0.15948350727558136;-0.343789666891098;0.26935073733329773;0.471576353873084;-2.796597269908686;-0.516748865313993;0.6322431421346407;-0.31236359357270144;0.5496911643701686;-0.1907198666328515;-0.28882055045408117;
8;0.3;0.05;0;0.1;5.0;0.3;4.71238898038469;4.71238898038469;0.5;0.5;1;3.5481302102250245;4.237417434915173;1.1457781791687012;-0.4190026819705963;0.2508190870285034;1.257843956837181;1.9961170273456785;4.931864896193401;0.22588775179310627;-0.22046908547407604;0.04917986132929351;1.1237312706212936;-0.41408469583766694;-0.20506072044372559;0.3250584900379181;0.24419160187244415;0.3044687553872276;-0.7389380696088834;0.8541983169006389;0.6920999972015452;0.5218742616896034;0.4545873525652801;-0.15287329427476526;0.3705172252944461;-0.16239061951637268;-0.3355356752872467;0.27143147587776184;0.46482473875088587;-2.784705941873297;-0.5246312115723095;0.6411465994211412;-0.3211463880480032;0.5549179753738516;-0.194505258321173;-0.28004387774986156;
9;0.3;0.05;0;0.1;5.0;0.3;4.71238898038469;4.71238898038469;0.5;0.5;1;3.5771402227451916;4.218642495861113;1.1408190727233887;-0.4172760546207428;0.2566882371902466;1.2526143354494448;1.9964949532934506;4.931144688490844;0.22986483776839156;-0.22438675300488495;0.04988415297680945;1.1183803974229;-0.41228763932306184;-0.1969708353281021;0.3293701112270355;0.2498084157705307;0.30233782081332955;-0.7095501311409445;0.8729347673833965;0.6815570226419277;0.5222212987828873;0.4379553518454177;-0.1447487054498134;0.3731656464115773;-0.16442149877548218;-0.32708045840263367;0.2721530795097351;0.45763757189393833;-2.774092942459418;-0.5357998130394159;0.6459871930562489;-0.32979515069051846;0.5554589203295861;-0.197401013844534;-0.27153456636967505;
