i;T_Z;v_z;CX;CY;k;R;v_f;v_cruis;k_f;px_1;py_1;pz_1;d_1;phi_1;angle_1;v1;vx1;vy1;setPx1;setPy1;
26;0.2;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.47316381335258484;-0.2781594395637512;0.2259441614151001;0.2794509880680243;-3.045412616200766;-1.5770020775747429;0.3;-0.2999942233171278;-0.0018617132843871211;0.4131649686891593;-0.27853178222062863;
27;0.2;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.4646986424922943;-0.2729818820953369;0.22470933198928833;0.27525496143430234;-3.0129887826838364;-1.5652920593715767;0.3;-0.2999954554674937;0.0016512718888801539;0.4046995513987956;-0.2726516277175609;
28;0.2;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.4538456201553345;-0.2694699764251709;0.2263573259115219;0.2733940287815881;-2.971960291157777;-1.533417308484609;0.3;-0.2997904457491714;0.011211094394086173;0.39388753100550017;-0.26722775754635364;
29;0.2;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.4427648186683655;-0.2655884623527527;0.22526051104068756;0.2716856590196925;-2.929335511962354;-1.4991762844985232;0.3;-0.2992309142632017;0.02146764889801438;0.38291863581572516;-0.2612949325731498;
30;0.2;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.4293588399887085;-0.2614634037017822;0.22587791085243225;0.2708381157870178;-2.877716701415135;-1.4517094584713497;0.3;-0.2978752604821866;0.03564167774768006;0.3697837878922712;-0.2543350681522462;
31;0.2;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.40859609842300415;-0.2576121687889099;0.22538740932941437;0.2733472200912659;-2.8006373790882577;-1.3623243629972124;0.3;-0.29350449212236224;0.06208955712512513;0.3498951999985317;-0.2451942573638849;
32;0.2;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.3924533724784851;-0.2535664141178131;0.22400623559951782;0.2754309413624725;-2.7404541066207546;-1.2918906573063937;0.3;-0.2884071861624873;0.08259113130255809;0.33477193524598764;-0.2370481878573015;
33;0.2;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.37496909499168396;-0.24958735704421997;0.22459504008293152;0.2791533198862544;-2.6771849538968704;-1.210246984670561;0.3;-0.28071094901881666;0.10583649229332624;0.3188269051879206;-0.22842005858555472;
34;0.2;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.3604400157928467;-0.2450106143951416;0.2260802686214447;0.2819701940953789;-2.6238201137110653;-1.1429297912214107;0.3;-0.2729559178116408;0.12447918272387871;0.3058488322305185;-0.22011477785036587;
35;0.2;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.34726831316947937;-0.23899561166763306;0.22838418185710907;0.2836298125347233;-2.5729491245347464;-1.0838216774761749;0.3;-0.26512578807241466;0.14038631165103338;0.2942431555549964;-0.21091834933742637;
36;0.2;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.33378198742866516;-0.2344968467950821;0.22774332761764526;0.28743207695036516;-2.5249661647563055;-1.0169269345800098;0.3;-0.25514869894130543;0.1577946178694289;0.2827522476404041;-0.2029379232211963;
37;0.2;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.3209973871707916;-0.22805170714855194;0.2284126728773117;0.28991294647368265;-2.4761139857900565;-0.9557102274404641;0.3;-0.24501713043515097;0.17310865314398413;0.27199396108376145;-0.19342997651975513;
38;0.2;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.3072541654109955;-0.22099168598651886;0.22835877537727356;0.29323758631283275;-2.4243586997337596;-0.88736156492314;0.3;-0.23262251458687108;0.1894380260330036;0.2607296624936213;-0.18310408077991813;
39;0.2;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.320991575717926;-0.2319817692041397;0.2294953316450119;0.2930180151578291;-2.4843797469058995;-0.9484791730751788;0.3;-0.24375897754383866;0.17487584414887708;0.2722397802091583;-0.1970066003743643;
40;0.2;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.31437739729881287;-0.2272689789533615;0.2315017133951187;0.2934398395379643;-2.4567196650966747;-0.9187123848192945;0.3;-0.23844626924596463;0.18205322486207415;0.26668814344961994;-0.19085833398094668;
41;0.2;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.31776437163352966;-0.23127040266990662;0.23389539122581482;0.29444154495794755;-2.4742262709408473;-0.9312150669883602;0.3;-0.24070372718716762;0.17905785578467526;0.26962362619609614;-0.19545883151297155;
42;0.2;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.31697678565979004;-0.23223666846752167;0.23241186141967773;0.2956879557376594;-2.4741566973778166;-0.9249172521190439;0.3;-0.23957128797825072;0.1805702023492305;0.2690625280641399;-0.19612262799767557;
43;0.2;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.3162879943847656;-0.22983711957931519;0.22897668182849884;0.294236643781308;-2.467270201878587;-0.9252826835980422;0.3;-0.23963725801669503;0.18048264340440032;0.2683605427814266;-0.19374059089843512;
44;0.2;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.31402215361595154;-0.2318054735660553;0.22345535457134247;0.2971893957072356;-2.465450018377213;-0.9087057880574586;0.3;-0.23661262848894932;0.18443010610947022;0.26669962791816165;-0.19491945234416125;
45;0.2;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.3170827031135559;-0.2309829294681549;0.2164962887763977;0.2946385093736631;-2.4718051922733086;-0.9278098997456198;0.3;-0.2400926109221562;0.17987645254613543;0.26906418092912465;-0.1950076389589278;
46;0.2;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.3346322178840637;-0.2359742373228073;0.21029455959796906;0.2881498638591113;-2.5303384002214773;-1.0187235638151029;0.3;-0.25543178541824596;0.1573359558335193;0.28354586080041455;-0.20450704615610343;
47;0.2;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.32787024974823;-0.23579305410385132;0.20993854105472565;0.2919366631400696;-2.5110126256292;-0.9805111603625462;0.3;-0.24923459694849212;0.16697938700307494;0.27802333035853155;-0.20239717670323631;
48;0.2;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.30842897295951843;-0.22598211467266083;0.2096930295228958;0.2962555899105915;-2.438419955151774;-0.886343491809596;0.3;-0.23242953230574842;0.18967475454612046;0.26194306649836874;-0.18804716376343672;
49;0.2;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.26584911346435547;-0.1896781176328659;0.20941634476184845;0.3013377274324866;-2.251646156077805;-0.6741612918629181;0.3;-0.1872726935237128;0.23436923488455885;0.2283945747596129;-0.14280427065595414;
50;0.2;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.22198526561260223;-0.14576104283332825;0.2142890989780426;0.3139083849538822;-2.0536885444215525;-0.4134620721130272;0.3;-0.12053462136435579;0.27472059451841496;0.1978783413397311;-0.09081692392964526;
51;0.2;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.2264162302017212;-0.14726252853870392;0.2162652313709259;0.31069974478369017;-2.0645908775475714;-0.4403467791699394;0.3;-0.12787595654389206;0.27138117056639105;0.20084103889294277;-0.0929862944254257;
52;0.2;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.21404920518398285;-0.14110657572746277;0.21891756355762482;0.3188713263519348;-2.0292019072927783;-0.36432748682369587;0.3;-0.10689630098014458;0.28030908090313866;0.19266994498795392;-0.08504475954683503;
53;0.2;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.21868640184402466;-0.14200325310230255;0.2231639325618744;0.3151226180379602;-2.038265648213106;-0.3919998408106341;0.3;-0.11461119735562023;0.27724406835983173;0.19576416237290062;-0.08655443943033621;
54;0.2;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.2216682881116867;-0.13812966644763947;0.22351770102977753;0.3107222981950526;-2.0314612163696326;-0.4071046734430868;0.3;-0.11878568900013231;0.2754813243919882;0.19791115031166023;-0.08303340156924183;
55;0.2;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.21722565591335297;-0.1329750120639801;0.22479303181171417;0.31247989296441;-2.0103630524295406;-0.3772480602556442;0.3;-0.11050903169922832;0.2789045605810327;0.1951238495735073;-0.07719409994777357;
56;0.2;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.19729948043823242;-0.1040891632437706;0.22829939424991608;0.3200971078403433;-1.9019983463032903;-0.23105265828057509;0.3;-0.06870070050881641;0.29202776195012337;0.18355934033646915;-0.04568361085374593;
57;0.2;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.1593739539384842;-0.06195252388715744;0.22641251981258392;0.34621412228776965;-1.7507081274884362;0.04717317078014854;0.3;0.014146703076203093;0.2996662656891392;0.1622032945537248;-0.002019270749329602;
58;0.2;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.11865247786045074;-0.01762385666370392;0.22014981508255005;0.38175454544206383;-1.6169781549173698;0.34186429323584466;0.3;0.10057322482104276;0.28263939295345225;0.1387671228246593;0.03890402192698653;
59;0.2;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.08329157531261444;0.027585307136178017;0.2134239822626114;0.4176204740853108;-1.504694668065848;0.5977269671748552;0.3;0.16882950042110617;0.24798507976803708;0.11705747539683567;0.07718232308978543;
60;0.2;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.06039240583777428;0.06636842340230942;0.20950593054294586;0.4445892536600591;-1.4209559355666221;0.775801111627023;0.3;0.21008645452516023;0.2141580762545456;0.10240969674280632;0.10920003865321853;
61;0.2;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.04459387809038162;0.09241767972707748;0.20632703602313995;0.46468888882659426;-1.3705805918686376;0.8890894908329723;0.3;0.2329495020237868;0.18903578895772552;0.09118377849513898;0.13022483751862257;
62;0.2;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.03956524655222893;0.11106304824352264;0.20804156363010406;0.4736403307021613;-1.3341043151292196;0.951658623402598;0.3;0.24431375359994173;0.17409994199283055;0.08842799727221727;0.14588303664208874;
63;0.2;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.03933103382587433;0.122476726770401;0.2101341187953949;0.4766722616183253;-1.3109405574619029;0.9834018003520942;0.3;0.24971623229335993;0.1662582428910179;0.08927428028454631;0.15572837534860456;
64;0.2;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.04797026887536049;0.1303168386220932;0.2097991406917572;0.47043953516798587;-1.290114545297193;0.9864503269520836;0.3;0.25022191381441716;0.16549620493247078;0.09801465163824392;0.16341607960858734;
65;0.2;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.05978359654545784;0.1343652755022049;0.2111014872789383;0.46026569406293544;-1.2745524095385055;0.9717943775823046;0.3;0.2477696236862129;0.16914553963493226;0.10933752128270041;0.16819438342919135;
66;0.2;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.07215849310159683;0.13755175471305847;0.21394893527030945;0.4494094349807731;-1.2597318031006568;0.9526731443526214;0.3;0.24449025587790058;0.17385199101752816;0.12105654427717695;0.1723221529165641;
67;0.2;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.08718138933181763;0.14184825122356415;0.21644684672355652;0.4365090281874955;-1.2398262224595014;0.9298850897379861;0.3;0.2404653714995821;0.17937782780925837;0.13527446363173407;0.17772381678541582;
68;0.2;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.09848605841398239;0.1473729908466339;0.21624836325645447;0.4277057910749187;-1.2190195999067828;0.9200456307766287;0.3;0.23868877897569402;0.18173515562788695;0.1462238142091212;0.1837200219722113;
69;0.2;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.10778636485338211;0.15554052591323853;0.21752813458442688;0.42192936707023737;-1.1932495357041815;0.9250293745177677;0.3;0.23959153243655668;0.18054333990680024;0.15570467134069343;0.19164919389459856;
70;0.2;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.11826661974191666;0.16559965908527374;0.21533562242984772;0.4161053000052046;-1.161487475401641;0.9352865238134678;0.3;0.2414307564607597;0.1780763595618052;0.1665527710340686;0.20121493099763477;
71;0.2;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.12657931447029114;0.17550234496593475;0.21574561297893524;0.4126064486529745;-1.131447234098966;0.9521427764116522;0.3;0.24439801597336408;0.17398163635362002;0.17545891766496396;0.21029867223665877;
72;0.2;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.1343565732240677;0.18808065354824066;0.21374531090259552;0.4111805537517307;-1.0957088731072164;0.9824512422671249;0.3;0.24955808138331162;0.16649553752662685;0.18426818950073;0.22137976105356605;
73;0.2;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.14350034296512604;0.19759444892406464;0.21275454759597778;0.40759731563344176;-1.06468633044361;0.999683089107935;0.3;0.25238991446085074;0.16217068501564771;0.19397832585729619;0.23002858592719416;
74;0.2;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.1568719446659088;0.2091584950685501;0.2128397524356842;0.4018508907750434;-1.0233741673298655;1.018445892496615;0.3;0.2553880878894364;0.15740687584784055;0.2079495622437961;0.24063987023811823;
75;0.2;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.16675500571727753;0.21829169988632202;0.2137407660484314;0.39837606912784285;-0.9908801168220222;1.0370470217838836;0.3;0.2582716835728125;0.15262941218672435;0.21840934243184001;0.24881758232366688;
76;0.2;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.17947709560394287;0.22706104815006256;0.21438521146774292;0.39279976047534576;-0.9544495494069747;1.0507809342103687;0.3;0.26034345939159637;0.1490680487294853;0.23154578748226215;0.25687465789595965;
77;0.2;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.19198080897331238;0.23501108586788177;0.21614721417427063;0.38743519783511665;-0.9190425078961137;1.0638922715149532;0.3;0.2622755077295122;0.1456418828676235;0.24443591051921482;0.26413946244140646;
78;0.2;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.20278427004814148;0.2431301474571228;0.21666979789733887;0.3839914826312406;-0.8851602548977274;1.0832278618796043;0.3;0.2650423777519868;0.14054372271849472;0.2557927455985388;0.27123889200082174;
79;0.2;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.21388909220695496;0.25128307938575745;0.215935617685318;0.3807921185420586;-0.8501163976599608;1.1045959404655876;0.3;0.2679847923508492;0.1348486227911588;0.2674860506771248;0.2782528039439892;
80;0.2;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.22347138822078705;0.25867724418640137;0.2148108184337616;0.3786581437027465;-0.8187400110397067;1.1267654822017692;0.3;0.2709082266056826;0.12887487248243593;0.27765303354192356;0.28445221868288856;
81;0.2;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.23359940946102142;0.2665812373161316;0.21386875212192535;0.37687508637281425;-0.7850592273197164;1.1527018854847135;0.3;0.2741592880602052;0.12180593076825702;0.28843126707306244;0.290942423469783;
82;0.2;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.23954595625400543;0.273244708776474;0.21546269953250885;0.37749037044404266;-0.7614366739925322;1.1790020789717828;0.3;0.2772676257587912;0.11455419549751507;0.29499948140576365;0.29615554787597703;
83;0.2;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.2521367073059082;0.28321921825408936;0.21508267521858215;0.3763633051369574;-0.7189229345523646;1.216606761092553;0.3;0.28137836400515576;0.1040491050888092;0.30841238010693933;0.3040290392718512;
84;0.2;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.2626221477985382;0.29162144660949707;0.21671457588672638;0.3760203622656555;-0.6832152852073636;1.2508170133357257;0.3;0.28477257755200064;0.09436407724547395;0.31957666330893836;0.3104942620585919;
85;0.2;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.2724379003047943;0.29826775193214417;0.21584153175354004;0.3751641788075533;-0.6517350065803511;1.2785514841053758;0.3;0.2872798631527888;0.08643078286649346;0.32989387293535205;0.31555390850544285;
86;0.2;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.2822027802467346;0.30356281995773315;0.21297867596149445;0.3736121178347181;-0.622354832785108;1.30111446105222;0.3;0.28915671120019065;0.07992744439733783;0.3400341224867727;0.3195483088372007;
87;0.2;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.29199057817459106;0.3086196482181549;0.21098920702934265;0.37217469934754915;-0.5930618654082269;1.3240631062980877;0.3;0.290914639325286;0.07327122645512871;0.35017350603964825;0.3232738935091807;
88;0.2;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.30243730545043945;0.31243470311164856;0.2097911238670349;0.3696572222832214;-0.5638549339814317;1.3420885474900697;0.3;0.29218805377999874;0.0680157425031628;0.3608749162064392;0.3260378516122811;
89;0.2;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.313650518655777;0.31687936186790466;0.2091829925775528;0.3676121042281815;-0.531606497103458;1.3651888025968253;0.3;0.2936811395618589;0.06124857766224435;0.37238674656814874;0.3291290774003535;
90;0.2;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.32515811920166016;0.32182037830352783;0.20589229464530945;0.36624860296324224;-0.4976771971732962;1.3929872190896662;0.3;0.2952700697276757;0.05306209497384664;0.3842121331471953;0.33243279729829717;
91;0.2;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.3390520215034485;0.32760483026504517;0.203081414103508;0.3650057213183315;-0.456652906145869;1.4284011931995968;0.3;0.2969636795588938;0.0425743235159719;0.3984447574152272;0.33611969496823957;
92;0.2;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.35344111919403076;0.3333512842655182;0.20191751420497894;0.3641463775249846;-0.41421609164649664;1.466946942446225;0.3;0.2983837491534874;0.031098846298676014;0.41311786902472825;0.3395710535252534;
93;0.2;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.36722686886787415;0.33932310342788696;0.19898399710655212;0.36437463258377517;-0.37297373031638825;1.5092237841002596;0.3;0.2994315029380988;0.01846009339714539;0.4271131694554939;0.34301512210731605;
94;0.2;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.382351279258728;0.34507521986961365;0.19622790813446045;0.3645793862248934;-0.3285776816193846;1.5545472160465579;0.3;0.29996039583139733;0.004874518711773096;0.4423433584250075;0.34605012361196824;
95;0.2;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.3973101079463959;0.35066771507263184;0.19449622929096222;0.36539439011052344;-0.28487605309951275;1.6019346994694659;0.3;0.29985457201320675;-0.009340002289966617;0.4572810223490372;0.3487997146146385;
96;0.2;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.4107309877872467;0.35211557149887085;0.1920136958360672;0.363255188859591;-0.2482906452030431;1.628826848592262;0.3;0.29949501051927124;-0.01739938717488652;0.47062998989110094;0.34863569406389355;
97;0.2;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.4235207438468933;0.35140517354011536;0.18826185166835785;0.35963130093540396;-0.21429660689019578;1.646264377320644;0.3;0.29914609139906523;-0.02261893013964419;0.48334996212670633;0.3468813875121865;
98;0.2;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.4400358200073242;0.3448721468448639;0.1844693422317505;0.35004642628025695;-0.1721525802160719;1.6438408743828312;0.3;0.2992000298921644;-0.021893882993382765;0.4998758259857571;0.34049337024618737;
99;0.2;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.45659348368644714;0.33620697259902954;0.1748943328857422;0.3389974248909324;-0.12839628471094397;1.6349709156263545;0.3;0.29938245530609575;-0.019239164610075136;0.5164699747476663;0.3323591396770145;
100;0.2;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.4755054712295532;0.3259642422199249;0.16511404514312744;0.3268832653191291;-0.07500386971139619;1.6294079143817946;0.3;0.29948484977082934;-0.017573410532499736;0.535402441183719;0.32244956011342496;
101;0.2;0.05;0.5;0.0;5.0;0.3;0.05;0.3;0.1;0.49706554412841797;0.31370872259140015;0.1510118693113327;0.3137224468558001;-0.009353805226506494;1.6299473917405154;0.3;0.29947532573378294;-0.017734973263148213;0.5569606092751745;0.3101617279387705;
