i; x; y; d; phi; angle; vx; vy; CX; CY; k; R; v 
2609;0.13501985371112823;0.2571928799152374;0.2652745688731148;-0.2474725560919451;1.3398497229742694;0.09734501544116733;0.022889909758644612;0.2;0.0;0.1;0.1;0.1
2610;0.13501985371112823;0.2571928799152374;0.2652745688731148;-0.2474725560919451;1.3398497229742694;0.09734501544116733;0.022889909758644612;0.2;0.0;0.1;0.1;0.1
2611;0.1356690227985382;0.257621169090271;0.2652745688731148;-0.2474725560919451;1.3398497229742694;0.09734501544116733;0.022889909758644612;0.2;0.0;0.1;0.1;0.1
2612;0.1356690227985382;0.257621169090271;0.26553180862400083;-0.2447071468435961;1.34264084916201;0.09740852480742973;0.022618118729026648;0.2;0.0;0.1;0.1;0.1
2613;0.1356690227985382;0.257621169090271;0.26553180862400083;-0.2447071468435961;1.34264084916201;0.09740852480742973;0.022618118729026648;0.2;0.0;0.1;0.1;0.1
2614;0.13651932775974274;0.25793957710266113;0.26553180862400083;-0.2447071468435961;1.34264084916201;0.09740852480742973;0.022618118729026648;0.2;0.0;0.1;0.1;0.1
2615;0.13651932775974274;0.25793957710266113;0.2656362572842319;-0.24131108901558893;1.3460473489930442;0.09748500810058651;0.022286166014561237;0.2;0.0;0.1;0.1;0.1
2616;0.13651932775974274;0.25793957710266113;0.2656362572842319;-0.24131108901558893;1.3460473489930442;0.09748500810058651;0.022286166014561237;0.2;0.0;0.1;0.1;0.1
2617;0.13651932775974274;0.25793957710266113;0.2656362572842319;-0.24131108901558893;1.3460473489930442;0.09748500810058651;0.022286166014561237;0.2;0.0;0.1;0.1;0.1
2618;0.13707023859024048;0.25803983211517334;0.2656362572842319;-0.24131108901558893;1.3460473489930442;0.09748500810058651;0.022286166014561237;0.2;0.0;0.1;0.1;0.1
2619;0.13707023859024048;0.25803983211517334;0.2656025410818129;-0.23920678909113274;1.3481482782218333;0.09753161457908362;0.02208130787786551;0.2;0.0;0.1;0.1;0.1
2620;0.13707023859024048;0.25803983211517334;0.2656025410818129;-0.23920678909113274;1.3481482782218333;0.09753161457908362;0.02208130787786551;0.2;0.0;0.1;0.1;0.1
2621;0.13806186616420746;0.2584128975868225;0.2656025410818129;-0.23920678909113274;1.3481482782218333;0.09753161457908362;0.02208130787786551;0.2;0.0;0.1;0.1;0.1
2622;0.13806186616420746;0.2584128975868225;0.2657321171072066;-0.23524871988775636;1.3521193014724244;0.09761853074736226;0.02169383448646844;0.2;0.0;0.1;0.1;0.1
2623;0.13806186616420746;0.2584128975868225;0.2657321171072066;-0.23524871988775636;1.3521193014724244;0.09761853074736226;0.02169383448646844;0.2;0.0;0.1;0.1;0.1
2624;0.13806186616420746;0.2584128975868225;0.2657321171072066;-0.23524871988775636;1.3521193014724244;0.09761853074736226;0.02169383448646844;0.2;0.0;0.1;0.1;0.1
2625;0.13806186616420746;0.2584128975868225;0.2657321171072066;-0.23524871988775636;1.3521193014724244;0.09761853074736226;0.02169383448646844;0.2;0.0;0.1;0.1;0.1
2626;0.1385403722524643;0.25877195596694946;0.2657321171072066;-0.23524871988775636;1.3521193014724244;0.09761853074736226;0.02169383448646844;0.2;0.0;0.1;0.1;0.1
2627;0.1385403722524643;0.25877195596694946;0.26597031984382485;-0.23318451298503842;1.3542073220984512;0.09766361508828425;0.02148995783819634;0.2;0.0;0.1;0.1;0.1
2628;0.1385403722524643;0.25877195596694946;0.26597031984382485;-0.23318451298503842;1.3542073220984512;0.09766361508828425;0.02148995783819634;0.2;0.0;0.1;0.1;0.1
2629;0.1385403722524643;0.25877195596694946;0.26597031984382485;-0.23318451298503842;1.3542073220984512;0.09766361508828425;0.02148995783819634;0.2;0.0;0.1;0.1;0.1
2630;0.1385403722524643;0.25877195596694946;0.26597031984382485;-0.23318451298503842;1.3542073220984512;0.09766361508828425;0.02148995783819634;0.2;0.0;0.1;0.1;0.1
2631;0.1392081081867218;0.2585815191268921;0.2656314291348232;-0.23090444048135544;1.356453514844759;0.09771163926009623;0.021270532506376602;0.2;0.0;0.1;0.1;0.1
2632;0.1392081081867218;0.2585815191268921;0.2656314291348232;-0.23090444048135544;1.356453514844759;0.09771163926009623;0.021270532506376602;0.2;0.0;0.1;0.1;0.1
2633;0.1392081081867218;0.2585815191268921;0.2656314291348232;-0.23090444048135544;1.356453514844759;0.09771163926009623;0.021270532506376602;0.2;0.0;0.1;0.1;0.1
2634;0.13970930874347687;0.258901447057724;0.2658287545409128;-0.22879361880878538;1.3585840636395945;0.09775673536509114;0.02106230497261732;0.2;0.0;0.1;0.1;0.1
2635;0.13970930874347687;0.258901447057724;0.2658287545409128;-0.22879361880878538;1.3585840636395945;0.09775673536509114;0.02106230497261732;0.2;0.0;0.1;0.1;0.1
2636;0.13970930874347687;0.258901447057724;0.2658287545409128;-0.22879361880878538;1.3585840636395945;0.09775673536509114;0.02106230497261732;0.2;0.0;0.1;0.1;0.1
2637;0.13970930874347687;0.258901447057724;0.2658287545409128;-0.22879361880878538;1.3585840636395945;0.09775673536509114;0.02106230497261732;0.2;0.0;0.1;0.1;0.1
2638;0.1406114250421524;0.25913742184638977;0.2658287545409128;-0.22879361880878538;1.3585840636395945;0.09775673536509114;0.02106230497261732;0.2;0.0;0.1;0.1;0.1
2639;0.1406114250421524;0.25913742184638977;0.26585561163292687;-0.2252874696395075;1.3620928977796092;0.09783003756240664;0.020719163847465173;0.2;0.0;0.1;0.1;0.1
2640;0.1406114250421524;0.25913742184638977;0.26585561163292687;-0.2252874696395075;1.3620928977796092;0.09783003756240664;0.020719163847465173;0.2;0.0;0.1;0.1;0.1
2641;0.1406114250421524;0.25913742184638977;0.26585561163292687;-0.2252874696395075;1.3620928977796092;0.09783003756240664;0.020719163847465173;0.2;0.0;0.1;0.1;0.1
2642;0.1411716490983963;0.2593999207019806;0.2659870179726748;-0.2230140263653432;1.3643794780711427;0.09787715780324284;0.020495413642059084;0.2;0.0;0.1;0.1;0.1
2643;0.1411716490983963;0.2593999207019806;0.2659870179726748;-0.2230140263653432;1.3643794780711427;0.09787715780324284;0.020495413642059084;0.2;0.0;0.1;0.1;0.1
2644;0.1411716490983963;0.2593999207019806;0.2659870179726748;-0.2230140263653432;1.3643794780711427;0.09787715780324284;0.020495413642059084;0.2;0.0;0.1;0.1;0.1
2645;0.1411716490983963;0.2593999207019806;0.2659870179726748;-0.2230140263653432;1.3643794780711427;0.09787715780324284;0.020495413642059084;0.2;0.0;0.1;0.1;0.1
2646;0.14214655756950378;0.25999417901039124;0.2663531376206147;-0.21895099851467692;1.3684791077799128;0.09796035866677039;0.020093982429516162;0.2;0.0;0.1;0.1;0.1
2647;0.14214655756950378;0.25999417901039124;0.2663531376206147;-0.21895099851467692;1.3684791077799128;0.09796035866677039;0.020093982429516162;0.2;0.0;0.1;0.1;0.1
2648;0.14214655756950378;0.25999417901039124;0.2663531376206147;-0.21895099851467692;1.3684791077799128;0.09796035866677039;0.020093982429516162;0.2;0.0;0.1;0.1;0.1
2649;0.1428397297859192;0.26027774810791016;0.2663531376206147;-0.21895099851467692;1.3684791077799128;0.09796035866677039;0.020093982429516162;0.2;0.0;0.1;0.1;0.1
2650;0.1428397297859192;0.26027774810791016;0.2664803982492361;-0.21618074934621878;1.371262079487784;0.09801590023129592;0.019821284061549753;0.2;0.0;0.1;0.1;0.1
2651;0.1428397297859192;0.26027774810791016;0.2664803982492361;-0.21618074934621878;1.371262079487784;0.09801590023129592;0.019821284061549753;0.2;0.0;0.1;0.1;0.1
2652;0.1428397297859192;0.26027774810791016;0.2664803982492361;-0.21618074934621878;1.371262079487784;0.09801590023129592;0.019821284061549753;0.2;0.0;0.1;0.1;0.1
2653;0.1428397297859192;0.26027774810791016;0.2664803982492361;-0.21618074934621878;1.371262079487784;0.09801590023129592;0.019821284061549753;0.2;0.0;0.1;0.1;0.1
2654;0.14371143281459808;0.2605224847793579;0.26653399008643586;-0.212789395573781;1.3746587909585388;0.09808266184879277;0.019488238623728255;0.2;0.0;0.1;0.1;0.1
2655;0.14371143281459808;0.2605224847793579;0.26653399008643586;-0.212789395573781;1.3746587909585388;0.09808266184879277;0.019488238623728255;0.2;0.0;0.1;0.1;0.1
2656;0.14371143281459808;0.2605224847793579;0.26653399008643586;-0.212789395573781;1.3746587909585388;0.09808266184879277;0.019488238623728255;0.2;0.0;0.1;0.1;0.1
2657;0.14371143281459808;0.2605224847793579;0.26653399008643586;-0.212789395573781;1.3746587909585388;0.09808266184879277;0.019488238623728255;0.2;0.0;0.1;0.1;0.1
2658;0.1442442685365677;0.2606946527957916;0.26653399008643586;-0.212789395573781;1.3746587909585388;0.09808266184879277;0.019488238623728255;0.2;0.0;0.1;0.1;0.1
2659;0.1442442685365677;0.2606946527957916;0.26659032913318653;-0.21069937963569832;1.3767544392387185;0.09812328693587491;0.019282649218921144;0.2;0.0;0.1;0.1;0.1
2660;0.1442442685365677;0.2606946527957916;0.26659032913318653;-0.21069937963569832;1.3767544392387185;0.09812328693587491;0.019282649218921144;0.2;0.0;0.1;0.1;0.1
2661;0.1442442685365677;0.2606946527957916;0.26659032913318653;-0.21069937963569832;1.3767544392387185;0.09812328693587491;0.019282649218921144;0.2;0.0;0.1;0.1;0.1
2662;0.14516852796077728;0.261066198348999;0.26659032913318653;-0.21069937963569832;1.3767544392387185;0.09812328693587491;0.019282649218921144;0.2;0.0;0.1;0.1;0.1
2663;0.14516852796077728;0.261066198348999;0.26676216044706746;-0.20701996721675742;1.3804510300167323;0.09819389642084875;0.0189197966609482;0.2;0.0;0.1;0.1;0.1
2664;0.14516852796077728;0.261066198348999;0.26676216044706746;-0.20701996721675742;1.3804510300167323;0.09819389642084875;0.0189197966609482;0.2;0.0;0.1;0.1;0.1
2665;0.1455075889825821;0.2608780264854431;0.26676216044706746;-0.20701996721675742;1.3804510300167323;0.09819389642084875;0.0189197966609482;0.2;0.0;0.1;0.1;0.1
2666;0.1455075889825821;0.2608780264854431;0.2665084755902348;-0.20592002582806163;1.3815256099619417;0.09821417055767166;0.01881426856586733;0.2;0.0;0.1;0.1;0.1
2667;0.1455075889825821;0.2608780264854431;0.2665084755902348;-0.20592002582806163;1.3815256099619417;0.09821417055767166;0.01881426856586733;0.2;0.0;0.1;0.1;0.1
2668;0.1455075889825821;0.2608780264854431;0.2665084755902348;-0.20592002582806163;1.3815256099619417;0.09821417055767166;0.01881426856586733;0.2;0.0;0.1;0.1;0.1
2669;0.14649862051010132;0.2612737715244293;0.2665084755902348;-0.20592002582806163;1.3815256099619417;0.09821417055767166;0.01881426856586733;0.2;0.0;0.1;0.1;0.1
2670;0.14649862051010132;0.2612737715244293;0.2666952967225366;-0.2019791459184431;1.3854851668007861;0.0982878966244656;0.01842523750561614;0.2;0.0;0.1;0.1;0.1
2671;0.14649862051010132;0.2612737715244293;0.2666952967225366;-0.2019791459184431;1.3854851668007861;0.0982878966244656;0.01842523750561614;0.2;0.0;0.1;0.1;0.1
2672;0.14649862051010132;0.2612737715244293;0.2666952967225366;-0.2019791459184431;1.3854851668007861;0.0982878966244656;0.01842523750561614;0.2;0.0;0.1;0.1;0.1
2673;0.14708568155765533;0.261400431394577;0.26670228838442467;-0.19972743473087193;1.3877375769603124;0.09832914845710347;0.018203806297060723;0.2;0.0;0.1;0.1;0.1
2674;0.14708568155765533;0.261400431394577;0.26670228838442467;-0.19972743473087193;1.3877375769603124;0.09832914845710347;0.018203806297060723;0.2;0.0;0.1;0.1;0.1
2675;0.14708568155765533;0.261400431394577;0.26670228838442467;-0.19972743473087193;1.3877375769603124;0.09832914845710347;0.018203806297060723;0.2;0.0;0.1;0.1;0.1
2676;0.14793339371681213;0.2615877389907837;0.26670228838442467;-0.19972743473087193;1.3877375769603124;0.09832914845710347;0.018203806297060723;0.2;0.0;0.1;0.1;0.1
2677;0.14793339371681213;0.2615877389907837;0.26671909695437795;-0.1964729846086493;1.3909937074725087;0.09838790106015594;0.01788353782049198;0.2;0.0;0.1;0.1;0.1
2678;0.14793339371681213;0.2615877389907837;0.26671909695437795;-0.1964729846086493;1.3909937074725087;0.09838790106015594;0.01788353782049198;0.2;0.0;0.1;0.1;0.1
2679;0.14793339371681213;0.2615877389907837;0.26671909695437795;-0.1964729846086493;1.3909937074725087;0.09838790106015594;0.01788353782049198;0.2;0.0;0.1;0.1;0.1
2680;0.14793339371681213;0.2615877389907837;0.26671909695437795;-0.1964729846086493;1.3909937074725087;0.09838790106015594;0.01788353782049198;0.2;0.0;0.1;0.1;0.1
2681;0.14869967103004456;0.2618352770805359;0.2668134855592323;-0.19347516573411597;1.3940009625832162;0.09844123645034875;0.017587579882591294;0.2;0.0;0.1;0.1;0.1
2682;0.14869967103004456;0.2618352770805359;0.2668134855592323;-0.19347516573411597;1.3940009625832162;0.09844123645034875;0.017587579882591294;0.2;0.0;0.1;0.1;0.1
2683;0.14869967103004456;0.2618352770805359;0.2668134855592323;-0.19347516573411597;1.3940009625832162;0.09844123645034875;0.017587579882591294;0.2;0.0;0.1;0.1;0.1
2684;0.14961165189743042;0.26207393407821655;0.2668134855592323;-0.19347516573411597;1.3940009625832162;0.09844123645034875;0.017587579882591294;0.2;0.0;0.1;0.1;0.1
2685;0.14961165189743042;0.26207393407821655;0.26687400125853233;-0.18994970527360483;1.3975324729295606;0.09850273318405076;0.017239824687963232;0.2;0.0;0.1;0.1;0.1
2686;0.14961165189743042;0.26207393407821655;0.26687400125853233;-0.18994970527360483;1.3975324729295606;0.09850273318405076;0.017239824687963232;0.2;0.0;0.1;0.1;0.1
2687;0.15026654303073883;0.2622177004814148;0.26687400125853233;-0.18994970527360483;1.3975324729295606;0.09850273318405076;0.017239824687963232;0.2;0.0;0.1;0.1;0.1
2688;0.15026654303073883;0.2622177004814148;0.26689237379114883;-0.18743836617223203;1.4000456487726625;0.09854574877531787;0.01699221581524724;0.2;0.0;0.1;0.1;0.1
2689;0.15026654303073883;0.2622177004814148;0.26689237379114883;-0.18743836617223203;1.4000456487726625;0.09854574877531787;0.01699221581524724;0.2;0.0;0.1;0.1;0.1
2690;0.15026654303073883;0.2622177004814148;0.26689237379114883;-0.18743836617223203;1.4000456487726625;0.09854574877531787;0.01699221581524724;0.2;0.0;0.1;0.1;0.1
2691;0.15114299952983856;0.2624674141407013;0.2669759352088644;-0.18403866176027397;1.4034537069984336;0.09860308682707075;0.016656268134643746;0.2;0.0;0.1;0.1;0.1
2692;0.15114299952983856;0.2624674141407013;0.2669759352088644;-0.18403866176027397;1.4034537069984336;0.09860308682707075;0.016656268134643746;0.2;0.0;0.1;0.1;0.1
2693;0.15114299952983856;0.2624674141407013;0.2669759352088644;-0.18403866176027397;1.4034537069984336;0.09860308682707075;0.016656268134643746;0.2;0.0;0.1;0.1;0.1
2694;0.15169323980808258;0.26210716366767883;0.2669759352088644;-0.18403866176027397;1.4034537069984336;0.09860308682707075;0.016656268134643746;0.2;0.0;0.1;0.1;0.1
2695;0.15169323980808258;0.26210716366767883;0.2665214969306506;-0.182256358859495;1.405190578703604;0.09863186788428366;0.016484982185529188;0.2;0.0;0.1;0.1;0.1
2696;0.15169323980808258;0.26210716366767883;0.2665214969306506;-0.182256358859495;1.405190578703604;0.09863186788428366;0.016484982185529188;0.2;0.0;0.1;0.1;0.1
2697;0.15169323980808258;0.26210716366767883;0.2665214969306506;-0.182256358859495;1.405190578703604;0.09863186788428366;0.016484982185529188;0.2;0.0;0.1;0.1;0.1
2698;0.15261320769786835;0.26232102513313293;0.26656674269605185;-0.17871692697790426;1.4087345339071038;0.09868967041171942;0.016135332473370186;0.2;0.0;0.1;0.1;0.1
2699;0.15261320769786835;0.26232102513313293;0.26656674269605185;-0.17871692697790426;1.4087345339071038;0.09868967041171942;0.016135332473370186;0.2;0.0;0.1;0.1;0.1
2700;0.15261320769786835;0.26232102513313293;0.26656674269605185;-0.17871692697790426;1.4087345339071038;0.09868967041171942;0.016135332473370186;0.2;0.0;0.1;0.1;0.1
2701;0.15261320769786835;0.26232102513313293;0.26656674269605185;-0.17871692697790426;1.4087345339071038;0.09868967041171942;0.016135332473370186;0.2;0.0;0.1;0.1;0.1
2702;0.15333877503871918;0.2624010443687439;0.266517500364788;-0.17598451119179137;1.4114620268255107;0.09873331227547132;0.015866097412856942;0.2;0.0;0.1;0.1;0.1
2703;0.15333877503871918;0.2624010443687439;0.266517500364788;-0.17598451119179137;1.4114620268255107;0.09873331227547132;0.015866097412856942;0.2;0.0;0.1;0.1;0.1
2704;0.15333877503871918;0.2624010443687439;0.266517500364788;-0.17598451119179137;1.4114620268255107;0.09873331227547132;0.015866097412856942;0.2;0.0;0.1;0.1;0.1
2705;0.15422849357128143;0.2625207304954529;0.266517500364788;-0.17598451119179137;1.4114620268255107;0.09873331227547132;0.015866097412856942;0.2;0.0;0.1;0.1;0.1
2706;0.15422849357128143;0.2625207304954529;0.26648107764083445;-0.1726186715933895;1.4148242251609484;0.09878609908247907;0.015534047382013133;0.2;0.0;0.1;0.1;0.1
2707;0.15422849357128143;0.2625207304954529;0.26648107764083445;-0.1726186715933895;1.4148242251609484;0.09878609908247907;0.015534047382013133;0.2;0.0;0.1;0.1;0.1
2708;0.15495522320270538;0.2626037001609802;0.26648107764083445;-0.1726186715933895;1.4148242251609484;0.09878609908247907;0.015534047382013133;0.2;0.0;0.1;0.1;0.1
2709;0.15495522320270538;0.2626037001609802;0.2664389897424101;-0.1698781521173886;1.417560537012995;0.09882823520198308;0.015263679990798897;0.2;0.0;0.1;0.1;0.1
2710;0.15495522320270538;0.2626037001609802;0.2664389897424101;-0.1698781521173886;1.417560537012995;0.09882823520198308;0.015263679990798897;0.2;0.0;0.1;0.1;0.1
2711;0.15495522320270538;0.2626037001609802;0.2664389897424101;-0.1698781521173886;1.417560537012995;0.09882823520198308;0.015263679990798897;0.2;0.0;0.1;0.1;0.1
2712;0.15591590106487274;0.2628948390483856;0.2664389897424101;-0.1698781521173886;1.417560537012995;0.09882823520198308;0.015263679990798897;0.2;0.0;0.1;0.1;0.1
2713;0.15591590106487274;0.2628948390483856;0.26656538443165995;-0.16614146222013407;1.4213098628761083;0.09888476894265946;0.014893034316647872;0.2;0.0;0.1;0.1;0.1
2714;0.15591590106487274;0.2628948390483856;0.26656538443165995;-0.16614146222013407;1.4213098628761083;0.09888476894265946;0.014893034316647872;0.2;0.0;0.1;0.1;0.1
2715;0.15591590106487274;0.2628948390483856;0.26656538443165995;-0.16614146222013407;1.4213098628761083;0.09888476894265946;0.014893034316647872;0.2;0.0;0.1;0.1;0.1
2716;0.15660697221755981;0.2628084719181061;0.26636675425446316;-0.16363637212711757;1.4237950954541123;0.09892147618378261;0.01464723692787589;0.2;0.0;0.1;0.1;0.1
2717;0.15660697221755981;0.2628084719181061;0.26636675425446316;-0.16363637212711757;1.4237950954541123;0.09892147618378261;0.01464723692787589;0.2;0.0;0.1;0.1;0.1
2718;0.15660697221755981;0.2628084719181061;0.26636675425446316;-0.16363637212711757;1.4237950954541123;0.09892147618378261;0.01464723692787589;0.2;0.0;0.1;0.1;0.1
2719;0.1576109677553177;0.2630026340484619;0.26636675425446316;-0.16363637212711757;1.4237950954541123;0.09892147618378261;0.01464723692787589;0.2;0.0;0.1;0.1;0.1
2720;0.1576109677553177;0.2630026340484619;0.26639672590155816;-0.1597991760455661;1.4276352878709013;0.0989769948532544;0.014267252357018654;0.2;0.0;0.1;0.1;0.1
2721;0.1576109677553177;0.2630026340484619;0.26639672590155816;-0.1597991760455661;1.4276352878709013;0.0989769948532544;0.014267252357018654;0.2;0.0;0.1;0.1;0.1
2722;0.1576109677553177;0.2630026340484619;0.26639672590155816;-0.1597991760455661;1.4276352878709013;0.0989769948532544;0.014267252357018654;0.2;0.0;0.1;0.1;0.1
2723;0.15839624404907227;0.263211190700531;0.26647889863780144;-0.15676532211324942;1.4306773568011608;0.09901993877615123;0.013966091964728828;0.2;0.0;0.1;0.1;0.1
2724;0.15839624404907227;0.263211190700531;0.26647889863780144;-0.15676532211324942;1.4306773568011608;0.09901993877615123;0.013966091964728828;0.2;0.0;0.1;0.1;0.1
2725;0.15839624404907227;0.263211190700531;0.26647889863780144;-0.15676532211324942;1.4306773568011608;0.09901993877615123;0.013966091964728828;0.2;0.0;0.1;0.1;0.1
2726;0.15930332243442535;0.26315566897392273;0.26647889863780144;-0.15676532211324942;1.4306773568011608;0.09901993877615123;0.013966091964728828;0.2;0.0;0.1;0.1;0.1
2727;0.15930332243442535;0.26315566897392273;0.26628391930041356;-0.1534332070144284;1.4339899793623188;0.09906565978729191;0.013638000253282573;0.2;0.0;0.1;0.1;0.1
2728;0.15930332243442535;0.26315566897392273;0.26628391930041356;-0.1534332070144284;1.4339899793623188;0.09906565978729191;0.013638000253282573;0.2;0.0;0.1;0.1;0.1
2729;0.15930332243442535;0.26315566897392273;0.26628391930041356;-0.1534332070144284;1.4339899793623188;0.09906565978729191;0.013638000253282573;0.2;0.0;0.1;0.1;0.1
2730;0.15989930927753448;0.2630140483379364;0.2660534815023648;-0.15130077264664757;1.4360993763113963;0.09909420732309021;0.013429001266230395;0.2;0.0;0.1;0.1;0.1
2731;0.15989930927753448;0.2630140483379364;0.2660534815023648;-0.15130077264664757;1.4360993763113963;0.09909420732309021;0.013429001266230395;0.2;0.0;0.1;0.1;0.1
2732;0.15989930927753448;0.2630140483379364;0.2660534815023648;-0.15130077264664757;1.4360993763113963;0.09909420732309021;0.013429001266230395;0.2;0.0;0.1;0.1;0.1
2733;0.16103145480155945;0.26328715682029724;0.26615535775444893;-0.14694099019951962;1.440469343573673;0.09915194525180888;0.012995835978585335;0.2;0.0;0.1;0.1;0.1
2734;0.16103145480155945;0.26328715682029724;0.26615535775444893;-0.14694099019951962;1.440469343573673;0.09915194525180888;0.012995835978585335;0.2;0.0;0.1;0.1;0.1
2735;0.16103145480155945;0.26328715682029724;0.26615535775444893;-0.14694099019951962;1.440469343573673;0.09915194525180888;0.012995835978585335;0.2;0.0;0.1;0.1;0.1
2736;0.16103145480155945;0.26328715682029724;0.26615535775444893;-0.14694099019951962;1.440469343573673;0.09915194525180888;0.012995835978585335;0.2;0.0;0.1;0.1;0.1
2737;0.1617177426815033;0.26326584815979004;0.26603465569863866;-0.14440082105938135;1.442997445837186;0.09918448316436773;0.01274512845824839;0.2;0.0;0.1;0.1;0.1
2738;0.1617177426815033;0.26326584815979004;0.26603465569863866;-0.14440082105938135;1.442997445837186;0.09918448316436773;0.01274512845824839;0.2;0.0;0.1;0.1;0.1
2739;0.1617177426815033;0.26326584815979004;0.26603465569863866;-0.14440082105938135;1.442997445837186;0.09918448316436773;0.01274512845824839;0.2;0.0;0.1;0.1;0.1
2740;0.16284358501434326;0.26370951533317566;0.26603465569863866;-0.14440082105938135;1.442997445837186;0.09918448316436773;0.01274512845824839;0.2;0.0;0.1;0.1;0.1
2741;0.16284358501434326;0.26370951533317566;0.26631430237943426;-0.13997758043729433;1.4474486434073313;0.09924023148447007;0.012303513925249029;0.2;0.0;0.1;0.1;0.1
2742;0.16284358501434326;0.26370951533317566;0.26631430237943426;-0.13997758043729433;1.4474486434073313;0.09924023148447007;0.012303513925249029;0.2;0.0;0.1;0.1;0.1
2743;0.16359438002109528;0.26380276679992676;0.26631430237943426;-0.13997758043729433;1.4474486434073313;0.09924023148447007;0.012303513925249029;0.2;0.0;0.1;0.1;0.1
2744;0.16359438002109528;0.26380276679992676;0.26630296456732316;-0.1371369694711376;1.4502881209057776;0.09927476691997998;0.012021674300348117;0.2;0.0;0.1;0.1;0.1
2745;0.16457927227020264;0.26387158036231995;0.2662383121863131;-0.1334370695063843;1.453981557419311;0.09931849098357454;0.011654928088393544;0.2;0.0;0.1;0.1;0.1
2746;0.16457927227020264;0.26387158036231995;0.2662383121863131;-0.1334370695063843;1.453981557419311;0.09931849098357454;0.011654928088393544;0.2;0.0;0.1;0.1;0.1
2747;0.16534362733364105;0.263894647359848;0.2662383121863131;-0.1334370695063843;1.453981557419311;0.09931849098357454;0.011654928088393544;0.2;0.0;0.1;0.1;0.1
2748;0.16534362733364105;0.263894647359848;0.26616057009175514;-0.1305792825229133;1.456831572340145;0.09935130429638817;0.011371821956330568;0.2;0.0;0.1;0.1;0.1
2749;0.16636182367801666;0.2640807330608368;0.26616057009175514;-0.1305792825229133;1.456831572340145;0.09935130429638817;0.011371821956330568;0.2;0.0;0.1;0.1;0.1
2750;0.16636182367801666;0.2640807330608368;0.2662145008826863;-0.12669609583615907;1.460720150616927;0.0993947732581454;0.010985401629520226;0.2;0.0;0.1;0.1;0.1
2751;0.16636182367801666;0.2640807330608368;0.2662145008826863;-0.12669609583615907;1.460720150616927;0.0993947732581454;0.010985401629520226;0.2;0.0;0.1;0.1;0.1
2752;0.1672479212284088;0.26429125666618347;0.2662145008826863;-0.12669609583615907;1.460720150616927;0.0993947732581454;0.010985401629520226;0.2;0.0;0.1;0.1;0.1
2753;0.1672479212284088;0.26429125666618347;0.2663129118425372;-0.12329559136488893;1.4641304934644988;0.0994316591695694;0.010646368150058793;0.2;0.0;0.1;0.1;0.1
2754;0.1672479212284088;0.26429125666618347;0.2663129118425372;-0.12329559136488893;1.4641304934644988;0.0994316591695694;0.010646368150058793;0.2;0.0;0.1;0.1;0.1
2755;0.16821320354938507;0.2643590271472931;0.2663129118425372;-0.12329559136488893;1.4641304934644988;0.0994316591695694;0.010646368150058793;0.2;0.0;0.1;0.1;0.1
2756;0.16821320354938507;0.2643590271472931;0.2662632074899874;-0.11966650805142291;1.4677546077167405;0.09946958976251703;0.010285947330050262;0.2;0.0;0.1;0.1;0.1
2757;0.16821320354938507;0.2643590271472931;0.2662632074899874;-0.11966650805142291;1.4677546077167405;0.09946958976251703;0.010285947330050262;0.2;0.0;0.1;0.1;0.1
2758;0.16821320354938507;0.2643590271472931;0.2662632074899874;-0.11966650805142291;1.4677546077167405;0.09946958976251703;0.010285947330050262;0.2;0.0;0.1;0.1;0.1
2759;0.16821320354938507;0.2643590271472931;0.2662632074899874;-0.11966650805142291;1.4677546077167405;0.09946958976251703;0.010285947330050262;0.2;0.0;0.1;0.1;0.1
2760;0.16911697387695312;0.2644828259944916;0.26627978997390944;-0.11624120850292412;1.4711815650553155;0.09950425510952897;0.009945009557450351;0.2;0.0;0.1;0.1;0.1
2761;0.16911697387695312;0.2644828259944916;0.26627978997390944;-0.11624120850292412;1.4711815650553155;0.09950425510952897;0.009945009557450351;0.2;0.0;0.1;0.1;0.1
2762;0.16911697387695312;0.2644828259944916;0.26627978997390944;-0.11624120850292412;1.4711815650553155;0.09950425510952897;0.009945009557450351;0.2;0.0;0.1;0.1;0.1
2763;0.17022021114826202;0.26463910937309265;0.26630939531649606;-0.11205840034091298;1.4753673329331085;0.09954501080104557;0.009528421937536207;0.2;0.0;0.1;0.1;0.1
2764;0.17022021114826202;0.26463910937309265;0.26630939531649606;-0.11205840034091298;1.4753673329331085;0.09954501080104557;0.009528421937536207;0.2;0.0;0.1;0.1;0.1
2765;0.17022021114826202;0.26463910937309265;0.26630939531649606;-0.11205840034091298;1.4753673329331085;0.09954501080104557;0.009528421937536207;0.2;0.0;0.1;0.1;0.1
2766;0.17022021114826202;0.26463910937309265;0.26630939531649606;-0.11205840034091298;1.4753673329331085;0.09954501080104557;0.009528421937536207;0.2;0.0;0.1;0.1;0.1
2767;0.17096872627735138;0.26473650336265564;0.26632354583597134;-0.10922458233763185;1.4782025655970257;0.09957162595974503;0.009246150752211968;0.2;0.0;0.1;0.1;0.1
2768;0.17096872627735138;0.26473650336265564;0.26632354583597134;-0.10922458233763185;1.4782025655970257;0.09957162595974503;0.009246150752211968;0.2;0.0;0.1;0.1;0.1
2769;0.17096872627735138;0.26473650336265564;0.26632354583597134;-0.10922458233763185;1.4782025655970257;0.09957162595974503;0.009246150752211968;0.2;0.0;0.1;0.1;0.1
