i;T_Z;v_z;CX;CY;k;R;v_f;v_cruis;k_f;px_1;py_1;pz_1;d_1;phi_1;angle_1;v1;vx1;vy1;setPx1;setPy1;
48;0.2;0.05;0.5;0.0;1.0;0.3;0.05;0.3;0.1;0.6620655059814453;0.2893148958683014;0.24234209954738617;0.33161474213356074;0.5106176772740574;2.1130182196214267;0.3;0.2569692630184458;-0.15481213732700944;0.7134593585851344;0.2583524684028995;
49;0.2;0.05;0.5;0.0;1.0;0.3;0.05;0.3;0.1;0.6671448945999146;0.27791327238082886;0.23004192113876343;0.3243041824525816;0.5414690264635453;2.1365647519672226;0.3;0.2532530772353987;-0.16081939830381528;0.7177955100469943;0.2457493927200658;
50;0.2;0.05;0.5;0.0;1.0;0.3;0.05;0.3;0.1;0.6725650429725647;0.2641928195953369;0.22558534145355225;0.3155575066162384;0.5786063520202784;2.1649589304547048;0.3;0.24858527292061156;-0.1679445208602682;0.722282097556687;0.2306039154232833;
51;0.2;0.05;0.5;0.0;1.0;0.3;0.05;0.3;0.1;0.6785693168640137;0.2548291087150574;0.22896352410316467;0.3111669577152932;0.6112234025235297;2.1931862228917214;0.3;0.24374625601432826;-0.17489357529365546;0.7273185680668793;0.21985039365632628;
52;0.2;0.05;0.5;0.0;1.0;0.3;0.05;0.3;0.1;0.686229944229126;0.2486553192138672;0.23519094288349152;0.31066229237056364;0.6428275923544465;2.224285807501748;0.3;0.23819015094159493;-0.1823881903918678;0.733867974417445;0.21217768113549362;
53;0.2;0.05;0.5;0.0;1.0;0.3;0.05;0.3;0.1;0.6952739357948303;0.24531784653663635;0.23905327916145325;0.31354864986182956;0.6722994748160581;2.256643622540653;0.3;0.23216481240700887;-0.18999868389022695;0.741706898276232;0.20731810975859097;
54;0.2;0.05;0.5;0.0;1.0;0.3;0.05;0.3;0.1;0.7046790719032288;0.24344344437122345;0.24091573059558868;0.3180538210468349;0.6991090070958913;2.2879571938309193;0.3;0.22610243320645007;-0.19717426226088128;0.7498995585445187;0.2040085919190472;
55;0.2;0.05;0.5;0.0;1.0;0.3;0.05;0.3;0.1;0.7136576175689697;0.24239295721054077;0.24198850989341736;0.32311595944880095;0.7224722430905954;2.3163804133348305;0.3;0.2204075348414087;-0.20352031491999317;0.7577391245372515;0.20168889422654213;
56;0.2;0.05;0.5;0.0;1.0;0.3;0.05;0.3;0.1;0.7218345403671265;0.2415899932384491;0.2405708283185959;0.3279882438942715;0.742794680908776;2.341571946910461;0.3;0.21521115516844544;-0.20900755654057893;0.7648767714008156;0.19978848193033333;
57;0.2;0.05;0.5;0.0;1.0;0.3;0.05;0.3;0.1;0.728713870048523;0.2297237515449524;0.232313871383667;0.32416513750935594;0.7831952903884988;2.3781520525649404;0.3;0.207423370224237;-0.21673842641492785;0.7701985440933703;0.18637606626196682;
