i;T_Z;v_z;CX;CY;k;R;D_12;D_23;v_f;v_cruis;k_f;p12;p23;px_1;py_1;pz_1;d_1;phi_1;angle_1;v1;vx1;vy1;setPx1;setPy1;px_2;py_2;pz_2;d_2;phi_2;angle_2;v2;vx2;vy2;setPx2;setPy2;px_3;py_3;pz_3;d_3;phi_3;angle_3;v3;vx3;vy3;setPx3;setPy3;
0;0.2;0.05;0;0.1;5.0;0.5;2.0943951023931953;2.0943951023931953;0.3;0.3;3;3.691265223953429;3.4084355573231773;0.2034604847431183;0.24180591106414795;0.04966030642390251;0.24800218802389165;0.962106626912314;1.6329683214376975;0.5606976340978828;0.5596143348707845;-0.03483723711910449;0.2594219182301967;0.2383221873522375;-0.5639806985855103;0.0666767805814743;0.02391442283987999;0.564964304473668;-1.6298134563138433;0.25505333418340737;0.1656192051477419;0.04178523155038772;0.16026139752931864;-0.5598021754304715;0.08270292033440617;0.5147570371627808;-0.008547070436179638;0.01006905548274517;0.5260772507996153;1.7786221010093346;3.479073247869479;0.04744668869600688;-0.01571011365004823;-0.044770309327927985;0.513186025797776;-0.013024101368972436;
1;0.2;0.05;0;0.1;5.0;0.5;2.0943951023931953;2.0943951023931953;0.3;0.3;3;3.6977745361061527;3.3850255028802163;0.20161360502243042;0.2408188134431839;0.051722194999456406;0.2459227194662722;0.9611054178712258;1.6279691905062572;0.5608527513048951;0.5599363610793539;-0.03204809179158634;0.2576072411303658;0.23761400426402526;-0.5669491291046143;0.06963411718606949;0.038474537432193756;0.5677617474183603;-1.6243053532022074;0.2731612703413792;0.15608278845035184;0.04210752131513031;0.15029568689464487;-0.5627383769731013;0.08466368587553398;0.5141139030456543;0.0011663093464449048;0.014304629527032375;0.5235276532457852;1.7607201496780087;3.448616548471739;0.04827141391802631;-0.01458873369274763;-0.04601410925887313;0.5126550296763795;-0.0034351015794424084;
2;0.2;0.05;0;0.1;5.0;0.5;2.0943951023931953;2.0943951023931953;0.3;0.3;3;3.7287972406253167;3.3541618279782424;0.20411506295204163;0.24361099302768707;0.05318465828895569;0.249573789173291;0.9576726439564303;1.6315828191043666;0.5615757345252582;0.5605385434435646;-0.03411520074322287;0.2601689172963981;0.24019947295336477;-0.5862032175064087;0.08480273932218552;0.04202647879719734;0.5864001781607636;-1.5967154225978395;0.3818663935785699;0.1388707156720549;0.05175059937297818;0.12886796008242787;-0.5810281575691109;0.0976895353304283;0.5158899426460266;0.002575094113126397;0.01799008622765541;0.5250086144154082;1.7574464053804038;3.4526401359269197;0.04940256802276921;-0.015119953420756026;-0.04703191188755255;0.514377947303951;-0.002128097075628858;
3;0.2;0.05;0;0.1;5.0;0.5;2.0943951023931953;2.0943951023931953;0.3;0.3;3;3.733243163866355;3.3285522906007574;0.21234068274497986;0.24423310160636902;0.05934961140155792;0.25669388996935116;0.9741304703877983;1.662148665701487;0.5616771940101123;0.5593351551793992;-0.05123918863048762;0.26827419826291976;0.23910918274332027;-0.6020625233650208;0.09698042273521423;0.0525352880358696;0.6020700954934685;-1.5758116729254328;0.46687831692312326;0.13159131492796614;0.05922936791232695;0.11750811095910518;-0.5961395865737881;0.10873123383112475;0.5193784236907959;0.004445321392267942;0.03237205743789673;0.5280952978387167;1.7527406176753237;3.463100184879415;0.05038124466503449;-0.015920332484374352;-0.047799715768872944;0.5177863904423584;-0.00033465018461935163;
4;0.2;0.05;0;0.1;5.0;0.5;2.0943951023931953;2.0943951023931953;0.3;0.3;3;3.725127353847256;3.3092695901428564;0.2241002768278122;0.2432146519422531;0.0665774717926979;0.26595370011572084;1.0021466990127892;1.709265815538369;0.5614915846797187;0.5561172166926766;-0.07750123201686736;0.27971199849707984;0.23546452874056636;-0.6108570694923401;0.1090933233499527;0.057657599449157715;0.6109247481305012;-1.5559112543195412;0.5212712479665425;0.129047107085581;0.06426325900024123;0.11190795052106586;-0.604430743592316;0.12028411840205928;0.5222470164299011;0.00358400191180408;0.04754224419593811;0.5310724911509506;1.7533583358233147;3.4782848953618797;0.05114349300355098;-0.016896115650339053;-0.04827191888183684;0.5205574048648672;-0.0012431899763796035;
5;0.2;0.05;0;0.1;5.0;0.5;2.0943951023931953;2.0943951023931953;0.3;0.3;3;3.7054475386042927;3.289878441087336;0.23738357424736023;0.23970340192317963;0.07689131051301956;0.27544146716019624;1.0388657102697443;1.7664833920248912;0.5610340560374489;0.5503263327050336;-0.10908776084080192;0.29241620751786357;0.22879462583909943;-0.6171382069587708;0.11970838159322739;0.06372107565402985;0.6174528215121466;-1.5388720583055495;0.5629265053069072;0.129111831280528;0.06890226096689214;0.10918948397287084;-0.6102479808620815;0.13062732999051446;0.522714376449585;0.004768471699208021;0.061179019510746;0.5313185140098009;1.7510063827817872;3.4771338398598965;0.05193306314913762;-0.01710053064579875;-0.04903687285792615;0.5210043233850051;-0.00013521558658459356;
6;0.2;0.05;0;0.1;5.0;0.5;2.0943951023931953;2.0943951023931953;0.3;0.3;3;3.6907487758609885;3.271805676584847;0.25057366490364075;0.23533788323402405;0.08970402181148529;0.2847867696742747;1.075576229850806;1.8243512151105588;0.5606852752111127;0.5427583772218355;-0.14064608702015458;0.3048495026258243;0.2212732745320086;-0.6262145638465881;0.13380831480026245;0.07284082472324371;0.627126528001492;-1.5168603014677913;0.6201447731644837;0.1283587236775679;0.07459605505757132;0.10445760151363814;-0.618754958340831;0.14425407495162626;0.5213067531585693;0.00290180672891438;0.06970906257629395;0.5302723734320304;1.7549453751170556;3.4759632821172164;0.05269065360066599;-0.01729174048631084;-0.049772489266857595;0.5195775791099383;-0.0020754421977713794;
7;0.2;0.05;0;0.1;5.0;0.5;2.0943951023931953;2.0943951023931953;0.3;0.3;3;3.6705545857884974;3.250900129980433;0.26196998357772827;0.22994643449783325;0.10042066127061844;0.29242836410720296;1.1103252750529955;1.8771481393800915;0.5601959367850852;0.5341132929948443;-0.16894519181297435;0.3153813128772127;0.2130519153165358;-0.6334068775177002;0.1434505581855774;0.08336310088634491;0.6348954429615644;-1.5023054463380934;0.6618813118310991;0.128200888858023;0.0787925211319084;0.1011296520198944;-0.6255276254045093;0.15356352338756685;0.5160277485847473;0.007271934300661087;0.07577195018529892;0.52429298248001;1.7485946836423412;3.4402638023522756;0.05359429659681014;-0.01577014567868555;-0.051221588544088426;0.5144507340168788;0.002149775446252245;
8;0.2;0.05;0;0.1;5.0;0.5;2.0943951023931953;2.0943951023931953;0.3;0.3;3;3.6558835718942273;3.2346978809555287;0.2699242830276489;0.22546395659446716;0.10697514563798904;0.2976580638456292;1.1356935136063713;1.9152709819799634;0.5598328387858931;0.5269443348667741;-0.18905680451886625;0.32261871651432633;0.20655827614258054;-0.6396913528442383;0.15076209604740143;0.09187839180231094;0.6417022808895239;-1.4916082216789877;0.6956036093872485;0.1278622515089764;0.08194038671746082;0.09815563348854568;-0.6314973141724922;0.16057765939625598;0.5113233923912048;0.011020186357200146;0.08137033879756927;0.5190077252241603;1.7430896592765392;3.408640012558723;0.05431566095065321;-0.0143330669328287;-0.05239040195308074;0.5098900856979219;0.005781146161892072;
9;0.2;0.05;0;0.1;5.0;0.5;2.0943951023931953;2.0943951023931953;0.3;0.3;3;3.6364299271423333;3.2203801260744203;0.27725645899772644;0.21976527571678162;0.11254995316267014;0.3020179884104168;1.1630405082182775;1.9535091799739543;0.559341189624394;0.5188756326634536;-0.20887949693192287;0.3291440222640718;0.19887732602358932;-0.6443585753440857;0.15625394880771637;0.10032588988542557;0.6468094621879932;-1.4837148718189754;0.7202944237124298;0.12900407911914435;0.08509186368554698;0.096960956904822;-0.635849388975531;0.16595004449819856;0.5070493817329407;0.015116377733647823;0.08644610643386841;0.5141053441122881;1.7366652542554433;3.3778717156217883;0.05496902586232533;-0.012867517914551558;-0.05344175134641159;0.5057626299414855;0.009772202599006664;
10;0.2;0.05;0;0.1;5.0;0.5;2.0943951023931953;2.0943951023931953;0.3;0.3;3;3.6150513180925508;3.214827309705646;0.28384777903556824;0.21391822397708893;0.11576464027166367;0.3058544153964742;1.189139084917706;1.9893895900377139;0.5587870398428705;0.5105422878609376;-0.22713328290252244;0.334902007821662;0.19120489568683668;-0.6467697620391846;0.15954174101352692;0.10910365730524063;0.6495046912926383;-1.47899490416933;0.7337156585049823;0.13263265298123003;0.08881531256647299;0.0985051312905023;-0.6378882307825373;0.16939225414257714;0.503878653049469;0.016078535467386246;0.09579680860042572;0.5108194487372676;1.7358324055363152;3.360673296413609;0.05522654957353701;-0.01200251484348277;-0.05390650624210696;0.5026784015651207;0.01068788484317555;
11;0.2;0.05;0;0.1;5.0;0.5;2.0943951023931953;2.0943951023931953;0.3;0.3;3;3.611112739368762;3.2052607018673007;0.28710952401161194;0.2125837653875351;0.12281429022550583;0.3083942006701973;1.1970942753271818;2.003924489530053;0.5586833228215244;0.5070929766804758;-0.23448617912413108;0.33781882167965954;0.189135147475122;-0.6474284529685974;0.1622258722782135;0.11809522658586502;0.6504119163223379;-1.4749782924836423;0.7406359727574149;0.1313228550583197;0.08861107101331347;0.09692146488029346;-0.638567345867266;0.17191801876624285;0.4973594546318054;0.019998636096715927;0.10116681456565857;0.5037525636044273;1.730282409383662;3.3198393528906083;0.05567576457459958;-0.00987155387352203;-0.054793641830858344;0.4963722992444532;0.014519271913630092;
12;0.2;0.05;0;0.1;5.0;0.5;2.0943951023931953;2.0943951023931953;0.3;0.3;3;3.6158649228396964;3.2043404334472845;0.28999006748199463;0.2144879251718521;0.13325893878936768;0.3117719106147432;1.1947811884631432;2.010492214578413;0.5588084011470498;0.5056551913279926;-0.23786478653969192;0.3405555866147939;0.19070144651788293;-0.6457993984222412;0.16365939378738403;0.1238432452082634;0.6489294117389856;-1.4725391958767466;0.7383235456043927;0.1300244872953717;0.08751284540311408;0.09616584209517916;-0.6370481138819298;0.17327597799690195;0.49531644582748413;0.01955530419945717;0.10548756271600723;0.501806467265631;1.7318012375705427;3.3116296550769526;0.055719351821201246;-0.00942876280215866;-0.05491579553639765;0.49437356954726824;0.014063724645817403;
