i;T_Z;v_z;CX;CY;k;R;v_f;v_cruis;k_f;px_1;py_1;pz_1;d_1;phi_1;angle_1;v1;vx1;vy1;setPx1;setPy1;
295;0.2;0.05;0.5;0.0;5.0;0.5;0.05;0.3;0.1;0.151354119181633;-0.4026340842247009;0.2013782411813736;0.5326050656828928;-2.4279328027003912;-0.6955328006330337;0.3;-0.19223837043453393;0.23031371850733273;0.1321302821381796;-0.37960271237396764;
296;0.2;0.05;0.5;0.0;5.0;0.5;0.05;0.3;0.1;0.15618982911109924;-0.40231090784072876;0.20748308300971985;0.5292064816064581;-2.4344409029809144;-0.7186371544186771;0.3;-0.19750783944580197;0.22581110105008415;0.13643904516651906;-0.37972979773572035;
297;0.2;0.05;0.5;0.0;5.0;0.5;0.05;0.3;0.1;0.1602725386619568;-0.4004918932914734;0.21358205378055573;0.5251747371869486;-2.4381006023653957;-0.7420891291158521;0.3;-0.2027487585666546;0.2211174821213384;0.13999766280529133;-0.37838014507933954;
298;0.2;0.05;0.5;0.0;5.0;0.5;0.05;0.3;0.1;0.14314216375350952;-0.3394075036048889;0.20839235186576843;0.49248854686564003;-2.3311369736725807;-0.7978802687016877;0.3;-0.21476329480636497;0.2094677235373373;0.12166583427287303;-0.3184607312511552;
299;0.2;0.05;0.5;0.0;5.0;0.5;0.05;0.3;0.1;0.15238574147224426;-0.30995607376098633;0.20130516588687897;0.4657343023582517;-2.2989882955998646;-0.8978730151861662;0.3;-0.23460089512552162;0.18698240560626017;0.1289256519596921;-0.2912578332003603;
300;0.2;0.05;0.5;0.0;5.0;0.5;0.05;0.3;0.1;0.12341336160898209;-0.3239992558956146;0.2267112135887146;0.49678266277675115;-2.2812729837487224;-0.7265619556400605;0.3;-0.19929112684628492;0.22423881635510381;0.1034842489243536;-0.3015753742601042;
301;0.2;0.05;0.5;0.0;5.0;0.5;0.05;0.3;0.1;0.11307931691408157;-0.3365715742111206;0.22410820424556732;0.5128235949784542;-2.286714736614744;-0.6518880842768231;0.3;-0.18200651983299324;0.23848192119798564;0.09487866493078226;-0.31272338209132206;
302;0.2;0.05;0.5;0.0;5.0;0.5;0.05;0.3;0.1;0.10314083844423294;-0.35502269864082336;0.21157889068126678;0.5324831552837698;-2.3006094721768284;-0.5688032987079247;0.3;-0.1615872475763423;0.25276384516125294;0.08698211368659871;-0.32974631412469807;
303;0.2;0.05;0.5;0.0;5.0;0.5;0.05;0.3;0.1;0.09491800516843796;-0.3730975389480591;0.19900088012218475;0.5507206152903813;-2.3151159706424296;-0.4959527354151091;0.3;-0.14276094387118035;0.2638547193154022;0.08064191078131992;-0.34671206701651885;
304;0.2;0.05;0.5;0.0;5.0;0.5;0.05;0.3;0.1;0.09025191515684128;-0.3876241147518158;0.18541225790977478;0.5640442778450688;-2.3284555053463234;-0.44775542214763003;0.3;-0.12988299494377095;0.27042634417607386;0.07726361566246419;-0.3605814803342084;
305;0.2;0.05;0.5;0.0;5.0;0.5;0.05;0.3;0.1;0.08539652079343796;-0.39453160762786865;0.18691927194595337;0.5723209190547002;-2.3313930000078207;-0.4136213209791688;0.3;-0.12057836877896254;0.27470139603322824;0.0733386839155417;-0.3670614680245458;
306;0.2;0.05;0.5;0.0;5.0;0.5;0.05;0.3;0.1;0.08176600188016891;-0.39416658878326416;0.19444552063941956;0.5747059917003944;-2.326578100741356;-0.3983005296480118;0.3;-0.11635573945550083;0.2765164405523903;0.07013042793461884;-0.36651494472802515;
307;0.2;0.05;0.5;0.0;5.0;0.5;0.05;0.3;0.1;0.08013421297073364;-0.38896793127059937;0.19398324191570282;0.5723489588307424;-2.3180125515813064;-0.4001168914633816;0.3;-0.1168578011446281;0.2763046404091733;0.06844843285627084;-0.361337467229682;
308;0.2;0.05;0.5;0.0;5.0;0.5;0.05;0.3;0.1;0.07857996225357056;-0.38013842701911926;0.20176783204078674;0.5675386082997106;-2.304738268661608;-0.4082727953802429;0.3;-0.1191074036631959;0.27534238030607;0.06666922188725097;-0.35260418898851226;
309;0.2;0.05;0.5;0.0;5.0;0.5;0.05;0.3;0.1;0.07706363499164581;-0.37055903673171997;0.20694321393966675;0.562307005602829;-2.2902817510989;-0.4174799176708816;0.3;-0.1216374304160612;0.27423408891269857;0.06489989195003969;-0.3431356278404501;
310;0.2;0.05;0.5;0.0;5.0;0.5;0.05;0.3;0.1;0.07630853354930878;-0.36229148507118225;0.20202884078025818;0.5574671101493073;-2.2782340991960153;-0.42763985075440164;0.3;-0.12441730456331744;0.2729841283393573;0.06386680309297703;-0.3349930722372465;
311;0.2;0.05;0.5;0.0;5.0;0.5;0.05;0.3;0.1;0.07399602234363556;-0.35511016845703125;0.20489947497844696;0.5546013169120908;-2.2656826143959665;-0.4283742820273771;0.3;-0.12461775907149272;0.27289267876584633;0.061534246436486285;-0.3278209005804466;
312;0.2;0.05;0.5;0.0;5.0;0.5;0.05;0.3;0.1;0.06851141154766083;-0.35136866569519043;0.2024889886379242;0.5564551565014118;-2.25420662493355;-0.40829251198013816;0.3;-0.11911283245559107;0.2753400318595287;0.05660012830210172;-0.32383466250923754;
313;0.2;0.05;0.5;0.0;5.0;0.5;0.05;0.3;0.1;0.06567467004060745;-0.3441389799118042;0.20584897696971893;0.5541390888026871;-2.240857042254055;-0.40570080361162125;0.3;-0.11839883215232236;0.2756478125162001;0.053834786825375215;-0.3165741986601842;
314;0.2;0.05;0.5;0.0;5.0;0.5;0.05;0.3;0.1;0.06275923550128937;-0.33754751086235046;0.20932786166667938;0.5523746991207921;-2.228226022059876;-0.40130757220985486;0.3;-0.11718670884653987;0.2761653042467795;0.05104056461663538;-0.30993098043767253;
315;0.2;0.05;0.5;0.0;5.0;0.5;0.05;0.3;0.1;0.05862244591116905;-0.32974040508270264;0.21069779992103577;0.5509472570015607;-2.21242028858116;-0.3921926102770552;0.3;-0.11466463941693548;0.2772219696694044;0.0471559819694755;-0.3020182081157622;
316;0.2;0.05;0.5;0.0;5.0;0.5;0.05;0.3;0.1;0.052727364003658295;-0.3231176435947418;0.20307594537734985;0.5517769680888598;-2.1964097859916785;-0.3722902321252464;0.3;-0.10912491833128043;0.2794490153841866;0.04181487217053025;-0.29517274205632316;
317;0.2;0.05;0.5;0.0;5.0;0.5;0.05;0.3;0.1;0.04801385477185249;-0.31523019075393677;0.20332691073417664;0.5510549415811126;-2.1797975986266076;-0.35906437212282216;0.3;-0.10541952841623457;0.2808678034743368;0.037471901930229035;-0.2871434104065031;
318;0.2;0.05;0.5;0.0;5.0;0.5;0.05;0.3;0.1;0.04291774705052376;-0.3064724802970886;0.2050393521785736;0.5503176965542889;-2.161446317018273;-0.34417684418005273;0.3;-0.1012265733062623;0.282406056692614;0.03279508971989753;-0.2782318746278272;
319;0.2;0.05;0.5;0.0;5.0;0.5;0.05;0.3;0.1;0.03773039951920509;-0.2966165542602539;0.20806999504566193;0.5492490908412138;-2.1412811245323264;-0.3290429345240542;0.3;-0.09694123669793488;0.28390561218030713;0.028036275849411606;-0.26822599304222317;
320;0.2;0.05;0.5;0.0;5.0;0.5;0.05;0.3;0.1;0.0346580371260643;-0.2858113944530487;0.20321331918239594;0.5461055718545303;-2.1215890698892204;-0.32422307447631227;0.3;-0.09557173065740149;0.28436955585847984;0.025100864060324152;-0.25737443886720074;
321;0.2;0.05;0.5;0.0;5.0;0.5;0.05;0.3;0.1;0.02983076497912407;-0.27781668305397034;0.20585677027702332;0.5461146573231905;-2.1044878203040387;-0.3070786903049392;0.3;-0.09068258322536735;0.28596620272258455;0.020762506656587333;-0.24922006278171188;
322;0.2;0.05;0.5;0.0;5.0;0.5;0.05;0.3;0.1;0.01952097937464714;-0.27694880962371826;0.1947871446609497;0.5545815831896086;-2.0936832041333338;-0.25646669874713024;0.3;-0.07609932220595425;0.2901876860926293;0.011911047154051715;-0.24793004101445534;
323;0.2;0.05;0.5;0.0;5.0;0.5;0.05;0.3;0.1;0.016063163056969643;-0.3334731459617615;0.14980806410312653;0.5877067306302178;-2.1741585056156665;-0.19008447578661491;0.3;-0.05668255496482773;0.2945964832829124;0.01039490756048687;-0.30401349763347024;
324;0.2;0.05;0.5;0.0;5.0;0.5;0.05;0.3;0.1;0.012602107599377632;-0.3244541883468628;0.15271657705307007;0.5855144967055813;-2.1581200339632858;-0.18327616236384153;0.3;-0.0546755515665823;0.29497556519293255;0.0071345524427194025;-0.29495663182756954;
325;0.2;0.05;0.5;0.0;5.0;0.5;0.05;0.3;0.1;0.006905031390488148;-0.24359147250652313;0.1880704164505005;0.5499813210881909;-2.0296365952339395;-0.2139495080050855;0.3;-0.0636963014670627;0.29315999246046015;0.0005354012437818771;-0.2142754732604771;
326;0.2;0.05;0.5;0.0;5.0;0.5;0.05;0.3;0.1;0.02514609694480896;-0.17999407649040222;0.21536220610141754;0.5078228990685449;-1.9331142429580928;-0.3232233501883555;0.3;-0.09528739179349531;0.2844649591165719;0.015617357765459429;-0.15154758057874504;
327;0.2;0.05;0.5;0.0;5.0;0.5;0.05;0.3;0.1;0.020610366016626358;-0.1626099944114685;0.2316562980413437;0.5062177707797414;-1.8978194838321754;-0.29594431330112764;0.3;-0.08749297240456054;0.2869581498752297;0.011861068776170304;-0.13391417942394554;
328;0.2;0.05;0.5;0.0;5.0;0.5;0.05;0.3;0.1;0.00040740519762039185;-0.17651130259037018;0.27764075994491577;0.529857528703258;-1.910417304785957;-0.1914277842387801;0.3;-0.057078237650591696;0.2945200753543;-0.005300418567438778;-0.14705929505494017;
329;0.2;0.05;0.5;0.0;5.0;0.5;0.05;0.3;0.1;-0.006560754496604204;-0.18739742040634155;0.26186540722846985;0.5401125726838064;-1.9251240513147567;-0.15639100847317;0.3;-0.04672628457104515;0.29633874928902854;-0.01123338295370872;-0.1577635454774387;
330;0.2;0.05;0.5;0.0;5.0;0.5;0.05;0.3;0.1;-0.009441628120839596;-0.2713046967983246;0.17888616025447845;0.5771802239918158;-2.060145975247545;-0.12105624959774308;0.3;-0.03622823821108154;0.2978044908259799;-0.01306445194194775;-0.2415242477157266;
331;0.2;0.05;0.5;0.0;5.0;0.5;0.05;0.3;0.1;-0.012660966254770756;-0.2891523540019989;0.13887909054756165;0.5885833417165087;-2.0843416430840436;-0.09659744795782998;0.3;-0.028934187546526206;0.29860142797887357;-0.015554385009423376;-0.25929221120411156;
332;0.2;0.05;0.5;0.0;5.0;0.5;0.05;0.3;0.1;-0.009640819393098354;-0.18524472415447235;0.1497267484664917;0.5422631949696893;-1.9194300516587337;-0.14038147324610198;0.3;-0.041976253617662135;0.2970488076599967;-0.013838444754864569;-0.15553984338847268;
333;0.2;0.05;0.5;0.0;5.0;0.5;0.05;0.3;0.1;-0.021469466388225555;-0.15635287761688232;0.1512741595506668;0.5444048371518208;-1.8620983603352443;-0.0728218126788995;0.3;-0.021827240159405507;0.2992048990023787;-0.023652190404166107;-0.12643238771664445;
334;0.2;0.05;0.5;0.0;5.0;0.5;0.05;0.3;0.1;-0.04314573109149933;-0.15247642993927002;0.17250467836856842;0.5641421335886413;-1.8444803435509298;0.03666344998489507;0.3;0.010996570994906653;0.2997983913004771;-0.042046073992008666;-0.12249659080922232;
335;0.2;0.05;0.5;0.0;5.0;0.5;0.05;0.3;0.1;-0.05065089091658592;-0.15629985928535461;0.19957715272903442;0.5724037470875356;-1.8473675264525384;0.0707703541399155;0.3;0.021213388215214336;0.2992490470501629;-0.04852955209506449;-0.12637495458033832;
336;0.2;0.05;0.5;0.0;5.0;0.5;0.05;0.3;0.1;-0.05182261765003204;-0.167123481631279;0.20077180862426758;0.5765747648507468;-1.8648723876950228;0.07157975582150683;0.3;0.021455593921889886;0.29923177887627334;-0.049677058257843056;-0.13720030374365166;
337;0.2;0.05;0.5;0.0;5.0;0.5;0.05;0.3;0.1;-0.04409100487828255;-0.17551244795322418;0.1826527714729309;0.571698907621829;-1.8828371508435529;0.03218137866078585;0.3;0.00965274726655208;0.2998446672365678;-0.04312573015162734;-0.1455279812295674;
338;0.2;0.05;0.5;0.0;5.0;0.5;0.05;0.3;0.1;-0.04269722104072571;-0.18494030833244324;0.18398699164390564;0.573343868347282;-1.899233758999446;0.023053793489133056;0.3;0.006915525434515074;0.29992028192165426;-0.042005668497274204;-0.1549482801402778;
339;0.2;0.05;0.5;0.0;5.0;0.5;0.05;0.3;0.1;-0.04063872620463371;-0.18648166954517365;0.18873082101345062;0.5718965337790781;-1.9029459228299315;0.012947931806057966;0.3;0.0038842710073763134;0.29997485301061694;-0.04025029910389608;-0.15648418424411195;
340;0.2;0.05;0.5;0.0;5.0;0.5;0.05;0.3;0.1;-0.04024486616253853;-0.18151412904262543;0.19836311042308807;0.5699227091958015;-1.894931409339341;0.012195415614457805;0.3;0.0036585339949242834;0.299977691052198;-0.0398790127630461;-0.15151635993740561;
341;0.2;0.05;0.5;0.0;5.0;0.5;0.05;0.3;0.1;-0.04044870659708977;-0.17088940739631653;0.2021951824426651;0.5668227183368107;-1.8770476572223118;0.016201292031158165;0.3;0.004860174984871817;0.2999606285816797;-0.03996268909860259;-0.14089334453814856;
342;0.2;0.05;0.5;0.0;5.0;0.5;0.05;0.3;0.1;-0.04096955806016922;-0.15849095582962036;0.21501100063323975;0.5637086533197814;-1.8557964517356182;0.023380841373474848;0.3;0.007013613356596753;0.29991800417394776;-0.04026819672450954;-0.1284991554122256;
343;0.2;0.05;0.5;0.0;5.0;0.5;0.05;0.3;0.1;-0.04129471629858017;-0.1461588442325592;0.2244015336036682;0.5606802811229925;-1.8345241245986224;0.030846623555594255;0.3;0.00925251958650314;0.2998572841891645;-0.040369464339929856;-0.11617311581364276;
344;0.2;0.05;0.5;0.0;5.0;0.5;0.05;0.3;0.1;-0.043686963617801666;-0.13583746552467346;0.2253071665763855;0.5603992607490766;-1.8156290954967427;0.048454489324102346;0.3;0.01453065930149724;0.2996478932685224;-0.04223389768765194;-0.10587267619782122;
345;0.2;0.05;0.5;0.0;5.0;0.5;0.05;0.3;0.1;-0.042988989502191544;-0.12695084512233734;0.22637024521827698;0.5576321007598888;-1.800470819308168;0.05088530006090358;0.3;0.015259002970738258;0.2996116867352457;-0.041463089205117716;-0.09698967644881278;
346;0.2;0.05;0.5;0.0;5.0;0.5;0.05;0.3;0.1;-0.040216803550720215;-0.1189495176076889;0.2245132327079773;0.5531574663490129;-1.7875264047170483;0.043051178405787816;0.3;0.012911364330201883;0.29972203234185635;-0.03892566711770003;-0.08897731437350327;
347;0.2;0.05;0.5;0.0;5.0;0.5;0.05;0.3;0.1;-0.0439164973795414;-0.11533831804990768;0.21674290299415588;0.5560108665594679;-1.7797525738692612;0.0641028380884045;0.3;0.01921768364694496;0.29938383495981535;-0.0419947290148469;-0.08539993455392615;
348;0.2;0.05;0.5;0.0;5.0;0.5;0.05;0.3;0.1;-0.044806431978940964;-0.11110968142747879;0.21386949717998505;0.5560210514292964;-1.7719807354424444;0.071921896692143;0.3;0.02155797208543927;0.29922442052674014;-0.04265063477039704;-0.08118723937480478;
349;0.2;0.05;0.5;0.0;5.0;0.5;0.05;0.3;0.1;-0.045941464602947235;-0.10660700500011444;0.21675272285938263;0.5562527629485587;-1.7636414916500758;0.08133508829677394;0.3;0.02437363219311417;0.2990082374345476;-0.04350410138363582;-0.07670618125665968;
350;0.2;0.05;0.5;0.0;5.0;0.5;0.05;0.3;0.1;-0.04614824801683426;-0.09891482442617416;0.21346132457256317;0.5550333785486404;-1.7499676166574465;0.08935007327677746;0.3;0.026769370189430406;0.2988032811393831;-0.04347131099789122;-0.06903449631223585;
351;0.2;0.05;0.5;0.0;5.0;0.5;0.05;0.3;0.1;-0.048746611922979355;-0.09310569614171982;0.216399148106575;0.5565891795130257;-1.738865484936633;0.10766918024292749;0.3;0.032238381668038996;0.2982627813647319;-0.04552277375617546;-0.06327941800524663;
352;0.2;0.05;0.5;0.0;5.0;0.5;0.05;0.3;0.1;-0.051656078547239304;-0.08615491539239883;0.21935518085956573;0.5583431726495716;-1.72571990365184;0.12891587132101467;0.3;0.03856772578876264;0.2975105553211227;-0.04779930596836304;-0.056403859860286565;
353;0.2;0.05;0.5;0.0;5.0;0.5;0.05;0.3;0.1;-0.05404061824083328;-0.07767552137374878;0.2139425128698349;0.5594591077830161;-1.7100866953703664;0.14968342582890132;0.3;0.04473753168184148;0.2966455009923734;-0.04956686507264913;-0.04801097127451144;
354;0.2;0.05;0.5;0.0;5.0;0.5;0.05;0.3;0.1;-0.05671733617782593;-0.07026136666536331;0.2150724232196808;0.5611335420794403;-1.6963391185457526;0.17110559185560387;0.3;0.05108156998131249;0.2956191353891765;-0.05160917917969468;-0.04069945312644566;
355;0.2;0.05;0.5;0.0;5.0;0.5;0.05;0.3;0.1;-0.05872049182653427;-0.06289158761501312;0.2159392088651657;0.5622490015817024;-1.682888089766184;0.18964935925878584;0.3;0.05655436580420403;0.29462111891119463;-0.053065055246113865;-0.03342947572389366;
356;0.2;0.05;0.5;0.0;5.0;0.5;0.05;0.3;0.1;-0.060360684990882874;-0.05481083318591118;0.21798770129680634;0.5630349231779368;-1.6682996506254721;0.2078163464729884;0.3;0.06189711716489567;0.2935451360296661;-0.054170973274393304;-0.02545631958294457;
357;0.2;0.05;0.5;0.0;5.0;0.5;0.05;0.3;0.1;-0.06782689690589905;-0.051166653633117676;0.20500822365283966;0.570127539497781;-1.6606632176929927;0.24737592015716303;0.3;0.07345818204933291;0.2908674878531581;-0.06048107870096576;-0.022079904847801868;
358;0.2;0.05;0.5;0.0;5.0;0.5;0.05;0.3;0.1;-0.07435481250286102;-0.10230845212936401;0.1538926661014557;0.5833956376442174;-1.747075049840533;0.21877780577805084;0.3;0.06511101724885361;0.2928490318113063;-0.06784371077797566;-0.07302354894823339;
359;0.2;0.05;0.5;0.0;5.0;0.5;0.05;0.3;0.1;-0.07709233462810516;-0.08706183731555939;0.1580950915813446;0.5836225888391211;-1.7205301033366858;0.24628904124207757;0.3;0.07314200098366087;0.29094715618494393;-0.06977813452973908;-0.05796712169706499;
360;0.2;0.05;0.5;0.0;5.0;0.5;0.05;0.3;0.1;-0.0843895822763443;-0.06780542433261871;0.17788304388523102;0.5883100878295787;-1.6863075972993382;0.30029382177601793;0.3;0.08874026776947543;0.28657488528515856;-0.07551555549939676;-0.039147935804102856;
361;0.2;0.05;0.5;0.0;5.0;0.5;0.05;0.3;0.1;-0.05135495215654373;0.04804617539048195;0.23324015736579895;0.5534444129605046;-1.4838739008942887;0.3480432711437364;0.3;0.10231771634793581;0.28201256163749755;-0.04112318052175015;0.0762474315542317;
362;0.2;0.05;0.5;0.0;5.0;0.5;0.05;0.3;0.1;-0.04485193267464638;0.0677109882235527;0.2437380850315094;0.5490431735897529;-1.4471561198775278;0.3641111137409525;0.3;0.1068356471383632;0.28033220382347646;-0.03416836796081006;0.09574420860590035;
363;0.2;0.05;0.5;0.0;5.0;0.5;0.05;0.3;0.1;-0.06568857282400131;0.042227890342473984;0.2697341740131378;0.5672625107888158;-1.4962858693136856;0.3989399097051278;0.3;0.11653251475749735;0.27644198849721374;-0.05403532134825158;0.06987208919219536;
364;0.2;0.05;0.5;0.0;5.0;0.5;0.05;0.3;0.1;-0.06334404647350311;0.026830289512872696;0.27928194403648376;0.5639826053456658;-1.5232054616162638;0.35721491325220883;0.3;0.10489989496816314;0.28106229209139444;-0.0528540569766868;0.05493651872201214;
365;0.2;0.05;0.5;0.0;5.0;0.5;0.05;0.3;0.1;-0.0653894767165184;0.006702817510813475;0.2552568018436432;0.5654292070138947;-1.5589416605964184;0.32802635449678047;0.3;0.09665257388144503;0.28400401398940084;-0.0557242193283739;0.035103218909753556;
366;0.2;0.05;0.5;0.0;5.0;0.5;0.05;0.3;0.1;-0.07088270038366318;-0.011353555135428905;0.21608249843120575;0.5709955873836124;-1.590681425125837;0.3212175072051605;0.3;0.09471660844403583;0.28465551827579105;-0.061411039539259596;0.0171119966921502;
367;0.2;0.05;0.5;0.0;5.0;0.5;0.05;0.3;0.1;-0.07125375419855118;-0.023496340960264206;0.1938580721616745;0.5717367661122204;-1.6119043353729559;0.3032819194244626;0.3;0.08959618406745885;0.2863084417207254;-0.06229413579180529;0.005134503211808333;
368;0.2;0.05;0.5;0.0;5.0;0.5;0.05;0.3;0.1;-0.07619044184684753;-0.03114224225282669;0.18907718360424042;0.5770314242120607;-1.6247923120633148;0.31364968791876574;0.3;0.09255969519892725;0.2853641582691871;-0.0669344723269548;-0.002605826425907981;
369;0.2;0.05;0.5;0.0;5.0;0.5;0.05;0.3;0.1;-0.08074375241994858;-0.0319337360560894;0.18424122035503387;0.5816210703484722;-1.6257286593294766;0.3325418290885958;0.3;0.09793399708495545;0.2835646878843766;-0.07095035271145303;-0.0035772672676517396;
370;0.2;0.05;0.5;0.0;5.0;0.5;0.05;0.3;0.1;-0.08468101918697357;-0.02922985702753067;0.19226814806461334;0.5854112048290228;-1.6207475673766956;0.3536595881029248;0.3;0.1038999662534451;0.2814334681812612;-0.07429102256162906;-0.0010865102094045516;
371;0.2;0.05;0.5;0.0;5.0;0.5;0.05;0.3;0.1;-0.08687922358512878;-0.024018296971917152;0.2014831155538559;0.5873704977825451;-1.6116989522604417;0.3709642022119398;0.3;0.1087542647460554;0.2795934725624775;-0.07600379711052324;0.003941050284330599;
372;0.2;0.05;0.5;0.0;5.0;0.5;0.05;0.3;0.1;-0.08711569011211395;-0.016230370849370956;0.19798016548156738;0.5873399854545337;-1.5984335345501488;0.38410150013655486;0.3;0.11241787709986058;0.27814064950733225;-0.0758739024021279;0.011583694101362268;
373;0.2;0.05;0.5;0.0;5.0;0.5;0.05;0.3;0.1;-0.08390963822603226;-0.007551419083029032;0.19557778537273407;0.583958465597874;-1.5837281190442198;0.384519654384066;0.3;0.11253417296216821;0.278093617179037;-0.07265622092981544;0.02025794263487467;
374;0.2;0.05;0.5;0.0;5.0;0.5;0.05;0.3;0.1;-0.0849459245800972;-0.005331891588866711;0.2031259983778;0.5849702246702649;-1.5799112615308004;0.39262960608562053;0.3;0.11478577330338194;0.2771718352342904;-0.07346734724975901;0.02238529193456233;
375;0.2;0.05;0.5;0.0;5.0;0.5;0.05;0.3;0.1;-0.08342903852462769;-0.0015066121704876423;0.20446772873401642;0.5834309838138559;-1.57337866110135;0.3926247389820718;0.3;0.11478442427799951;0.27717239390525206;-0.07195059609682773;0.026210627220037565;
376;0.2;0.05;0.5;0.0;5.0;0.5;0.05;0.3;0.1;-0.0821884423494339;0.002064680214971304;0.2004864662885666;0.5821921034415103;-1.5672499294276634;0.3934656413260459;0.3;0.11501745858325854;0.2770757734285847;-0.07068669649110805;0.029772257557829772;
377;0.2;0.05;0.5;0.0;5.0;0.5;0.05;0.3;0.1;-0.08130717277526855;0.004581833258271217;0.20275966823101044;0.581325229381955;-1.5629145414083006;0.39408727448989483;0.3;0.11518967583885736;0.2770042212316248;-0.06978820519138282;0.0322822553814337;
378;0.2;0.05;0.5;0.0;5.0;0.5;0.05;0.3;0.1;-0.08102365583181381;0.00808621570467949;0.1965879201889038;0.581079921801286;-1.5568800367847144;0.3990688181514403;0.3;0.11656814949639836;0.27642696417496126;-0.06936684088217397;0.03572891212217562;
379;0.2;0.05;0.5;0.0;5.0;0.5;0.05;0.3;0.1;-0.08087339997291565;0.01066539715975523;0.20020301640033722;0.5809713052231325;-1.5524374229816569;0.40304491750303123;0.3;0.11766632624034493;0.2759612937879164;-0.06910676734888116;0.03826152653854687;
380;0.2;0.05;0.5;0.0;5.0;0.5;0.05;0.3;0.1;-0.08079405874013901;0.013583456166088581;0.20227427780628204;0.5809528801454211;-1.5474128570079917;0.40799032921642103;0.3;0.11902962400670836;0.2753760131326286;-0.06889109633946817;0.04112105747935144;
381;0.2;0.05;0.5;0.0;5.0;0.5;0.05;0.3;0.1;-0.08052492886781693;0.016495617106556892;0.20520535111427307;0.5807592430781537;-1.542388968475392;0.41218204490704424;0.3;0.12018287287921049;0.27487465701024444;-0.06850664157989587;0.043983082807581335;
382;0.2;0.05;0.5;0.0;5.0;0.5;0.05;0.3;0.1;-0.08223508298397064;0.018806690350174904;0.20231398940086365;0.5825387398785411;-1.538506699515624;0.42369072803280483;0.3;0.12333828936343623;0.2734733375978384;-0.06990125404762702;0.04615402410995874;
383;0.2;0.05;0.5;0.0;5.0;0.5;0.05;0.3;0.1;-0.08074749261140823;0.022105693817138672;0.2034301906824112;0.5811680582013904;-1.5327504855738943;0.4235767906372132;0.3;0.1233071297230818;0.2734873886661962;-0.06841677963910005;0.04945443268375829;
384;0.2;0.05;0.5;0.0;5.0;0.5;0.05;0.3;0.1;-0.08110995590686798;0.024983402341604233;0.19624297320842743;0.5816467581330137;-1.5278302299945765;0.43055035499347416;0.3;0.12521129793301847;0.27262085553003623;-0.06858882611356613;0.05224548789460785;
385;0.2;0.05;0.5;0.0;5.0;0.5;0.05;0.3;0.1;-0.07964013516902924;0.028084194287657738;0.19835686683654785;0.5803200912148031;-1.5223831001537242;0.4302985453788852;0.3;0.1251426454114799;0.272652376295195;-0.06712587062788125;0.05534943191717724;
386;0.2;0.05;0.5;0.0;5.0;0.5;0.05;0.3;0.1;-0.0783855989575386;0.030887151136994362;0.20160259306430817;0.5792097350587525;-1.5174446529466972;0.43044710226351285;0.3;0.1251831484180439;0.27263378248512415;-0.06586728411573421;0.05815052938550678;
387;0.2;0.05;0.5;0.0;5.0;0.5;0.05;0.3;0.1;-0.07724899053573608;0.034022171050310135;0.20345255732536316;0.5782507286614543;-1.5119259627868604;0.4318141134278301;0.3;0.125555724760316;0.2724624010389539;-0.06469341805970448;0.061268411154205525;
388;0.2;0.05;0.5;0.0;5.0;0.5;0.05;0.3;0.1;-0.07754508405923843;0.03722221776843071;0.1980331689119339;0.5787433089173414;-1.5064363131807872;0.43943791008987204;0.3;0.127629253807493;0.27149728096712594;-0.06478215867848913;0.0643719458651433;
389;0.2;0.05;0.5;0.0;5.0;0.5;0.05;0.3;0.1;-0.07282915711402893;0.04270095005631447;0.20116715133190155;0.5744185010736342;-1.4963899900566382;0.43062553722969904;0.3;0.12523179382468924;0.2726114410941891;-0.060305977731560004;0.06996209416573337;
390;0.2;0.05;0.5;0.0;5.0;0.5;0.05;0.3;0.1;-0.0712924674153328;0.047011490911245346;0.195167675614357;0.5732234848671128;-1.4886916109582915;0.43306527298680686;0.3;0.12589652033643028;0.2723050975783942;-0.05870281538168977;0.07424200066908476;
391;0.2;0.05;0.5;0.0;5.0;0.5;0.05;0.3;0.1;-0.06992378830909729;0.05016461759805679;0.1964520514011383;0.5721272702287071;-1.4830027174692548;0.43391241764144217;0.3;0.12612715694161;0.27219834731648623;-0.05731107261493629;0.07738445232970542;
392;0.2;0.05;0.5;0.0;5.0;0.5;0.05;0.3;0.1;-0.0689094215631485;0.052764274179935455;0.20109952986240387;0.571351029204509;-1.4783145406024245;0.4351618319986543;0.3;0.12646714693175654;0.27204054982105424;-0.056262706869972846;0.07996832916204089;
393;0.2;0.05;0.5;0.0;5.0;0.5;0.05;0.3;0.1;-0.06783658266067505;0.0558353066444397;0.2045375555753708;0.5705751186967692;-1.4727815241337983;0.43724909750506935;0.3;0.1270346918872685;0.27177598690301313;-0.0551331134719482;0.08301290533474101;
394;0.2;0.05;0.5;0.0;5.0;0.5;0.05;0.3;0.1;-0.0822325125336647;0.015507623553276062;0.16336753964424133;0.5824389968396125;-1.544167861895653;0.41760335354610967;0.3;0.12167127981409837;0.27421907240088056;-0.07006538455225486;0.04292953079336412;
395;0.2;0.05;0.5;0.0;5.0;0.5;0.05;0.3;0.1;-0.08298767358064651;0.0011683516204357147;0.1403261125087738;0.5829888443122075;-1.568792253451278;0.3953266505230268;0.3;0.11553289967512777;0.276861245198126;-0.07143438361313374;0.028854476140248313;
