i;T_Z;v_z;CX;CY;k;R;D_12;D_23;v_f;v_cruis;k_f;p12;p23;px_1;py_1;pz_1;d_1;phi_1;angle_1;v1;vx1;vy1;setPx1;setPy1;px_2;py_2;pz_2;d_2;phi_2;angle_2;v2;vx2;vy2;setPx2;setPy2;px_3;py_3;pz_3;d_3;phi_3;angle_3;v3;vx3;vy3;setPx3;setPy3;
0;0.2;0.05;0;0.1;5.0;0.5;2.0943951023931953;2.0943951023931953;0.3;0.3;3;4.060833729655801;4.602111563007245;-0.20453082025051117;-0.19678349792957306;0.007542106788605452;0.36043487771809735;-2.538180097177988;-1.5766489223525069;0.5679305916399493;-0.5679208650399988;-0.0033238490823560406;-0.26132290675451103;-0.19711588283780868;0.46227821707725525;0.12227252870798111;0.01725807785987854;0.46281445042173625;1.5226536324778137;2.9096212956460525;0.4945804331179441;0.1137023225533675;-0.48133313481320106;0.473648449332592;0.074139215226661;-0.030555404722690582;0.2912595570087433;0.00011106996680609882;0.1936849268914547;-0.1584201116945275;0.4200068400388305;0.02523848508307658;0.010291413740340753;0.023044911206463882;-0.029526263348656507;0.2935640481293897;
1;0.2;0.05;0;0.1;5.0;0.5;2.0943951023931953;2.0943951023931953;0.3;0.3;3;4.073296891780492;4.628375283620227;-0.18989941477775574;-0.18383391201496124;0.011387402191758156;0.3415017969830479;-2.551941046931459;-1.6512902124896744;0.5681288250572478;-0.566289289829543;-0.045681528928887646;-0.24652834376071003;-0.18840206490785;0.45676273107528687;0.1226009875535965;0.024763964116573334;0.4573215467674278;1.5213558448490334;2.8819132181768774;0.4967150633194699;0.12754189849254755;-0.4800613692616619;0.4695169209245416;0.0745948506274303;-0.025732066482305527;0.29166969656944275;0.0033001184929162264;0.1933892753708748;-0.1334541787103256;0.44453123682986684;0.024979886421994224;0.010742218522699251;0.022552149938892933;-0.024657844630035602;0.29392491156333206;
2;0.2;0.05;0;0.1;5.0;0.5;2.0943951023931953;2.0943951023931953;0.3;0.3;3;4.1134176317699325;4.671222245131318;-0.16584131121635437;-0.18128937482833862;0.022121263667941093;0.32653798078826496;-2.6088735227538864;-1.7525352182235794;0.5687507951726296;-0.5593839771914746;-0.10279607517286955;-0.22177970893550183;-0.19156898234562558;0.4513028562068939;0.1299436390399933;0.034905239939689636;0.45229513543642913;1.504544109016047;2.8411912290638712;0.4971275695419898;0.1471018764306931;-0.4748650948946395;0.4660130438499632;0.08245712955052933;-0.020688900724053383;0.2918587327003479;0.013037574477493763;0.19297099244848506;-0.10741895303222121;0.46994280379384445;0.02456913128417626;0.011125769697849818;0.021905694709127472;-0.0195763237542684;0.29404930217126063;
3;0.2;0.05;0;0.1;5.0;0.5;2.0943951023931953;2.0943951023931953;0.3;0.3;3;4.148139891389812;4.6974941932324645;-0.16481323540210724;-0.20806439220905304;0.03391050174832344;0.34938098447231447;-2.650341712453204;-1.725024403102275;0.569269971914363;-0.5625129685040241;-0.08744976379711053;-0.22106453225250966;-0.2168093685887641;0.44505563378334045;0.132546067237854;0.04522548243403435;0.44624406287920715;1.4977981789366086;2.8060204182539716;0.49583918782571595;0.1632845753362499;-0.46818228035768944;0.46138409131696545;0.08572783920208506;-0.016588013619184494;0.28824353218078613;0.023790856823325157;0.18897298643914404;-0.08789293501051303;0.48356752685722537;0.024323851822866782;0.011309146466432654;0.0215349245111645;-0.015457098972541229;0.2903970246319026;
4;0.2;0.05;0;0.1;5.0;0.5;2.0943951023931953;2.0943951023931953;0.3;0.3;3;4.141058252702106;4.70653809701721;-0.18335697054862976;-0.23824873566627502;0.04411116987466812;0.38474925058874987;-2.6448524508312548;-1.5968321175566815;0.5691654782582176;-0.568972581216345;-0.014816999187261258;-0.24025422867026425;-0.23973043558500115;0.43926504254341125;0.13282591104507446;0.05750361457467079;0.4404898614458726;1.496205801870851;2.777793917070866;0.49827310425823235;0.1772989782473853;-0.4656620649565181;0.4569949403681498;0.08625970454942265;-0.014733021147549152;0.2827569842338562;0.03774600848555565;0.1833498764613385;-0.08044140829152538;0.48289844032320484;0.024240539532041805;0.011256049301292845;0.02146870072760218;-0.013607416217419867;0.2849038543066164;
5;0.2;0.05;0;0.1;5.0;0.5;2.0943951023931953;2.0943951023931953;0.3;0.3;3;4.097844649397112;4.736207407112206;-0.21400323510169983;-0.2600939869880676;0.05758754909038544;0.41888550237380623;-2.6053761463913307;-1.419880815886994;0.5685122539074188;-0.56205045911479;0.08547200858612788;-0.27020828101317884;-0.25154678612945486;0.4355147182941437;0.1341828554868698;0.07104841619729996;0.4368541375105237;1.492468503005782;2.7574406651506713;0.5080927523174672;0.19041947860829123;-0.47106121377596516;0.4545566661549728;0.0870767341092733;-0.009723549708724022;0.2782062888145447;0.048243649303913116;0.17847136686872472;-0.0545093970615985;0.5019503147308013;0.02397116817951872;0.011533396477770758;0.021014225409881657;-0.008570210060946945;0.28030771135553284;
6;0.2;0.05;0;0.1;5.0;0.5;2.0943951023931953;2.0943951023931953;0.3;0.3;3;4.0623467854568895;4.7787410256102545;-0.23404724895954132;-0.2628096342086792;0.06917623430490494;0.4317510224888473;-2.5686722141436293;-1.32672986105734;0.5679547878002728;-0.551122503069173;0.137246594114471;-0.2891594992664586;-0.2490849747972321;0.43547508120536804;0.13365134596824646;0.08053504675626755;0.43677335019011465;1.4936745713132604;2.7582794557888843;0.5168258789681341;0.19329043805752372;-0.4793201390790033;0.45480412501112044;0.08571933206034613;-0.001888231374323368;0.27532118558883667;0.05957094207406044;0.17533135353951468;-0.010769710256071409;0.5413406868432642;0.023595227233385474;0.012158277235346555;0.02022154897290386;-0.0006724036507887127;0.2773433404861271;
7;0.2;0.05;0;0.1;5.0;0.5;2.0943951023931953;2.0943951023931953;0.3;0.3;3;4.0351043666991355;4.821960227230416;-0.244463250041008;-0.25278133153915405;0.07254041731357574;0.4292050191961307;-2.535607358892201;-1.3050225705081697;0.5675135266959315;-0.5475878759661001;0.1490607965824303;-0.299222037637618;-0.23787525188091102;0.43545323610305786;0.13110023736953735;0.08989451080560684;0.43656241890142927;1.499497007806935;2.763143352443844;0.5234705866955445;0.1934118834944619;-0.48642912994443727;0.45479442445250406;0.08245732437509362;0.006550683174282312;0.2710779905319214;0.06807947158813477;0.17120335947197418;0.038271927857764086;0.5847564964929464;0.02322505693592508;0.012820146753426846;0.019366132987707195;0.007832697849624997;0.2730146038306921;
8;0.2;0.05;0;0.1;5.0;0.5;2.0943951023931953;2.0943951023931953;0.3;0.3;3;4.013048303465911;4.87070413271832;-0.2476380169391632;-0.23712152242660522;0.07608495652675629;0.418300739082294;-2.5080426833320524;-1.3250556082767062;0.5671473583302848;-0.5501087730693177;0.13797269241842908;-0.302648894246095;-0.22332425318476232;0.4379076063632965;0.12885189056396484;0.09563298523426056;0.4388570419851399;1.5050056201338586;2.779110507123828;0.5292035719219489;0.1876535643546793;-0.4948156831790334;0.45667296279876446;0.0793703222460615;0.015286212787032127;0.2647409737110138;0.07667622715234756;0.1654486528220262;0.09252444567259197;0.6313361898961696;0.022821196952531597;0.013469616093532435;0.01842217339618454;0.01663317439638537;0.2665831910506323;
9;0.2;0.05;0;0.1;5.0;0.5;2.0943951023931953;2.0943951023931953;0.3;0.3;3;4.004084377297348;4.91223886997312;-0.24622716009616852;-0.22227664291858673;0.0815153568983078;0.40557372811845005;-2.4891762971533162;-1.3594851527677811;0.5669961955233835;-0.5543843556350406;0.11892296651661448;-0.3016655956596726;-0.2103843462669253;0.44051143527030945;0.12464507669210434;0.10119163990020752;0.44120029964752716;1.5149080801440316;2.7997626279640677;0.5328153462859719;0.1786059902047119;-0.5019881407970058;0.45837203429078066;0.07444626261240375;0.02276352047920227;0.2570282518863678;0.08557740598917007;0.15866962455081196;0.1439616429375654;0.6739806742254253;0.02248793813799893;0.014034749121363268;0.017570804728266144;0.024166995391338597;0.25878533235919443;
