i;T_Z;v_z;CX;CY;k;R;D_12;D_23;v_f;v_cruis;k_f;p12;p23;px_1;py_1;pz_1;d_1;phi_1;angle_1;v1;vx1;vy1;setPx1;setPy1;px_2;py_2;pz_2;d_2;phi_2;angle_2;v2;vx2;vy2;setPx2;setPy2;px_3;py_3;pz_3;d_3;phi_3;angle_3;v3;vx3;vy3;setPx3;setPy3;
0;0.3;0.05;0.001;0.101;5.0;0.3;4.71238898038469;4.71238898038469;0.5;0.5;1;3.993010130064755;4.163905282633385;0.6239407062530518;-0.1665247529745102;0.13587917387485504;0.6779562057840636;1.9764340035700905;4.631322659653068;0.3014975461432211;-0.3005074055659214;-0.024414535228476916;0.5938899656964596;-0.16896620649735788;-0.11500830203294754;0.45854541659355164;0.1532232016324997;0.375894467992845;-0.31374117354474096;1.6197410023556251;0.553877143294772;0.5532138468716739;-0.027098514605447273;-0.059686917345780154;0.4558355651330069;-0.4875747859477997;-0.46906715631484985;0.15766900777816772;0.7507875093345904;-2.4330211980909424;0.29099567030805007;0.65968916830207;0.18926889806509217;0.6319549691238313;-0.4686478961412905;-0.4058716594024667;
1;0.3;0.05;0.002;0.10200000000000001;5.0;0.3;4.71238898038469;4.71238898038469;0.5;0.5;1;4.0026690302412415;4.149460937401853;0.6258314251899719;-0.16422562301158905;0.1554955691099167;0.6782637609385159;1.9741558484147543;4.629380690711068;0.3035328751328671;-0.302487747607354;-0.025166820098184602;0.5955826504292365;-0.16674230502140752;-0.11141171306371689;0.4605357348918915;0.17225190997123718;0.37604532952094427;-0.3063604285235898;1.6277809425986711;0.5463939783417646;0.5455070804287033;-0.031119202597319623;-0.05686100502084655;0.45742381463215953;-0.48165297508239746;-0.4704589545726776;0.17351099848747253;0.7494194119293262;-2.4400847983013225;0.2828041737795657;0.6632021135839237;0.18506623473978215;0.636857544684385;-0.46314635160841927;-0.4067732001042391;
2;0.3;0.05;0.003;0.10300000000000001;5.0;0.3;4.71238898038469;4.71238898038469;0.5;0.5;1;4.007974562077015;4.142860025665227;0.6261436343193054;-0.16229112446308136;0.17514996230602264;0.677264623106477;1.9732853796472463;4.627416508573001;0.30465878657455303;-0.30355958108603687;-0.025856468590061722;0.5957876762107017;-0.16487677132208753;-0.1087089478969574;0.46167710423469543;0.18852579593658447;0.3756702731684152;-0.30192536545532433;1.6305765731516262;0.5426777926614361;0.5417084035985062;-0.0324220930639366;-0.05453810753710677;0.45843489492830175;-0.4758886992931366;-0.4663165509700775;0.19451268017292023;0.7439460474517874;-2.4422506469696836;0.27606804060752954;0.6647931418195719;0.1812057852603988;0.6396205006083684;-0.4577681207670967;-0.4023545009092407;
3;0.3;0.05;0.004;0.10400000000000001;5.0;0.3;4.71238898038469;4.71238898038469;0.5;0.5;1;4.0306084304439835;4.1170318665448296;0.6253952383995056;-0.1622866541147232;0.19552230834960938;0.6760477974708539;1.975653320035501;4.628446319473106;0.30952552747963413;-0.3084356519321978;-0.0259518935475981;0.5945516732062859;-0.164881843469483;-0.09776268899440765;0.46203386783599854;0.20705892145633698;0.37221485111287245;-0.27692355670010205;1.6403790301936223;0.5274412499941127;0.5261648950767136;-0.036671179204697237;-0.045146199486736295;0.45836674991552884;-0.47128966450691223;-0.4619866907596588;0.20846819877624512;0.7390813211711975;-2.4430769973348587;0.27110025981907215;0.670931969487409;0.17966999485880306;0.6464274132705784;-0.4533226650210319;-0.397343949432601;
4;0.3;0.05;0.005;0.10500000000000001;5.0;0.3;4.71238898038469;4.71238898038469;0.5;0.5;1;4.053824416859467;4.094111590142451;0.6220030188560486;-0.16242587566375732;0.2154918909072876;0.6724651100629718;1.9797831594413173;4.628596846098326;0.31462508823856555;-0.3135212238013121;-0.026332268706906737;0.5906508964759174;-0.165059102534448;-0.08588632196187973;0.4615677297115326;0.22159737348556519;0.36796857120057824;-0.24957773087880236;1.6488162354301916;0.5128168743713395;0.5112568805596721;-0.03996934725991148;-0.03476063390591252;0.45757079498554143;-0.4650931656360626;-0.44979432225227356;0.2231196165084839;0.7271755801600424;-2.4386514479159374;0.26506258682019834;0.676264248029466;0.17716072169116776;0.6526464677394062;-0.4473770934669459;-0.38452967547833294;
5;0.3;0.05;0.006;0.10600000000000001;5.0;0.3;4.71238898038469;4.71238898038469;0.5;0.5;1;4.087348454058341;4.06076962337546;0.6174516081809998;-0.16288143396377563;0.23022779822349548;0.6679598001957506;1.9850876870265994;4.628812172544081;0.3221830393252142;-0.32105845655790566;-0.026895692991404953;0.5853457625252092;-0.16557100326291613;-0.06996142864227295;0.4610831141471863;0.23340348899364471;0.3631172766391581;-0.21074916609464628;1.6657413471142428;0.49154168680271565;0.4893278353785777;-0.04659934965827882;-0.021028645104415176;0.4564231791813584;-0.45903199911117554;-0.43675529956817627;0.23345081508159637;0.7147293721449238;-2.4331648498987732;0.2590870984298186;0.6838280229508313;0.17519552634321897;0.6610047598332142;-0.4415124464768536;-0.37065482358485485;
6;0.3;0.05;0.007;0.10700000000000001;5.0;0.3;4.71238898038469;4.71238898038469;0.5;0.5;1;4.114370285344759;4.044547718182096;0.6191866993904114;-0.1593305468559265;0.23430414497852325;0.6676110507616713;1.9811467725120726;4.624473292378493;0.3284432629231404;-0.3271747836518688;-0.02883813277505999;0.5864692210252245;-0.16221436013343252;-0.060226839035749435;0.4610063433647156;0.23887497186660767;0.36033309455168766;-0.1876682493227549;1.6761121273471193;0.47781079869834725;0.4751634473527546;-0.05022805642863846;-0.012710494300473975;0.45598353772185174;-0.4536878168582916;-0.4232799708843231;0.24274548888206482;0.7024458072497389;-2.426305838320245;0.25407310300438235;0.6874257452240777;0.17278334482321264;0.6653571003217607;-0.4364094823759704;-0.35674426085214705;
7;0.3;0.05;0.008;0.10800000000000001;5.0;0.3;4.71238898038469;4.71238898038469;0.5;0.5;1;4.15196248445693;4.008240813677406;0.6155888438224792;-0.15865933895111084;0.2398775815963745;0.6635295066441134;1.9843655074088256;4.622990836695327;0.3374031911910116;-0.3360558210097155;-0.03012305747038961;0.5819832617215077;-0.1616716446981498;-0.0440843366086483;0.46010613441467285;0.2460496723651886;0.3559375057680865;-0.1468573153138307;1.6966579366523011;0.45456311337171523;0.450967463676304;-0.05706111411064655;0.0010124097589821052;0.4544000230036082;-0.44704315066337585;-0.41104212403297424;0.249761164188385;0.6902673362446706;-2.4218018088160105;0.2462176875828479;0.6952845624702054;0.16946689938290402;0.6743156477666299;-0.43009646072508545;-0.34361055925631123;
8;0.3;0.05;0.009000000000000001;0.10900000000000001;5.0;0.3;4.71238898038469;4.71238898038469;0.5;0.5;1;4.175232855393662;3.9811589159635203;0.6110830903053284;-0.15833920240402222;0.24631422758102417;0.6587672553896656;1.9886693150157482;4.621705943116864;0.3430958825617447;-0.34168613942111453;-0.031070351757216997;0.5769144763632169;-0.1614462375797439;-0.033027470111846924;0.459661066532135;0.2512238025665283;0.35317062707062236;-0.11928313677017617;1.7113559071185969;0.4389828642518939;0.4346535079582032;-0.061500269319938274;0.010437880683973395;0.45351103960014116;-0.4416738450527191;-0.4045480787754059;0.2529546320438385;0.6832558406837901;-2.421309527986242;0.23931292776372137;0.7009744099838779;0.16615560317006348;0.680997385448313;-0.4250582847357128;-0.33644834023057457;
9;0.3;0.05;0.010000000000000002;0.11000000000000001;5.0;0.3;4.71238898038469;4.71238898038469;0.5;0.5;1;4.1984061562723305;3.95678182516839;0.6061102151870728;-0.1583637148141861;0.25362762808799744;0.6537327222032319;1.9938094412887641;4.62081342790809;0.34887563614182715;-0.3474138083409413;-0.03190384408512999;0.5713688343529786;-0.1615540992226991;-0.02180521748960018;0.458659291267395;0.2566685974597931;0.3501069454418792;-0.09096970961849148;1.7253084896155835;0.4245350034208779;0.4194774014146421;-0.06533512709089973;0.02014252265186403;0.45212577855830505;-0.43657490611076355;-0.394854873418808;0.25665464997291565;0.6740234342977682;-2.417373191629688;0.23317862090895436;0.705971973995638;0.163129849783083;0.6868661297349336;-0.42026192113245525;-0.32616826044531466;
