i;T_Z;v_z;CX;CY;k;R;D_12;v_f;v_cruis;k_f;p12;px_1;py_1;pz_1;d_1;phi_1;angle_1;v1;vx1;vy1;setPx1;setPy1;px_2;py_2;pz_2;d_2;phi_2;angle_2;v2;vx2;vy2;setPx2;setPy2;
45;0.2;0.05;0.75;-0.25;5.0;0.5;3.141592653589793;0.3;0.3;0.1;3.485035388548769;0.685505747795105;-0.8080922961235046;2.2196171283721924;0.5618064787450161;-3.026541014882319;-1.1560220313561236;0.3065566959449563;-0.2805629256833915;0.12353725171244562;0.6574494552267658;-0.7957385709522601;0.6454324722290039;0.19985556602478027;0.24359539151191711;0.4618488910321356;-0.22839109625150167;1.153914165182336;0.29344330405504365;0.2683115962536001;0.11881860128189466;0.6722636318543639;0.21173742615296973;
46;0.2;0.05;0.75;-0.25;5.0;0.5;3.141592653589793;0.3;0.3;0.1;2.22885095979074;0.43141868710517883;-0.6315969228744507;2.3403656482696533;0.49710186528822986;-2.445952053431209;-0.8896453860742167;0.2826160859167621;-0.21954988253421195;0.17795983001263066;0.40946369885175765;-0.6138009398731876;0.6497732996940613;0.20438311994075775;0.24905551970005035;0.46530571793318154;-0.21710109364046873;1.1819331183326427;0.31738391408323785;0.29368823961382373;0.1203319027994212;0.6791421236554437;0.21641631022069988;
47;0.2;0.05;0.75;-0.25;5.0;0.5;3.141592653589793;0.3;0.3;0.1;1.627207074759552;0.13288474082946777;-0.4189068377017975;2.411212921142578;0.6398130687345598;-1.8379571416699625;0.34293758790837137;0.2712954729044992;0.09122447930766406;0.255498195675667;0.1420071887602342;-0.3933570181342308;0.6519501209259033;0.20833396911621094;0.25221705436706543;0.4687043908822114;-0.21075006691041054;1.204826914950975;0.3287045270955008;0.3069368229885325;0.11762845245425574;0.6826438032247566;0.2200968143616365;
48;0.2;0.05;0.75;-0.25;5.0;0.5;3.141592653589793;0.3;0.3;0.1;1.339572014219243;-0.1388770490884781;-0.2191406786441803;3.267160654067993;0.8894125623751794;-1.5360930657931982;1.1310359254582965;0.26594937532902435;0.24064527409191738;0.11322067962666632;-0.11481252167928635;-0.20781861068151367;0.6574234962463379;0.21499669551849365;0.25582873821258545;0.4741227013024904;-0.19652105157395514;1.2456036289850887;0.3340506246709756;0.31654275708194235;0.10672629845558897;0.6890777719545321;0.22566932536405254;
49;0.2;0.05;0.75;-0.25;5.0;0.5;3.141592653589793;0.3;0.3;0.1;1.159005424414206;-0.47194984555244446;0.027868712320923805;3.3998665809631348;1.2531450220674905;-1.3472007947431377;1.5348293862036426;0.26262010058022145;0.2624502534768792;0.009443605174269025;-0.44570482020475655;0.028813072838350707;0.6607626080513;0.21856293082237244;0.2568190395832062;0.4769848344157886;-0.18819537032893155;1.268029092156689;0.33737989941977853;0.32203419447629006;0.1005941057940616;0.6929660274989291;0.2286223414017786;
50;0.2;0.05;0.75;-0.25;5.0;0.5;3.141592653589793;0.3;0.3;0.1;1.0875516818466602;-0.7272250652313232;0.21258385479450226;3.6435956954956055;1.547959210077652;-1.267325053159626;1.6856881739603704;0.2613088541529008;0.2595860941822462;-0.029956250865353248;-0.7012664558130987;0.20958822970796692;0.6642435789108276;0.2218751460313797;0.25353556871414185;0.4796043340089405;-0.17977337131296584;1.2893959465564055;0.3386911458470992;0.3253695740169015;0.09405494447013979;0.6967805363125178;0.23128064047839367;
51;0.2;0.05;0.75;-0.25;5.0;0.5;3.141592653589793;0.3;0.3;0.1;1.0149135703105208;-1.1139302253723145;0.4992879033088684;3.7577126026153564;2.0088972714157105;-1.1885725658960564;1.8212411071547576;0.2599796540714071;0.2518688830355252;-0.0644320284449081;-1.088743337068762;0.4928447004643776;0.6669003367424011;0.22370204329490662;0.25059035420417786;0.4809357336020021;-0.1736589955855357;1.3021031369584495;0.34002034592859287;0.32781995371952993;0.09026579412338444;0.6996823321143542;0.23272862270724506;
52;0.2;0.05;0.75;-0.25;5.0;0.5;3.141592653589793;0.3;0.3;0.1;0.9693554399282085;-1.4731279611587524;0.7715054154396057;3.9884750843048096;2.4465835864442305;-1.1400784691130559;1.8991293350967156;0.259147983648132;0.24530461085691924;-0.08356629297287227;-1.4485975000730604;0.7631487861423185;0.6683096289634705;0.22383862733840942;0.24240368604660034;0.4808288276279137;-0.1707230291848475;1.3045094133735204;0.34085201635186796;0.32883856680170004;0.0896955630727515;0.7011934856436405;0.23280818364568456;
53;0.2;0.05;0.75;-0.25;5.0;0.5;3.141592653589793;0.3;0.3;0.1;0.9468853561793358;-1.838319182395935;1.037034511566162;4.1867289543151855;2.89064941214273;-1.1093533677583827;1.9487743674796842;0.25873836555303087;0.24047472882808854;-0.09548532140654452;-1.8142717095131262;1.0274859794255076;0.672245442867279;0.2243654876947403;0.2359360307455063;0.4806957323201178;-0.16246801157904667;1.3121050551714886;0.3412616344469691;0.3299063579935473;0.08730004639660972;0.7052360786666337;0.23309549233440127;
54;0.2;0.05;0.75;-0.25;5.0;0.5;3.141592653589793;0.3;0.3;0.1;0.93094640536459;-2.2227189540863037;1.317665696144104;4.314901828765869;3.360748981231854;-1.0855082531280689;1.9862862077756993;0.25844804003573413;0.2364589436744282;-0.10431949652239514;-2.199073059718861;1.3072337464918644;0.6760126352310181;0.22487303614616394;0.23239491879940033;0.4806022582178889;-0.15456184776347884;1.3195481832094815;0.34155195996426585;0.33082820915711825;0.08491429432860814;0.7090954561467299;0.23336446557902477;
55;0.2;0.05;0.75;-0.25;5.0;0.5;3.141592653589793;0.3;0.3;0.1;0.9161341347386944;-2.779890775680542;1.7295072078704834;4.3844404220581055;4.047045548822718;-1.0597111688311474;2.0255561712621724;0.25817841160697796;0.23193884674602303;-0.1134039840130274;-2.7566968910059395;1.7181668094691807;0.6810948848724365;0.22661511600017548;0.22912894189357758;0.4815702271638099;-0.143577034092453;1.3353299323593943;0.341821588393022;0.33238924004815573;0.07974579231368926;0.7143338088772521;0.2345896952315444;
56;0.2;0.05;0.75;-0.25;5.0;0.5;3.141592653589793;0.3;0.3;0.1;0.9183293561105964;-2.9050369262695312;1.833514928817749;5.190225601196289;4.207175940105222;-1.0526980870998575;2.0349973937189096;0.258218360655155;0.23089357498019253;-0.11560656907071463;-2.881947568771512;1.8219542719106776;0.6853813529014587;0.22800765931606293;0.22869442403316498;0.4823555658616029;-0.1343687309892614;1.34843324433583;0.34178163934484496;0.3333666440044395;0.0753748609183924;0.7187180173019027;0.23554514540790217;
57;0.2;0.05;0.75;-0.25;5.0;0.5;3.141592653589793;0.3;0.3;0.1;0.9170034944306094;-3.2975378036499023;2.1291258335113525;5.397345542907715;4.694976251660509;-1.0393988152740927;2.054553837403406;0.2581942319322826;0.2285673539601353;-0.12008840954381714;-3.274681068253889;2.1171169925569706;0.6910120844841003;0.22953681647777557;0.22865962982177734;0.4831512522332429;-0.12239532084348347;1.3643557155827593;0.3418057680677174;0.33454810622838793;0.07006245573316357;0.7244668951069392;0.23654306205109193;
58;0.2;0.05;0.75;-0.25;5.0;0.5;3.141592653589793;0.3;0.3;0.1;0.9125003326350797;-3.8433406352996826;2.532895803451538;5.482773780822754;5.370594682599263;-1.0260832097885006;2.074469752210435;0.258112291172798;0.226058748144;-0.12457687282171925;-3.8207347604852826;2.520438116169366;0.695118248462677;0.2311071753501892;0.22865203022956848;0.4842273441527669;-0.11358287715342098;1.37851305753313;0.341887708827202;0.33558687563311596;0.06533493973301892;0.7286769360259886;0.2376406693234911;
59;0.2;0.05;0.75;-0.25;5.0;0.5;3.141592653589793;0.3;0.3;0.1;0.9127149005842793;-4.434961318969727;2.9702858924865723;5.5425519943237305;6.103610825450811;-1.0150194474054213;2.0908970775922286;0.25811619515435125;0.22398526203058453;-0.12827537797274086;-4.412562792766668;2.9574583546892983;0.7004448771476746;0.23269718885421753;0.22464780509471893;0.4852342592281312;-0.102304546821142;1.3947967779453603;0.34188380484564873;0.33660238978613444;0.05986123291413937;0.734105116126288;0.23868331214563146;
60;0.2;0.05;0.75;-0.25;5.0;0.5;3.141592653589793;0.3;0.3;0.1;0.9139193907831937;-5.06101655960083;3.4323360919952393;5.574292182922363;6.8794994403928715;-1.0059781840512645;2.104274312333964;0.2581381110518995;0.22226817308173402;-0.131271259658583;-5.038789742292657;3.419208966029381;0.7053496837615967;0.2336486428976059;0.22350409626960754;0.4857053227182973;-0.09205879326807079;1.4073854813908335;0.3418618889481005;0.33730764999849705;0.05561564858612;0.7390804487614464;0.2392102077562179;
61;0.2;0.05;0.75;-0.25;5.0;0.5;3.141592653589793;0.3;0.3;0.1;0.9071059271830743;-5.728226184844971;3.9238228797912598;5.57676362991333;7.706374759501385;-0.9984492957289288;2.115397274562476;0.25801415373214726;0.2206883036046582;-0.1336711493861496;-5.706157354484505;3.910455764852645;0.7057008147239685;0.23362472653388977;0.22437603771686554;0.48564935285769695;-0.09134336854585452;1.407822484686736;0.3419858462678527;0.33745423678892994;0.05548835121663113;0.7394462384028615;0.2391735616555529;
62;0.2;0.05;0.75;-0.25;5.0;0.5;3.141592653589793;0.3;0.3;0.1;0.9202106240501783;-6.4374284744262695;4.445284366607666;5.5480170249938965;8.585151329959414;-0.9921303566242965;2.1247306360264275;0.25825259927710453;0.21963389713333964;-0.1358504923193225;-6.4154650847129355;4.431699317375734;0.7150362730026245;0.23531080782413483;0.22266680002212524;0.48656864099165015;-0.07191973257411834;1.4318204866913469;0.34174740072289544;0.3384524060208055;0.04734189222647391;0.7488815136047051;0.24004499704678223;
63;0.2;0.05;0.75;-0.25;5.0;0.5;3.141592653589793;0.3;0.3;0.1;0.9219304914335037;-7.267050266265869;5.054133415222168;5.478057861328125;9.612852139625888;-0.9863050282556357;2.133344122383511;0.2582839028342585;0.21848209738349372;-0.1377539385506137;-7.2452020565275195;5.040358021367107;0.7187256217002869;0.23514780402183533;0.22386375069618225;0.48615478860671807;-0.064374536822132;1.4373059989137886;0.3417160971657415;0.3386759820386915;0.045480438127995126;0.7525932199041561;0.23969584783463485;
64;0.2;0.05;0.75;-0.25;5.0;0.5;3.141592653589793;0.3;0.3;0.1;0.927510844240277;-8.06711483001709;5.640201091766357;5.377365589141846;10.603583489894012;-0.9818423253266214;2.1399579562149897;0.25838548732841793;0.2176518138874216;-0.13925066597133104;-8.045349648628347;5.626276025169225;0.7236109375953674;0.2352268099784851;0.22613686323165894;0.48594386479972407;-0.05433148108634447;1.4462995421468057;0.34161451267158205;0.33897051194143835;0.042420128500532624;0.7575079887895113;0.23946882282853837;
65;0.2;0.05;0.75;-0.25;5.0;0.5;3.141592653589793;0.3;0.3;0.1;0.9321524979470802;-8.911628723144531;6.2577033042907715;5.239223957061768;11.648917197772866;-0.9780354002682915;2.1456202154157387;0.2584700020200583;0.21693078783045358;-0.14052677764578425;-8.889935644361486;6.243650626526193;0.7277217507362366;0.23520499467849731;0.22813285887241364;0.4857161797297049;-0.0458829023212112;1.453615381700374;0.34152999797994166;0.33918784185711626;0.039929280690877096;0.7616405349219482;0.23919792274758503;
66;0.2;0.05;0.75;-0.25;5.0;0.5;3.141592653589793;0.3;0.3;0.1;0.9399428252321523;-9.801336288452148;6.907070636749268;5.061526298522949;12.749680685077008;-0.9747766193097213;2.1504905286050104;0.2586118845320506;0.21636251152258384;-0.14165934642253022;-9.77970003729989;6.892904702107015;0.7331164479255676;0.23449280858039856;0.22637690603733063;0.48478689740624464;-0.03483379407756876;1.4600432166119723;0.3413881154679494;0.33929647859794365;0.03773254555146113;0.767046095785362;0.23826606313554466;
67;0.2;0.05;0.75;-0.25;5.0;0.5;3.141592653589793;0.3;0.3;0.1;0.9452049065210021;-10.736883163452148;7.588715553283691;4.842147350311279;13.90661520054726;-0.9719764129130709;2.1546993386455995;0.25870774726169204;0.21584435961208312;-0.14262156539902815;-10.71529872749094;7.574453396743788;0.7370505928993225;0.23358553647994995;0.2277645766735077;0.48375888440095866;-0.02677150639206886;1.4629970386892661;0.34129225273830793;0.33931114719767796;0.03671984703923445;0.7709817076190904;0.2372575211838734;
68;0.2;0.05;0.75;-0.25;5.0;0.5;3.141592653589793;0.3;0.3;0.1;0.6413170291118232;-7.178907871246338;10.001386642456055;9.181821823120117;12.959880714105303;-0.6583393138864722;2.46720320001942;0.25320756741533557;0.15810800659671015;-0.19777747709586743;-7.163097070586667;9.981608894746469;0.7417792677879333;0.23289276659488678;0.22711016237735748;0.4829627361067998;-0.01702228477464927;1.4687928874436122;0.3467924325846644;0.34498986043760355;0.035312710080534056;0.7762782538316937;0.23642403760294017;
69;0.2;0.05;0.75;-0.25;5.0;0.5;3.141592653589793;0.3;0.3;0.1;0.6491206851181548;-7.708381175994873;10.797685623168945;9.160771369934082;13.913862502799077;-0.6534261626079898;2.4732576471273946;0.2533478631936573;0.1569946213148666;-0.19884121469905008;-7.6926817138633865;10.77780150169904;0.7479202747344971;0.2330387383699417;0.2285453826189041;0.4830432154820156;-0.004305477489834964;1.4819092061397683;0.34665213680634266;0.3452836027807104;0.030772351277987758;0.7824486350125681;0.2361159734977405;
70;0.2;0.05;0.75;-0.25;5.0;0.5;3.141592653589793;0.3;0.3;0.1;0.6565611671872782;-8.327407836914062;11.71841812133789;9.10598373413086;15.021396917891426;-0.6488851478348094;2.4789355968535247;0.2534816776172338;0.15594541075573243;-0.19983490623980868;-8.311813295838489;11.69843463071391;0.7537121176719666;0.23358981311321259;0.22505255043506622;0.4836040603267123;0.007676019352468796;1.4966755636141829;0.3465183223827662;0.34556689174428373;0.025660691283774354;0.7882688068463949;0.23615588224159;
71;0.2;0.05;0.75;-0.25;5.0;0.5;3.141592653589793;0.3;0.3;0.1;1.268200886265716;-0.00015967449871823192;-0.0005299558979459107;0.08905258774757385;0.7905535023945588;-1.2497456034186585;1.2889885906688137;0.2646308217749005;0.2541922711677408;0.07359185492868674;0.025259552618055847;0.006829229594922763;0.7589507699012756;0.23494264483451843;0.22370468080043793;0.4850252416740014;0.0184552828470575;1.5145172655307544;0.3353691782250995;0.3348382055060214;0.018864300593606644;0.7924345904518778;0.2368290748938791;
72;0.2;0.05;0.75;-0.25;5.0;0.5;3.141592653589793;0.3;0.3;0.1;1.281144718671747;-0.0010250326013192534;-0.0029930940363556147;-0.08142780512571335;0.7906016766915849;-1.2530473456654223;1.2857642770671265;0.26486970473314336;0.2541829117063919;0.07447823763948175;0.024393258569319936;0.00445472972759256;0.7636382579803467;0.23526489734649658;0.21851971745491028;0.48545650956336384;0.028097373006324724;1.5263040149516813;0.3351302952668566;0.33479864374504215;0.014905802632895346;0.7971181223548509;0.23675547760978613;
73;0.2;0.05;0.75;-0.25;5.0;0.5;3.141592653589793;0.3;0.3;0.1;1.3053092218392197;-0.003968175034970045;-0.011138582602143288;-0.14417991042137146;0.7908999846294577;-1.2639936480961103;1.2752970455224162;0.26531596623340264;0.2538163397240102;0.0772646596282537;0.021413458937430973;-0.003412116639317918;0.7701194882392883;0.23669393360614777;0.21710443496704102;0.4871096168379723;0.041315573743109305;1.5477490084295105;0.33468403376659733;0.33459514915542404;0.0077128866152958294;0.8035790031548308;0.23746522226767736;
74;0.2;0.05;0.75;-0.25;5.0;0.5;3.141592653589793;0.3;0.3;0.1;1.3299689757055384;-0.008801632560789585;-0.0243341326713562;-0.16550657153129578;0.7916470180920967;-1.2817286616032986;1.2587588157853649;0.26577176896378013;0.25293765906494564;0.08159150571525357;0.016492133345704978;-0.016174982099830842;0.7735170722007751;0.2371201068162918;0.22003573179244995;0.48768745231922056;0.048240314102239654;1.5575514997741464;0.33422823103621985;0.3341989153970682;0.004426665677912713;0.806936963740482;0.23756277338408308;
75;0.2;0.05;0.75;-0.25;5.0;0.5;3.141592653589793;0.3;0.3;0.1;1.3606691888504614;-0.016048891469836235;-0.040072012692689896;-0.13467413187026978;0.7942925556601064;-1.3033229009356413;1.2413695061430339;0.26633977226711114;0.25201812949429214;0.08616110896161236;0.009152921479592978;-0.03145590179652866;0.7779815793037415;0.23740555346012115;0.22307446599006653;0.48820809325952247;0.05734628791481995;1.5692512577650823;0.33366022773288884;0.3336598294697295;0.0005155278792361582;0.8113475622507144;0.23745710624804478;
76;0.2;0.05;0.75;-0.25;5.0;0.5;3.141592653589793;0.3;0.3;0.1;1.3876746725883464;-0.022952953353524208;-0.052132993936538696;-0.21552109718322754;0.7978769455163204;-1.320189492524422;1.2301182503874837;0.2668399153961873;0.2515041769225827;0.08915822698516726;0.0021974643387340613;-0.04321717123802197;0.7828869223594666;0.23658064007759094;0.23022229969501495;0.48769075135847684;0.0674851800639245;1.5768127986684646;0.3331600846038127;0.33315405476865717;-0.0020044361856218973;0.8162023278363323;0.23638019645902875;
77;0.2;0.05;0.75;-0.25;5.0;0.5;3.141592653589793;0.3;0.3;0.1;1.3957311001008816;-0.026583850383758545;-0.053374238312244415;-0.08442161977291107;0.8010893625783293;-1.3228145503834112;1.2324472379201346;0.26698921024187955;0.2518519734477985;0.08862179109018242;-0.0013986530389786915;-0.04451205920322617;0.7855262756347656;0.23635448515415192;0.23277200758457184;0.48765028605552724;0.07291654971747046;1.5820426078190242;0.33301078975812043;0.33298973057140613;-0.003745053979509669;0.8188252486919062;0.23597997975620094;
78;0.2;0.05;0.75;-0.25;5.0;0.5;3.141592653589793;0.3;0.3;0.1;1.4086595293528867;-0.028729679062962532;-0.05534563958644867;-0.17864321172237396;0.8026893752140446;-1.325851576624814;1.2318504305912272;0.2672288739889405;0.2520250667034819;0.088851768955393;-0.0035271723926143424;-0.046460462690909365;0.7903370261192322;0.23600144684314728;0.23241646587848663;0.487672515126469;0.08280795272807266;1.592044734766055;0.33277112601105946;0.33269600661409304;-0.007070324582632805;0.8236066267806414;0.235294414384884;
79;0.2;0.05;0.75;-0.25;5.0;0.5;3.141592653589793;0.3;0.3;0.1;1.4208134945495077;-0.03115125745534897;-0.057964224368333817;-0.211789071559906;0.8044097377248292;-1.3297397309016719;1.2305660872411548;0.2674542760395335;0.2521232242162234;0.08925059990076772;-0.0059389350337266285;-0.04903916437825705;0.7943375706672668;0.23548468947410583;0.22799818217754364;0.4875050808826959;0.09107376364783584;1.5994765860504145;0.3325457239604665;0.3324089643836483;-0.009536190108278123;0.8275784671056317;0.23453107046327804;
80;0.2;
