i;T_Z;v_z;CX;CY;k;R;D_12;v_f;v_cruis;k_f;p12;px_1;py_1;pz_1;d_1;phi_1;angle_1;v1;vx1;vy1;setPx1;setPy1;bat_cf1;lighthouse_status_cf1;px_2;py_2;pz_2;d_2;phi_2;angle_2;v2;vx2;vy2;setPx2;setPy2;bat_cf2;lighthouse_status_cf2;
10;0.2;0.05;0;0;5.0;0.5;3.141592653589793;0.7;0.7;3;4.0164198136061025;0.446469247341156;-0.22157302498817444;0.1092042475938797;0.4984269196419757;2.031462192262749;3.594393279458006;1.2377693705163613;-0.5415063257727627;-1.1130336534609149;0.39231861476387975;-0.3328763903342659;3.578885793685913;2;-0.05846342071890831;0.243857279419899;0.08922876417636871;0.2507675104319353;-0.23530330131073404;0.4409380298126617;0.16223062948363876;0.06923807966359345;0.14671354902378841;-0.051539612752548966;0.25852863432227785;3.55249285697937;2;
11;0.2;0.05;0;0;5.0;0.5;3.141592653589793;0.7;0.7;3;3.9695375834709923;0.43953901529312134;-0.23758353292942047;0.11515049636363983;0.49964035173719884;2.0663389785841173;3.6353370660033115;1.2294342910105693;-0.5826613667502415;-1.0825961424323485;0.38127287861809717;-0.3458431471726553;3.5736072063446045;2;-0.06420999765396118;0.25432002544403076;0.09593035280704498;0.2623005892875084;-0.24730874512447681;0.4521706393949162;0.17056570898943046;0.07452340818613608;0.1534239965435317;-0.05675765683534757;0.26966242509838395;3.55249285697937;2;
12;0.2;0.05;0;0;5.0;0.5;3.141592653589793;0.7;0.7;3;3.9216853503669746;0.431858628988266;-0.2549617290496826;0.12426528334617615;0.5015050934054693;2.1041140397521985;3.6824356915168788;1.2200455440340705;-0.6281512943247543;-1.0459144711473911;0.3690434995557906;-0.35955317616442173;3.578885793685913;2;-0.06895043700933456;0.2619454562664032;0.10626312345266342;0.2708682056321715;-0.2573859170604126;0.46023081540901856;0.17995445596592952;0.0799276566083704;0.16123019546936018;-0.06095767134849753;0.2780684758133392;3.55249285697937;2;
13;0.2;0.05;0;0;5.0;0.5;3.141592653589793;0.7;0.7;3;3.8704529963964096;0.4223816990852356;-0.2748643755912781;0.13281406462192535;0.5039411916993031;2.147697750787235;3.7381974859019995;1.2088511873359593;-0.6791774111017457;-1.0000196184939019;0.35446395797506103;-0.3748663374406683;3.5841643810272217;2;-0.07263626903295517;0.2676160931587219;0.11698664724826813;0.27729839685177693;-0.265034559995942;0.4667091711653849;0.1911488126640406;0.08600737762998456;0.1707061790799786;-0.06403553126995672;0.2846867110667198;3.5577714443206787;2;
14;0.2;0.05;0;0;5.0;0.5;3.141592653589793;0.7;0.7;3;3.826786327103804;0.41327986121177673;-0.29296159744262695;0.14065098762512207;0.5065834001024523;2.187450380440615;3.7911518266302364;1.1982287623617498;-0.7247311868471528;-0.9542100784219835;0.34080674252706145;-0.38838260528482527;3.578885793685913;2;-0.0750344842672348;0.27223244309425354;0.1267951875925064;0.2823839175702397;-0.2689485996351673;0.47429207546022545;0.2017712376382501;0.09215069588005553;0.17949897377671192;-0.06581941467922925;0.2901823404719247;3.55249285697937;2;
15;0.2;0.05;0;0;5.0;0.5;3.141592653589793;0.7;0.7;3;3.7891304585375662;0.40320315957069397;-0.31074124574661255;0.14831742644309998;0.5090509892888404;2.2274027864461137;3.8434232033957745;1.1881483312406658;-0.7670883914366986;-0.9073432959762456;0.3264943204270241;-0.4014755753442371;3.578885793685913;2;-0.07532577216625214;0.27575990557670593;0.1402885466814041;0.28586272488052006;-0.2666520621959062;0.4846226635098434;0.2118516687593342;0.0986962915552951;0.1874571193349211;-0.06545614301072263;0.29450561751019805;3.5577714443206787;2;
16;0.2;0.05;0;0;5.0;0.5;3.141592653589793;0.7;0.7;3;3.7547185884193186;0.39263176918029785;-0.3276980519294739;0.1589694321155548;0.5114154078711579;2.266293053683844;3.894104559067841;1.1780902823091723;-0.8051947148542715;-0.8599756882854617;0.3121122976948707;-0.41369562075802;3.578885793685913;2;-0.0744977742433548;0.2776138186454773;0.15196993947029114;0.28743582008882923;-0.2621736650764234;0.49278002807018795;0.22190971769082762;0.10498037830062551;0.19550714303441796;-0.06399973641329225;0.2971645329489191;3.5577714443206787;2;
17;0.2;0.05;0;0;5.0;0.5;3.141592653589793;0.7;0.7;3;3.727990164521571;0.3831203281879425;-0.34120917320251465;0.17371341586112976;0.5130349751706802;2.2983969330963556;3.9342760877232674;1.1696553144300932;-0.8330746404518077;-0.8210238717666202;0.29981286414276176;-0.42331156037917667;3.5894429683685303;2;-0.07328604906797409;0.2790828049182892;0.1634022444486618;0.2885447226844625;-0.2567982095616593;0.5007662630195171;0.23034468556990673;0.11058798987950728;0.20206179912271688;-0.06222725008002336;0.2992889848305609;3.5630500316619873;2;
18;0.2;0.05;0;0;5.0;0.5;3.141592653589793;0.7;0.7;3;3.7132331802527054;0.3773133158683777;-0.3509799540042877;0.1871025413274765;0.515317636457789;2.3200526005292934;3.9672878854142914;1.1647440774611968;-0.8561094453135539;-0.789750203308523;0.29170237133702226;-0.42995497433514;3.6000001430511475;2;-0.07160832732915878;0.2805585265159607;0.17134562134742737;0.2895528265164873;-0.24989952639758728;0.5100509815571361;0.235255922538803;0.11485705587600778;0.20531245896213632;-0.060122621741558004;0.30108977241217433;3.55249285697937;2;
19;0.2;0.05;0;0;5.0;0.5;3.141592653589793;0.7;0.7;3;3.6203899944815134;0.3404703438282013;-0.3874489367008209;0.18237166106700897;0.5157874887752614;2.4206432991664015;4.070213723871452;1.1289817586183757;-0.9040827306072539;-0.6761909697051359;0.2500620707674759;-0.4550680336713345;3.5736072063446045;2;-0.06966549158096313;0.28204789757728577;0.1788669228553772;0.2905241766961647;-0.24215201353167126;0.5201089295373542;0.2710182413816242;0.13468920000067555;0.23518015767654882;-0.05619657158089558;0.30556591334494065;3.55249285697937;2;
20;0.2;0.05;0;0;5.0;0.5;3.141592653589793;0.7;0.7;3;3.5730301225728893;0.31964507699012756;-0.40896570682525635;0.18148471415042877;0.5190625440186434;2.478176178263083;4.143998164949635;1.1068550196957554;-0.9328222705101606;-0.5957941307750186;0.2263628499391115;-0.4685451199027582;3.5577714443206787;2;-0.06694824248552322;0.28340059518814087;0.18627803027629852;0.2912009006251404;-0.2319790063436139;0.531898217038175;0.2931449803042445;0.14867440548002664;0.2526458007423368;-0.05208080193752056;0.3086651752623745;3.55249285697937;2;
21;0.2;0.05;0;0;5.0;0.5;3.141592653589793;0.7;0.7;3;3.586837824016039;0.31986382603645325;-0.41544803977012634;0.15743713080883026;0.5243185491240214;2.4854610302828455;4.177256121689632;1.1136190625221705;-0.9579361029866444;-0.5678959755162196;0.2240702157377888;-0.4722376373217483;3.5366568565368652;2;-0.06041976809501648;0.28224390745162964;0.19759680330753326;0.2886384791919117;-0.21088645288070165;0.5468994215694687;0.28638093747782956;0.14892994411001748;0.24460971587013383;-0.04552677368401473;0.306704879038643;3.55249285697937;2;
22;0.2;0.05;0;0;5.0;0.5;3.141592653589793;0.7;0.7;3;3.5232438932971935;0.3001303970813751;-0.43223512172698975;0.1619895100593567;0.5262180685861799;2.5346563146558574;4.235799718025894;1.0800697471189427;-0.9597119243614936;-0.4954832801214745;0.20415920464522577;-0.4817834497391372;3.55249285697937;2;-0.06600286066532135;0.28800147771835327;0.19828590750694275;0.2954678134483703;-0.22528509922653536;0.5489100076739714;0.31993025288105736;0.16692606440306676;0.2729304961550477;-0.04931025422501467;0.31529452733385804;3.5472142696380615;2;
23;0.2;0.05;0;0;5.0;0.5;3.141592653589793;0.7;0.7;3;3.4738479312679638;0.2787246108055115;-0.44711944460868835;0.17014415562152863;0.5268806377310384;2.5841602715995826;4.288559150890262;1.0492782063064336;-0.9564386946385519;-0.4315203096353052;0.18308074134165628;-0.4902714755722189;3.5736072063446045;2;-0.06611637771129608;0.28863996267318726;0.2047652304172516;0.29611552383088885;-0.22517710431203988;0.550603565393134;0.3507217936935662;0.18349823447625202;0.2988882308083255;-0.04776655426367088;0.3185287857540198;3.541935443878174;2;
24;0.2;0.05;0;0;5.0;0.5;3.141592653589793;0.7;0.7;3;3.44862087259476;0.25598806142807007;-0.46187663078308105;0.1805754005908966;0.5280718792524669;2.6355040390068054;4.345748777382587;1.0317043011320473;-0.9631341748970795;-0.3698463547470596;0.15967464393836212;-0.49886126625778704;3.5841643810272217;2;-0.059799741953611374;0.29643160104751587;0.20374010503292084;0.30240321300758716;-0.19906039557802171;0.5923820413659338;0.3682956988679526;0.20563377033148983;0.30554291728640953;-0.03923636492046239;0.3269858927761568;3.5366568565368652;2;
25;0.2;0.05;0;0;5.0;0.5;3.141592653589793;0.7;0.7;3;3.4139697371327418;0.2341732680797577;-0.47651419043540955;0.1961389183998108;0.5309452826511107;2.684824689193324;4.409130137017454;1.0053036936286661;-0.9594300413149236;-0.3002157761442312;0.13823026394826532;-0.5065357680498327;3.5894429683685303;2;-0.05597338452935219;0.3001101613044739;0.20756611227989197;0.3052853234170749;-0.1843908808535201;0.6143967202343052;0.3946963063713337;0.22752887244762007;0.3225147848795282;-0.03322049728459018;0.3323616397924267;3.5366568565368652;2;
26;0.2;0.05;0;0;5.0;0.5;3.141592653589793;0.7;0.7;3;3.3777575177384818;0.21226492524147034;-0.4898805618286133;0.20435161888599396;0.5338907784793485;2.732713442335301;4.4713691100351;0.9746906205172385;-0.9465172308926364;-0.23265196613743697;0.11761320215220669;-0.513145758442357;3.578885793685913;2;-0.052862782031297684;0.3030211329460144;0.21364758908748627;0.30759759546520293;-0.17271434710580408;0.6320431428464611;0.4253093794827614;0.2512704178456864;0.3431490133916542;-0.027735740246729045;0.33733603428517983;3.5472142696380615;2;
27;0.2;0.05;0;0;5.0;0.5;3.141592653589793;0.7;0.7;3;3.3437325364469044;0.1913088858127594;-0.5018401741981506;0.20917540788650513;0.5370685712552444;2.7773845826427723;4.531444165665301;0.9429267998803209;-0.9275326749258274;-0.16968820488614478;0.09855561832017666;-0.5188089946867651;3.5736072063446045;2;-0.050149984657764435;0.30672356486320496;0.21844515204429626;0.3107963420048034;-0.1620681880899094;0.6510624332578271;0.457073200119679;0.2770009170192614;0.36357447962987227;-0.022449892955838296;0.3430810128261922;3.541935443878174;2;
28;0.2;0.05;0;0;5.0;0.5;3.141592653589793;0.7;0.7;3;3.3148557969406904;0.17207597196102142;-0.5118205547332764;0.21220016479492188;0.5399726107626284;2.8172609839843616;4.585321188136111;0.9136161531821256;-0.9062503465679794;-0.11577903394277513;0.08145093730422348;-0.5233984581275539;3.578885793685913;2;-0.04733036458492279;0.310916930437088;0.2218613475561142;0.3144988092889427;-0.15106852625453446;0.6719222025722951;0.4863838468178743;0.30276981179314866;0.380656915754981;-0.017053383405607924;0.3489826220125861;3.5366568565368652;2;
29;0.2;0.05;0;0;5.0;0.5;3.141592653589793;0.7;0.7;3;3.2931198112371147;0.1553618609905243;-0.5199236273765564;0.21956557035446167;0.5426397388275533;2.851221811501139;4.632071943071148;0.8901329506662942;-0.8872634471140552;-0.07141600154844417;0.06663551627911876;-0.5270652275314008;3.5736072063446045;2;-0.044035330414772034;0.3151169717311859;0.22568076848983765;0.3181789059597936;-0.13884368444133233;0.6941296099183689;0.5098670493337057;0.3261704615069922;0.39188931860485204;-0.011418284264072813;0.35430590359167113;3.5366568565368652;2;
30;0.2;0.05;0;0;5.0;0.5;3.141592653589793;0.7;0.7;3;3.2681430139812444;0.13489839434623718;-0.5271100401878357;0.21806961297988892;0.5440979427125365;2.8910493340200123;4.678863023409936;0.8616947106692773;-0.8612104879980309;-0.02888372824970577;0.04877734554643409;-0.5299984130128063;3.5736072063446045;2;-0.03992769122123718;0.320363849401474;0.22730286419391632;0.3228424020007111;-0.12399295917832868;0.721895922792274;0.5383052893307226;0.35571690007888834;0.40402731531382774;-0.004356001213348351;0.3607665809328568;3.5366568565368652;2;
31;0.2;0.05;0;0;5.0;0.5;3.141592653589793;0.7;0.7;3;3.254951592629672;0.11937717348337173;-0.531892716884613;0.21781952679157257;0.5451245470750461;2.920812773045233;4.713516191575648;0.8460820538988998;-0.8460815163808835;0.0009537129576582835;0.03476902184528338;-0.5317973455888472;3.5736072063446045;2;-0.035186752676963806;0.32629862427711487;0.2278004288673401;0.3281903407614057;-0.10742094150468137;0.7536517172438119;0.5539179461011001;0.3790494460948862;0.4039141102115909;0.002718191932524816;0.36669003529827393;3.5313782691955566;2;
32;0.2;0.05;0;0;5.0;0.5;3.141592653589793;0.7;0.7;3;3.2418150780141493;0.1032961905002594;-0.5350730419158936;0.22395998239517212;0.5449525329393318;2.9508880176383103;4.742772876143966;0.8301557675100464;-0.8297726049225401;0.025219485527192165;0.020318930008005387;-0.5325510933631743;3.568328619003296;2;-0.03016234189271927;0.3324408531188965;0.23077258467674255;0.3338063625679909;-0.09048221152712686;0.7869732876270636;0.5698442324899535;0.4035749025928616;0.40230553973221206;0.010195148366566889;0.3726714070921177;3.5313782691955566;2;
33;0.2;0.05;0;0;5.0;0.5;3.141592653589793;0.7;0.7;3;3.2307056999625354;0.08796581625938416;-0.5366340279579163;0.22148144245147705;0.5437959771757395;2.9791162022987705;4.76548960608805;0.8164129787961683;-0.8152622390021893;0.043331669757463075;0.006439592359165219;-0.53230086098217;3.5577714443206787;2;-0.024947907775640488;0.3394489884376526;0.23060676455497742;0.3403645308396976;-0.0733634049182785;0.8238043427075082;0.5835870212038317;0.4281987691250199;0.39650930056857353;0.017871969136861503;0.37909991849450997;3.526099681854248;2;
34;0.2;0.05;0;0;5.0;0.5;3.141592653589793;0.7;0.7;3;3.220831075366576;0.07244186103343964;-0.5368605256080627;0.21789705753326416;0.5417259890259591;3.007466690734153;4.783942663411819;0.8040036131406433;-0.801946270222446;0.05748034115692751;-0.007752765988804963;-0.5311124914923699;3.568328619003296;2;-0.01909075677394867;0.34746649861335754;0.23076826333999634;0.34799055253387046;-0.054887541078857065;0.8660083944584339;0.5959963868593566;0.4539996288404211;0.3861295510086838;0.026309206110093443;0.3860794537142259;3.526099681854248;2;
35;0.2;0.05;0;0;5.0;0.5;3.141592653589793;0.7;0.7;3;3.212975960925271;0.059381190687417984;-0.5360621213912964;0.22246578335762024;0.5393410088227971;3.0312694670373825;4.796291128684228;0.794012474273077;-0.7912193599860345;0.06654121793703136;-0.01974074531118547;-0.5294079995975932;3.5630500316619873;2;-0.013821272179484367;0.3547593355178833;0.2327638417482376;0.3550284688609485;-0.03893987921693311;0.904641563902769;0.6059875257269229;0.476429637080255;0.374480549893068;0.03382169152854113;0.3922073905071901;3.526099681854248;2;
36;0.2;0.05;0;0;5.0;0.5;3.141592653589793;0.7;0.7;3;3.1958360519695224;0.04164697974920273;-0.5356523394584656;0.22275975346565247;0.537268926785793;3.0639987364436365;4.81902665284951;0.7718879440820356;-0.7675033036308376;0.08215641870810844;-0.035103350613881035;-0.5274366975876548;3.5630500316619873;2;-0.00845680944621563;0.36210212111473083;0.23369358479976654;0.36220086104507926;-0.023350518766428314;0.9441435267291064;0.6281120559179643;0.5087676017827392;0.3683480448783895;0.04241995073205829;0.39893692560256977;3.526099681854248;2;
37;0.2;0.05;0;0;5.0;0.5;3.141592653589793;0.7;0.7;3;3.185284918125003;0.02758386917412281;-0.5335850715637207;0.21993406116962433;0.5342975747972997;3.0899432762586887;4.83057548599571;0.7580811323131573;-0.7527928345940099;0.08938652780544899;-0.04769541428527818;-0.5246464187831757;3.568328619003296;2;-0.0029418449848890305;0.36970481276512146;0.23395629227161407;0.3697165171230637;-0.00795711279589411;0.985468213804885;0.6419188676868426;0.5350591840499421;0.35464278119844517;0.05056407342010518;0.405169090884966;3.5208210945129395;2;
38;0.2;0.05;0;0;5.0;0.5;3.141592653589793;0.7;0.7;3;3.179074126761965;0.014691757969558239;-0.5316784977912903;0.22738079726696014;0.5318814461567908;3.1139668979057125;4.842840460393408;0.7498994376544555;-0.7435277411828825;0.0975482684928301;-0.05966101614873001;-0.5219236709420073;3.568328619003296;2;0.003715136321261525;0.37694019079208374;0.2364056557416916;0.3769584986072844;0.00985571748808943;1.0291255325240922;0.6501005623455444;0.5570376716228636;0.3351712600372708;0.05941890348354788;0.4104573167958108;3.5208210945129395;2;
39;0.2;0.05;0;0;5.0;0.5;3.141592653589793;0.7;0.7;3;3.1718744044945897;0.0006189548876136541;-0.5296951532363892;0.22673726081848145;0.5296955148642234;3.1404241426035755;4.858621160630772;0.7403728982886707;-0.7324709827716522;0.10788089690902715;-0.07262814338955156;-0.5189070635454864;3.568328619003296;2;0.011208578012883663;0.3848905563354492;0.2364204376935959;0.38505372687104655;0.029113239918577675;1.078277196181882;0.6596271017113292;0.5812267875344663;0.3119027649195381;0.0693312567663303;0.41608083282740305;3.5208210945129395;2;
40;0.2;0.05;0;0;5.0;0.5;3.141592653589793;0.7;0.7;3;3.1667432825211965;-0.01247280091047287;-0.5271821618080139;0.22692368924617767;0.5273296905078675;-3.1179376908242338;-1.4113340440206115;0.7335603243277219;-0.7242535042305288;0.11648008858853066;-0.08489815133352575;-0.5155341529491608;3.568328619003296;2;0.019153142347931862;0.39212581515312195;0.23731206357479095;0.39259329817420535;0.048805591696964336;1.126768259692309;0.666439675672278;0.6018140974219611;0.28628942253314466;0.07933455209012798;0.4207547574064364;3.526099681854248;2;
41;0.2;0.05;0;0;5.0;0.5;3.141592653589793;0.7;0.7;3;3.162094848223926;-0.0255280751734972;-0.5245679020881653;0.22432145476341248;0.5251886961114478;-3.092966058001604;-1.3968858793149164;0.72737492963344;-0.7164029547638365;0.12586141054706218;-0.09716837064988085;-0.511981761033459;3.5630500316619873;2;0.0275923702865839;0.3985083997249603;0.238938570022583;0.39946249329490335;0.06912879022232965;1.1741297933239243;0.6726250703665599;0.6203984155425555;0.2598659101881322;0.08963221184083944;0.42449499074377356;3.5208210945129395;2;
42;0.2;0.05;0;0;5.0;0.5;3.141592653589793;0.7;0.7;3;3.1614732357074247;-0.03666574880480766;-0.520977258682251;0.22959081828594208;0.5222659104321191;-3.071329719471805;-1.3896603995452987;0.7265469332592048;-0.714660402758339;0.1308852740289914;-0.10813178908064155;-0.5078887312793519;3.5630500316619873;2;0.036615390330553055;0.4050891399383545;0.23930543661117554;0.40674057838511085;0.09014351623562625;1.2246161958377648;0.6734530667407951;0.6335009221837612;0.22850736245229802;0.09996548254892917;0.4279398761835843;3.5208210945129395;2;
43;0.2;0.05;0;0;5.0;0.5;3.141592653589793;0.7;0.7;3;3.1536819102648503;-0.05199771374464035;-0.5175174474716187;0.22507905960083008;0.5201231302991717;-3.0414534426963904;-1.3703789447028991;0.7161550649368118;-0.701820198252451;0.14257098708902727;-0.12217973356988546;-0.503260348762716;3.5630500316619873;2;0.046306461095809937;0.4108751118183136;0.23947416245937347;0.4134762941825437;0.11222846756846226;1.2747189219637636;0.6838449350631881;0.6540897084888738;0.19952580900854908;0.11171543194469732;0.4308276927191685;3.5208210945129395;2;
44;0.2;0.05;0;0;5.0;0.5;3.141592653589793;0.7;0.7;3;3.1592205552907537;-0.061483729630708694;-0.5129199624061584;0.22354073822498322;0.5165918474424824;-3.0222918577130065;-1.3687258266626245;0.7235448357856149;-0.7088229648828831;0.14521409658387688;-0.132366026118997;-0.4983985527477708;3.5630500316619873;2;0.05740823969244957;0.41663289070129395;0.24045491218566895;0.4205694610866344;0.1369286975777587;1.3296756283067273;0.676455164214385;0.6568859737945891;0.16153144159650443;0.12309683707190848;0.4327860348609444;3.5208210945129395;2;
45;0.2;0.05;0;0;5.0;0.5;3.141592653589793;0.7;0.7;3;3.1829106710034885;-0.05988578498363495;-0.5135644674301147;0.23500476777553558;0.5170442625635484;-3.0255087915428787;-1.369696569029539;0.7549577961011649;-0.7397435069008708;0.15080058982619843;-0.133860135673722;-0.4984844084474949;3.578885793685913;2;0.0668109655380249;0.4209498465061188;0.24054831266403198;0.42621881515208604;0.1574018794606104;1.374780962055981;0.645042203898835;0.6326899167170833;0.1256300684358503;0.13007995720973323;0.4335128533497038;3.515542507171631;2;
46;0.2;0.05;0;0;5.0;0.5;3.141592653589793;0.7;0.7;3;3.2281344125529;-0.04869817942380905;-0.5186478495597839;0.25649502873420715;0.5209290782171617;-3.0479726353871324;-1.372910405846721;0.8131985850002859;-0.7973285186271767;0.15987236168349778;-0.12843103128652672;-0.5026606133914342;3.594721555709839;2;0.07743331044912338;0.4251385033130646;0.24018192291259766;0.4321326932394527;0.1801617771657686;1.4238144343094423;0.586801414999714;0.5804742840548542;0.08593896785900515;0.13548073885460882;0.4337324000989651;3.515542507171631;2;
47;0.2;0.05;0;0;5.0;0.5;3.141592653589793;0.7;0.7;3;3.2383969362765925;-0.05615653842687607;-0.5165672302246094;0.2563723921775818;0.5196106813278705;-3.0333068974669075;-1.3647696074800517;0.825953146994133;-0.8084854456286279;0.1689671128835161;-0.13700508298973885;-0.49967051893625775;3.5736072063446045;2;0.08917348086833954;0.42868825793266296;0.24192266166210175;0.4378647418775774;0.20509003880968554;1.4746638164475383;0.5740468530058669;0.5713963797514792;0.05509960664871157;0.14631311884348747;0.4341982185975341;3.515542507171631;2;
48;0.2;0.05;0;0;5.0;0.5;3.141592653589793;0.7;0.7;3;3.2264541051844886;-0.0725453719496727;-0.5128694176673889;0.23996023833751678;0.5179747779282337;-3.001074883551387;-1.3406454810468824;0.8110914693065828;-0.7897046049730251;0.18502975021955181;-0.1515158324469752;-0.4943664426454337;3.5472142696380615;2;0.09879843890666962;0.4309177100658417;0.2417033165693283;0.4420986364814799;0.22537922163310214;1.514373109793436;0.5889085306934171;0.5879713608242125;0.0332104859043502;0.15759557498909088;0.4342387586562767;3.515542507171631;2;
