i;T_Z;v_z;CX;CY;k;R;D_12;v_f;v_cruis;k_f;p12;px_1;py_1;pz_1;d_1;phi_1;angle_1;v1;vx1;vy1;setPx1;setPy1;px_2;py_2;pz_2;d_2;phi_2;angle_2;v2;vx2;vy2;setPx2;setPy2;
0;0.3;0.05;0.5;0.0;5.0;0.3;3.141592653589793;0.1;0.3;0.1;5.7816841010694695;0.22485534846782684;-0.37545517086982727;0.02792028710246086;0.4654794996556263;-2.509171488866961;-0.2471502436476981;0.3164324082558064;-0.07741259205643736;0.30681714356546785;0.21711408926218312;-0.3447734565132805;0.43252086639404297;-0.5124746561050415;0.04240645095705986;0.516898158849682;-3.0106726949770777;-0.6139673187473148;0.2835675917441936;-0.163367471705726;0.23177930942187328;0.4161841192234704;-0.48929672516285416;
1;0.3;0.05;0.5;0.0;5.0;0.3;3.141592653589793;0.1;0.3;0.1;5.785508391179637;0.21588091552257538;-0.37325868010520935;0.030226513743400574;0.4690902860198375;-2.4909711932529;-0.21832741576660408;0.31645516591625356;-0.06854325473079866;0.30894286569848545;0.2090265900494955;-0.3423643935353608;0.4203401207923889;-0.51677405834198;0.05436773970723152;0.5228777330606184;-2.988648109252849;-0.5784061942335084;0.2835448340837464;-0.15501114868431157;0.23742202239714313;0.4048390059239578;-0.4930318561022657;
2;0.3;0.05;0.5;0.0;5.0;0.3;3.141592653589793;0.1;0.3;0.1;5.772927725414901;0.2084411233663559;-0.36696380376815796;0.04042361304163933;0.46868860858769296;-2.470204131033738;-0.19873272983347623;0.3163802844707234;-0.062462061822405136;0.3101531480328225;0.2021949171841154;-0.3359484889648757;0.4158698618412018;-0.5175963044166565;0.06672515720129013;0.5243889915820112;-2.9804617127984234;-0.5668618801014708;0.28361971552927656;-0.15230021640358293;0.2392588287197143;0.4006398402008435;-0.49367042154468505;
3;0.3;0.05;0.5;0.0;5.0;0.3;3.141592653589793;0.1;0.3;0.1;5.760945929448563;0.2038244754076004;-0.35875391960144043;0.0633111223578453;0.4652142691244325;-2.4514551169925163;-0.19022161205211452;0.31630892443669506;-0.05980658887790087;0.31060345716860366;0.1978438165198103;-0.3276935738845801;0.4132618308067322;-0.5117482542991638;0.08179178088903427;0.5190469976536244;-2.9736944947235395;-0.5720781376620692;0.2836910755633049;-0.15358480735706811;0.2385211380640237;0.39790335007102534;-0.4878961404927614;
4;0.3;0.05;0.5;0.0;5.0;0.3;3.141592653589793;0.1;0.3;0.1;5.743176071478121;0.19967205822467804;-0.34638121724128723;0.08770288527011871;0.45845045563131137;-2.4272862070157006;-0.18649104543078043;0.3162030152568029;-0.05862781168276674;0.3107203349553807;0.19380927705640136;-0.3153091837457492;0.4110540449619293;-0.5051338076591492;0.09186366945505142;0.5129050073433333;-2.967295442717166;-0.5798569433644724;0.2837969847431971;-0.1554935796551982;0.23740782471380967;0.3955046869964095;-0.4813930251877682;
5;0.3;0.05;0.5;0.0;5.0;0.3;3.141592653589793;0.1;0.3;0.1;5.747345737885282;0.20513935387134552;-0.336447149515152;0.09879280626773834;0.4473695173481075;-2.4219730332504135;-0.2161464184473323;0.3162278749188662;-0.0678205421924481;0.3088696212521142;0.19835729965210072;-0.30556018738994056;0.4083305895328522;-0.49317121505737305;0.11843469738960266;0.501618508606451;-2.957812602544718;-0.5975881689857399;0.28377212508113375;-0.1596644608231313;0.23459300697830143;0.39236414345053905;-0.4697119143595429;
6;0.3;0.05;0.5;0.0;5.0;0.3;3.141592653589793;0.1;0.3;0.1;5.74644763691579;0.21340526640415192;-0.3262706995010376;0.1104150041937828;0.4342684776469178;-2.420842738406308;-0.25881375185605615;0.31622252084418223;-0.08093209242455451;0.30569049560762046;0.20531205716169645;-0.29570164994027553;0.410360723733902;-0.48162686824798584;0.13651922345161438;0.4898975812023086;-2.957580408670104;-0.6272905648219861;0.28377747915581775;-0.16656412785592464;0.22975214686184275;0.3937043109483095;-0.45865165356180154;
7;0.3;0.05;0.5;0.0;5.0;0.3;3.141592653589793;0.1;0.3;0.1;5.691146717874022;0.19818119704723358;-0.30624428391456604;0.10760755836963654;0.4299769194342717;-2.3634723581007115;-0.2163819417615046;0.315892391993641;-0.06782125901301943;0.30852597969272066;0.19139907114593163;-0.27539168594529395;0.41107192635536194;-0.4723692536354065;0.14925599098205566;0.4806671551731168;-2.9555109474062755;-0.6500596026325156;0.284107608006359;-0.17195154236006768;0.22616321541552414;0.3938767721193552;-0.4497529320938541;
8;0.3;0.05;0.5;0.0;5.0;0.3;3.141592653589793;0.1;0.3;0.1;5.6561838418441805;0.18481041491031647;-0.2909676730632782;0.09974823147058487;0.42895997635777816;-2.3162559566686274;-0.17274871900854671;0.31568322226440576;-0.054263042289092234;0.31098459617924873;0.17938411068140725;-0.2598692134453533;0.40516582131385803;-0.47186478972435;0.1731325387954712;0.4813002194355204;-2.943257422004033;-0.6360658156183048;0.2843167777355942;-0.16889418395266503;0.22871551046860514;0.38827640291859156;-0.44899323867748947;
9;0.3;0.05;0.5;0.0;5.0;0.3;3.141592653589793;0.1;0.3;0.1;5.708460537676645;0.20210044085979462;-0.30189427733421326;0.08061018586158752;0.4241276954209376;-2.3628545438428703;-0.23660142748366653;0.31599584476622733;-0.07406945681338281;0.3071922679314895;0.19469349517845633;-0.2711750505410643;0.4026121497154236;-0.47071895003318787;0.19326740503311157;0.48068776071728503;-2.937579313345812;-0.632071238637977;0.28400415523377265;-0.16779451445542398;0.2291361191709359;0.3858326982698812;-0.4478053381160943;
10;0.3;0.05;0.5;0.0;5.0;0.3;3.141592653589793;0.1;0.3;0.1;5.807844024824567;0.23303228616714478;-0.32457756996154785;0.06573963910341263;0.42026462990749625;-2.453277084430937;-0.34108892119427736;0.31658799517841024;-0.10590295191680178;0.2983496664425698;0.2224419909754646;-0.29474260331729085;0.39825087785720825;-0.47050783038139343;0.211142897605896;0.481383944795664;-2.9286183667859556;-0.6211970137657667;0.28341200482158974;-0.1649483283756485;0.23046564482167842;0.3817560450196434;-0.4474612658992256;
11;0.3;0.05;0.5;0.0;5.0;0.3;3.141592653589793;0.1;0.3;0.1;5.805286991610094;0.20696043968200684;-0.3491472601890564;0.05114714056253433;0.4558245201926805;-2.4433429381003515;-0.21066606009854938;0.3165727960535002;-0.06619894288882487;0.3095739574989039;0.20034054539312435;-0.318189864439166;0.3948275148868561;-0.46954429149627686;0.2268953174352646;0.48117885791212306;-2.9212412536698436;-0.6143828394309984;0.2834272039464998;-0.16338283954261387;0.23159669185876394;0.3784892309325947;-0.44638462231040044;
12;0.3;0.05;0.5;0.0;5.0;0.3;3.141592653589793;0.1;0.3;0.1;5.721301954388704;0.1436624974012375;-0.35264861583709717;0.04615828022360802;0.5013356779744921;-2.350991492026139;0.00853106770112877;0.316072518560001;0.0026964033470485505;0.31606101689049254;0.14393213773594235;-0.3210425141480479;0.3914949893951416;-0.46610426902770996;0.24125997722148895;0.4785671603152647;-2.912874844817022;-0.6132356664747888;0.28392748143999896;-0.16340496861710405;0.23219308979404232;0.3751544925334312;-0.44288496004830574;
13;0.3;0.05;0.5;0.0;5.0;0.3;3.141592653589793;0.1;0.3;0.1;5.562830115977133;0.03943495452404022;-0.3298202455043793;-0.018569381907582283;0.5664817344441406;-2.192259935410614;0.305498583588372;0.315123035841878;0.09477914907650198;0.30053192944932783;0.04891286943169042;-0.29976705255944647;0.3919118046760559;-0.46376827359199524;0.24879050254821777;0.4761975110801051;-2.912615126613067;-0.6196076640909246;0.28487696415812197;-0.16543255473596585;0.23192014690724816;0.3753685492024593;-0.44057625890127045;
14;0.3;0.05;0.5;0.0;5.0;0.3;3.141592653589793;0.1;0.3;0.1;5.460547178829673;-0.08885292708873749;-0.33539167046546936;0.0419403575360775;0.6776690507604667;-2.088538586758522;0.5660357962551608;0.3145065186320902;0.16866681106375342;0.2654540583748183;-0.07198624598236214;-0.30884626462798753;0.3923111855983734;-0.4590665400028229;0.26040512323379517;0.47152833308019926;-2.911176715108435;-0.6314666387583541;0.28549348136790975;-0.16853514084364146;0.2304396541491567;0.3754576715140093;-0.4360225745879072;
15;0.3;0.05;0.5;0.0;5.0;0.3;3.141592653589793;0.1;0.3;0.1;5.20970016516968;-0.29482999444007874;-0.21931608021259308;-0.10642103850841522;0.824532754413936;-1.8400253553738026;0.9372920350143077;0.3129829498692628;0.252251117348608;0.18527736155624694;-0.26960488270521793;-0.20078834405696838;0.39399030804634094;-0.45669957995414734;
